Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	0	-549.3759	-439.5075	-109.8684	9.225052	3.984853	0.05083357	0.008340446	0.118124	0.0205735	0.000567618	0.0409139	0.107974	0.00442249	0.308691	0.0728475	0.00815892	0.00638868	0.0378472	0.0237776	0.0158624	0.208683	0.0251683	0.4921906	7	29.51805	0.09227116	0.453528	0.774684	1.0844	1.68738	0.036628	0.318782	0.243838	0.141014	0.186024	0.0737139	0.500531	0.9833368
1	0	-542.4997	-441.7013	-100.7985	9.248316	1.33544	0.09028665	0.1093838	0.174734	0.104638	0.208526	0.0438294	0.0268143	0.00343346	0.0638117	0.0127551	0.0365282	0.00191351	0.00895878	0.000141231	0.0128956	0.299174	0.00184689	0.5760556	4	23.00188	0.0855706	0.198746	0.558658	1.03909	2.2035	0.0324356	0.26825	0.137453	0.203196	0.295189	0.063477	0.6854394	0.840418
2	0	-530.2577	-430.9685	-99.28916	16.57378	3.797096	0.08104362	0.003475182	0.243465	0.0503046	0.0499959	0.00121759	0.101885	0.000603246	0.0816621	0.0219136	0.0105027	0.00742825	0.044843	0.0167256	0.0720546	0.295027	0.00237221	0.2942234	9	22.99596	0.1495626	0.442856	0.767887	1.08437	1.70488	0.0222724	0.248492	0.219659	0.214302	0.212113	0.0831612	0.2976986	0.9883265
3	0	-552.3624	-445.7057	-106.6567	15.07085	3.071336	0.07183545	-0.01530127	0.394617	0.172762	0.0289836	0.00979871	0.0389891	0.00577023	0.119962	0.0214672	0.0167011	0.0138059	0.0350011	0.00919953	0.0115272	0.104381	0.0170335	0.6411314	8	26.04457	0.08597338	0.394706	0.735403	1.08285	1.78704	0.0138795	0.30498	0.104888	0.220286	0.242947	0.11302	0.6258302	1.02445
4	0	-538.5106	-435.4731	-103.0374	7.125048	4.719377	0.05990913	-0.02153487	0.136306	0.0175591	0.124687	0.0910118	0.119775	0.00431518	0.0624629	0.0183102	0.0238564	0.0144795	0.0400685	0.0296055	0.0184803	0.294109	0.00497353	0.4582828	6	21.90507	0.0935212	0.489988	0.79691	1.08375	1.62935	0.0381636	0.284644	0.16886	0.161421	0.270198	0.0767133	0.4367479	1.049307
5	0	-545.7573	-435.2808	-110.4765	11.55715	7.180173	0.05203156	-0.05022453	0.186433	0.113027	0.0237393	0.0712704	0.0863965	0.0133182	0.100991	0.0229268	0.0357048	0.035934	0.0633205	0.0124987	0.0215252	0.195956	0.0169584	0.3904996	5	23.13022	0.08471649	0.573328	0.842611	1.07853	1.50553	0.0200282	0.293066	0.217778	0.167104	0.234842	0.067182	0.3402751	1.1476
6	0	-534.0419	-430.4908	-103.5511	8.429821	2.832904	0.04980998	0.03990875	0.304728	0.0541477	0.0554361	0.107329	0.0320554	0.00646592	0.12647	0.0248116	0.0310007	0.00412151	0.0243654	0.000290141	0.0197379	0.20032	0.00872004	0.359473	5	22.56999	0.09048536	0.375907	0.721836	1.08156	1.8207	0.0213268	0.246479	0.235995	0.154298	0.247441	0.0944608	0.3993817	0.9000737
7	0	-536.0873	-436.552	-99.53534	7.76945	5.199644	0.07332611	-0.001385966	0.141282	0.0707633	0.0612083	0.0139338	0.14355	0.00608821	0.156602	0.0348185	0.0423477	0.0205154	0.0565511	0.00467365	0.0380562	0.20745	0.00215921	0.398876	5	20.00145	0.1041037	0.510164	0.808592	1.08294	1.59831	0.0372086	0.277655	0.251205	0.177932	0.191472	0.0645284	0.39749	1.003487
8	0	-541.0118	-434.78	-106.2317	17.33022	4.8507	0.04625518	0.02533234	0.303818	0.04835	0.0547711	0.00734023	0.161326	0.0117779	0.119817	0.0237165	0.0743052	0.0104699	0.0156731	0.00552099	0.0115621	0.144129	0.00742305	0.5481706	6	22.20521	0.06145087	0.495756	0.800293	1.08355	1.6204	0.0229254	0.232744	0.221838	0.215331	0.238381	0.0687812	0.5735029	0.9558287
9	0	-543.8449	-432.5601	-111.2848	21.96532	4.958725	0.07194279	0.02285332	0.313754	0.104043	0.10093	0.0132192	0.0708533	0.00218278	0.037715	0.0149474	0.0579167	5.14244e-05	0.0274937	0.00946112	0.0231436	0.221018	0.00327106	0.4392268	4	22.5728	0.08420489	0.500354	0.802965	1.08337	1.61331	0.0142865	0.210745	0.157087	0.283263	0.241772	0.0928463	0.4620801	0.9505425
