Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates[55]	branch_rates[56]	branch_rates[57]	branch_rates[58]	branch_rates[59]	branch_rates[60]	branch_rates[61]	branch_rates[62]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
1000	-327.8499	-343.8366	15.98671	9.71382	7.866918	0.0257517	0.0964386	0.00408432	0.0557074	0.015943	0.0255923	0.00215407	0.0947556	0.0173306	0.00563775	0.0134733	0.0166997	0.0306745	0.0648879	0.0289123	0.0393235	0.000362534	0.00458788	0.0539945	0.109809	0.00756545	0.0102001	0.0394493	0.0277578	0.0214452	0.00978433	0.00617105	0.217192	0.096636	0.0047103	0.124689	0.0462466	0.0857767	0.0380694	0.058952	0.0617634	0.00856857	0.115146	0.00811893	0.0791322	0.110346	0.0212046	0.015907	0.00299106	0.00704044	0.019096	0.0396737	0.0162178	0.0130364	0.011582	0.0746005	0.0116844	0.0222009	0.072343	0.0272251	0.0929751	0.0235882	0.137266	0.0109724	0.0185744	0.0805415	0.0095293	0.03869582	0.1455126	0.064787	0.0180261	0.204874	0.0758556	0.167729	0.0574319	0.0180406	0.0387786	0.120814	0.0669625	0.0275483	0.00382853	0.0462704	0.0591561	0.0298975	0.6370278	11	11.4935	0.2766084	0.590042	0.85102	1.07695	1.48199	0.123252	0.10155	0.240827	0.113377	0.315057	0.105937	0.7825404	0.814051
1100	-367.6598	-361.3996	-6.260261	7.128515	3.293684	0.0558082	0.252361	0.00444917	0.00309392	0.0184929	0.015604	0.0268183	0.0148961	0.068594	0.0457284	0.0139831	0.0241378	0.025407	0.0526495	0.0341106	0.00508925	0.0803045	0.0440673	0.0134284	0.0120636	0.16892	0.0493488	0.0421037	0.00342676	0.0359262	0.0441611	0.0563128	0.0691288	0.0756613	0.0248983	0.18628	0.0345182	0.0823738	0.290379	0.0931655	0.0491963	0.0132585	0.017177	0.245754	0.0348449	0.0789946	0.0912691	0.0857375	0.0443536	0.0272548	0.281352	0.0301679	0.00224833	0.0622174	0.0476141	0.0245384	0.0226139	0.0681755	0.0504712	0.0689691	0.00533536	0.000511162	0.0667538	0.0429342	0.472126	0.086402	0.00689744	0.07407393	0.135039	0.0673533	0.0702264	0.0799351	0.0601368	0.0680385	0.0387079	0.0591563	0.00776205	0.290976	0.0402858	0.0394576	0.0099816	0.106993	0.0118067	0.0491839	0.9677445	14	7.258647	0.3035984	0.410779	0.746593	1.08363	1.759	0.17544	0.158053	0.180379	0.118703	0.297794	0.0696313	1.102783	0.8775472
1200	-338.0379	-344.2922	6.254336	8.240691	4.172336	0.013732	0.0777966	0.0214273	0.00803597	0.00313213	0.02226	0.00430521	0.012468	0.00892889	0.0702373	0.021753	0.0510874	0.00846853	0.0347426	0.0417333	0.00205408	0.0356633	0.10563	0.0647717	0.000577635	0.00125027	0.103419	0.0349371	0.018683	6.42432e-06	0.0233034	0.0107241	0.0144447	0.0861678	0.00363803	0.00538651	0.0314073	0.00463249	0.00721508	0.0270218	0.00475189	0.0691814	0.0904396	0.0180597	0.0207735	0.00117088	0.183034	0.201118	0.142803	0.000615648	0.0657954	0.01148	0.158757	0.0138212	0.00466409	0.0182444	0.00692788	0.156543	0.103023	0.00764719	0.0538552	0.0127272	0.0622888	0.00436087	0.205061	0.0348224	0.0306325	0.05699509	0.1788091	0.073224	0.0824915	0.107387	0.120895	0.0401726	0.0387922	0.0222696	0.0107793	0.143974	0.104243	0.0602445	0.00684786	0.139359	0.0253715	0.0239493	0.518658	7	8.875825	0.3020105	0.463586	0.780965	1.08434	1.67111	0.198114	0.102831	0.195078	0.116014	0.194308	0.193656	0.6974671	0.7436308
1300	-348.612	-347.4185	-1.193418	7.185469	3.447601	0.0473513	0.0329746	0.00739645	0.0968399	0.00384907	0.0113531	0.0135248	0.0114258	0.0267578	0.283883	0.11905	0.189959	0.000719264	0.00450567	0.106045	0.0305557	0.0338889	0.0504246	0.00958975	0.000417671	0.0313045	0.015881	0.0159773	0.0320618	0.0638461	0.00160147	0.0319505	0.00935511	0.00310025	0.0663017	0.0267574	0.0894014	0.0415214	0.0390358	0.0077061	0.0780262	0.0175738	0.0798662	0.0140379	0.00412679	0.000982452	0.101206	0.253791	0.0220747	0.0919494	0.059797	0.0286076	0.0374446	0.0696024	0.421683	0.0470207	0.00688523	0.0514548	0.381524	0.0297671	0.275693	0.015145	0.00926661	0.109523	0.0929952	0.0330464	0.0134566	0.06103931	0.01703974	0.0670955	0.0836565	0.149356	0.0774734	0.150101	0.0105613	0.0358021	0.00832574	0.0954349	0.130744	0.0718315	6.38405e-05	0.0229914	0.0366094	0.0599538	0.8632632	15	7.234723	0.3501931	0.421176	0.753642	1.08398	1.7412	0.170317	0.136851	0.218937	0.0865022	0.270509	0.116884	0.8803029	0.9806433
1400	-336.7193	-346.6547	9.935343	8.662571	2.999436	0.0219203	0.0472058	0.00290042	0.116841	0.0145864	0.0220854	0.0268971	0.0123302	0.0800518	0.027996	0.0346323	0.0236614	0.00272041	0.0123712	0.0370826	0.051276	0.00817064	0.00820872	0.00756486	0.00121549	0.0224286	0.00604103	0.017362	0.0899324	0.178533	0.0254288	0.0138212	0.0058456	0.252171	0.100959	0.00366343	0.00279351	0.0261814	0.0173918	0.00188221	0.0232969	0.0320359	0.00980696	0.0828053	0.140517	0.0189905	0.0453948	0.0159137	0.00697202	0.0815275	0.190856	0.0493967	0.0153167	0.00579614	0.0286278	0.188783	0.0948512	0.0403263	0.00969909	0.179371	0.0653423	0.0146407	0.00831773	0.0114034	0.119838	0.043313	0.00129722	0.04071083	0.06877355	0.0672699	0.0527242	0.0786147	0.0672302	0.111102	0.0456811	0.012841	0.00589469	0.169939	0.0266563	0.0644758	0.000194845	0.171183	0.0801171	0.0460763	0.6452806	11	8.959283	0.1941551	0.389218	0.731497	1.08251	1.79677	0.16073	0.17745	0.230429	0.0910306	0.240383	0.0999764	0.7140542	0.9036858
1500	-350.2347	-352.288	2.053227	8.308117	4.064687	0.115116	0.00268296	0.00994064	0.0150698	0.0434796	0.0595129	0.0652659	0.0506115	0.127525	0.0262844	0.0861823	0.019094	0.0255871	0.0512743	0.0442713	0.0228496	0.00766638	0.0323258	0.0564343	0.0220652	0.0735216	0.0483637	0.0605462	0.0170362	0.0237057	0.0389089	0.13128	0.00194665	0.0620821	0.0647441	0.158148	0.00976632	0.0234005	0.0140474	0.0383636	0.164298	0.176265	0.000531047	0.181482	0.0264736	0.0017821	0.00117837	0.000772237	0.0667881	0.154062	0.0375088	0.000825867	0.0754227	0.0783779	0.179921	0.0570012	0.0798015	0.00600189	0.00907497	0.026019	0.0667757	0.00457612	0.117631	0.138255	0.0132655	0.178065	0.00894255	0.0530816	-0.01135093	0.0786543	0.119325	0.167707	0.0909925	0.085721	0.0469713	0.0289142	0.00253572	0.0953639	0.0793165	0.0465883	0.000109026	0.0345097	0.100379	0.0229129	0.786988	12	9.296826	0.2166509	0.457881	0.777417	1.08439	1.68032	0.125367	0.0978693	0.291105	0.0794026	0.301682	0.104574	0.7756371	1.014634
1600	-381.9382	-354.6056	-27.33252	11.56891	3.079483	0.0414201	0.0574826	0.139703	0.0935361	0.0768444	0.0918488	0.0100557	0.0177913	0.0350815	0.465658	0.0354603	0.144625	0.0931581	0.0654047	0.0437838	0.0529112	0.0116892	0.0660295	0.0333969	0.0242139	0.010106	0.0169953	0.120777	0.0416232	0.0297683	0.0213139	0.124778	0.00734649	0.0606455	0.00449732	0.0688271	0.0831823	0.0856898	0.010818	0.0785627	0.0533726	0.0202757	0.0219238	0.00059862	0.0773536	0.0282501	0.355574	0.00709246	0.0800106	0.0201425	0.0038294	0.0425218	0.168418	0.177586	0.0498383	0.107091	0.00712868	0.194416	0.0610936	0.012825	0.00970625	0.0220658	0.0904527	0.0935941	0.133277	0.0420005	0.105044	0.06664903	-0.04785294	0.170891	0.00877882	0.135924	0.0831208	0.122381	0.0294806	0.0137102	0.0085587	0.0699887	0.206343	0.0445841	0.00198222	0.0568239	0.0060005	0.0414332	0.7702885	13	11.63563	0.09984794	0.395319	0.735836	1.08288	1.78596	0.125753	0.116662	0.301819	0.0935698	0.276208	0.0859887	0.7224356	1.066238
1700	-334.3619	-342.7601	8.398235	10.04057	5.102008	0.0107436	0.0694489	0.133152	0.0533537	0.010639	0.0465726	0.0102263	0.0414882	0.0487442	0.00856841	0.00268309	0.0137499	0.0283599	0.0116165	0.0211802	0.0534539	0.001935	0.0556547	0.0745995	0.0324613	0.00304919	0.0315416	0.0558884	0.0389073	0.050237	0.00195851	0.0182646	0.170657	0.0831545	0.00643597	0.0445797	0.00638827	0.00580505	0.0178155	0.00901673	0.0542467	0.068494	0.120576	0.182009	0.00864073	0.0627005	0.0253132	0.0121123	0.0131662	0.0482262	0.0475895	0.041331	0.0209077	0.0321201	0.16575	0.00972304	0.029962	0.0959327	0.0322232	0.0778898	0.0973014	0.00922702	0.1271	0.00409755	0.0105874	0.0458661	0.0224019	0.04985709	-0.05882145	0.104094	0.120417	0.0786589	0.0972649	0.128634	0.0406378	0.0429458	0.0016509	0.112266	0.0872361	0.0345453	0.00208072	0.090449	0.0307404	0.0283791	0.5752117	12	11.56746	0.2547328	0.50626	0.806364	1.08312	1.60426	0.105634	0.153342	0.182691	0.0567996	0.377009	0.124525	0.5163903	1.113909
1800	-350.9756	-345.1	-5.875611	7.447603	4.698985	0.00849232	0.00049529	0.0263671	0.000281808	0.0202324	0.0370245	0.0591141	0.010713	0.0582708	0.0871302	0.00392375	0.0430908	0.0263389	0.126346	0.0514129	0.0700923	0.00326195	0.0332396	0.0902146	0.0172865	0.0575793	0.0456561	0.0304943	0.0156586	0.0111023	0.0165794	0.0440902	0.162625	0.193903	0.0212669	0.0113485	0.166718	0.155331	0.00251093	0.00474785	0.0167514	0.0609473	0.145803	0.0530899	0.0552052	0.0224712	0.00809386	0.0859893	0.0470595	0.0248163	0.0777315	0.0702167	0.0820551	0.0722579	0.174363	0.0182824	0.0356298	0.11432	0.0320938	0.0372182	0.311586	0.0220668	0.228036	0.0283952	0.0261923	0.106045	0.1853	0.06976643	0.3882727	0.0684579	0.0786729	0.224896	0.0197587	0.0997587	0.0283884	0.0172067	0.00311897	0.0754254	0.140962	0.0903959	0.0254933	0.0661425	0.0492214	0.0121019	0.5423318	9	7.691858	0.2789304	0.489074	0.796371	1.08378	1.63077	0.137194	0.140396	0.196053	0.0692493	0.352391	0.104716	0.9306045	0.5827737
1900	-331.414	-344.7435	13.32944	7.371708	6.334173	0.0469454	0.174572	0.0127959	0.140529	0.0204604	0.0312918	0.0271542	0.0176876	0.0355676	0.0134656	0.023619	0.0139047	0.000953106	0.0761418	0.016017	0.0252245	0.00579443	0.0365617	0.0493414	0.0237196	0.0204468	0.00237744	0.00932365	0.0229758	0.0158327	0.00706216	0.0172895	0.052079	0.0473879	0.0086257	0.0214533	0.00569208	0.00820448	0.0326445	0.0138639	0.191766	0.0237663	0.0984043	0.0579403	0.0349781	0.0237787	0.0255596	0.00543471	0.0189112	0.356864	0.0222612	0.0225981	0.0258275	0.0840504	0.0777916	0.074502	0.033207	0.00936028	0.0393774	0.116949	0.0865464	0.000147435	0.176421	0.00182038	0.00734911	0.00106885	0.0133353	0.04125618	0.1513991	0.038721	0.0693838	0.162962	0.0255183	0.0829992	0.0197169	0.0717574	0.00139684	0.137957	0.163856	0.0431427	0.0160974	0.0842312	0.0314167	0.0508437	0.5039664	9	8.716743	0.2893736	0.549545	0.830233	1.0805	1.53972	0.133422	0.140577	0.219828	0.0576821	0.332235	0.116256	0.6553655	0.7689852
2000	-356.7503	-348.6858	-8.064523	8.064195	2.652084	0.0179507	0.090935	0.0064854	0.0734687	0.0387947	0.169714	0.00532295	0.00828667	0.0144979	0.0166454	0.00119494	0.0803283	0.0552565	0.0627599	0.169113	0.0434866	0.383325	0.00386448	0.057122	0.242685	0.00262366	0.0515345	0.0292749	0.0397669	0.00657359	0.0408123	0.506226	0.0669906	0.0854759	0.0569117	0.0156537	0.00941217	0.00068861	0.0285857	0.00280452	0.00635814	0.336943	0.10012	0.0745826	0.039604	0.00277497	0.000414755	0.0401212	0.0346148	0.0311522	0.0271587	0.0314952	0.018748	0.0103911	0.0737618	0.0129935	0.105531	0.0287965	0.00648673	0.113779	0.0237953	0.0646461	0.0924181	0.126148	0.0790197	0.135544	0.0668442	0.09196702	0.07384323	0.0752518	0.0868352	0.0738916	0.0878564	0.157737	0.0624451	0.0104756	0.00625961	0.112213	0.115218	0.0665007	0.000206717	0.0359362	0.0448836	0.0642893	0.8308742	8	9.659248	0.1983281	0.360417	0.710243	1.08016	1.84918	0.131455	0.144666	0.239585	0.0713801	0.284869	0.128045	0.9047175	0.9183798
