Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
745	0	-259.1309	-240.2655	-18.86546	1.053581	4.099405	0.652913	0.0557266	0.093938	0.0421814	0.42476	0.183029	0.170473	0.00859268	0.166513	0.534574	0.389881	0.504266	0.00541564	0.565187	0.138836	0.00724156	0.2840514	0.0686018	0.160872	0.07163	0.0704435	0.000212294	0.00503252	0.155211	0.0896315	0.0157225	0.167485	0.0420137	0.0407051	0.0556265	0.00536384	0.119629	0.000421531	0.1906164	2	19.46771	0.1030063	0.459741	0.778578	1.08437	1.67731	0.160338	0.149069	0.169121	0.0668785	0.345587	0.109006	0.2592182	0.7353512
746	0	-247.817	-231.5207	-16.2963	1.254138	4.824728	0.0307912	0.677318	0.0129501	0.144771	0.158318	0.0324124	0.358435	0.0133925	0.10247	0.256187	0.100755	0.536571	0.0308476	0.0992729	0.117937	0.038719	0.2274024	0.2009382	0.100378	0.104846	0.116294	0.00303815	0.011541	0.0901602	0.0280766	0.0913446	0.0501585	0.143056	0.00682792	0.135336	0.000629046	0.0795532	0.0387605	0.1895918	2	17.59841	0.1348469	0.494631	0.799636	1.08359	1.62214	0.179174	0.194932	0.190862	0.0815376	0.276439	0.077056	0.39053	0.4854731
747	0	-253.8816	-235.7873	-18.09435	0.5170115	5.072094	0.226234	0.440701	0.375024	0.28067	0.263541	0.290975	0.357373	0.0333501	0.0675848	0.303338	0.675934	0.144207	0.173297	0.269952	0.53089	0.0428617	0.2094515	-0.003902037	0.0653767	0.0759531	0.244831	0.0145272	0.0571874	0.130039	0.0771894	0.0550499	0.0316183	0.0892024	0.00682265	0.0862148	0.00276606	0.00591939	0.0573027	0.2016472	3	13.03764	0.2950308	0.505045	0.805667	1.08317	1.60611	0.149726	0.194637	0.0992593	0.104345	0.332006	0.120027	0.1977452	1.019733
748	0	-239.8498	-232.0653	-7.784466	2.178073	2.019339	0.115656	0.18954	0.0727968	0.0181874	0.0411982	0.0717976	0.0986847	0.0153777	0.188795	0.156536	0.14572	0.0721047	0.00857695	0.0868557	0.162	0.0646989	0.09521746	-0.03723354	0.0787941	0.00874893	0.145055	0.0128821	0.0577309	0.106189	0.11217	0.0797775	0.12029	0.0442446	0.00358536	0.175862	0.0120688	0.00124825	0.0413542	0.2339932	3	44.67181	0.0317681	0.295572	0.657055	1.07047	1.97691	0.13043	0.163022	0.218447	0.111696	0.305383	0.0710226	0.1967596	1.189234
749	0	-240.5255	-230.9289	-9.59662	0.9632203	2.288572	0.0201879	0.089834	0.0258705	0.00297146	0.0436373	0.105916	0.612233	0.0491571	0.161818	0.121897	0.0126368	0.170864	0.0738436	0.283458	0.145315	0.165787	0.1762545	-0.01778413	0.103605	0.0714395	0.31759	0.00326956	0.0434845	0.0938209	0.0105828	0.0533724	0.033749	0.00165291	0.00620758	0.169812	0.000765112	0.077173	0.0134752	0.1300885	2	16.50512	0.1988457	0.325449	0.682566	1.07578	1.91621	0.167154	0.195021	0.189835	0.127365	0.25721	0.0634155	0.1123044	1.158357
750	0	-253.732	-241.1468	-12.58513	2.746358	1.38672	0.212626	0.204026	0.214383	0.0269695	0.166876	0.113768	0.219522	0.333911	0.268485	0.0118182	0.192089	0.197531	0.0978018	0.00174944	0.51062	0.175396	0.105223	0.03727465	0.0856808	0.0425289	0.122775	0.0171474	0.157608	0.0751333	0.0702914	0.0736252	0.0160763	0.0345037	0.0391253	0.209557	0.00490826	0.0186111	0.0324287	0.2311813	2	20.46532	0.09807954	0.207281	0.568547	1.04301	2.18116	0.223646	0.189686	0.173803	0.0743857	0.284303	0.0541768	0.2684559	0.8611517
751	0	-235.084	-232.501	-2.583023	1.372837	1.996417	0.191728	0.142552	0.0452927	0.013161	0.166122	0.0356572	0.379835	0.20388	0.113299	0.0851723	0.0363291	0.294482	0.246722	0.341182	0.044844	0.100181	0.154738	0.07994133	0.11723	0.0198261	0.115914	0.000889932	0.052734	0.112094	0.154757	0.0184721	0.117297	0.0272854	0.0144039	0.0610449	0.0071661	0.149536	0.0313482	0.2574635	3	12.81315	0.08151426	0.292847	0.654632	1.0699	1.98262	0.141079	0.167489	0.178417	0.0886931	0.388298	0.0360243	0.3374048	0.76307
752	0	-251.1831	-244.5527	-6.630404	2.626359	3.813176	0.0180352	0.07681	0.0616502	0.0441931	0.241268	0.00484303	0.117263	0.0183042	0.111592	0.348606	0.16009	0.0372541	0.0850997	0.0922888	0.165904	0.16059	0.06544775	0.07979317	0.0230468	0.0363244	0.0348781	0.0467306	0.107278	0.00748807	0.116235	0.0798402	0.117867	0.0706935	0.0439484	0.170577	0.000190817	0.129219	0.0156833	0.2371138	3	22.81633	0.04044549	0.443795	0.76849	1.08438	1.70333	0.24462	0.311242	0.146026	0.0729145	0.189434	0.0357625	0.316907	0.7482126
753	0	-246.7361	-235.6746	-11.06143	1.768716	2.820648	0.097751	0.0597105	0.171446	0.0158638	0.115022	0.058519	0.305068	0.0432399	0.139679	0.0187554	0.0229284	0.101819	0.128965	0.472349	0.34223	0.19277	0.1974572	-0.04558892	0.00651778	0.0247636	0.254181	0.000220478	0.0273983	0.0664507	0.0373743	0.0420571	0.0639227	0.117029	0.00955718	0.216962	0.0596016	0.0703634	0.00360081	0.2627191	3	29.43511	0.06939728	0.374893	0.721088	1.08147	1.82254	0.169047	0.245194	0.111646	0.100035	0.280161	0.0939174	0.2171302	1.209961
754	0	-242.2633	-239.1598	-3.103524	2.436156	2.118656	0.0203721	0.0356009	0.3366	0.0207527	0.013866	0.0181751	0.0580469	0.000265636	0.118479	0.118773	0.031871	0.00355398	0.0531036	0.0644606	0.0897124	0.0226279	0.05812556	0.01006862	0.0266618	0.0660592	0.0932125	0.00582599	0.0792823	0.0900436	0.092482	0.062318	0.0908958	0.0514019	0.0173293	0.200197	0.0123724	0.0942774	0.017641	0.1201141	3	41.75425	0.125241	0.307039	0.667066	1.07269	1.9532	0.221495	0.189019	0.121867	0.0695105	0.3324	0.0657075	0.1301828	0.9226578
755	0	-246.7618	-237.1506	-9.611196	1.371085	2.416356	0.0300986	0.176541	0.204352	0.0177468	0.101747	0.0228459	0.00792322	0.528408	0.204107	0.163949	0.00465035	0.550328	0.0295969	0.547389	0.0974156	0.00271169	0.1854518	0.1079366	0.0210193	0.000372687	0.0498782	0.00795068	0.267993	0.0768803	0.0817546	0.0520106	0.0587712	0.0971155	0.00429953	0.167955	0.00306688	0.0957254	0.0152071	0.1109333	2	12.80901	0.1195677	0.33838	0.693058	1.07761	1.89095	0.167826	0.254721	0.26826	0.0726256	0.20045	0.0361168	0.2188699	0.5068457
756	0	-240.2622	-238.5093	-1.752956	1.297922	3.153715	0.0354177	0.190992	0.120593	0.0448564	0.116801	0.0319107	0.214353	0.0741522	0.137326	0.0498267	0.0518233	0.234454	0.0348149	0.0225103	0.0311307	0.132365	0.06725619	0.005198801	0.0556896	0.100042	0.0770972	0.00140882	0.0379873	0.109213	0.126567	0.0339243	0.0864689	0.0594103	0.0142666	0.119531	0.0384816	0.119267	0.0206442	0.2299816	2	17.31603	0.1263413	0.400815	0.739699	1.08318	1.77631	0.146342	0.172263	0.125049	0.1651	0.35035	0.0408956	0.2351804	0.9778944
757	0	-257.1779	-245.4311	-11.74683	1.062046	1.120404	0.160188	0.369243	0.0563035	0.0528226	0.00614745	0.268088	0.192775	0.042172	0.0356372	0.00937874	0.578595	0.324091	0.119908	0.439955	0.177359	0.0381708	0.180438	0.05938434	0.0392392	0.0609194	0.128008	0.0108601	0.029502	0.106332	0.0861732	0.0206557	0.0329582	0.119563	0.0531055	0.224279	0.0398162	0.0473693	0.00121881	0.3352385	2	22.88748	0.03664264	0.160332	0.510174	1.0174	2.31209	0.21844	0.171437	0.134558	0.0971279	0.318141	0.0602959	0.3946229	0.8495162
758	0	-249.1323	-233.8368	-15.29549	1.412317	1.822974	0.206219	1.16674	0.0858719	0.0295215	0.246672	0.00989398	0.0996374	0.0813525	0.263192	0.431281	0.131289	0.023126	0.372009	0.244146	0.0247986	0.364429	0.2326552	0.1249778	0.279211	0.0182539	0.139982	0.00612375	0.0353524	0.0838756	0.222822	0.0496094	0.0236295	0.0239537	0.000306384	0.0458155	0.000611501	0.0606802	0.00977257	0.09299371	2	18.14518	0.08261158	0.271186	0.634764	1.06486	2.02919	0.138271	0.109818	0.225826	0.0941192	0.358489	0.0734766	0.2179715	0.4266323
759	0	-238.6012	-234.3727	-4.228448	0.7069673	2.682866	0.0172863	0.0586499	0.0532612	0.0122609	0.084295	0.00788338	0.0503215	0.13222	0.440124	0.0213339	0.0429519	0.0816389	0.185301	0.0180903	0.120842	0.0892677	0.06960356	0.04656336	0.128892	0.0727376	0.112986	0.0167132	0.0444535	0.0908819	0.0700272	0.0147282	0.194081	0.0292195	0.00331379	0.0860595	0.0244655	0.0679913	0.0434508	0.1941667	1	25.1566	0.0472519	0.363136	0.712306	1.08043	1.84413	0.177563	0.187376	0.159926	0.124402	0.307828	0.042904	0.2407301	0.8065744
760	0	-236.8711	-237.331	0.4599368	1.824495	3.438348	0.0607783	0.0278562	0.00813924	0.123794	0.0271253	0.0121022	0.145698	0.0120005	0.113909	0.227127	0.00333918	0.044164	0.0621095	0.039574	0.460597	0.0757307	0.09162352	-0.03315208	0.042018	0.055437	0.275404	0.00491707	0.00556824	0.0235148	0.0651087	0.070919	0.0373588	0.039235	0.0241308	0.0366689	0.0162193	0.257757	0.0457428	0.195013	3	16.43626	0.1160343	0.420567	0.753233	1.08396	1.74224	0.138129	0.293577	0.10049	0.104797	0.28496	0.0780466	0.1618609	1.204818
761	0	-245.627	-229.8576	-15.76945	1.850629	7.126263	0.324473	0.496604	0.0095175	0.0657419	0.103005	0.295384	0.355508	0.0145151	0.0973523	0.482719	0.153171	0.0980146	0.148505	0.393178	0.126176	0.0314825	0.1298494	0.05023996	0.080222	0.00238424	0.230454	0.0092152	0.0369665	0.143064	0.0957083	0.00941184	0.0205254	0.0500518	0.0123281	0.205806	0.00694932	0.0698244	0.0270888	0.2163689	2	12.79561	0.1361683	0.571925	0.841895	1.07866	1.50752	0.170384	0.213926	0.154769	0.0896241	0.335502	0.0357954	0.2666089	0.8115593
762	0	-238.5621	-245.7978	7.235752	4.209272	3.65013	0.0113907	0.00300277	0.000210283	0.14884	0.00647309	0.00186342	0.0846106	0.0292343	0.0374945	0.246034	0.0194576	0.0048578	0.0882246	0.150279	0.0798062	0.11641	0.05476063	0.09792356	0.222035	0.00331999	0.0827441	0.0106656	0.018434	0.148254	0.0768642	0.071158	0.0836274	0.0281259	0.00776698	0.0465337	0.126294	0.0541141	0.020063	0.1591434	3	19.88483	0.1429113	0.434045	0.762169	1.08427	1.71952	0.131475	0.158068	0.197712	0.088108	0.319009	0.105628	0.257067	0.6190737
763	0	-255.638	-249.9755	-5.662452	2.116106	1.386558	0.0434289	0.0241298	0.0853443	0.209388	0.332086	0.0776523	0.182679	0.036943	0.215602	0.0281711	0.0475417	0.349741	0.0798108	0.121875	0.171742	0.109736	0.1177788	0.05935758	0.136975	0.0169893	0.161056	0.0417433	0.0295501	0.0852235	0.0433066	0.0434952	0.231386	0.0245194	0.0122368	0.0156739	0.0653075	0.0545131	0.0380247	0.2177167	1	17.60269	0.05793734	0.207254	0.568516	1.043	2.18123	0.118486	0.248728	0.213771	0.0987776	0.256513	0.0637233	0.2770743	0.7857702
764	0	-236.6181	-238.8688	2.250718	2.426114	5.207689	0.0499287	0.0477653	0.00902243	0.0313329	0.054792	0.0633798	0.0482797	0.0280545	0.160433	0.173181	0.00422433	0.0682689	0.0882957	0.161929	0.054285	0.0950763	0.1075462	-0.05853061	0.0204091	0.0491543	0.141345	0.000540605	0.088862	0.194604	0.0649491	0.0520047	0.0610882	0.0323672	0.00317809	0.0972689	0.102108	0.0375448	0.0545761	0.3689529	3	13.87454	0.07166976	0.510481	0.808772	1.08292	1.59782	0.219278	0.181062	0.163789	0.10574	0.267321	0.0628102	0.3104223	1.188552
765	0	-239.6016	-240.0088	0.4072447	1.305228	1.542535	0.0824733	0.146687	0.150586	0.0572249	0.169571	0.0223469	0.132071	0.0182289	0.102855	0.0825648	0.012685	0.170441	0.11928	0.237546	0.0286759	0.210635	0.114781	0.07654385	0.0271462	0.0424692	0.10409	0.00322051	0.0417439	0.178648	0.0435716	0.0160906	0.139655	0.0061519	0.0108958	0.119571	0.0012504	0.144968	0.120527	0.2063013	1	13.42866	0.1406632	0.231819	0.595487	1.05282	2.11987	0.175891	0.197397	0.184484	0.0966293	0.277494	0.0681055	0.2828452	0.729379
766	0	-255.5652	-242.7848	-12.78041	1.631069	1.888462	0.103853	0.141721	0.153238	0.0728987	0.412177	0.00327141	0.228218	0.0460192	0.195971	0.435543	0.608464	0.0965244	0.205326	0.0104943	0.061338	0.0243625	0.2192463	-0.02697574	0.0579142	0.000989233	0.165931	0.0429728	0.0190725	0.113821	0.0383931	0.0374409	0.184822	0.0188786	0.0122943	0.114823	0.0238775	0.0597953	0.108974	0.3999661	3	23.41616	0.04032558	0.279587	0.642603	1.06693	2.01088	0.203505	0.151126	0.192416	0.117641	0.212722	0.12259	0.3729904	1.072323
767	0	-251.5021	-239.5829	-11.91912	1.367329	5.378377	0.227147	0.0719334	0.0575263	0.0247319	0.148325	0.00127332	0.21876	0.00741516	0.0598952	0.0415245	0.376133	0.0424943	0.126377	0.00358041	0.201957	0.0337141	0.09490776	-0.06568802	0.0780183	0.043306	0.135585	0.00127015	0.0374757	0.148733	0.170121	0.0353365	0.0624125	0.0601407	0.00615116	0.0505986	0.00597118	0.0573992	0.10748	0.1886332	1	29.05711	0.05733503	0.517072	0.812496	1.08259	1.58784	0.130948	0.164892	0.112573	0.0868575	0.429054	0.0756764	0.1229452	1.534287
768	0	-239.8791	-237.0615	-2.817563	2.453636	3.264518	0.0887131	0.0704506	0.00795834	0.0129429	0.153116	0.0738833	0.240949	0.00506759	0.0807792	0.00693273	0.154784	0.0917332	0.158232	0.0681786	0.120111	0.0349684	0.07138844	0.05285303	0.119263	0.0217859	0.176199	0.00490691	0.0131432	0.0810577	0.179836	0.0374217	0.145755	0.0408949	0.02472	0.0377484	0.00330654	0.0496056	0.0643554	0.3068435	1	19.09577	0.06870249	0.408744	0.745196	1.08354	1.76252	0.17485	0.159746	0.258616	0.0726361	0.227051	0.107101	0.3596965	0.8530622
769	0	-238.3571	-235.3894	-2.967771	4.090489	4.685088	0.0379357	0.0353801	0.0751437	0.0436109	0.0496942	0.0378848	0.0873112	0.0342402	0.0504319	0.102578	0.131646	0.0558975	0.112287	0.141242	0.0353323	0.06924	0.07164458	-0.03192203	0.086266	0.00672395	0.0769757	0.00777317	0.0852116	0.12043	0.0820805	0.0704327	0.088703	0.0411335	0.00208036	0.278815	0.0445796	0.00395072	0.00484426	0.2414714	1	20.23061	0.05226198	0.488448	0.796001	1.0838	1.63175	0.202185	0.228259	0.191623	0.105422	0.216481	0.0560306	0.2095493	1.152337
770	0	-243.5977	-236.6503	-6.947379	1.51184	1.380536	0.144879	0.20502	0.13638	0.257129	0.631393	0.262813	0.260029	0.00610105	0.197869	0.0199451	0.042951	0.162136	0.169885	0.132702	0.0898927	0.125619	0.1246264	0.09363515	0.0737786	0.0221679	0.0548409	0.00440914	0.114468	0.153796	0.100765	0.0193755	0.040732	0.110658	0.00145837	0.241746	0.0423408	0.0030351	0.016428	0.1532707	4	16.84605	0.1362063	0.206264	0.567384	1.04256	2.18379	0.203351	0.171284	0.157397	0.101702	0.330795	0.0354709	0.2469059	0.6207658
771	0	-239.682	-236.7259	-2.956069	1.381485	2.700394	0.0440663	0.129009	0.147125	0.0214209	0.284133	0.0171692	0.0615716	0.164103	0.158317	0.542347	2.35633e-05	0.108871	0.172793	0.238678	0.185453	0.00449745	0.126472	-0.02623673	0.117605	0.0201874	0.0673552	0.0279647	0.04394	0.133912	0.136219	0.0580561	0.12359	0.151448	0.018076	0.0653272	0.0154781	0.0165966	0.0042451	0.2320938	4	15.85578	0.1538452	0.364668	0.713463	1.08058	1.84129	0.151909	0.194739	0.18532	0.0542639	0.33355	0.0802185	0.2058571	1.127451
772	0	-248.1574	-242.1109	-6.046526	1.10203	1.677539	0.00640775	0.011058	0.378691	0.0602492	0.104145	0.0537015	0.0997341	0.232317	0.272052	0.0792376	0.341055	0.0800643	0.302167	0.0827506	0.253013	0.0327566	0.1752364	-0.07838312	0.0216901	0.0337301	0.228733	0.00431706	0.0588006	0.107344	0.0384069	0.0278935	0.14291	0.0964595	0.0111934	0.0826838	0.0321523	0.00219189	0.111494	0.3267283	2	15.51493	0.1300916	0.251492	0.615667	1.05935	2.0735	0.322496	0.16773	0.123061	0.105818	0.244934	0.0359607	0.2483452	1.315622
773	0	-244.5666	-235.5778	-8.988813	2.652886	2.110068	0.0984886	0.0183586	0.0434289	0.03024	0.0158675	0.151017	0.11786	0.0439231	0.116133	0.0812359	0.0602748	0.0284845	0.0378857	0.108922	0.0247262	0.111161	0.07487824	0.08994269	0.0563994	0.00713943	0.138177	0.0371114	0.000781459	0.0316649	0.0914314	0.0877665	0.145396	0.125304	0.0133629	0.100369	0.0309749	0.121504	0.0126185	0.1410186	1	33.77901	0.06355541	0.306069	0.66623	1.07251	1.95519	0.239175	0.196079	0.137839	0.114505	0.240121	0.072281	0.2309613	0.6105725
774	0	-233.3187	-236.2947	2.975986	4.218788	2.643983	0.0251874	0.0846072	0.00103037	0.0538376	0.0047463	0.0452624	0.116756	0.0151367	0.142467	0.227214	0.0111437	0.0545903	0.0221219	0.0322899	0.0816987	0.00182478	0.05872502	0.021173	0.107754	0.0219873	0.179719	0.00147779	0.145964	0.115227	0.129962	0.0133841	0.0114889	0.0885793	0.0115011	0.0895096	0.00638298	0.076314	0.000749062	0.2588649	2	18.32872	0.04092906	0.359696	0.709694	1.08009	1.85052	0.164342	0.124051	0.122996	0.0754123	0.43319	0.0800085	0.2800379	0.9243924
775	0	-249.7781	-235.9679	-13.81019	1.686225	1.847563	0.249854	0.322983	0.091315	0.193639	0.0205822	0.102697	0.292007	0.00575079	0.141069	0.0920817	0.0172287	0.451002	0.0181439	0.0650907	0.361264	0.0452615	0.2012077	-0.003727736	0.0595344	0.0216607	0.0743367	0.0133594	0.0854838	0.0329832	0.0789712	0.144934	0.104823	0.0114088	0.000481131	0.207151	0.00334045	0.133516	0.028015	0.2674545	2	21.48209	0.07835355	0.274373	0.637759	1.06566	2.02221	0.240543	0.171044	0.209381	0.0811459	0.245017	0.0528696	0.2637268	1.014135
776	0	-236.8334	-234.2162	-2.61713	2.731387	2.192437	0.124805	0.0514874	0.0554323	0.0422923	0.174987	0.0101877	0.174213	0.0106337	0.0958682	0.510372	0.032265	0.107348	0.170118	0.482119	0.0447359	0.163529	0.1098995	0.1171589	0.0794446	0.00315986	0.349672	0.00603204	0.12173	0.0420319	0.0126126	0.0129009	0.0474785	0.0759076	0.00189461	0.170283	0.00794413	0.0625653	0.00634319	0.2176014	4	15.56366	0.0938054	0.315212	0.674032	1.07414	1.93662	0.0853034	0.201231	0.130341	0.0498544	0.469377	0.0638938	0.3347603	0.6500214
777	0	-234.7107	-234.0467	-0.6639784	4.068005	1.833542	0.182097	0.0199466	0.0222645	0.0497712	0.163487	0.0995329	0.120446	0.0168913	0.165798	0.0135818	0.130823	0.324329	0.19613	0.154253	0.13732	0.158749	0.1358406	-0.022003	0.0480402	0.0215266	0.21725	0.00387464	0.0390195	0.000859731	0.0226223	0.0306551	0.160378	0.0102565	0.0029771	0.277392	0.00783275	0.135306	0.022009	0.2779594	4	14.88697	0.0718202	0.272561	0.636059	1.06521	2.02617	0.0995444	0.247149	0.241879	0.0628453	0.281198	0.067385	0.2559564	1.085964
778	0	-235.9975	-236.7665	0.7689989	3.521654	2.00857	0.00136679	0.0513508	0.115285	0.0246495	0.000934228	0.124574	0.0736176	0.0609818	0.163291	0.130401	0.113239	0.0571725	0.264717	0.0561217	0.084123	0.188365	0.07079908	-0.006386561	0.0815515	0.0124272	0.322742	0.00389567	0.0976428	0.0448478	0.0268739	0.0600974	0.151461	0.017083	0.0181568	0.0962856	0.00838251	0.0382071	0.0203465	0.2343047	2	17.61737	0.0855625	0.294296	0.655922	1.0702	1.97958	0.168268	0.172854	0.166299	0.126787	0.323725	0.0420661	0.2279181	1.028021
779	0	-247.9941	-243.9079	-4.086151	1.399015	2.788356	0.120434	0.0593659	0.171308	0.0103409	0.0673066	0.288245	0.0391006	0.111282	0.324963	0.0284971	0.2905	0.125359	0.053488	0.0635634	0.192177	0.244088	0.1106328	0.01790777	0.0116483	0.0359212	0.0949358	0.0207997	0.134959	0.0896878	0.153102	0.0352829	0.0400111	0.14899	0.00490714	0.100788	0.0193608	0.0757932	0.0338128	0.2047343	2	15.08629	0.139369	0.372196	0.719093	1.08125	1.82746	0.0943541	0.264432	0.183937	0.0901658	0.304489	0.0626229	0.222642	0.919567
780	0	-237.1042	-235.9063	-1.197972	4.29516	5.306613	0.0112795	0.0822908	0.00284012	0.0484984	0.0678141	0.0750246	0.0966299	0.0140623	0.0671983	0.260261	0.0663088	0.0230481	0.107842	0.224705	0.0913138	0.0373548	0.08594509	0.022595	0.0981274	0.0393483	0.140142	0.00339246	0.0306705	0.0402154	0.12484	0.0323875	0.020893	0.117376	0.0149485	0.122252	0.0140212	0.149567	0.0518184	0.3016312	2	22.92092	0.04148298	0.514334	0.810954	1.08273	1.59198	0.210292	0.247741	0.12782	0.0911785	0.248551	0.0744163	0.3242262	0.930311
781	0	-242.2332	-241.5603	-0.6728791	1.820195	1.896429	0.148451	0.21142	0.0909515	0.0147139	0.29883	0.0256091	0.16873	0.283086	0.0939299	0.24923	0.121294	0.0187617	0.0629661	0.315427	0.0452474	0.133961	0.1200414	-0.01060145	0.0407541	0.0896642	0.0793488	0.00480427	0.0465423	0.15548	0.0292234	0.0317355	0.00481399	0.138463	0.0484662	0.176727	0.0042804	0.120098	0.0295994	0.2402564	4	11.75847	0.06560566	0.28059	0.643528	1.06717	2.00871	0.188994	0.206129	0.0994768	0.0397136	0.403889	0.0617978	0.2296549	1.046163
782	0	-242.6344	-238.7692	-3.865231	1.105319	1.88079	0.122124	0.0624522	0.122867	0.00781711	0.0551429	0.00956714	0.0317687	0.235054	0.099508	0.407177	0.263055	0.207154	0.143247	0.00536754	0.101046	0.186551	0.1138223	0.1763923	0.0898606	0.0489064	0.174817	0.00312988	0.0162366	0.0598421	0.106863	0.0221577	0.158756	0.0835993	0.00682999	0.143294	0.0211936	0.0131372	0.0513764	0.1373623	2	16.85842	0.1361867	0.278617	0.641707	1.0667	2.01298	0.181161	0.241911	0.158865	0.0886741	0.265946	0.0634427	0.3137546	0.4378016
783	0	-239.4176	-234.5729	-4.844723	1.265804	2.084258	0.0174679	0.077583	0.0162313	0.0739312	0.066491	0.319289	0.247357	0.0259398	0.0301776	0.0150755	0.0442691	0.126542	0.116105	0.0136486	0.051765	0.0862363	0.09752216	-0.0517192	0.0946633	0.0177525	0.147253	0.00279683	0.0447887	0.0710231	0.0279704	0.0945558	0.0762778	0.0517432	0.031305	0.157931	0.0240159	0.0737534	0.0841704	0.2374052	2	31.7966	0.06648064	0.303129	0.663684	1.07196	1.96122	0.212002	0.21405	0.185668	0.114503	0.230538	0.0432396	0.185686	1.27853
784	0	-235.0361	-233.6823	-1.353787	1.253923	2.425959	0.0290804	0.0106101	0.10693	0.0164914	0.0144396	0.147339	0.0518778	0.037553	0.174955	0.329717	0.278514	0.0634412	0.15647	0.00886403	0.0177377	0.259605	0.1167121	0.03370798	0.12264	0.0188724	0.2013	0.0066186	0.0298243	0.0864652	0.0727245	0.0471668	0.137733	0.071243	0.00402343	0.124471	0.0132648	0.0199614	0.0436909	0.2370748	3	18.05314	0.1127258	0.339323	0.69381	1.07774	1.88913	0.20498	0.273397	0.088662	0.125248	0.250439	0.0572738	0.2707828	0.8755165
785	0	-234.6945	-235.7173	1.022765	2.595371	2.276065	0.000323921	0.0650046	0.0894089	0.050882	0.0507581	0.0274922	0.0899886	0.0430643	0.14677	0.122234	0.0525195	0.0804216	0.0482972	0.010937	0.192433	0.160467	0.05135654	0.00978961	0.171363	0.0974041	0.163385	0.0102609	0.0276013	0.0727188	0.02016	0.0984776	0.0178919	0.0489523	0.0171236	0.150589	0.0266298	0.0765351	0.000906603	0.1692242	3	20.46772	0.07003779	0.324143	0.681488	1.07558	1.91879	0.162289	0.232452	0.147371	0.115869	0.306549	0.03547	0.1790138	0.9453137
786	0	-249.131	-236.9043	-12.2267	4.321195	5.239403	0.1085	0.100172	0.144393	0.0174038	0.168106	0.0379754	0.00475613	0.0812671	0.0734684	0.106216	0.033874	0.00392389	0.0984352	0.122123	0.503245	0.0899881	0.1050685	0.08510501	0.100644	0.0179043	0.223559	0.00957906	0.0697922	0.045754	0.0197073	0.0173263	0.163151	0.0900787	0.00520758	0.131431	0.00400253	0.054083	0.0477798	0.1587558	1	22.90422	0.1097186	0.511727	0.809479	1.08286	1.59593	0.147315	0.183398	0.129946	0.127442	0.359489	0.0524103	0.2438608	0.6510099
787	0	-244.3028	-232.5267	-11.77605	1.50825	4.153268	0.260783	0.16952	0.125566	0.0137465	0.0226789	0.0243674	0.123236	0.0515649	0.293896	0.296599	0.330595	0.0609547	0.101568	0.32716	0.334555	0.186465	0.1182324	0.005121927	0.107054	0.033203	0.0948344	0.0024147	0.00538421	0.0295912	0.192943	0.00613544	0.0035181	0.153632	0.00484735	0.215335	0.00981885	0.107895	0.0333941	0.1936818	3	24.35973	0.06355745	0.462589	0.780348	1.08435	1.67272	0.12905	0.156434	0.173781	0.0607773	0.396536	0.0834218	0.1988037	0.9742363
788	0	-241.8426	-233.9532	-7.889418	2.411215	4.052056	0.0395638	0.906894	0.0212392	0.0953752	0.0884361	0.143511	0.117207	0.0254678	0.21342	0.0117899	0.0429775	0.252066	0.0463645	0.0163711	0.25119	0.0141839	0.1351004	0.09593783	0.0907384	0.0402831	0.156627	0.00133931	0.0209203	0.10301	0.136493	0.0549195	0.00612709	0.119463	0.00318523	0.12035	0.00796565	0.0198272	0.118751	0.2925168	3	12.97623	0.05249524	0.457199	0.77699	1.08439	1.68142	0.174649	0.204242	0.133909	0.0894308	0.316474	0.0812958	0.3884546	0.7530269
789	0	-242.6671	-240.313	-2.354137	2.329665	0.9566348	0.0371667	0.0941288	0.272605	0.0228071	0.155045	0.00827014	0.0352276	0.31479	0.0760948	0.00407511	0.104252	0.0413567	0.0902374	0.450837	0.276314	0.10034	0.1597688	0.04266098	0.139065	0.0109686	0.137224	0.00374189	0.00319444	0.0569486	0.12658	0.0459346	0.043315	0.109273	0.0367204	0.183139	0.0236898	0.0671933	0.013013	0.2336492	3	19.64556	0.05710697	0.128222	0.463318	0.992426	2.41603	0.176506	0.230526	0.136126	0.13656	0.284086	0.0361961	0.2763102	0.8456048
