Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	0	-636.7852	-522.6962	-114.089	33.65594	4.176998	0.1150702	-0.01814551	0.0698849	0.364218	0.00906589	0.0164281	0.0480547	0.0231191	0.00611513	0.0254145	0.00011334	0.0677392	0.159715	0.143358	0.0437101	0.0217754	0.00128875	0.2097203	4	43.69263	0.05453973	0.463829	0.781116	1.08433	1.67072	0.151448	0.115324	0.0836594	0.359546	0.104026	0.185997	0.1915748	1.094718
1	0	-634.5898	-514.372	-120.2177	32.70231	3.395848	0.07658475	0.03671547	0.0481117	0.084271	0.0624756	0.0304654	0.0418548	0.100503	0.0410225	0.0176915	0.0271739	0.0436435	0.284241	0.0301209	0.101739	0.0664263	0.0202591	0.2783013	5	70.09409	0.02445	0.417742	0.75133	1.08388	1.74705	0.15108	0.0837471	0.10565	0.293266	0.112753	0.253503	0.3150168	0.8834492
2	0	-636.7367	-515.1595	-121.5772	44.19426	3.259026	0.09368827	-0.0492913	0.0565448	0.0434029	0.138197	0.0169241	0.0731498	0.0207959	0.0203903	0.0164216	0.0188997	0.059627	0.278737	0.0399906	0.176812	0.0245571	0.0155503	0.3232363	4	48.41438	0.03484926	0.408358	0.744931	1.08353	1.76318	0.127954	0.0853018	0.120361	0.275931	0.127935	0.262516	0.273945	1.179931
3	0	-640.1661	-518.516	-121.6501	35.74857	3.126959	0.09477471	-0.01706089	0.00209098	0.214057	0.045396	0.0215495	0.0560881	0.146769	0.0193042	0.00886781	0.0914668	0.143285	0.0343881	0.0488243	0.121688	0.0357434	0.0104818	0.1963523	4	50.87518	0.03809915	0.398851	0.738324	1.08308	1.77975	0.140628	0.0746239	0.147626	0.292704	0.147864	0.196555	0.1792914	1.095157
4	0	-647.8807	-522.2955	-125.5852	41.87101	7.692624	0.05731374	-0.03632471	0.0969154	0.0823339	0.123964	0.0422992	0.0799979	0.0336642	0.0107554	0.0106178	0.0504128	0.152477	0.138046	0.0105538	0.110681	0.0460677	0.0112129	0.2349538	4	44.70593	0.05584897	0.58599	0.849003	1.07735	1.48766	0.107779	0.0998822	0.084758	0.358822	0.156302	0.192457	0.198629	1.182877
5	0	-661.9341	-517.1944	-144.7397	46.61688	6.33089	0.03372413	-0.06502647	0.0659602	0.058282	0.0413211	0.0175641	0.0873251	0.146992	0.00134738	0.0484993	0.0101066	0.0498196	0.19207	0.153318	0.0613221	0.0486317	0.0174403	0.2547483	3	62.50504	0.02250453	0.549445	0.83018	1.08051	1.53987	0.102376	0.0913341	0.0778763	0.44184	0.127256	0.159317	0.1897218	1.342746
6	0	-635.2578	-506.2984	-128.9595	44.8425	4.817877	0.06242784	0.04622147	0.0818715	0.0627551	0.0614336	0.0188141	0.0494591	0.00916433	0.00784832	0.0153907	0.0447889	0.0151589	0.303555	0.106538	0.158453	0.0117896	0.0529791	0.2218093	3	51.42932	0.02775913	0.494333	0.799462	1.0836	1.6226	0.128769	0.132459	0.104545	0.299064	0.107198	0.227965	0.2680308	0.8275517
7	0	-635.19	-517.1233	-118.0666	25.41677	4.617299	0.0553297	-0.01772474	0.077039	0.0943211	0.119547	0.0210893	0.0333156	0.0220929	0.00561993	0.0251474	0.085755	0.0225742	0.248171	0.0521639	0.135621	0.0539492	0.00359406	0.2550982	4	43.0309	0.072413	0.485362	0.794172	1.0839	1.63657	0.14962	0.0911475	0.126602	0.300134	0.0953942	0.237103	0.2373735	1.07467
8	0	-644.836	-513.2094	-131.6266	40.65171	2.52832	0.05464153	0.02834003	0.0309366	0.14613	0.0857529	0.00151109	0.0266461	0.0911013	0.0104091	0.00165654	0.0728527	0.0261946	0.149449	0.104998	0.176894	0.0477848	0.027682	0.2302802	2	57.47589	0.03705232	0.349125	0.701543	1.07894	1.87039	0.114871	0.131705	0.0916338	0.331952	0.113004	0.216833	0.2586202	0.8904183
9	0	-642.7481	-516.8133	-125.9348	34.97867	7.982137	0.06677531	0.005541967	0.0523904	0.0314809	0.0915239	0.0213123	0.127105	0.0760971	0.0118294	0.050568	0.0497072	0.0736627	0.211118	0.0803584	0.0897054	0.0212833	0.0118588	0.2038851	3	47.88883	0.04551492	0.592655	0.852313	1.07668	1.47835	0.156636	0.109257	0.0827582	0.389307	0.0908951	0.171146	0.209427	0.9735375
10	0	-654.6447	-515.8142	-138.8305	35.61489	5.577653	0.05022203	0.03552969	0.0371449	0.0151829	0.14508	0.0156969	0.0623766	0.113184	0.0330544	0.018543	0.0151285	0.0592703	0.224168	0.0149785	0.203108	0.0346454	0.00843805	0.2568706	3	83.01024	0.0213261	0.524434	0.816605	1.08218	1.57678	0.113072	0.147158	0.115803	0.259195	0.0990593	0.265713	0.2924003	0.8784896
11	0	-647.0296	-524.8219	-122.2077	30.37179	6.152429	0.04110736	-0.02571733	0.0274669	0.123236	0.0535346	0.0729952	0.124002	0.0262742	0.00475661	0.0223648	0.118547	0.133367	0.142754	0.0198466	0.0724373	0.0371228	0.0212953	0.3132509	4	44.56089	0.02399968	0.543884	0.827212	1.08091	1.54799	0.125539	0.0969933	0.0805771	0.329444	0.189504	0.177943	0.2875336	1.089441
12	0	-643.8298	-519.0831	-124.7466	26.39395	2.872995	0.06720114	-0.02355425	0.0637712	0.0636273	0.166305	0.0432294	0.042563	0.172681	0.0126877	0.0325759	0.00697511	0.0664125	0.113093	0.0309464	0.126257	0.040651	0.0182256	0.3785912	2	49.38428	0.0311871	0.379192	0.724244	1.08181	1.81475	0.125624	0.112075	0.0977863	0.252796	0.114645	0.297074	0.3550369	1.066343
13	0	-637.9148	-515.8841	-122.0307	38.82364	3.66305	0.05217241	-0.001034674	0.13232	0.00982078	0.0823686	0.125156	0.0190779	0.0631944	0.0221345	0.00440893	0.0854431	0.0243488	0.208461	0.0385469	0.132132	0.03951	0.0130772	0.2300653	4	46.8644	0.03690319	0.434836	0.762687	1.08428	1.71819	0.158997	0.085413	0.112955	0.2762	0.116297	0.250138	0.2290306	1.004518
14	0	-634.4717	-519.8859	-114.5857	26.71751	2.582028	0.08983981	-0.03390207	0.029315	0.253346	0.038389	0.0226553	0.0348286	0.0744895	0.0181484	0.0264789	0.00095055	0.127366	0.111817	0.153577	0.0567055	0.0312308	0.0207021	0.3881365	4	54.37583	0.03326713	0.354098	0.705401	1.0795	1.861	0.152832	0.112718	0.089951	0.334497	0.13314	0.176863	0.3542345	1.095705
15	0	-638.9362	-517.1752	-121.761	39.08185	5.295512	0.05380759	0.01153097	0.114584	0.0586439	0.0526176	0.0218777	0.0392019	0.0216573	0.00137454	0.0142196	0.0553477	0.0327994	0.249797	0.140237	0.119696	0.0458806	0.0320653	0.3043571	4	40.60988	0.03476564	0.513907	0.810713	1.08275	1.59263	0.10087	0.176226	0.0906526	0.3727	0.0887576	0.170794	0.315888	0.9634967
16	0	-640.2875	-517.9871	-122.3004	26.88684	3.136111	0.07397454	-0.01634434	0.0210262	0.00957463	0.0504502	0.0608562	0.152577	0.095712	0.0367048	0.0401191	0.0290852	0.0389878	0.163561	0.139691	0.0672706	0.0234885	0.0708956	0.1212223	4	60.97044	0.04683116	0.399525	0.738796	1.08311	1.77857	0.152944	0.0984902	0.127391	0.310359	0.126179	0.184638	0.1048779	1.155842
17	0	-643.6256	-524.0127	-119.6129	41.43403	3.226017	0.05155021	-0.0443932	0.0926179	0.118929	0.0478664	0.0953708	0.058081	0.10731	0.00550128	0.0124358	0.0396556	0.0230291	0.211297	0.0273307	0.05763	0.02607	0.076876	0.2546019	3	42.70576	0.03504917	0.406025	0.743321	1.08343	1.76723	0.0690696	0.108477	0.104827	0.380996	0.104701	0.231929	0.2102087	1.211186
18	0	-641.8012	-515.55	-126.2512	45.07841	3.710307	0.09497189	-0.09386203	0.0747486	0.108968	0.106696	0.000254208	0.184015	0.0213683	0.00611409	0.0258659	0.0635085	0.113726	0.128505	0.0327682	0.0686932	0.0480299	0.0167383	0.2915065	4	47.25637	0.03377765	0.437704	0.764555	1.08432	1.71342	0.143735	0.10142	0.0907185	0.260152	0.183715	0.220258	0.1976444	1.474904
19	0	-646.449	-522.2716	-124.1775	31.64794	2.958989	0.06199362	0.05568825	0.0121898	0.00671439	0.165528	0.00801966	0.0506244	0.0892922	0.0149935	0.0112552	0.022914	0.165404	0.199017	0.0691718	0.105173	0.0688045	0.0108986	0.2785994	5	54.65846	0.03433457	0.386064	0.729232	1.08231	1.8024	0.189883	0.0964462	0.107907	0.265465	0.166605	0.173694	0.3342876	0.8334122
20	0	-632.1767	-514.7165	-117.4602	37.39065	2.059442	0.1199778	0.01424411	0.0112254	0.0582221	0.0441553	0.0373569	0.1678	0.0317355	8.59622e-05	0.0230257	0.0269489	0.130759	0.117922	0.175598	0.114928	0.0192483	0.0409889	0.2652165	4	41.17995	0.05806676	0.300269	0.661189	1.07141	1.96713	0.093271	0.140557	0.102801	0.337152	0.151277	0.174942	0.2794606	0.94903
21	0	-635.5753	-516.9603	-118.6151	35.44767	3.33863	0.08051539	0.01728588	0.0331301	0.150476	0.0445777	0.0118535	0.143575	0.0702763	6.22313e-05	0.00307316	0.0243837	0.0712692	0.0995238	0.222605	0.106981	0.0151151	0.00309853	0.1619336	4	43.88891	0.03892985	0.413873	0.748706	1.08374	1.75368	0.121325	0.170446	0.0829327	0.30203	0.159187	0.164079	0.1792194	0.9035491
