Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
1000	-445.862	-431.601	-14.26102	8.602797	3.074515	0.0855019	0.0132917	0.0658266	0.161727	0.0411686	0.0015268	0.003829	0.0424436	0.0229722	0.127851	0.0429917	0.00436349	0.0515317	0.0971369	0.0988699	0.045978	0.0293085	0.0354497	0.0469004	0.0018494	0.0131049	0.188716	0.0820427	0.0517224	0.0157839	0.00753048	0.0103128	0.0527236	0.0276148	0.0959854	0.0027137	0.0246408	0.0374276	0.0778159	0.0187233	0.0129484	0.0146398	0.138123	0.0450209	0.0301517	0.0422598	0.108696	0.00475352	0.0754062	0.00140381	0.0268737	0.05732726	0.05042881	0.166116	0.0147304	0.147071	0.00235319	0.0757697	0.00460282	0.103345	0.035123	0.031767	0.026836	0.0883335	0.050863	0.0243978	0.204857	0.0238358	0.5615042	5	20.96966	0.08050233	0.394946	0.735572	1.08286	1.78662	0.0251237	0.155181	0.179515	0.276556	0.273674	0.0899503	0.611933	0.917591
1100	-478.269	-444.5265	-33.74244	9.068162	1.721949	0.0546842	0.0563603	0.0557813	0.129054	0.103523	0.0256556	0.0856289	0.294988	0.125254	0.0393741	0.118161	0.0122809	0.00920644	0.0665932	0.0263601	0.0269278	0.222982	0.0081383	0.0963747	0.0700264	0.219321	0.102038	0.02602	0.0522431	0.0649987	0.113227	0.0564954	0.0501855	0.0588871	2.04392e-05	0.313401	0.0485343	0.0682301	0.0270148	0.00529832	0.152601	0.0898043	0.0733092	0.0194158	0.0385591	0.25107	0.0440533	0.00601288	0.00673314	0.191107	0.0360414	0.06778335	-0.08354703	0.145001	0.0301719	0.124936	0.0109719	0.0907539	0.0143866	0.048086	0.0155133	0.0594932	0.00578374	0.0247962	0.0222989	0.0132393	0.391245	0.00332231	0.6020086	5	17.73024	0.08624316	0.257664	0.621765	1.06117	2.0594	0.0318762	0.178639	0.125352	0.260518	0.269437	0.134178	0.5184616	1.161144
1200	-452.4645	-430.6825	-21.78203	7.19992	3.30069	0.0995264	0.00279986	0.0883276	0.116892	0.06929	0.0756164	0.00965659	0.0800402	0.0247609	0.0414321	0.281611	0.0355472	0.0059622	0.150088	0.147716	0.0147348	0.129666	0.0172346	0.12211	0.0533478	0.0750582	0.0558434	0.0563812	0.0632016	0.0516107	0.0757583	0.00410106	0.000751465	0.0218739	0.0446566	0.0948179	0.0528167	0.0805668	0.132575	0.0134562	0.0936359	0.182142	0.0613145	0.174706	0.110007	0.0242516	0.21015	0.223214	0.0822259	0.0770689	0.0294675	0.07855663	-0.05290502	0.232865	0.0718535	0.040399	0.0429984	0.223551	0.001115	0.0437807	0.00878029	0.0566763	0.00724948	0.035224	0.00879947	0.0169898	0.207904	0.00181463	0.699461	5	16.59217	0.1260498	0.411264	0.746926	1.08365	1.75816	0.0295919	0.2477	0.212465	0.258527	0.18225	0.0694669	0.646556	1.081826
1300	-470.1842	-427.2024	-42.98179	7	4.025614	0.558151	0.0179639	0.0369366	0.437662	0.606465	0.0102547	0.00488525	0.240773	0.0484561	0.0880569	0.0601302	0.00528124	0.071346	0.171327	0.0557392	0.0467318	0.141154	0.0159117	0.453385	0.0222316	0.158807	0.0468385	0.00492677	0.00601117	0.0619398	0.0347091	0.219568	0.0895567	0.0145116	0.0216957	0.04734	0.0265987	0.0314144	0.0496881	0.0371761	0.0973649	0.0921533	0.0979864	0.276401	0.0595666	0.141767	0.221586	0.197938	0.00184525	0.509564	0.204973	0.1379414	0.1823223	0.240192	0.0105522	0.0605496	0.00864512	0.15395	0.00272	0.0359849	0.00867193	0.0609454	0.00452884	0.0146714	0.000734136	0.00680018	0.390654	0.000399713	0.4794362	8	15.07828	0.1669952	0.455764	0.77609	1.0844	1.68375	0.0236149	0.230552	0.199371	0.193041	0.295674	0.0577481	0.6617585	0.7244881
1400	-460.873	-430.7953	-30.07774	7	2.525581	0.0800544	0.00839838	0.0343016	0.129603	0.096151	0.143425	0.0530882	0.0665468	0.00538435	0.0953067	0.125662	0.0357455	0.0790503	0.0964275	0.0084465	0.00197714	0.0681466	0.271142	0.0815002	0.11272	0.00502564	0.0867233	0.190036	0.135061	0.0653445	0.0204294	0.0178849	0.0674812	0.0293932	0.0195975	0.432032	0.0291615	0.012619	0.231035	0.10043	0.0233149	0.0371528	0.105255	0.318381	0.146322	0.273377	0.262363	0.00338731	0.140829	0.0708009	0.25487	0.1033065	0.006950307	0.264146	0.0173008	0.0554987	0.0214151	0.107457	0.00858463	0.0789153	0.0423731	0.0202851	0.0733306	0.10112	0.00825947	0.0140432	0.168961	0.0183101	0.6133455	8	15.65812	0.1252264	0.348869	0.701343	1.07891	1.87088	0.0237086	0.323981	0.0955449	0.198666	0.226206	0.131893	0.6202958	0.9887952
1500	-473.1766	-422.8567	-50.31987	7.853733	4.826597	0.0634639	0.0377361	0.368089	0.237752	0.0240654	0.0411694	0.0475324	0.44819	0.426432	0.087464	0.10602	0.213961	0.0041298	0.120232	0.463149	0.0189419	0.13017	0.215621	0.196333	0.262596	0.0153148	0.175451	0.106916	0.0549284	0.0039792	0.0148482	0.0180429	0.199444	0.0769553	0.0668779	0.0171658	0.0155214	0.0389869	0.583725	0.143927	0.162623	0.26857	0.000687021	0.485068	0.0317639	0.310378	0.145739	0.233404	0.23069	0.151635	0.136924	0.1318084	-0.0288748	0.149238	0.0224177	0.0640413	0.0149835	0.144471	0.00727564	0.0554977	0.0044489	0.0340087	0.0251846	0.0305287	0.0101743	0.0406498	0.383618	0.0134628	0.4933535	5	17.90644	0.1046822	0.494712	0.799683	1.08359	1.62201	0.0341604	0.271257	0.134584	0.213338	0.277026	0.0696344	0.4644787	1.062166
1600	-473.1279	-429.6665	-43.46145	7	4.239374	0.061919	0.0120733	0.0242197	0.0508413	0.100861	0.145014	0.0368608	0.0948124	0.0721029	0.253009	0.00265886	0.00476658	0.217068	0.111461	0.198217	0.129385	0.00730374	0.044149	0.320342	0.171214	0.0101786	0.110176	0.408134	0.120778	0.110428	0.0394863	0.0918092	0.191522	0.017341	0.305573	0.0053745	0.519672	0.00513532	0.0470336	0.663649	0.0822507	0.0213889	0.144767	0.0624104	0.080322	0.00673452	0.109709	0.0500617	0.229472	0.142375	0.039205	0.1437875	0.02258215	0.250073	0.0485893	0.128458	0.0479412	0.129115	0.000357723	0.0495296	0.00820678	0.0220325	0.0205672	0.0799363	0.0325761	0.00969614	0.166879	0.00604141	0.5754476	6	19.68041	0.08574054	0.467048	0.7831	1.08429	1.66556	0.0229427	0.239107	0.176039	0.20738	0.249227	0.105304	0.5980297	0.9622391
1700	-461.9036	-435.7395	-26.16405	7	6.539609	0.161753	0.0292606	0.0746558	0.0903097	0.0435135	0.00508819	0.00416854	0.0290892	0.0307835	0.0322378	0.036845	0.149087	0.0621251	0.0758421	0.143457	0.073693	0.0765559	0.0369902	0.0781773	0.128672	0.0501957	0.0137838	0.0267786	0.00829523	0.0710581	0.00353788	0.0213007	0.0445147	0.0766614	0.0269398	0.173237	0.036516	0.020562	0.110822	0.00576334	0.0331786	0.133977	0.216343	0.187161	0.0167269	0.226382	0.0317804	0.0446457	0.0648568	0.0980707	0.0196222	0.0679052	-0.0881541	0.23355	0.0198065	0.034214	0.0471586	0.104303	0.0132846	0.135257	0.035779	0.0497762	0.0292946	0.0475819	0.0345885	0.0903513	0.123856	0.00119902	0.5026532	8	17.04954	0.0706323	0.555692	0.83348	1.08003	1.5308	0.0279803	0.16929	0.142066	0.266539	0.218961	0.175164	0.4144991	1.212676
1800	-458.2832	-428.8819	-29.4013	7	2.318503	0.112981	0.267944	0.0855808	0.0277987	0.0203568	0.004375	0.0057487	0.309774	0.0257471	0.0581451	0.067042	0.0698184	0.0203101	0.0700308	0.0927401	0.0307019	0.0931	0.0550012	0.190385	0.0230485	0.0172202	0.151147	0.0332454	0.0265891	0.0808743	0.08693	0.00442779	0.00550908	0.00759646	0.072556	0.0256254	0.0433953	0.262737	0.192224	0.239006	0.019744	0.1513	0.128988	0.0645407	0.00538334	0.0549524	0.0544317	0.0792604	0.12656	0.0776427	0.0616392	0.07719116	-0.06318941	0.150752	0.0267546	0.00192865	0.0165017	0.0413229	0.0208915	0.210801	0.0402649	0.0918506	0.00202051	0.0456089	0.0465255	0.0562352	0.248345	0.000196394	0.3889185	6	23.36901	0.0910271	0.328545	0.685107	1.07624	1.91011	0.0282233	0.24827	0.160441	0.204846	0.277144	0.081075	0.3257291	1.193994
1900	-467.7666	-438.8668	-28.89983	7	3.284924	0.516694	0.534291	0.0375416	0.0917933	0.0103949	0.0706844	0.0668949	0.068478	0.0790158	0.14367	0.0661415	0.0429288	0.145513	0.05518	0.219078	0.0459518	0.0465673	0.0449187	0.114619	0.0524082	0.0311936	0.055091	0.137629	0.0991633	0.0706462	0.105112	0.0538941	0.0203923	0.0515099	0.148776	0.0260793	0.0464406	0.0228831	0.123031	0.0857749	0.44346	0.273035	0.0953797	0.03676	0.0622669	0.0578377	0.0923337	0.014459	0.0511558	0.150737	0.00629202	0.1049087	0.09715279	0.139282	0.0224001	0.0979898	0.0766906	0.0222798	0.00398683	0.175464	0.041351	0.0222308	0.0415885	0.0733493	0.0150864	0.054237	0.195427	0.0186363	0.5481195	6	15.74258	0.1629824	0.41017	0.746176	1.0836	1.76005	0.0280639	0.260588	0.284275	0.152181	0.183849	0.0910424	0.6452723	0.8494391
2000	-472.3982	-430.7475	-41.65067	7.484936	1.432636	0.00478385	0.0366181	0.0378287	0.0203468	0.0256559	0.00708836	0.15898	0.0557847	0.0831408	0.351888	0.178639	0.101134	0.00267776	0.206098	0.445524	0.0144291	0.129291	0.069335	0.241232	0.0193734	0.253086	0.0734369	0.12798	0.0023204	0.122851	0.0169128	0.0140906	0.0301035	0.114599	0.0366945	0.0210854	0.098045	0.0404289	0.0814127	0.0398926	0.0275225	0.519241	0.0244441	0.137267	0.0170734	0.087655	0.0336945	0.0334177	0.164377	0.130924	0.0257814	0.07806549	-0.05309735	0.132569	0.0174905	0.0252161	0.0481862	0.106918	0.020303	0.179048	0.0629413	0.0279154	0.0031933	0.0858236	0.0138112	0.0560035	0.206036	0.0145458	0.3906583	5	21.84564	0.1229615	0.214726	0.576946	1.04621	2.16212	0.0329569	0.205615	0.137698	0.243768	0.245284	0.134679	0.3375609	1.157297
2100	-460.9963	-429.2616	-31.73476	12.61485	2.976301	0.0730995	0.0192226	0.0379303	0.0807772	0.0164642	0.00670336	0.0399076	0.0969015	0.0147558	0.0373299	0.0590337	0.0631991	0.0199407	0.00216379	0.213307	0.09449	0.289584	0.0739022	0.200376	0.0296372	0.0697714	0.0893968	0.0100995	0.120417	0.067296	0.114594	0.0790158	0.0165202	0.0616332	0.0121378	0.0618217	0.0323708	0.0231005	0.00375209	0.00870171	0.0155837	0.151228	0.00910215	0.0127143	0.111641	0.00609939	0.370385	0.0462975	0.00587501	0.0959325	0.0393449	0.08963781	0.01364985	0.25999	0.00112107	0.0331024	0.0309988	0.15435	0.00509443	0.0920408	0.0237182	0.0112415	0.00257775	0.0421119	0.0149153	0.00519454	0.294911	0.0286328	0.5716943	4	18.26949	0.1109015	0.38742	0.730207	1.0824	1.79998	0.025873	0.163094	0.151676	0.305678	0.265537	0.0881422	0.5853441	0.9766806
2200	-463.8151	-429.0795	-34.73559	7.322329	6.232329	0.0102207	0.0753808	0.0419542	0.127614	0.0681266	0.000863523	0.00130048	0.0198108	0.0061407	0.199989	0.176991	0.00219779	0.00137366	0.111706	0.144683	0.00927752	0.0635632	0.0970497	0.0235986	0.00702536	0.0550226	0.139488	0.0272066	0.0529692	0.0412056	2.6679e-05	0.0800029	0.110207	0.107086	0.124768	0.246937	0.0778275	0.0506498	0.00119662	0.138408	0.360262	0.147678	0.064335	0.117273	0.00481205	0.0331539	0.108476	0.0121617	0.158719	0.128674	0.0441421	0.08325753	-0.08926798	0.0950217	0.0327114	0.0152298	0.0366438	0.0884834	0.0443466	0.201984	0.0404713	0.0334354	0.0101667	0.120364	0.056247	0.0748071	0.14027	0.00981779	0.5199153	4	19.71726	0.09311193	0.5464	0.828558	1.08073	1.54431	0.0529149	0.190778	0.187388	0.241583	0.251464	0.0758718	0.4306473	1.207288
2300	-448.5602	-431.8276	-16.73255	9.452703	4.887717	0.128064	0.00120416	0.0650182	0.0679472	0.243682	0.0273573	0.0613665	0.0249402	0.0132688	0.0260742	0.0571441	0.0199001	0.125547	0.164469	0.0761199	0.00847031	0.0235528	0.0868807	0.0433094	0.144286	0.0104305	0.113849	0.115653	0.0174406	0.00646486	0.0441924	0.0423461	0.0710326	0.00464179	0.0604096	0.0322232	0.0503987	0.0110187	0.0279936	0.158599	0.0651523	0.0264639	0.0184515	0.0944634	0.0770481	0.0126726	0.0202879	0.0217979	0.146422	0.0649105	0.0176572	0.0488074	0.03960997	0.198017	0.0148272	0.0344012	0.00319327	0.201739	0.00508162	0.135577	0.0358076	0.0127893	0.0334057	0.0678816	0.0119382	0.0107349	0.22311	0.0114973	0.373222	7	20.71903	0.1308342	0.497346	0.801219	1.08349	1.61794	0.038616	0.213682	0.216172	0.240236	0.236774	0.0545204	0.412832	0.904053
2400	-457.8241	-428.7336	-29.09046	11.76384	2.185481	0.00316101	0.000188371	0.0733188	0.181229	0.0474198	0.0859279	0.0779002	0.119382	0.0618011	0.152791	0.0494955	0.00844698	0.145006	0.149257	0.0236486	0.137253	0.0058719	0.0630165	0.161007	0.0679739	0.00705098	0.0363275	0.0613677	0.122296	0.0570127	0.00598984	0.0459113	0.106553	0.0255754	0.00384324	0.0555837	0.00871082	0.204379	0.0793818	0.207788	0.0597578	0.0115289	0.207046	0.03608	0.0970042	0.0575732	0.0242376	0.0863697	0.16269	0.142751	0.116241	0.0862713	0.09675148	0.213504	0.0600809	0.00117083	0.0110371	0.00706	0.00319145	0.165199	0.0515669	0.0176261	0.01271	0.0486452	0.0638519	0.0302289	0.311128	0.00300019	0.4805081	5	16.37044	0.1494462	0.314454	0.673391	1.07401	1.93815	0.0216019	0.262117	0.18249	0.248554	0.197635	0.0876029	0.5772596	0.8323952
2500	-442.8291	-422.8901	-19.93899	7	2.932657	0.00765156	0.0920633	0.0201635	0.049251	0.00874923	0.00164359	0.00755378	0.146198	0.138209	0.0147298	0.127272	0.0799087	0.133493	0.0817249	0.0740764	0.0546235	0.021603	0.0826117	0.0906102	0.0555624	0.0699694	0.037769	0.098361	0.0319005	0.039243	0.0222993	0.00238561	0.0216807	0.109342	0.0165814	0.0194044	0.0600492	0.0982019	0.0411091	0.149282	0.00102916	0.222698	0.0317017	0.00869469	0.0248343	0.0530846	0.0499391	0.0729598	0.104814	0.259519	0.125881	0.07853473	0.03189251	0.150873	0.0346621	0.0117061	0.045498	0.134239	0.00877784	0.184667	0.0580464	0.080751	0.0134174	0.0583377	0.0340808	0.00677298	0.170015	0.00815509	0.5464787	5	17.62247	0.06688493	0.383984	0.72773	1.08216	1.80612	0.0571625	0.167255	0.263062	0.210379	0.219908	0.0822335	0.5783712	0.9448581
2600	-447.3755	-421.0288	-26.34669	7	3.642575	0.00910125	0.127495	0.0373415	0.0470981	0.0324046	0.0222673	0.0597448	0.0706152	0.0503152	0.0160345	0.238534	0.170252	0.000508203	0.0436351	0.0537065	0.0905468	0.0437601	0.0698825	0.0245985	0.122635	0.0185249	0.119366	0.0141861	0.0197852	0.0263633	0.0270661	0.170976	0.00875555	0.00586541	0.0737511	0.00125338	0.0174967	0.01415	0.448856	0.020727	0.161391	0.0948529	0.206116	0.015461	0.00129789	0.0457548	0.174318	0.024567	0.199847	0.155797	0.0137417	0.07077467	0.03475972	0.14031	0.113899	0.0378122	0.0220498	0.158701	0.0220468	0.154229	0.0305937	0.0653144	0.00088476	0.0948155	0.00370948	0.0307604	0.124377	0.000497365	0.3354973	5	17.52326	0.1383932	0.43358	0.761865	1.08426	1.72029	0.0378075	0.167865	0.228089	0.181608	0.283209	0.101421	0.370257	0.90612
