Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	-159.6642	-136.8799	-22.78425	5.200461	2.914583	0.24138	0.0703897	0.00315669	0.0550866	0.0171981	0.0812239	0.219996	0.702106	0.083289	0.206833	0.0262935	0.114581	0.0214683	0.313158	0.00631749	0.0957065	0.00355099	0.0669309	0.363012	0.902987	0.380783	0.354192	0.1823455	0.1634054	0.0638781	0.0326795	0.054634	0.130611	0.00650602	0.0465301	0.010898	0.125153	0.0317974	0.085463	0.0795553	0.13516	0.137476	0.00848113	0.0511776	0.3033222	4	7.682041	0.1380432	0.382544	0.726686	1.08206	1.80871	0.081223	0.245815	0.0368761	0.537112	0.0238926	0.0750807	0.4667276	0.6498912
100	-165.4353	-140.2974	-25.1379	4.42961	3.440177	0.415311	0.21134	0.0212338	0.0695856	0.172611	0.0811821	0.347154	0.586824	0.222898	0.0989117	0.0316722	0.164712	0.42402	0.746762	0.144666	0.145522	0.526092	0.0744828	0.478143	0.0143419	0.0939653	0.254175	0.2338548	-0.1721537	0.135518	0.0470225	0.0663356	0.00228109	0.00180022	0.0292296	0.0307148	0.0830835	0.0380525	0.352075	0.0341794	0.00918875	0.0269221	0.0153144	0.128283	0.4896514	5	5.017514	0.2572105	0.420687	0.753314	1.08397	1.74203	0.0715977	0.276569	0.0426881	0.486357	0.0231	0.0996885	0.3174976	1.542221
200	-146.2543	-134.9343	-11.31991	8.175577	2.439576	0.0563978	0.260334	0.030337	0.032624	0.0387525	0.00813627	0.0850537	0.0949	0.0938487	0.141572	0.00464811	0.169985	0.193106	0.114216	0.127983	0.0190103	0.119008	0.227178	0.521968	0.00194503	0.0154192	0.04688	0.08743006	0.1424705	0.0758429	0.0466276	0.149397	0.000162099	0.0227282	0.0972629	0.0674757	0.0240844	0.0808722	0.319422	0.00130086	0.0265292	0.0508651	0.0237079	0.0137223	0.4816677	3	8.234698	0.1571583	0.340652	0.694869	1.07791	1.88657	0.0962926	0.234448	0.0254443	0.53177	0.0431392	0.068906	0.6241382	0.7717325
300	-187.4802	-140.6325	-46.8477	3.98653	1.082154	0.95826	0.00493655	2.91979	0.57656	0.00235771	0.541514	0.038039	0.351012	0.0417838	0.161122	2.07487	0.0835534	0.202209	0.0166349	3.40152	1.3338	1.23938	0.0530075	0.0503515	0.56362	0.0153455	1.85223	0.7073526	-0.2104456	0.00452314	0.00345321	0.181503	0.0684182	0.10521	0.0324723	0.0501311	0.00963542	0.0227881	0.376825	0.00341821	0.0212548	0.102987	0.0052821	0.0120983	0.6719231	3	4.090635	0.340576	0.153048	0.500125	1.01238	2.33444	0.078723	0.144414	0.0563815	0.56763	0.016849	0.136003	0.4614776	1.456026
400	-167.4612	-135.9687	-31.49245	4.673779	2.417707	0.57519	0.0256246	0.553587	0.148877	0.133241	0.383177	0.0864625	0.432462	0.00950235	0.0537959	0.454995	0.00467279	1.46825	0.0254522	0.774405	0.128687	0.446867	0.0332588	0.539289	0.0950793	0.0697496	0.291321	0.2856748	0.1771196	0.0237992	0.0108585	0.0710232	0.0155736	0.0153445	0.0147856	0.0252348	0.0306952	0.0321253	0.405621	0.11754	0.152198	0.0355199	0.0184419	0.0312398	0.3985494	4	5.602258	0.2842784	0.338513	0.693164	1.07763	1.89069	0.0877956	0.240669	0.0156119	0.586478	0.0318554	0.0375898	0.575669	0.6923239
500	-156.8105	-133.0602	-23.75036	6.561429	4.951861	0.0237329	0.399605	0.00702229	0.0371886	0.0841709	0.0648782	0.19122	0.292745	0.161384	0.0883727	0.025465	0.4611	0.0589395	0.15557	0.124475	0.0544938	0.00101129	0.0773696	0.121043	0.210221	0.36711	0.880388	0.1650347	0.07536808	0.031236	0.0592995	0.0502243	0.00292483	0.0250599	0.0421087	0.00324135	0.0259132	0.0839158	0.293942	0.0456736	0.0419001	0.148695	0.0426399	0.103226	0.3656184	3	10.59231	0.2146133	0.500066	0.802798	1.08338	1.61375	0.0889345	0.235678	0.0375225	0.550778	0.019871	0.0672159	0.4409865	0.8290921
600	-173.0685	-135.0893	-37.97922	8.005641	8.637674	0.284268	0.531754	0.00368717	0.12522	0.049786	0.104136	0.0917591	0.101079	0.181032	0.501089	0.00193814	0.385145	0.3441	0.587016	0.289099	0.0513596	1.46935	0.405532	0.159481	0.0536615	0.0260469	0.179011	0.3280353	0.148505	0.00562672	0.048311	0.16875	0.234559	0.0112733	0.00120669	0.00957238	0.0968342	0.048943	0.193949	0.01169	0.0240915	0.0968579	0.0164599	0.0318748	0.3238545	4	9.269892	0.1945387	0.606607	0.859126	1.07522	1.45905	0.0922335	0.199548	0.0498533	0.625669	0.0130932	0.0196036	0.4723595	0.6856103
700	-156.0776	-139.2269	-16.85072	7.548284	2.574963	0.174389	0.355718	0.0153636	0.0177806	0.176551	0.0680012	0.0415104	0.0740114	0.0776158	0.0143697	0.0326729	0.0711937	0.0109109	0.0846636	0.00816907	0.0210312	0.123269	0.0850599	0.196031	0.362128	0.22863	0.380846	0.1650029	0.2870978	0.184071	0.01346	0.0690417	0.0105597	0.00607394	0.0489151	0.016853	0.217175	0.102799	0.0551211	0.10263	0.0540628	0.0574624	0.0184176	0.0433575	0.4130958	4	7.615409	0.1309593	0.35345	0.704901	1.07943	1.86222	0.0994205	0.154996	0.0511679	0.600148	0.0315031	0.0627647	0.7001936	0.5899737
800	-161.3399	-137.1137	-24.22618	4.66469	4.128446	0.107503	0.012214	0.955577	0.419929	0.00388857	0.211027	0.0212709	0.0119966	0.100991	0.0834136	0.164131	0.399524	0.960992	0.154699	0.185502	0.00883003	0.290309	0.082075	0.110624	0.237022	0.283808	0.0317621	0.1993912	-0.07587192	0.0973617	0.0612899	0.115268	0.189531	0.03304	0.018687	0.00776829	0.115223	0.115762	0.0688919	0.00992139	0.0279324	0.0466347	0.00417672	0.0885125	0.4829689	4	7.242561	0.2235307	0.461282	0.779537	1.08436	1.67482	0.0609005	0.168868	0.0378899	0.641093	0.0181955	0.073053	0.4070969	1.186373
900	-150.6782	-140.6879	-9.990329	6.949252	2.341901	0.0945883	0.269827	0.0097938	0.0087534	0.138808	0.179128	0.0166546	0.0715122	0.0882822	0.134645	0.0895303	0.21486	0.0843403	0.3537	0.161974	0.067564	0.168674	0.118699	0.010071	0.0508579	0.0722638	0.238873	0.1284958	0.02634065	0.0302532	0.145185	0.0603369	0.00226394	0.0386525	0.0709852	0.0139598	0.136129	0.0595761	0.137914	0.0320016	0.056432	0.133345	0.0150268	0.0679383	0.2757733	3	7.268103	0.1549242	0.330936	0.687056	1.07659	1.90542	0.0889191	0.267745	0.0425266	0.512062	0.0234668	0.065281	0.302114	0.9128122
1000	-152.9281	-145.6368	-7.291316	6.127869	4.242501	0.10429	0.435599	0.00704795	0.0317985	0.117394	0.0187304	0.163769	0.0461768	0.0516836	0.0151061	0.0126243	0.00125204	0.142047	0.0352224	0.105343	0.0204116	0.395811	0.00321468	0.131519	0.0337435	0.0573637	0.188552	0.1119122	0.1215349	0.080865	0.1209	0.113225	0.0452549	0.0590028	0.0181313	0.105606	0.0559413	0.0113499	0.0332291	0.166423	0.0454442	0.102553	0.0178551	0.0242186	0.3033003	2	6.3316	0.1686963	0.467207	0.783199	1.08429	1.6653	0.150563	0.112361	0.103419	0.491908	0.0567222	0.0850272	0.4248353	0.7139246
1100	-160.1976	-144.2804	-15.91728	6.668796	1.944473	0.0473947	0.233343	0.0256453	0.0081817	0.0154563	0.0284848	0.00428445	0.126997	0.0137674	0.00441608	0.0196384	0.18738	0.0977416	0.22641	0.653114	0.0665159	0.114716	0.00470473	0.0696022	0.0430461	0.150709	0.0785324	0.1520036	0.03691534	0.0106484	0.00509163	0.121939	0.0170662	0.0456537	0.152345	0.0625629	0.165916	0.0554147	0.0890641	0.0590277	0.0719061	0.0124134	0.0357287	0.095222	0.6674881	1	7.180928	0.3063586	0.286555	0.648976	1.06854	1.99593	0.096558	0.109499	0.0809215	0.646306	0.0253597	0.0413553	0.7044034	0.9475935
1200	-178.5654	-145.7498	-32.81559	4.387756	2.871486	0.567972	0.281946	0.00941271	0.0199442	0.476445	0.0438496	0.424179	0.628393	0.00711412	0.127509	0.134544	0.126053	0.665552	0.716146	1.58062	0.0041839	0.126322	0.0509583	0.348754	0.0141574	0.482174	0.645225	0.3795172	0.142797	0.0610825	0.00651928	0.0700074	0.0326807	0.0224499	0.144424	0.0486909	0.0326072	0.133672	0.224684	0.0800637	0.0245522	0.0489055	0.0600241	0.00963618	0.5512873	4	4.601558	0.4343257	0.379069	0.724155	1.0818	1.81497	0.0424876	0.2023	0.046131	0.549777	0.0763833	0.0829213	0.6940842	0.7942657
1300	-168.9825	-139.6614	-29.3211	5.782095	2.768066	0.0020198	0.225209	0.0197709	0.025739	0.363034	0.921257	0.191742	0.161729	0.296298	0.0334153	0.104219	0.0427518	0.634625	0.10784	0.409149	0.0150843	0.31737	0.148969	1.02057	0.00153155	0.0352902	0.0201812	0.1572198	0.112652	0.124037	0.145956	0.0239486	0.0695548	0.0690752	0.0264675	0.0180431	0.0309525	0.0160985	0.239149	0.120409	0.0253049	0.0361369	0.025474	0.0293926	0.3842475	3	7.168541	0.3845125	0.370483	0.71782	1.0811	1.83059	0.0599529	0.226337	0.0558631	0.50381	0.0880796	0.065957	0.4968995	0.7732902
1400	-162.938	-142.2526	-20.68546	9.11441	5.5804	0.206094	0.354273	0.00106996	0.032928	0.102575	0.108711	0.0185449	0.211478	0.506714	0.230045	0.0275844	0.0923638	0.0400271	0.0993614	0.0540612	0.0341985	0.374063	0.0545261	0.080949	0.0295359	0.0589999	0.141867	0.1328457	0.2010545	0.0216835	0.0759325	0.105736	0.0724915	0.00682174	0.0212013	0.0448578	0.194239	0.0172675	0.0543896	0.0944944	0.0529838	0.0351658	0.0477236	0.155012	0.2371355	2	9.151555	0.111177	0.524533	0.81666	1.08217	1.57664	0.0693807	0.222597	0.0668343	0.5597	0.034975	0.0465133	0.4381899	0.5411705
1500	-156.8129	-137.5207	-19.29222	6.914614	3.63192	0.0274603	0.451483	0.0624737	0.0597429	0.0925369	0.0594374	0.50181	0.150531	0.0172869	0.137272	0.0190254	0.258799	0.0004181	0.127078	0.211561	0.105789	0.0285378	0.127705	0.156242	0.0360721	0.056854	0.527044	0.1534851	-0.0008412428	0.0414307	0.0284199	0.0810501	0.0624564	0.0226729	0.0293461	0.0354428	0.00297447	0.0566929	0.174023	0.243016	0.13274	0.0474154	0.00956327	0.0327557	0.5870948	4	11.2504	0.119292	0.432923	0.761435	1.08425	1.72139	0.0534983	0.166496	0.0443138	0.565585	0.0363215	0.133785	0.5862535	1.001435
1600	-157.1216	-142.2969	-14.82472	8.532207	1.134729	0.0754797	0.0739467	0.0072008	0.00855474	0.143262	0.023306	0.0234476	0.068676	0.00837564	0.207568	0.0751715	0.0198196	0.0208497	0.325038	0.0312128	0.214027	0.344969	0.166883	0.0535941	0.252554	0.382728	0.242566	0.1201223	0.155557	0.0731821	0.0829614	0.204761	0.0324935	0.0749258	0.0875992	0.0359527	0.0251791	0.119191	0.0985796	0.0030573	0.0172668	0.0829743	0.0356042	0.0262726	0.2385878	3	9.44724	0.1288682	0.163025	0.513813	1.01917	2.30399	0.0604555	0.232951	0.0206345	0.599269	0.0431903	0.0434994	0.3941448	0.6053302
1700	-153.5989	-138.2513	-15.34754	7.767622	3.008069	0.00690493	0.0805958	0.0184177	0.0135191	0.0606857	0.341349	0.0280608	0.0171137	0.00809185	0.0554729	0.0383318	0.234977	0.157976	0.123349	0.200926	0.371944	0.0168644	0.0307875	0.192567	0.0236775	0.112276	0.139651	0.08903536	0.2170025	0.0409501	0.0800639	0.0626031	0.100286	0.0671742	0.0358088	0.0234392	0.0087899	0.134889	0.237487	0.0447159	0.0280852	0.0833836	0.00381084	0.0485134	0.4355937	4	8.157576	0.05722011	0.389885	0.731974	1.08256	1.79559	0.158033	0.144385	0.0259129	0.576618	0.0308897	0.064161	0.6525962	0.6674781
1800	-152.7287	-137.0762	-15.6525	5.794113	2.881518	0.0589032	0.12166	0.0278824	0.000719386	0.0826032	0.336302	0.0196698	0.224506	0.117274	0.0223415	0.0196792	0.119282	0.0589589	0.184338	0.0281196	0.397603	0.0750629	0.0295586	0.154494	0.083889	0.448531	0.19168	0.1400883	-0.1709562	0.0383886	0.0223001	0.096691	0.0715745	0.000410109	0.0405851	0.0553508	0.00368767	0.0486498	0.338631	0.0320386	0.150347	0.0208762	0.0658744	0.0145954	0.4882012	4	5.85464	0.1087739	0.379883	0.72475	1.08186	1.8135	0.0652793	0.152875	0.068358	0.586856	0.0676235	0.0590087	0.317245	1.538878
1900	-165.6282	-144.6333	-20.99497	6.22354	3.038061	0.0297243	0.205628	0.0538352	0.0183739	0.155952	0.26768	0.321105	0.0498709	0.0123731	0.0957469	0.00869289	0.0509692	0.168511	0.400033	0.477815	0.15392	0.110356	0.147394	0.151674	0.0803616	0.6595	0.00880666	0.1438727	-0.08147317	0.1144	0.0869634	0.104606	0.0622417	0.00100298	0.0173238	0.0214556	0.0231407	0.25373	0.0560063	0.125339	0.0287089	0.040775	0.0247183	0.0395882	0.5340326	4	7.448796	0.2031332	0.392185	0.733614	1.0827	1.7915	0.0977245	0.0892441	0.0453385	0.634574	0.0710597	0.0620591	0.4525595	1.180028
2000	-154.5308	-139.5983	-14.9325	4.699091	4.697456	0.245625	0.0263442	0.14911	0.15569	0.00763125	0.016326	0.00322595	0.0660074	0.137857	0.189166	0.168937	0.0490711	0.0051444	0.10608	0.0275863	0.014042	0.22248	0.0730558	0.289035	0.342298	0.0289417	0.546274	0.1886312	0.06330939	0.0417831	0.167126	0.135322	0.044026	0.001527	0.03303	0.0173797	0.00718634	0.150632	0.119928	0.0731556	0.0313284	0.0693206	0.00872984	0.0995255	0.485713	2	5.979877	0.362991	0.489005	0.79633	1.08379	1.63088	0.0723189	0.182949	0.0292229	0.562387	0.0708593	0.0822627	0.5490224	0.8846871
