Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
1000	-257.2272	-251.5571	-5.670106	0.5307778	2.489122	0.00947819	0.302495	0.149248	0.0586864	0.0215268	0.0320397	0.00249693	0.0426511	0.029607	0.0396943	0.0338457	0.0547112	0.0274954	0.00377846	0.0120856	0.140148	0.0161522	0.00240436	0.146375	0.202077	0.0808616	0.137557	0.204618	0.162025	0.0882417	0.00428165	0.0244161	0.114488	0.0089446	0.0937432	0.194126	0.0180625	0.21404	0.0250334	0.0106368	0.0210016	0.113845	0.192284	0.000339941	0.0257579	0.0126819	0.0983072	0.0205881	0.0914141	0.0197987	0.0358846	0.0185667	0.0346886	0.08681586	-0.01467047	0.0903082	0.0414585	0.128537	0.0277497	0.0137263	0.0842541	0.0135951	0.0534252	0.0352294	0.0886696	0.00454887	0.342159	0.0170061	0.0501867	0.00914593	0.6029809	11	15.12162	0.2635549	0.345423	0.698642	1.0785	1.87743	0.203049	0.160123	0.108535	0.170024	0.260831	0.0974376	0.5883105	1.024937
1100	-241.3709	-248.5471	7.176271	1.450693	4.986985	0.0260368	0.126931	0.0199201	0.00828341	0.00898287	0.0055237	0.0272301	0.00236589	0.0877461	0.047327	0.0139776	0.0667084	0.106564	0.214021	0.0198242	0.0182156	0.0162848	0.000666605	0.0303	0.0331382	0.0643706	0.00522173	0.00162731	0.265659	0.0260383	0.0439347	0.198176	0.0600272	0.0158267	0.00464434	0.0561575	0.257062	0.00919815	0.00292547	0.00457603	0.00197257	0.0118013	0.00462476	0.023812	0.0296869	0.0273379	0.0410518	0.00370409	0.0312025	0.0780083	0.00543836	0.204396	0.0650465	0.05256644	0.1106061	0.0521991	0.0557885	0.0953727	0.00298557	0.0552853	0.0674269	0.0845164	0.0195068	0.0855311	0.137237	0.0144765	0.146673	0.0135596	0.134153	0.0352889	0.3967003	9	16.19499	0.162585	0.501536	0.803648	1.08332	1.61149	0.191245	0.13384	0.140789	0.0926479	0.344308	0.0971698	0.5073064	0.7819738
1200	-241.987	-250.3799	8.392818	1.717454	5.457098	0.0610889	0.180091	0.00101939	0.00946618	0.0618515	0.0759779	0.0109063	0.00273082	0.00577603	0.029182	0.00749261	0.0039908	0.0281044	0.105766	0.00707958	0.0133942	0.00569614	0.0138865	0.0198625	0.0148363	0.130097	0.00674245	0.0611915	0.0932214	0.0620679	0.0157685	0.045167	0.044603	0.0386106	0.0183738	0.00556719	0.460698	0.0216603	0.257348	0.0538302	0.0366278	0.0493978	0.00930736	0.0157276	0.00175418	0.145972	0.0477995	0.00224001	0.0349103	0.00737124	0.225177	0.0266012	0.0535487	0.04938758	-0.04151745	0.0409419	0.0861996	0.155492	0.00327526	0.0629607	0.135017	0.0151746	0.0544314	0.0087925	0.114683	0.0161224	0.226496	2.21515e-05	0.0743322	0.0060593	0.5961459	10	12.71565	0.1714554	0.520022	0.814149	1.08243	1.5834	0.161112	0.182492	0.232643	0.101328	0.261673	0.0607518	0.5546284	1.074856
1300	-226.1454	-256.653	30.50759	4.629065	4.073831	0.00041888	0.0399453	0.00938245	0.0236046	0.0500902	0.0346157	0.00444393	0.0367616	0.0132146	0.0199023	0.00877854	0.0066881	0.0110453	0.00264063	0.00522252	0.0229543	0.0113336	0.00890242	0.0170923	0.0096865	0.0697147	0.0185489	0.0391485	0.12232	0.0130236	0.00310445	0.0276724	0.0425501	0.0149406	0.00919184	0.00230638	0.102096	0.0134446	0.02501	0.0768587	0.00568306	0.0343646	0.0317731	0.0179891	0.0556664	0.0089497	0.0823475	0.0161958	0.00523274	0.0388777	0.00193135	0.00160111	0.0728321	0.02787285	-0.1020453	0.115164	0.0137371	0.0833396	0.0188306	0.0186897	0.206072	0.0530469	0.0588429	0.00729755	0.0332337	0.0395017	0.25139	0.0064019	0.0679224	0.0265298	0.4184924	6	14.52139	0.2007999	0.458373	0.777724	1.08438	1.67952	0.184025	0.175186	0.186835	0.115481	0.278891	0.0595829	0.3164471	1.322472
1400	-220.7478	-250.8169	30.06908	1.362977	4.593969	0.000674343	0.167554	0.143807	0.00230925	0.013663	0.0312971	0.0306325	0.00248817	0.0837624	0.0800097	0.0017043	0.00684859	0.0293449	0.0232568	0.135694	0.00860703	0.00746494	0.0264207	0.0258618	0.00961654	0.0860177	0.0136037	0.000193285	0.019839	0.0414963	0.00495344	0.116244	0.00630646	0.00200807	0.0355356	0.152164	0.153886	0.0320916	0.0204719	0.0263711	0.0282278	0.00615068	0.0432272	0.0405705	0.0344299	0.00883123	0.00149922	0.0148616	0.00741264	0.0118137	0.013495	0.0548911	0.0435174	0.0428601	0.04258467	0.0327244	0.0160421	0.0630461	0.00155548	0.105397	0.0863746	0.0771667	0.00995776	0.078446	0.0525534	0.00443557	0.258671	0.00387727	0.172293	0.0374602	0.5154555	13	12.58297	0.2195699	0.484287	0.793532	1.08393	1.63825	0.171636	0.129986	0.118854	0.0413358	0.520889	0.0172996	0.5580401	0.9236889
1500	-253.4157	-255.2269	1.811164	1.583366	1.928075	0.102216	0.249618	0.0979001	0.0202878	0.0277114	0.0412223	0.00695169	0.0618161	0.0749842	0.0216741	0.021321	0.00998717	0.0874526	0.0063081	0.0429421	0.0553362	0.090578	0.00440963	0.000652261	0.0106793	0.163198	0.0162635	0.0431578	0.112427	0.00102225	0.0622877	0.00802841	0.134674	0.0949709	0.00403514	0.0155408	0.0345936	0.0180313	0.0087053	0.0670926	0.082482	0.212569	0.00881435	0.146077	0.0365387	0.0262647	0.0385183	0.0611465	0.166071	0.0513025	0.0136416	0.00990296	0.00472031	0.04843101	-0.04250146	0.0312571	0.0549107	0.20607	0.0232718	0.012709	0.104098	0.0944565	0.03948	0.0493294	0.0575929	0.000506156	0.159614	0.0339836	0.119735	0.0129852	0.823179	9	15.39135	0.1462252	0.284535	0.647141	1.06808	2.00024	0.138716	0.244656	0.133687	0.0735001	0.313769	0.0956719	0.7806775	1.054442
1600	-232.3477	-242.8382	10.49047	1.215312	7.639085	0.0480467	0.194549	0.0118078	0.0429198	0.109724	0.0241693	0.0160504	0.0424826	0.00660947	0.0443802	0.0104144	0.017654	0.05354	0.0299788	0.240337	0.00176782	0.0244286	0.10554	0.0545399	0.0155534	0.0946316	0.0175573	0.0500303	0.0231952	0.0155285	0.0167976	0.0171875	0.198282	0.00498022	0.0607766	0.00905455	0.00873278	0.0244866	0.0274748	0.0345649	0.0821015	0.104462	0.0798435	0.00494252	0.0826765	0.00845839	0.0279089	0.0051599	0.0427067	0.0113191	0.0273774	0.00289058	0.102886	0.06007769	0.05034713	0.076987	0.00643051	0.245179	0.00403644	0.0882822	0.101667	0.0222816	0.0363027	0.0214366	0.153386	0.00396321	0.156146	0.0379348	0.0454613	0.000505015	0.4518982	12	12.92365	0.4147735	0.584721	0.848368	1.07747	1.48944	0.0994217	0.141576	0.207244	0.0665307	0.398288	0.0869398	0.5022453	0.8997559
1700	-239.0593	-244.4281	5.368836	3.458435	2.937516	0.0324093	0.0915445	0.0170257	0.00128609	0.139728	0.00474494	0.00055289	0.00960381	0.00898524	0.0839123	0.00586018	0.00480596	0.0325231	0.12515	0.0840635	0.163111	0.0785979	0.19683	0.0377035	0.00226856	0.119471	0.0367824	0.0705931	0.0194035	0.0358325	0.00683371	0.100448	0.00506991	0.0178333	0.218752	0.0507841	0.141499	0.0170307	0.0743741	0.0422638	0.0299798	0.0900584	0.0145432	0.00843867	0.043804	0.00546437	0.105312	0.0233481	0.00913221	0.0040144	0.176676	0.00226774	0.151912	0.07585792	0.005830619	0.0651209	0.0255135	0.171938	0.0133873	0.00110615	0.139908	0.0603205	0.0733913	0.0617979	0.0739876	0.0041609	0.0556454	0.0686765	0.1817	0.00334571	0.690789	11	13.04438	0.1725684	0.38437	0.728009	1.08219	1.80543	0.116353	0.270642	0.155794	0.0880518	0.313823	0.0553371	0.6966196	0.9916301
1800	-243.1998	-243.4622	0.2623583	1.021087	1.852018	0.0948335	0.0534294	0.00455317	0.0410203	0.18704	0.0305639	0.00647519	0.149657	0.00524517	0.0690953	0.108596	0.0196898	0.0447794	0.0736779	0.0723726	0.049558	0.0308686	0.0775925	0.00677518	0.000959547	0.275314	0.103568	0.0137132	0.00162286	0.0839117	0.0465005	0.0829266	0.00574326	0.148918	0.128317	0.0289251	0.0112584	0.0271569	0.102711	0.0140321	0.0158093	0.0374374	0.119466	0.0508978	0.0689064	0.163829	0.0215944	0.00142411	0.00894577	0.226379	0.0206623	0.0342123	0.350328	0.05778342	0.03137194	0.0978326	0.00819093	0.149611	0.00118106	0.0536835	0.115934	0.0185302	0.0416298	0.00744369	0.105896	0.0050264	0.145198	0.00705416	0.23727	0.00551927	0.4429475	8	12.54489	0.3012554	0.274946	0.638295	1.0658	2.02096	0.204347	0.177448	0.144216	0.0773226	0.328875	0.0677921	0.4743194	0.933859
1900	-246.1523	-249.2834	3.131144	1.020576	4.602692	0.0279966	0.0492003	0.0768877	0.0859735	0.0139162	0.000994293	0.0282855	0.106766	0.001739	0.0539	0.0401898	0.019856	0.017339	0.00416119	0.074419	0.0268417	0.021915	0.00546976	0.0798532	0.0598218	0.279261	0.00889087	0.0503891	0.0173998	0.0214102	0.00399667	0.0126387	0.272944	0.214575	0.0775118	0.0115097	0.00514655	0.0368368	0.00349556	0.00353404	0.00234056	0.135166	0.00975872	0.0657407	0.0119929	0.271918	0.196683	0.0268384	0.0271062	0.0462656	0.0126212	0.00161815	0.147114	0.05056559	-0.1043947	0.120808	0.0989355	0.117106	0.00775821	0.0221041	0.107636	0.116673	0.0544727	0.0496373	0.0408956	0.0351442	0.119833	2.72664e-06	0.103825	0.00516843	0.6274639	11	12.85306	0.2001593	0.48469	0.793772	1.08392	1.63762	0.107018	0.244747	0.186435	0.0700527	0.308881	0.0828666	0.5230693	1.199581
2000	-243.1169	-252.7175	9.600651	1.945556	2.32732	0.122055	0.157347	0.0232333	0.00477638	0.0102023	0.00537321	0.0743428	0.0352052	0.0263677	0.0410465	0.0202496	0.00173814	0.0582976	0.162729	0.0306872	0.00780769	0.00133649	0.0211798	0.0215618	0.135737	0.0456096	0.0402691	0.0162002	0.172745	0.00754037	0.0470967	0.109301	0.00219095	0.106503	0.00632311	0.000523887	0.268085	0.0328904	0.0127998	0.0154691	0.192159	0.00298024	0.017773	0.230811	0.0362603	0.238219	0.0115135	0.0163142	0.0823096	0.00956173	0.00574396	0.0150171	0.0416875	0.06523347	-0.1367201	0.0633383	0.00593257	0.12525	0.00849158	0.0568185	0.0789507	0.105652	0.0188623	0.0483252	0.225699	0.0136187	0.0932806	0.0296799	0.056219	0.0698823	0.5191202	11	11.41667	0.1613424	0.329449	0.685845	1.07637	1.90833	0.304177	0.167207	0.0774083	0.0706208	0.295406	0.0851812	0.3824	1.357532
2100	-234.4222	-247.4032	12.98093	1.494859	2.688618	0.039706	0.163779	0.0190021	0.0574238	0.0663715	0.0256002	0.0250474	0.0543335	0.00510976	0.0601607	0.0084791	0.0513425	0.0207952	0.0571479	0.112471	0.0286803	0.0189879	0.126108	0.000309339	0.00541716	0.0654628	0.0143023	0.128411	0.0371042	0.0422742	0.0217347	0.0586577	0.00929244	0.0468046	0.00767319	0.00132134	0.0735539	0.0840799	0.00640892	0.00272334	0.119316	0.00271455	0.064505	0.0130199	0.00408319	0.0748794	0.0203466	0.0025841	0.0536745	0.00345933	0.0187021	0.0396276	0.136419	0.04863545	-0.05749038	0.0343081	0.0695223	0.0863254	0.0212621	0.0150047	0.0963002	0.0786526	0.035931	0.067504	0.0842617	0.00277685	0.0914399	0.00321944	0.232453	0.081039	0.5588456	9	15.58659	0.126827	0.36364	0.712687	1.08048	1.8432	0.148435	0.24425	0.130348	0.0940522	0.320602	0.0623132	0.5013552	1.11467
2200	-224.4062	-247.2128	22.80664	2.80984	3.087824	0.0171049	0.129474	0.0640522	0.0429171	0.0936598	0.0142453	0.012961	0.0196562	0.0248585	0.00747262	0.0910128	0.0609666	0.0706642	0.0039369	0.0204348	0.0104375	0.00470078	0.0524557	0.0105606	0.00377049	0.14302	0.0425535	0.00763299	0.0157223	0.0231728	0.0605183	0.0233097	0.0200091	0.0409312	0.00288166	0.0253067	0.0292392	0.0121839	0.0264589	0.0483024	0.140017	0.00510105	0.0786243	0.129252	0.00144276	0.0052938	0.0258272	0.0263689	0.00168235	0.265364	0.0431272	0.0421045	0.0619799	0.03939249	0.1213942	0.0326214	0.0193605	0.151822	0.00254035	0.0888969	0.0950094	0.0555064	0.0591722	0.00362408	0.189637	0.00069893	0.16858	0.015029	0.0639548	0.0535468	0.636175	13	13.3838	0.2491483	0.395944	0.736277	1.08292	1.78486	0.0968344	0.193358	0.108113	0.101138	0.450796	0.0497604	0.7575691	0.8397583
2300	-236.6771	-245.5882	8.911135	1.955617	3.213896	0.0158487	0.0923419	0.0202577	0.00705969	0.121707	0.0326615	0.00619049	0.00737323	0.0234697	0.0156147	0.0101425	0.0786977	0.00204115	0.00567044	0.0091246	0.0186695	0.0562325	0.0474851	0.0539405	0.022296	0.0495509	0.259757	0.00555162	0.0899308	0.0501594	0.0146304	0.0201502	0.00596855	0.00610596	0.0292287	0.0251198	0.0221203	0.224711	0.00104749	0.00814017	0.071231	0.0354195	0.135572	0.177503	0.167655	0.0986463	0.0380153	0.16969	0.0875644	0.0413755	0.0703286	0.0619793	0.0282361	0.06093978	0.1370542	0.0545537	0.0160431	0.0840687	0.00591307	0.0337377	0.126492	0.057136	0.0124654	0.0884341	0.0527515	0.00254904	0.315514	0.0148446	0.111882	0.0236154	0.5338081	10	12.14971	0.1931964	0.405161	0.742723	1.08339	1.76873	0.17451	0.185969	0.0804843	0.103195	0.407761	0.0480803	0.6708623	0.7957044
2400	-257.3342	-251.9925	-5.341744	1.082776	7.730029	0.0533326	0.267359	0.000706996	0.00102681	0.0169631	0.18242	0.00512545	0.0359235	0.100236	0.0780241	0.0156541	0.0207378	0.0534108	0.0407811	0.047312	0.066591	0.0219775	0.164887	0.0481729	0.047032	0.251037	0.0359954	0.0114665	0.032208	0.191504	0.0273353	0.00999096	0.0341138	0.0896415	0.0461139	0.0152823	0.0723906	0.0162152	0.0116642	0.0129804	0.029554	0.0946401	0.105567	0.10592	0.0157451	0.0314034	0.0308115	0.202394	0.0446955	0.0217477	0.025496	0.0132988	0.00837994	0.05911184	0.05759021	0.0402377	0.0183912	0.212087	0.0211	0.078382	0.121269	0.0609514	0.0237431	0.0483028	0.0431692	0.044025	0.0975662	0.000911952	0.0252753	0.164588	0.7381158	9	15.31275	0.1385974	0.58687	0.849442	1.07726	1.48643	0.161214	0.224184	0.119477	0.103022	0.300147	0.0919571	0.795706	0.9276238
