Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
1000	-522.6207	-437.6607	-84.96	16.75465	3.45696	0.0168106	0.0553573	0.00726999	1.14756	0.31401	0.364574	0.0642409	0.185383	0.169193	0.0764171	0.0869262	0.187367	0.140353	0.0290181	0.0523855	0.0703165	0.0425051	0.310686	0.352705	0.0234185	0.705685	0.181936	0.239236	0.119524	0.0680531	0.410814	0.321657	0.284508	0.122339	0.0345932	0.269461	0.406775	0.40619	0.038976	0.377583	0.0104164	0.848593	0.0817136	0.42614	0.00168415	0.416406	0.597615	0.0951669	0.0618903	1.35501	0.107014	0.2548618	0.04541152	0.0325336	0.0325789	0.0337471	0.063637	0.00223904	0.0252223	0.0272498	0.0141598	0.0271536	0.117459	0.16569	0.0524953	0.22185	0.173272	0.0107123	0.5434505	6	20.41496	0.0692385	0.42179	0.754054	1.084	1.74016	0.0397917	0.372214	0.0736964	0.237103	0.139616	0.137579	0.5888621	0.9228826
1100	-498.1488	-431.1009	-67.04796	18.1911	8.865747	0.115674	0.148908	0.0130366	0.126571	0.00646002	0.027121	0.0214338	0.049056	0.0388782	0.107518	0.170784	0.0534221	0.0517076	0.112034	0.0411418	0.00715552	0.0628058	0.161316	0.018541	0.20962	0.34849	0.0810534	0.0191488	0.118483	0.13888	0.0207208	0.212007	0.33475	0.09864	0.75129	0.00654512	0.883992	0.0866584	0.00806232	0.246271	0.060898	0.203499	0.00265793	0.0105246	0.068979	0.0541282	0.111903	0.0780194	0.0401491	0.303789	0.00977716	0.1401401	0.02303445	0.151402	0.00431239	0.0549818	0.0411952	0.0022893	0.0022536	0.146612	0.0460467	0.0111034	0.0152105	0.307908	0.000179172	0.119316	0.0942566	0.00293268	0.3525701	6	18.35433	0.07234851	0.611129	0.861301	1.07472	1.45285	0.0334944	0.226588	0.164015	0.159367	0.130228	0.286308	0.3756046	0.9386737
1200	-502.2888	-439.7906	-62.49814	18.31436	3.098516	0.276943	0.0453707	0.17923	0.100748	0.0395077	0.00846898	0.219273	0.0359674	0.076151	0.0930149	0.0283789	0.0308805	0.151223	0.136589	0.0596252	0.0851017	0.117776	0.151662	0.0970536	0.249781	0.107048	0.0460435	0.0279751	0.0476261	0.342581	0.0061599	0.306599	0.405606	0.196993	0.326168	0.1861	0.404051	0.0877384	0.119209	0.117156	0.0589385	0.126522	0.120574	0.0424673	0.338162	0.161407	0.105955	0.112028	0.00546477	0.0463695	0.143523	0.1215877	-0.05634035	0.0777538	0.120862	0.011497	0.0934868	0.0210608	0.0137912	0.108933	0.0245364	0.00530635	0.027332	0.297251	0.0333736	0.0906863	0.0599951	0.0141346	0.3421821	5	18.58976	0.1389415	0.396742	0.736841	1.08296	1.78346	0.0750783	0.336003	0.129406	0.136976	0.143104	0.179433	0.2858417	1.197103
1300	-497.8088	-432.5138	-65.29498	20.60631	2.883307	0.149298	0.0546145	0.176977	0.612644	0.12523	0.0335779	0.0293713	0.0324254	0.0084323	0.0312252	0.079022	0.0888181	0.0625548	0.157018	0.0273205	0.225164	0.245228	0.0591341	0.453394	0.233586	0.066935	0.0645227	0.00972909	0.147903	0.293158	0.0384028	0.193497	0.155541	0.0734171	0.319484	0.0038313	0.565801	0.00332181	0.0019261	0.211444	0.0751722	0.00647902	0.0934428	0.099887	0.0544159	0.182276	0.0099064	0.00117095	0.0122509	0.154322	0.0662173	0.102935	-0.01737568	0.0852523	0.0282214	0.0216746	0.029869	0.00592046	0.0131596	0.10322	0.0414506	0.0939585	0.079399	0.165593	0.0241542	0.0344532	0.224323	0.0493519	0.4566863	5	22.9378	0.1036508	0.380028	0.724855	1.08188	1.81324	0.0891647	0.164766	0.137582	0.231815	0.254955	0.121718	0.4393107	1.039552
1400	-500.8837	-423.1903	-77.69345	18.97984	4.565536	0.252896	0.19705	0.266234	0.0921056	0.614986	0.149801	0.180431	0.0302093	0.0258875	0.0166521	0.0138973	0.639329	0.0670897	0.0285759	0.0437711	0.156824	0.126886	0.208281	0.0488673	0.0084784	0.384975	0.0294556	0.129767	0.0658638	0.0828915	0.013258	0.0180692	0.0209793	0.104162	0.183285	0.158372	0.0273075	0.241562	0.273365	0.0772746	0.180515	0.457867	0.015527	0.0686889	0.0855399	1.30334	0.00836703	0.237431	0.0642011	0.0739442	0.0238109	0.1172871	0.04488728	0.0730104	0.0142811	0.022453	0.000617093	0.0671326	0.0360148	0.0352158	0.0210537	0.033821	0.0178722	0.388961	0.0267134	0.129572	0.0980197	0.0352613	0.5739715	5	22.1096	0.04612776	0.482967	0.792745	1.08396	1.64032	0.0388265	0.275437	0.101559	0.318365	0.112805	0.153008	0.6188588	0.9274676
1500	-529.3044	-440.1722	-89.13213	20.23268	3.218719	0.192274	0.0319232	0.162722	0.683292	0.105389	0.34065	0.47788	0.00964809	0.103094	0.0995229	0.204623	0.376542	0.00298502	0.110589	0.0114869	0.103819	0.293464	0.53846	0.318203	0.032929	0.286471	0.089398	0.191469	0.00976922	0.050045	0.098375	0.0294609	0.113601	0.183283	0.38565	0.175409	0.37985	0.0668886	0.984874	0.571995	0.0994375	0.463845	0.134099	0.119075	0.214783	0.805662	0.93025	0.0115767	0.22469	0.116891	0.130909	0.228389	-0.01959839	0.0250345	0.0528028	0.0804684	0.0274207	0.0258234	0.0025685	0.0255838	0.013736	0.0340839	0.0252901	0.146258	0.0349987	0.106274	0.397785	0.00187196	0.5260377	7	22.04981	0.160373	0.405505	0.742961	1.0834	1.76813	0.0504864	0.296624	0.123254	0.286237	0.122144	0.121254	0.5064393	1.038698
1600	-527.7498	-435.7485	-92.00129	22.48433	6.2969	0.166488	0.0299953	0.253999	0.287703	0.311965	0.107747	0.0117548	0.258648	0.0838213	0.236261	0.118157	0.393956	0.124783	0.040426	0.0273747	0.0600307	0.0677435	0.0320497	0.466823	0.0206916	1.01114	0.00057892	0.318522	0.0146299	0.596964	0.566466	0.0249165	0.283132	0.188845	0.958268	0.0547987	0.00650605	0.32823	0.249329	0.613549	0.0226785	0.0915036	0.042047	0.0488406	0.0865909	0.694916	0.179959	0.800552	0.0439464	0.18703	0.460631	0.2035132	0.100979	0.112677	0.00157309	0.000853868	0.0228352	0.137502	0.0116498	0.0613441	0.0393179	0.0346993	0.019917	0.228834	0.00346696	0.200618	0.110911	0.0138013	0.3612809	6	23.19708	0.09456489	0.548402	0.829625	1.08059	1.54139	0.0498111	0.357925	0.0977533	0.212979	0.185016	0.0965149	0.4622599	0.7815536
1700	-519.3377	-436.8793	-82.45838	17.70082	4.462281	0.383453	0.0429801	0.207838	0.476901	0.0568192	0.0144262	0.292093	0.191454	0.12398	0.168465	0.0326845	0.275252	0.166661	0.354549	0.0285477	0.328982	0.0892999	0.014361	0.127503	0.679222	1.02461	0.0343977	0.14402	0.365339	0.0143692	1.09315	0.0303032	0.0360395	0.0468029	0.0115246	0.354641	0.0227727	0.00919859	0.788845	0.306749	0.0319282	0.217163	0.605967	0.225082	0.0452162	0.024065	0.343806	0.0852502	0.0756118	0.00597951	0.155429	0.2032593	-0.04313718	0.248853	0.0972005	0.00488697	0.0434437	0.0768962	0.00723896	0.03791	0.0254606	0.0433143	0.0174833	0.168036	0.0154717	0.0365144	0.151496	0.0257952	0.3286157	8	24.57475	0.1153072	0.478085	0.789817	1.08409	1.64801	0.028029	0.2164	0.105521	0.341881	0.165197	0.142973	0.2854786	1.151105
1800	-510.6189	-431.4227	-79.19619	19.64596	7.138917	0.0955506	0.00639855	0.237548	0.132054	0.245649	0.679901	0.122275	0.0658752	0.194164	0.247102	0.0131876	0.267034	0.183536	0.062076	0.0387825	0.095607	0.322853	0.0467629	0.107958	0.000309092	0.460771	0.177861	0.213578	0.0504277	0.00228065	0.107492	0.158492	0.0556643	0.00251477	0.212468	0.361176	0.233674	0.0848216	0.243413	0.00753581	0.241696	0.0182651	0.0776834	0.492458	0.0242534	0.521934	0.00271504	0.0514172	0.110014	0.324265	0.00517402	0.1553782	0.07586648	0.13325	0.0197601	0.00999592	0.0679326	0.0130971	0.0415348	0.0565737	0.0103155	0.00896146	0.0655066	0.261714	0.00186744	0.120675	0.174608	0.0142077	0.2839942	7	34.17865	0.07278456	0.572256	0.842064	1.07863	1.50705	0.0690413	0.294248	0.0649566	0.236516	0.204247	0.130991	0.3598606	0.7891782
1900	-509.2078	-429.9082	-79.29953	18.39517	3.667201	0.546916	0.0550914	0.123944	0.700863	0.247619	0.00311546	0.172548	0.0773276	0.028426	0.0517701	0.0166732	0.376222	0.129438	0.136281	0.0462777	0.114773	0.266583	0.0397482	0.228147	0.304711	0.139807	0.0129976	0.46346	0.639011	0.0416798	0.0601839	0.0191989	0.0270026	0.0635533	1.22809	0.443693	0.517959	0.654227	0.216319	0.369498	0.410666	0.0698333	0.521397	0.159042	0.00727227	0.0382135	0.156472	0.479602	0.0495689	0.0587378	0.0465097	0.2157348	0.125825	0.0393062	0.0337166	0.10885	0.0127021	0.0518216	0.00422071	0.0292186	0.00115342	0.0450982	0.00683925	0.120639	0.0166002	0.165178	0.3586	0.00605587	0.4286261	7	18.97392	0.1031039	0.43509	0.762853	1.08429	1.71777	0.0562038	0.263161	0.184499	0.2223	0.16467	0.109166	0.5544511	0.7730638
2000	-523.6217	-423.105	-100.5167	20.0442	4.976738	0.365551	0.570286	0.157603	0.795715	0.592554	0.136214	0.176307	0.258837	0.146078	0.19632	0.00146738	0.620809	0.117226	0.0110291	0.056511	0.230034	1.0953	0.610236	0.541668	0.0813729	0.458006	0.0748119	0.274897	0.275138	0.0137919	0.257629	0.201631	0.00908528	0.215962	1.3283	0.22782	0.282761	1.60828	0.156689	0.346249	0.317738	0.450844	0.260137	0.00714142	0.0556671	0.0658903	0.107959	1.11015	0.00314931	0.0044559	0.0586114	0.3452449	-0.1049672	0.139712	0.0269595	0.0148162	0.0838314	0.00697127	0.0129707	0.0368504	0.00552022	0.010411	0.064184	0.16439	0.0391476	0.0961824	0.260414	0.0376395	0.5901586	6	20.59742	0.07545742	0.501109	0.803401	1.08334	1.61215	0.0226936	0.249487	0.0948945	0.293406	0.220755	0.118764	0.4851914	1.216342
2100	-506.3693	-421.4646	-84.90465	23.30808	3.833487	0.41056	0.134709	0.202677	0.323555	0.152137	0.636882	0.619777	0.0182022	0.0255592	0.0148567	0.0419144	0.241042	0.00611693	0.0264506	0.00967241	0.0475094	0.392857	0.365605	0.243755	0.557031	0.224493	0.604828	0.469362	0.0331242	0.0983795	0.457328	0.595105	0.0162477	0.157181	0.180596	0.154605	0.0538047	0.301251	0.0259003	0.0232355	0.313737	0.0297471	0.133585	0.271129	2.9112e-05	0.132549	0.000421342	0.0717865	0.00122026	0.0151136	0.0840316	0.2299518	0.009227283	0.0671313	0.0845117	0.00362386	0.0158261	0.0273	0.00529139	0.0051646	0.010979	0.0149405	0.148477	0.436278	0.0308808	0.0419898	0.0933405	0.0142647	0.4529483	6	27.73971	0.08499385	0.444974	0.769247	1.08439	1.70139	0.0348802	0.338844	0.0660136	0.325121	0.132571	0.102571	0.4621756	0.9800351
2200	-517.3684	-428.7037	-88.66467	21.46832	1.984017	0.182759	0.0338757	0.427524	0.0740523	0.0462206	0.124478	0.141007	0.0344244	0.0711289	0.0681653	0.0614293	0.687955	0.293705	0.0874238	0.253179	0.213661	0.046918	0.433545	0.458553	0.0380634	0.266588	0.165676	0.159468	0.227955	0.642658	0.0194818	0.295391	0.371049	0.885674	0.434362	0.0650472	0.000780272	0.711871	0.0571332	0.146297	0.0308256	0.176785	0.188151	0.0165336	1.20125	0.00595002	0.0603273	0.141997	0.25498	0.13266	0.055523	0.2474482	-0.005035453	0.332325	0.0515539	0.0253434	0.0176022	0.0797368	0.00298138	0.010935	0.00956922	0.0221988	0.00914151	0.127016	0.00119274	0.167466	0.136188	0.00674962	0.4319384	6	21.53614	0.07976917	0.291359	0.653303	1.06958	1.98575	0.0273467	0.277712	0.124929	0.296054	0.15068	0.123278	0.4269029	1.011795
2300	-505.1425	-429.0986	-76.04391	17.72713	4.107321	0.452337	0.147929	0.804222	0.156227	0.00782105	0.189756	0.38982	0.00234361	0.0223288	0.0310345	0.0119274	0.387152	0.0476915	0.0547319	0.212436	0.246588	0.030824	0.723204	0.380473	0.510339	0.092134	0.0651182	0.0206458	0.0424496	0.0820881	0.388744	0.030072	0.0244909	0.139707	0.127559	0.0133036	0.0908223	0.201542	0.023744	0.208429	0.0768079	0.699078	0.0566598	0.0898582	0.990538	0.271778	0.0627762	0.1623	0.0455175	0.0875804	0.424637	0.2174527	-0.07096561	0.0696021	0.0256605	0.0100394	0.0444053	0.00664219	0.00433399	0.027042	0.0161326	0.0436676	0.0205199	0.310979	0.019723	0.235568	0.161965	0.00371931	0.2565097	10	20.41359	0.1232026	0.460162	0.77884	1.08437	1.67663	0.0568923	0.338172	0.0949744	0.282608	0.146107	0.0812459	0.1855441	1.382473
2400	-524.6888	-432.2149	-92.4739	16.76258	1.702032	0.932165	0.0232572	0.951087	1.55652	0.211064	0.0706854	0.038212	0.161332	0.194012	0.208454	0.0156582	1.1248	0.0278368	0.10696	0.109991	0.0241716	0.241361	0.670163	0.596432	0.0479095	0.100346	0.0985036	0.356879	0.526138	0.0849956	0.088574	0.446262	0.507649	0.0463384	1.18404	0.0106982	0.0227494	0.0887186	0.0515375	1.15008	0.0786321	0.335191	0.0509817	0.0553382	0.095045	0.04247	0.184282	0.410805	0.0853194	0.92207	0.274801	0.3332348	-0.03859385	0.0898873	0.0429125	0.201805	0.0108519	0.0150337	0.00525824	0.00210305	0.0100095	0.0611437	0.00761924	0.152421	0.0372186	0.0892689	0.233447	0.0410192	0.6100522	10	19.56391	0.1128315	0.254914	0.619061	1.06037	2.06565	0.0329849	0.289414	0.122278	0.31182	0.140253	0.103251	0.5714584	1.067536
2500	-530.7597	-443.1561	-87.60363	15.22159	4.51323	0.452155	0.0940514	0.109731	0.224135	0.263824	0.0265525	0.102235	0.119179	0.150376	0.0975536	0.0673063	0.445399	0.102935	0.0213872	0.0135571	0.151784	0.535966	0.90467	1.44092	0.00917517	0.167199	0.375623	0.409777	0.194656	1.20906	0.0206996	0.0474714	0.391245	0.135606	0.0505337	0.0205631	0.0225272	0.00822457	0.213385	0.56229	0.285399	0.0492549	0.259102	0.861553	0.797096	1.87783	0.400299	0.0661788	0.138607	0.473538	0.0461105	0.3597092	0.007163393	0.133892	0.018675	0.111156	0.0316778	0.0111915	0.00765634	0.0366709	0.000771233	0.00555402	0.143069	0.247935	0.0376849	0.0139888	0.179005	0.0210708	0.410789	8	16.47526	0.1665242	0.480511	0.791276	1.08403	1.64418	0.0296816	0.3252	0.0890302	0.248271	0.163629	0.144188	0.4179524	0.9828607
2600	-535.8004	-441.8169	-93.98356	28.62487	1.709899	0.575334	0.168621	0.0921523	0.115862	0.69741	0.475712	0.0681146	0.429958	0.0101619	0.709122	0.126844	1.24361	0.160901	0.263747	0.002302	0.10187	0.0701775	0.102542	0.179187	1.0406	0.0406654	0.455834	0.469289	0.108464	0.039328	0.0116804	0.0528448	0.124196	0.0862756	0.619245	0.00337996	0.318146	0.174126	0.56217	0.465128	0.0359447	0.0103346	0.389456	0.219453	0.0201077	0.129606	0.00686449	0.0414995	0.0128462	0.52158	0.634241	0.2466594	-0.008193301	0.0785777	0.00532444	0.0680635	0.00576233	0.0828893	0.0205739	0.0699633	0.00403424	0.0762129	0.0375972	0.097257	0.0318592	0.172993	0.230175	0.0187169	0.3197373	6	30.77702	0.09738242	0.256004	0.620135	1.06069	2.06317	0.0556769	0.332741	0.0784736	0.249776	0.20237	0.0809631	0.311544	1.026299
