Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
1000	-588.0159	-518.2361	-69.77978	4.566173	1.826404	0.0204429	0.368165	1.71254	0.632985	0.0757177	0.0079099	0.414518	0.039019	0.234878	0.221518	0.157064	0.262124	0.19769	0.0465338	0.39698	0.254291	0.311614	0.0136504	0.194813	0.0808673	0.324644	0.031069	0.236567	0.00395903	0.644415	0.162926	0.0751964	0.372713	0.160983	0.155566	0.53924	0.214763	0.399263	0.212397	0.0532992	0.689331	0.358369	0.23793	0.3152944	-0.02634278	0.0429821	0.324025	0.0122447	0.00605911	0.0330115	0.00681237	0.0997158	0.0150622	0.000673789	0.23733	0.0294101	0.136117	0.0137192	0.0225005	0.020337	0.2994013	5	27.65693	0.1420174	0.271633	0.635186	1.06497	2.02821	0.154326	0.108867	0.0966469	0.281463	0.175344	0.183353	0.2730585	1.096473
1100	-593.5865	-536.8822	-56.70436	5.16965	1.413951	0.0221813	0.0178556	0.00750255	0.0645477	0.160785	0.0769074	0.163144	0.147949	0.0395841	0.0279635	0.166645	0.0275029	0.0403523	0.179025	0.189457	0.025752	0.0700876	0.358962	0.0630752	0.106902	0.168623	0.362455	0.233185	0.0275269	0.119006	0.185278	0.0218962	0.0628402	0.233252	0.185284	0.1629	0.120263	0.164156	0.0240535	0.341826	0.10277	0.193692	0.205862	0.16995	0.05878396	0.0875837	0.0972483	0.0697286	0.0375352	0.108567	0.107092	0.0749721	0.0543711	0.0856734	0.0996627	0.0248541	0.0368094	0.0292428	0.0292906	0.0573695	0.3830134	3	29.82363	0.06834921	0.211718	0.573577	1.04494	2.16976	0.113385	0.15348	0.125984	0.326571	0.127006	0.153574	0.4417974	0.8669436
1200	-611.0143	-533.3483	-77.66595	7.923951	0.6333045	0.25563	0.364239	0.0862326	0.133883	0.086362	0.181216	0.0820646	0.270255	0.0185417	0.54769	0.0295637	0.029083	0.273946	0.133416	0.552891	0.0361903	0.116423	0.184968	0.0829668	0.332661	0.44327	0.0393044	0.564609	0.0339624	0.0132323	0.328234	0.585306	0.241911	0.0214049	0.10627	0.564919	0.504165	0.298146	0.50986	0.362196	0.543214	0.125811	0.343016	0.2154269	0.006831085	0.0643518	0.131232	0.00855507	0.0063168	0.0914115	0.0443992	0.317141	0.00940728	0.125818	0.117986	0.0200115	0.0258752	0.00552008	0.0296111	0.00236406	0.2891661	3	27.85249	0.09968645	0.0600417	0.330286	0.897403	2.71227	0.192911	0.0988654	0.0823347	0.293397	0.161212	0.17128	0.2959972	0.9769218
1300	-594.0069	-525.1818	-68.82506	4.161526	0.7855772	0.250141	0.00262069	0.392535	0.493906	0.0477152	0.342884	0.0234911	0.00293915	0.0831121	0.230299	0.0423352	0.112762	0.164389	0.0545049	0.448431	0.0393518	0.588378	0.791594	0.203372	0.384555	0.0489382	0.220594	0.21068	0.0294968	0.34177	0.207679	0.638049	0.126487	0.416155	0.0969538	0.447167	0.0547548	0.130353	0.0628218	0.291712	0.0553316	0.182173	0.428843	0.2122175	-0.04606	0.132236	0.209478	0.0613931	0.042149	0.0533065	0.130793	0.0531149	0.00457602	0.0128249	0.131119	0.0373924	0.0219483	0.0312839	0.049616	0.0287686	0.3997116	4	29.14712	0.06247369	0.0924862	0.401262	0.952877	2.55338	0.166794	0.126887	0.129965	0.26024	0.123698	0.192415	0.3536516	1.130241
1400	-598.6315	-535.3496	-63.28193	4.075273	2.661911	0.0712605	0.0227994	0.228882	0.253542	0.0229557	0.00332489	0.296642	0.252055	0.195885	0.484735	0.18175	0.033038	0.13885	0.0564189	0.0689174	0.0139471	0.241369	0.254711	0.179905	0.00494766	0.16141	0.414172	0.0848934	0.0215491	0.00215255	0.226407	0.0730346	0.349476	0.0788461	0.0751028	0.146641	0.186413	0.314907	0.329076	0.15821	0.0149809	0.579665	0.350046	0.1317489	-0.07368698	0.0938581	0.021878	0.0883573	0.0199151	0.0508435	0.0906736	0.206271	0.0143119	0.155423	0.00125512	0.105445	0.0058235	0.0435903	0.0393045	0.0630503	0.3764643	4	27.43778	0.1218809	0.361289	0.710906	1.08025	1.84756	0.187455	0.078145	0.123758	0.317449	0.114122	0.179072	0.3027773	1.24337
1500	-630.4587	-540.5755	-89.88315	4.356816	1.02689	0.971149	0.132999	0.774506	0.330655	0.678505	0.0126739	0.101236	0.431717	0.0527091	0.279166	0.504604	0.760034	0.310786	0.193499	0.313089	0.00993794	0.462805	0.316505	0.58995	0.558716	0.545113	0.164873	0.125405	0.204214	0.303578	0.320177	0.18754	0.440108	0.105725	0.00489595	0.145056	0.460989	0.158586	0.408857	0.162025	0.0655201	0.262605	0.175482	0.2869548	-0.08625257	0.191053	0.069706	0.023978	0.0291683	0.0349032	0.211214	0.155046	0.0794224	0.0394242	0.020603	0.0635156	0.0165866	0.0211011	0.0193085	0.0249703	0.6387993	3	28.90131	0.03514965	0.142288	0.484688	1.00432	2.36871	0.156062	0.0853538	0.150767	0.367917	0.132213	0.107687	0.5525467	1.1561
1600	-598.8621	-534.1209	-64.74117	7.633968	1.248149	0.118423	0.0263985	0.226453	0.279216	0.0909082	0.0331978	0.39641	0.150289	0.450058	0.694571	0.175302	0.251311	0.0601394	0.0820231	0.505196	0.153174	0.136417	1.10894	0.193538	0.102949	0.0647741	0.0824296	0.0965656	0.0124398	0.835699	0.00456346	0.111787	0.0870283	0.0676517	0.279836	0.756434	0.483474	0.0563159	0.0308347	0.116626	0.227321	0.0402838	0.0862624	0.1689207	0.06523624	0.0738309	0.223309	0.0656058	0.0469046	0.0735723	0.197304	0.0486787	0.00742071	0.0183102	0.0547182	0.00550097	0.101687	0.010706	0.0168903	0.0555614	0.3082468	4	28.51084	0.17172	0.18367	0.540456	1.03144	2.24444	0.150929	0.114499	0.0958471	0.310359	0.1313	0.197066	0.373483	0.8253301
1700	-587.1953	-531.0395	-56.15576	3.784804	0.7301638	0.00218827	0.0143638	0.0359643	0.606245	0.0352673	0.25766	0.335182	0.188849	0.128443	0.0029797	0.00128793	0.0801586	0.0189362	0.247389	0.202083	0.169703	0.225734	0.0421831	0.141749	0.135768	0.261108	0.253356	0.0514664	0.949701	0.177205	0.0185964	0.000636805	0.218325	0.0457175	0.00388646	0.0252361	0.101358	0.238661	0.0246209	0.0988079	0.0276729	0.376422	0.40043	0.1976108	-0.00393299	0.0677094	0.258281	0.0727199	0.00760074	0.0423009	0.202541	0.0957306	0.0178816	0.0138081	0.0175664	0.106691	0.00857354	0.0216176	0.0484548	0.0185234	0.4930493	5	25.79658	0.1139853	0.0806394	0.377421	0.935553	2.60639	0.135195	0.0957098	0.0808497	0.355028	0.113543	0.219674	0.4891164	1.008041
1800	-601.4749	-528.5373	-72.93764	4.367745	0.8378312	0.873261	0.03533	0.143834	0.192214	0.112181	0.0639099	0.424687	0.474902	0.0308574	0.484201	0.0982043	0.283174	0.108118	0.140442	0.0474784	0.221798	0.4702	0.588671	0.0766206	0.253694	0.381676	0.0901676	0.0805132	0.190003	0.0638987	0.0280842	0.100529	0.0561042	0.247106	0.314614	0.115262	0.665244	0.58805	0.17922	0.141357	0.0183044	0.167749	0.107592	0.1689118	-0.003525369	0.144527	0.0876314	0.109174	0.0655059	0.0439097	0.0311621	0.164491	0.0175951	0.000164178	0.00374326	0.0328731	0.0905904	0.068525	0.0976662	0.0424423	0.3743452	6	27.5381	0.1068022	0.10358	0.421931	0.96691	2.50758	0.165681	0.105006	0.130846	0.299666	0.0842729	0.214528	0.3708199	1.009507
1900	-586.628	-515.9458	-70.68222	5.186561	1.308677	0.013476	0.040506	0.563786	0.274131	0.0461523	0.153465	0.473591	0.271426	0.0293597	0.333999	0.177312	0.0248524	0.234461	0.0209835	0.412577	0.0960436	0.261697	0.0844385	0.0543758	0.0839311	0.0338501	0.312869	0.458688	0.274776	0.0983279	0.0827997	0.0551388	0.461583	0.095662	0.00331631	0.40066	0.134122	0.155518	0.194192	0.640251	0.0666094	0.763737	0.0570541	0.179571	0.02172515	0.0900853	0.133613	0.0211788	0.00959269	0.0445009	0.4619	0.000651954	0.000191208	0.00111656	0.117023	0.0343588	0.0358942	0.00642143	0.0242882	0.0191838	0.3235209	3	29.1164	0.04693101	0.194198	0.553269	1.03689	2.21565	0.137736	0.103492	0.0744691	0.302938	0.200485	0.18088	0.345246	0.9370734
2000	-611.9561	-544.4212	-67.53486	6.889178	1.110428	0.0692314	0.0743724	0.176306	0.715829	0.0062721	0.22534	0.167515	0.00219717	0.156805	0.483279	0.424889	0.0344605	0.0990367	0.0389937	0.0806303	0.217618	0.333174	0.190812	0.243894	0.906302	0.315665	0.0025231	0.138835	0.0926395	0.0086882	0.468442	0.0795543	0.0836012	0.0971858	0.276925	0.0749927	0.0237619	0.0803325	0.0194119	0.0179473	0.0925919	0.251974	0.277388	0.1552242	-0.04400592	0.0448367	0.124025	0.0366373	0.0502675	0.10995	0.0778861	0.204223	0.0409221	0.0276484	0.0339937	0.0688289	0.0448988	0.0409863	0.0631842	0.0317125	0.2407265	3	30.36464	0.08037984	0.158446	0.507601	1.01613	2.31782	0.199328	0.143767	0.0803486	0.294895	0.0917078	0.189954	0.1967206	1.223698
2100	-614.0987	-536.089	-78.00968	4.924371	0.6644596	0.632808	0.793419	0.350611	0.25184	0.0833285	0.374105	0.236391	0.414477	0.0583462	0.187772	0.656618	0.0723071	0.136167	0.559672	0.57164	0.144549	0.138508	0.198088	0.326281	0.0926854	0.470414	0.0211528	0.0712024	0.219755	0.0390861	0.0425468	0.0471682	0.208437	0.0125967	0.342771	0.440205	0.0363427	0.191207	0.320228	0.704524	0.321401	0.156276	0.0850332	0.3564038	-0.1119851	0.0938424	0.202349	0.0729257	0.0440327	0.036235	0.00113425	0.209747	0.0426247	0.023339	0.069761	0.0571438	0.0275206	0.0227193	0.0529491	0.0436761	0.3936448	2	29.7356	0.09416417	0.0666191	0.346267	0.910951	2.67616	0.139502	0.132519	0.102172	0.329818	0.102174	0.193815	0.2816597	1.39759
2200	-560.3452	-518.8392	-41.50602	12.50021	3.29028	0.0661648	0.0453278	0.0982555	0.0541076	0.030351	0.111783	0.0976239	0.10852	0.017053	0.0530289	0.0499635	0.193315	0.158925	0.154455	0.246922	0.0850076	0.135609	0.0515378	0.0188163	0.0282395	0.291074	0.0670338	0.0225389	0.0239433	0.0790463	0.171873	0.0484372	0.08119	0.116799	0.0273238	0.118993	0.0506659	0.106712	0.171974	0.0491862	0.0845958	0.000125054	0.0266797	0.1095383	0.03886438	0.0731486	0.18293	0.0228392	0.0122464	0.0137766	0.31779	0.0687142	0.0569062	0.00179962	0.117091	0.0120788	0.0674555	0.0102542	0.0422666	0.00070255	0.2868922	2	29.11747	0.115425	0.410542	0.746431	1.08362	1.75941	0.162927	0.104422	0.0663209	0.27206	0.191517	0.202753	0.3257566	0.880695
2300	-634.778	-544.5076	-90.2704	5.364704	0.6270982	0.466178	0.0183327	0.209754	0.0710164	0.685618	0.0462277	0.158213	0.452701	0.319938	0.299281	0.440778	0.830821	0.190631	0.0541379	0.653524	0.127617	0.729241	0.184619	2.04402	0.800772	0.00583705	0.392277	0.477709	0.631243	0.0889865	0.674155	1.47087	0.526839	0.0659654	0.0362513	0.13	0.0235032	0.00219103	0.10833	0.54288	0.555492	0.0477806	0.471669	0.3521731	-0.01048498	0.0198507	0.144001	0.0537322	0.0397496	0.108725	0.157135	0.0911727	0.058867	0.00809767	0.123485	0.0433754	0.00793673	0.0698215	0.0729955	0.00105443	0.3420069	4	29.49361	0.1052019	0.0587408	0.327004	0.894538	2.71972	0.148638	0.130448	0.132283	0.36378	0.0888958	0.135955	0.3315219	1.031627
2400	-595.17	-528.8606	-66.30937	8.696648	1.284578	0.541323	0.0916485	0.116077	0.174745	0.238974	0.0662559	0.00062128	0.0893032	0.00334017	0.451393	0.236877	0.0894183	0.21516	0.0591808	0.610879	0.135203	0.184598	0.0983979	0.0394899	0.108949	0.0951337	0.278081	0.180938	0.360979	0.126055	0.0822208	0.0800694	0.11815	0.00303783	0.165442	0.0180863	0.222631	0.517511	0.425324	0.653337	0.0906901	0.109953	0.0690858	0.148949	0.03982285	0.0260341	0.136872	0.0677852	0.0180445	0.0809119	0.295294	0.0403142	0.0316417	0.034247	0.0542901	0.0565554	0.0359357	0.0106632	0.0593347	0.0520765	0.2866258	2	30.65674	0.08196524	0.190047	0.548275	1.0348	2.22688	0.140691	0.184568	0.0972343	0.304557	0.123232	0.149717	0.3264487	0.8780119
2500	-610.0025	-535.6844	-74.31807	3.389725	1.722619	0.449599	0.316026	0.317651	0.0366873	0.00583695	0.235777	0.0420326	0.581492	0.00685623	0.024349	0.843598	0.0622769	0.198372	0.505007	0.625786	0.133739	0.712375	0.502186	0.44887	0.199971	0.0991043	1.07909	0.0393849	0.149414	0.272338	0.295713	0.365897	0.131862	0.108001	0.0520061	0.0869898	0.0661464	0.031827	0.0274989	0.0307004	0.166673	0.0313056	0.258683	0.1956714	-0.05544258	0.0542136	0.194562	0.097955	0.0738623	0.0182586	0.0192037	0.160222	0.0263985	0.00920757	0.106643	0.0163795	0.101464	0.0299545	0.0764442	0.0152316	0.3933252	4	29.41566	0.09133036	0.257756	0.621855	1.0612	2.05919	0.108254	0.120007	0.119642	0.314457	0.141382	0.196258	0.3378826	1.164088
2600	-584.5283	-531.0533	-53.475	5.146531	1.655646	0.0417251	0.0315041	0.2325	0.11351	0.0239265	0.250635	0.12691	0.326166	0.223534	0.115231	0.0172929	0.30673	0.152862	0.35134	0.215524	0.000462393	0.273466	0.147338	0.00330161	0.126583	0.187343	0.207585	0.0546866	0.151123	0.153161	0.0225144	0.119003	0.344902	0.294112	0.0798245	0.103983	0.242105	0.0339832	0.352325	0.0221876	0.0469666	0.335358	0.157137	0.1224993	-0.03523	0.126247	0.0756168	0.0424602	0.09014	0.0313118	0.0106612	0.0863969	0.0035663	0.0300967	0.0234773	0.118185	0.255125	0.00676392	0.0917242	0.0082277	0.68499	4	25.47495	0.1078308	0.248396	0.612568	1.05839	2.08065	0.160513	0.126952	0.113421	0.287435	0.130842	0.180837	0.64976	1.05422
2700	-599.9193	-535.773	-64.14629	8.746879	0.8300419	0.0655678	0.0341807	0.123328	0.283278	0.0548292	0.190828	0.0779261	0.418049	0.10024	0.463789	0.610539	0.315924	0.0665921	0.0301205	0.14971	0.00542428	0.226409	0.358921	0.00647462	0.110927	0.0738996	0.559085	0.0349209	0.106646	0.0291434	0.301579	0.0774482	0.144799	0.0713136	0.0301287	0.237	0.0438575	0.0716568	0.0476261	0.212719	0.151294	0.231083	0.0588963	0.1552386	0.02947587	0.190922	0.135782	0.00772374	0.0489703	0.169251	0.00652358	0.0455714	0.0462266	0.00125673	0.00629749	0.117563	0.104793	0.0478016	0.0702136	0.00110421	0.306929	4	27.87571	0.09614867	0.101933	0.418954	0.964944	2.51417	0.131778	0.0816393	0.149925	0.350338	0.129763	0.156557	0.3364048	0.9123798
2800	-599.3934	-528.1041	-71.28924	5.954811	0.9531068	0.0117404	0.698589	0.178089	0.0987399	0.252187	0.0430235	0.159525	0.199032	0.00595399	0.101267	0.0252588	0.112319	0.484969	0.187564	0.167294	0.0604707	0.241169	0.360671	0.17339	0.0552332	0.184799	0.76774	0.0161567	0.0137534	0.0150995	0.144339	0.017919	0.147138	0.509285	0.295703	0.197036	0.0548807	0.351281	1.09458	0.150176	0.160062	0.203172	0.236696	0.22016	0.1430347	0.0038855	0.293939	0.038402	0.0156706	0.0540245	0.0565852	0.217193	0.047806	0.0321904	0.0894028	0.0692481	0.00676509	0.00155485	0.0266934	0.0466395	0.5784482	2	25.92991	0.08296575	0.127505	0.462188	0.991774	2.41853	0.157344	0.0765961	0.075807	0.338104	0.190226	0.161922	0.7214829	0.801749
2900	-611.5792	-537.4165	-74.16269	7.93978	0.7574064	0.715873	0.469247	0.392367	0.0160126	0.219073	0.255095	0.561008	0.451904	0.133075	0.349103	0.537677	0.000703978	0.0845689	0.209502	0.416223	0.232359	0.599667	0.123644	0.0593645	0.0234784	0.0372894	0.232464	0.0867292	0.0836598	0.315481	0.214688	0.275157	0.0994284	0.0111648	0.744132	0.108964	0.096476	0.30399	0.250199	0.167374	0.0761894	0.164212	0.293253	0.2260722	-0.01899279	0.136481	0.0332306	0.165179	0.00155745	0.0297309	0.066919	0.0679802	0.0146415	0.0368171	0.109433	0.0697276	0.00551803	0.0638455	0.176327	0.0226123	0.3451475	4	27.84754	0.1081046	0.0864689	0.389403	0.944416	2.57971	0.210779	0.0923259	0.111159	0.281129	0.169836	0.134771	0.3261547	1.058232
3000	-587.4244	-524.4514	-62.97302	4.291021	0.8170774	0.394998	0.622042	0.226546	0.208191	0.403092	0.167738	0.214643	0.13004	0.027887	0.226838	0.208205	0.0158998	0.44922	0.168874	0.422361	0.0149265	0.322928	0.145598	0.171969	0.221669	0.296745	0.115052	0.0728924	0.119286	0.00696411	0.0193677	0.220509	0.0597547	0.106102	0.445697	0.486274	0.0168519	0.488613	0.120284	0.0727709	0.314807	0.0611635	0.115303	0.1651822	0.07199115	0.0437528	0.239216	0.0618559	0.0629795	0.033239	0.0760151	0.215423	0.110444	0.0109499	0.0279282	0.0237253	0.0139179	0.0386815	0.0300385	0.0118331	0.5885175	5	28.07025	0.1171744	0.0991871	0.41392	0.961577	2.52532	0.172748	0.0903374	0.110523	0.246157	0.116111	0.264123	0.6605087	0.8910065
