Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	0	-404.0389	-353.8536	-50.18531	12.28026	1.875275	0.4037431	-0.02015161	0.130029	0.0771837	0.12484	0.0811611	0.0623265	0.0178259	0.0164982	0.04615	0.169344	0.0277533	0.121084	0.00646268	0.00559476	0.0953499	0.018398	0.2841738	3	19.14579	0.04562396	0.277917	0.64106	1.06653	2.01449	0.110943	0.0942875	0.171905	0.0983397	0.345462	0.179063	0.2640221	1.076325
1	0	-403.6828	-351.7667	-51.9161	13.19976	2.534172	0.2541865	-0.1471229	0.0298926	0.132027	0.0258326	0.0881658	0.0496421	0.0719272	0.0236384	0.0486438	0.0658724	0.0903959	0.109113	0.0114521	0.0805509	0.171241	0.00160548	0.4093651	1	14.23207	0.18488	0.349673	0.70197	1.07901	1.86935	0.125685	0.171227	0.207061	0.0661967	0.290368	0.139463	0.2622421	1.561019
2	0	-400.305	-348.2412	-52.06385	10.36865	5.217281	0.2752478	0.04394786	0.0808136	0.043915	0.0693457	0.103244	0.0619587	0.0798858	0.0111982	0.0044485	0.0766342	0.0410604	0.0790754	0.00383083	0.0645237	0.222813	0.057253	0.218077	3	13.76826	0.2601858	0.510859	0.808987	1.0829	1.59725	0.161184	0.18239	0.175348	0.0637051	0.298423	0.11895	0.2620248	0.832276
3	0	-401.5927	-351.1433	-50.44938	14.06433	1.697957	0.3565076	0.02650436	0.12258	0.00327804	0.127608	0.0520152	0.130215	0.00629038	0.000427553	0.00728459	0.028156	0.102075	0.188193	0.0174414	0.0560503	0.128958	0.0294269	0.2221522	1	15.48498	0.2235661	0.254348	0.618501	1.0602	2.06695	0.112147	0.20739	0.234809	0.0718366	0.24347	0.130347	0.2486565	0.8934098
4	0	-393.4135	-350.1405	-43.27306	8.390347	4.68719	0.5174824	-0.06009404	0.129169	0.115421	0.0995589	0.0579904	0.0726074	0.013279	0.0428438	0.0127778	0.128549	0.0492959	0.148482	0.0205336	0.000219519	0.0911872	0.0180853	0.4477088	4	10.35688	0.256511	0.488543	0.796057	1.0838	1.6316	0.106493	0.189306	0.183874	0.0857849	0.222858	0.211685	0.3876148	1.155035
5	0	-406.1549	-359.1445	-47.01045	8.897782	4.85687	0.4704807	0.1652089	0.0854681	0.00399221	0.114618	0.0476924	0.0408131	0.00987425	0.0503677	0.0252251	0.122609	0.0209194	0.169903	0.0868013	0.0401601	0.133313	0.048244	0.309355	3	10.68209	0.1621373	0.496022	0.800448	1.08354	1.61999	0.088635	0.152537	0.225183	0.103274	0.277338	0.153033	0.4745638	0.6518722
6	0	-391.8335	-349.1232	-42.71025	9.38386	3.730317	0.5414122	-0.02301677	0.0677908	0.192	0.152212	0.00631453	0.0636403	0.0248713	0.0184653	0.0356114	0.0904035	0.0224608	0.160151	0.0173394	0.0192024	0.0809368	0.0486009	0.4746435	2	10.11265	0.2620821	0.438904	0.765335	1.08434	1.71142	0.162938	0.136586	0.277831	0.0889724	0.225524	0.108149	0.4516268	1.050964
7	0	-396.7184	-346.3565	-50.36197	11.47255	6.117713	0.2698397	-0.02807565	0.0677565	0.148812	0.0506052	0.0411646	0.0395985	0.0113799	0.0296086	0.00603267	0.127812	0.0961845	0.221271	0.0144116	0.0163239	0.106757	0.0222825	0.3777459	4	12.89936	0.1436088	0.542778	0.826618	1.08099	1.54961	0.146139	0.152683	0.215769	0.10873	0.22305	0.153629	0.3496702	1.080292
8	0	-406.0339	-357.3103	-48.72359	10.95212	4.239346	0.3871627	0.1514244	0.01026	0.0461044	0.179876	0.113305	0.0153777	0.062107	0.0628252	0.0026519	0.102405	0.00669648	0.213942	0.0169268	0.0112447	0.0513154	0.104962	0.3709853	2	11.12981	0.1262935	0.467046	0.783099	1.08429	1.66556	0.177847	0.138688	0.254752	0.0510716	0.203851	0.17379	0.5224097	0.7101425
9	0	-394.5201	-350.0882	-44.43196	9.159091	3.300041	0.3004389	0.05554558	0.101971	0.223593	0.00923738	0.00684584	0.0798894	0.0447986	0.00274381	0.0073362	0.0739542	0.0201389	0.189687	0.0115226	0.0498895	0.147783	0.0306095	0.4172863	2	11.8768	0.1473033	0.411219	0.746895	1.08364	1.75824	0.158949	0.208817	0.19036	0.113662	0.228574	0.0996366	0.4728319	0.8825257
