Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
478	0	-146.2719	-126.7545	-19.51738	7.394628	6.418415	0.39384	0.280772	0.195542	0.0255928	0.146597	0.152382	0.279128	0.820932	0.134824	0.0193142	0.1299274	0.08275591	0.00853229	0.0165806	0.107929	0.0661525	0.0170786	0.0363871	0.0179213	0.0125504	0.220887	0.230982	0.0831292	0.096956	0.0572576	0.0236589	0.00399754	0.06946545	0	7.541986	0.107703	0.552097	0.831585	1.08031	1.53601	0.0907417	0.0904209	0.0339404	0.664484	0.0620761	0.0583367	0.1522214	0.456345
479	0	-151.3663	-133.0979	-18.26845	4.268051	4.318009	0.355648	0.631708	1.15078	0.38113	0.938458	0.44902	0.39141	0.013616	0.820588	0.752557	0.3619386	-0.1957238	0.0196913	0.0230133	0.193204	0.0321908	0.0489031	0.126053	0.0254236	0.0394665	0.0159459	0.258057	0.0613195	0.0303585	0.100037	0.0134858	0.0128515	0.4055586	0	5.655697	0.2700222	0.471022	0.785535	1.08423	1.65921	0.0511887	0.250664	0.0503283	0.533084	0.0357732	0.0789615	0.2098348	1.932752
480	0	-156.4404	-128.1414	-28.299	4.855131	2.809982	2.1482	0.767575	2.21592	0.955835	1.1676	0.237062	2.65171	0.200718	0.985984	0.150167	0.8957863	0.2925314	0.0159111	0.0621169	0.0759517	0.0868258	0.00275967	0.0364755	0.0200967	0.0521964	0.0155684	0.27627	0.131114	0.143924	0.0553009	0.0153332	0.0101561	0.3665372	0	5.17255	0.2570195	0.374006	0.720433	1.0814	1.82416	0.0801515	0.150763	0.0208912	0.634088	0.0246297	0.0894765	0.6590686	0.5561442
481	0	-146.4796	-134.8412	-11.63836	6.222687	1.17631	0.402209	0.592134	0.427684	0.146025	0.235839	0.276873	0.194744	0.461333	0.0747275	0.0243447	0.204312	-0.2301366	0.0799642	0.0138415	0.0372497	0.0106689	0.0365796	0.0233766	0.0389259	0.0641788	0.0908564	0.249583	0.0978608	0.059926	0.162899	0.0180541	0.0160354	0.347201	0	7.373419	0.3005752	0.170734	0.524012	1.02402	2.28124	0.0728392	0.182304	0.0263949	0.566526	0.0490835	0.102852	0.1170644	2.965899
482	0	-156.4801	-137.5846	-18.89547	4.874863	0.9705567	0.145663	0.0759709	0.48371	1.08943	0.627537	0.450199	0.133252	0.889761	0.121521	1.0587	0.2828243	-0.108018	0.023421	0.160502	0.0713527	0.0949689	0.0816536	0.0475004	0.0449622	0.00388837	0.129566	0.113231	0.00170421	0.0845103	0.0920702	0.0478866	0.00278236	0.3459818	0	9.067719	0.1305806	0.131042	0.467719	0.994945	2.40629	0.0965726	0.0965526	0.0428081	0.701645	0.0127154	0.0497063	0.2379638	1.453926
483	0	-147.7077	-129.0963	-18.61135	7.392475	1.426175	0.117268	0.0662449	1.17938	0.0403489	0.786103	0.90398	0.348025	1.03931	0.085189	0.726243	0.5123077	0.08266573	0.0662105	0.00168422	0.182286	0.0776915	0.0050383	0.0100118	0.0407767	0.0273065	0.22911	0.0634624	0.0733649	0.0818525	0.109169	0.02694	0.00509531	0.1982717	0	7.748026	0.2147524	0.213689	0.575788	1.04578	2.16475	0.0656336	0.152868	0.0824418	0.583208	0.0522655	0.0635829	0.2809375	0.7057504
484	0	-143.1551	-126.5205	-16.63455	10.15949	2.255136	0.241119	0.481308	0.314069	0.0809776	0.234457	0.360932	0.242175	0.104954	0.509632	0.908669	0.2251588	0.03855679	0.0512561	0.11458	0.183794	0.0373563	0.030311	0.0322216	0.0146732	0.0343159	0.168085	0.157917	0.018746	0.0188374	0.0783973	0.0327017	0.0268074	0.1699498	0	11.09069	0.2604681	0.32194	0.679664	1.07524	1.92316	0.0779133	0.140725	0.0308048	0.683878	0.0299342	0.0367447	0.2085066	0.8150812
485	0	-151.7436	-135.1771	-16.56656	5.456231	1.967748	0.44982	0.0297482	0.528016	1.11906	0.00503127	0.126858	0.244607	0.598392	1.26925	1.31641	0.3824356	-0.09929472	0.0791161	0.0587325	0.0497619	0.0444801	0.191089	0.0323013	0.00533986	0.0274555	0.0916232	0.14457	0.0517169	0.102104	0.0516784	0.00121716	0.0688142	0.3289431	0	6.028268	0.2899658	0.289394	0.65154	1.06916	1.98991	0.0624817	0.274648	0.027259	0.554044	0.0556931	0.0258739	0.2296484	1.432377
486	0	-152.2289	-130.4225	-21.80645	4.198883	2.586807	0.170598	1.50286	0.243746	0.281071	0.245794	3.0333	1.2725	0.0598615	0.843112	0.144881	0.4084291	-0.1606652	0.088391	0.051281	0.118484	0.0526709	0.0672006	0.0545851	0.0056133	0.0344365	0.107354	0.122529	0.0175602	0.0365267	0.163738	0.0210319	0.0585976	0.2971128	0	8.925986	0.311544	0.354535	0.705738	1.07955	1.86018	0.0680369	0.167842	0.0764282	0.556362	0.0301047	0.101227	0.1364476	2.177487
487	0	-146.57	-131.5193	-15.05075	6.007596	1.475035	0.166494	0.0650108	0.393958	0.0386674	0.135762	0.691892	0.842639	0.378221	0.171277	1.4504	0.2316892	0.04516002	0.00029966	0.0357304	0.267296	0.0655049	0.012939	0.0531678	0.0710072	0.0344947	0.00606716	0.255842	0.0575939	0.00618505	0.0606503	0.0127081	0.0605141	0.2053791	0	7.966604	0.1705386	0.22144	0.584348	1.04892	2.14529	0.0693867	0.223746	0.0517764	0.439793	0.07109	0.144208	0.2505391	0.8197486
488	0	-146.3186	-134.1376	-12.18105	7.43125	3.840212	0.248447	0.0630236	0.111182	0.471993	0.0556316	0.116218	0.459868	0.681615	0.272747	0.45733	0.1838368	0.02958333	0.0364338	0.206497	0.1274	0.0310533	0.0163568	0.0814011	0.0541958	0.0715352	0.0951677	0.0906651	0.0133397	0.0242044	0.0534504	0.0162065	0.0820931	0.2321965	0	9.112258	0.1049657	0.445363	0.769496	1.08439	1.70075	0.0343485	0.107476	0.059519	0.688289	0.0669392	0.0434281	0.2617799	0.8869916
489	0	-150.9284	-134.3716	-16.55677	6.113182	3.561464	0.232101	0.245047	0.221331	0.149326	0.0429286	0.17216	0.113506	1.02248	0.599359	0.670582	0.3859493	-0.151367	0.0160182	0.0358135	0.0469635	0.331319	0.0664555	0.00635297	0.070046	0.00416338	0.0849054	0.255785	0.0289176	0.00165043	0.0302531	0.00376057	0.017595	0.4221839	0	7.801352	0.1939555	0.428519	0.758534	1.08417	1.72878	0.116818	0.128595	0.0908896	0.498069	0.0787246	0.0869046	0.2708168	1.558928
490	0	-150.8014	-134.0825	-16.71889	6.689768	2.778099	0.374038	0.0904356	0.609113	0.664188	0.39306	0.00675855	0.120068	0.881969	0.325061	0.157633	0.3778608	0.2155227	0.0169303	0.126915	0.173038	0.0210041	0.0255616	0.0295134	0.0847567	0.00772232	0.00295706	0.339525	0.0204429	0.0232325	0.0922931	0.0113327	0.0247759	0.1196365	0	7.094852	0.2057276	0.371332	0.718452	1.08118	1.82904	0.0629225	0.188672	0.044861	0.596869	0.0295626	0.0771129	0.3351591	0.3569543
491	0	-149.734	-130.0646	-19.66934	6.800704	2.63426	0.359428	0.668762	0.16227	0.00745618	0.205522	1.94853	0.897369	0.366035	0.0685598	0.55985	0.3503791	-0.1720741	0.0334227	0.128747	0.0816375	0.00551642	0.0133357	0.0408829	0.0110889	0.0931109	0.0463292	0.187575	0.00037899	0.135895	0.120729	0.0506989	0.0506521	0.3315132	0	13.41367	0.2273746	0.358827	0.709031	1.08	1.85214	0.0574752	0.178043	0.0642563	0.61717	0.0544136	0.0286422	0.1594391	2.079247
492	0	-143.4047	-130.1079	-13.29687	4.597873	3.985425	0.230461	0.141737	0.197838	0.134471	0.510149	1.53555	0.230023	0.0927155	0.662817	0.207634	0.4030405	-0.167065	0.208966	0.0270532	0.105347	0.0148839	0.0118239	0.0538747	0.0454862	0.0151402	0.0569666	0.288022	0.115985	0.0243067	0.0110133	0.00964137	0.0114901	0.3713093	0	4.815977	0.1721095	0.45356	0.774704	1.0844	1.68733	0.0789794	0.21922	0.0293172	0.531547	0.0424202	0.0985167	0.2042443	1.817966
493	0	-158.2795	-139.8295	-18.44997	5.295931	2.211343	1.24891	0.0516841	0.112713	0.0959049	0.218723	0.957177	0.82145	0.146028	0.515884	0.490557	0.3208663	-0.2393524	0.0505855	0.0863382	0.0963054	0.158461	0.0227594	0.20661	0.01196	0.0252831	0.0241437	0.0591658	0.21669	0.0208642	0.011256	0.00297175	0.00660568	0.4695201	0	6.603591	0.2445578	0.317262	0.675757	1.07448	1.9325	0.0512321	0.190359	0.0409442	0.594804	0.0458811	0.0767796	0.2301677	2.039904
494	0	-149.6333	-137.4362	-12.19711	4.984702	2.182028	0.729602	0.275942	0.160477	0.495992	0.254775	0.227514	0.924155	0.352726	0.170186	0.659957	0.3645337	-0.2552952	0.0260892	0.173641	0.0203549	0.121361	0.00292066	0.075536	0.0453642	0.00922594	0.0883615	0.126364	0.106013	0.0224549	0.120711	0.0525527	0.00904916	0.4294047	0	5.607794	0.191984	0.314076	0.673072	1.07394	1.93891	0.0646731	0.11529	0.0380302	0.661536	0.0485414	0.0719288	0.1741095	2.466291
495	0	-153.0635	-134.6429	-18.4206	6.769654	1.500474	0.232578	0.0788685	0.698746	0.181167	0.49348	1.41291	0.785329	0.487607	0.0239154	0.160279	0.358042	0.0725696	0.00984462	0.0105784	0.0911875	0.148497	0.0392845	0.00970583	0.0546694	0.136041	0.0503545	0.314149	0.0991823	0.00569862	0.0143222	0.0103142	0.00617192	0.4093404	0	7.729403	0.1168103	0.225396	0.588635	1.05045	2.13552	0.0917019	0.205445	0.0382704	0.53264	0.0376565	0.0942863	0.48191	0.8494125
496	0	-149.4701	-131.8684	-17.60172	6.978392	3.21862	0.162623	0.651146	0.353789	0.0954899	0.914449	0.115405	0.00465623	0.270523	0.455945	0.885672	0.4639884	-0.06368702	0.0203557	0.0470437	0.0736893	0.152286	0.170385	0.0101126	0.0338131	0.00667929	0.0421351	0.210356	0.0117389	0.109778	0.0686023	0.00506866	0.0379562	0.3478623	0	7.097948	0.2413232	0.405498	0.742957	1.0834	1.76814	0.0884483	0.0907502	0.083493	0.607322	0.0704072	0.0595796	0.2841753	1.224112
497	0	-140.5561	-127.8711	-12.68504	7.21877	4.920635	0.533239	0.544773	0.432082	0.0553075	0.209527	0.673737	0.0524858	0.0617595	0.00293302	0.267189	0.3010614	-0.1775942	0.124597	0.112574	0.142931	0.027244	0.0510602	0.000276999	0.0219111	0.0745393	0.147369	0.111219	0.109142	0.0112314	0.0303571	0.0321725	0.0033745	0.3429059	0	7.824583	0.1679545	0.498748	0.802034	1.08344	1.61578	0.0491627	0.172713	0.0381887	0.657529	0.0332015	0.049205	0.1653117	2.074299
498	0	-158.7809	-130.6011	-28.17978	5.303614	2.747231	1.89502	0.840895	1.27198	0.20696	0.765209	0.106465	0.586737	0.434198	0.0928485	0.840969	0.5842021	-0.4983331	0.0516167	0.00933709	0.272608	0.0340796	0.0253332	0.0114505	0.0523915	0.0599203	0.088372	0.0318783	0.0300035	0.0298561	0.091943	0.0106321	0.200578	0.7384727	0	9.288619	0.1251115	0.36871	0.716497	1.08095	1.83385	0.0520588	0.173428	0.0714242	0.641688	0.0231937	0.0382076	0.2401397	3.07518
499	0	-148.1814	-127.0849	-21.09656	5.270518	1.947859	0.739035	0.281281	1.85324	0.448252	0.566534	0.914724	1.11143	0.688744	1.1441	0.553092	0.5436897	-0.04680102	0.0115165	0.0601695	0.0868556	0.0962754	0.044717	0.0372147	0.0228158	0.0111085	0.0561321	0.232738	0.0839497	0.0518945	0.10064	0.0114542	0.0925182	0.372196	0	5.288977	0.08901414	0.28697	0.649352	1.06863	1.99505	0.0947223	0.130852	0.0537517	0.613938	0.0310884	0.0756474	0.325395	1.143828
500	0	-145.7703	-132.9938	-12.77642	4.539908	2.111339	0.109946	0.274544	0.242131	0.114265	0.671264	0.534782	0.166111	1.75078	0.0379112	0.365675	0.2872394	0.05965997	0.139927	0.119544	0.0791388	0.0514818	0.0100719	0.050045	0.0789861	0.0141906	0.0432277	0.141682	0.102382	0.0400141	0.0434657	0.0646417	0.0212006	0.3266986	0	5.909261	0.1101731	0.306213	0.666354	1.07254	1.95489	0.0626992	0.132329	0.0829581	0.631606	0.0532364	0.0371714	0.3863586	0.8455839
501	0	-152.201	-130.5511	-21.64992	5.432063	5.808157	0.781612	0.483769	0.208338	0.696259	0.809004	0.410748	0.674168	0.295863	0.562418	0.48514	0.4492943	0.1314292	0.0597455	0.0653899	0.100539	0.000338237	0.00850717	0.023758	0.0133517	0.0705668	0.0697985	0.207622	0.185322	0.058923	0.049118	0.0632121	0.0238087	0.1829846	0	6.439414	0.2262295	0.532535	0.821066	1.08168	1.56472	0.0959297	0.158261	0.0309997	0.615501	0.0390668	0.0602418	0.3144139	0.5819865
502	0	-153.0774	-130.5484	-22.52901	8.777821	2.04059	1.06871	0.45198	0.430436	0.27867	0.320268	0.146152	1.22167	0.615416	0.155104	0.295278	0.5510175	-0.1407118	0.0172841	0.0448963	0.0733318	0.0846538	0.0063586	0.0188224	0.0272746	0.0330201	0.0614339	0.478013	0.0335099	0.069383	0.000842623	0.0319923	0.0191838	0.4051285	0	10.77744	0.1052788	0.298072	0.659262	1.07097	1.97169	0.0531841	0.18608	0.0526853	0.531073	0.0431532	0.133824	0.2644168	1.532159
503	0	-152.835	-127.7838	-25.05119	4.686492	4.86881	0.590923	0.308831	0.359182	0.0511519	0.258394	0.58519	1.34635	0.130818	1.72948	0.399769	0.4260214	-0.07970928	0.0198237	0.0527486	0.150408	0.124423	0.115413	0.0739675	0.0154316	0.0411439	0.0611761	0.186288	0.00172241	0.0250163	0.106852	0.013606	0.0119798	0.3958739	0	12.57315	0.2198044	0.496536	0.800748	1.08352	1.61919	0.0606135	0.149921	0.0512242	0.624186	0.0711029	0.0429522	0.3161646	1.252113
504	0	-147.7154	-136.7733	-10.94209	6.076697	3.367637	0.564561	0.0806594	0.0739409	0.130871	0.0130115	0.208437	0.177468	0.0609396	0.608148	0.164597	0.2046066	0.08827374	0.016616	0.00479979	0.0552415	0.0780815	0.0601591	0.123998	0.0314585	0.0437906	0.121667	0.0845766	0.244412	0.0291584	0.0107552	0.02485	0.0704356	0.3043688	0	6.264004	0.3724023	0.415845	0.750046	1.08381	1.7503	0.0931822	0.157974	0.127104	0.491087	0.041893	0.0887593	0.3926426	0.7751804
505	0	-144.4184	-128.563	-15.85538	6.896018	3.795655	0.120624	0.119678	0.777644	1.1732	0.214606	0.097239	0.223176	0.0283419	0.051183	0.744888	0.4588566	-0.08810483	0.0238939	0.00296476	0.194784	0.0370917	0.0691355	0.0668506	0.0336117	0.0180654	0.128663	0.23383	0.0274219	0.0382203	0.0738812	0.00963606	0.0419497	0.2225694	0	8.722189	0.1753581	0.442772	0.767832	1.08437	1.70502	0.0443727	0.215917	0.0523651	0.544855	0.0556638	0.086826	0.1344646	1.655227
506	0	-152.1809	-141.8326	-10.34833	11.94242	1.363556	0.1892	0.0909279	0.0634035	0.111269	0.0613347	0.461787	0.215229	0.170554	0.403743	0.084303	0.2226741	-0.01328545	0.005578	0.0455993	0.109576	0.00998864	0.0929683	0.0940779	0.0454563	0.0943999	0.0312018	0.110183	0.0559246	0.207095	0.0459848	0.0318993	0.0200673	0.2449046	0	15.63537	0.07400074	0.203454	0.564149	1.04129	2.1911	0.145709	0.226426	0.0932038	0.50782	0.011868	0.0149736	0.2316191	1.057359
507	0	-143.1824	-130.6467	-12.53575	8.794202	1.313108	0.096937	0.184905	0.433611	0.573645	0.183285	0.382977	0.0647424	0.435461	0.306101	0.0955893	0.1922664	-0.0917804	0.0501713	0.0119553	0.137543	0.103107	0.00470143	0.0670933	0.0293728	0.0228229	0.178684	0.158694	0.0512788	0.053039	0.0947107	0.0155091	0.021317	0.3781682	0	11.11285	0.08769098	0.194955	0.554173	1.03726	2.21361	0.0824768	0.156014	0.0787853	0.611022	0.0294745	0.0422271	0.2863878	1.320476
508	0	-154.6847	-137.1608	-17.52387	4.474243	3.603066	0.564602	0.165051	0.154357	0.00847456	0.117827	1.10123	0.412574	0.432337	0.29401	0.371995	0.3357461	0.156305	0.0290084	0.0119294	0.0922536	0.00424592	0.0586461	0.0944796	0.105722	0.0136164	0.0176501	0.240101	0.0980011	0.0155898	0.0912876	0.072765	0.0547039	0.576885	0	10.86072	0.09571928	0.431132	0.760258	1.08422	1.72439	0.139111	0.168302	0.0204893	0.547247	0.0556444	0.0692067	0.73319	0.7868152
509	0	-148.7087	-136.5207	-12.18795	6.106454	3.87865	0.0487033	0.686859	0.0249067	0.151128	0.225112	0.68238	0.116623	0.424031	0.0497615	0.395587	0.2516287	-0.05848311	0.141361	0.0549876	0.0933431	0.0503139	0.0295203	0.0394576	0.0949387	0.0387424	0.132022	0.105916	0.0366073	0.00775714	0.112926	0.0355531	0.0265544	0.2930731	0	8.437251	0.1691252	0.447569	0.770905	1.0844	1.69713	0.0921777	0.128114	0.029107	0.663812	0.033071	0.0537183	0.23459	1.249299
510	0	-161.6598	-136.1029	-25.55689	4.650976	1.904333	0.796923	0.832253	1.20063	0.355175	0.283711	0.334383	0.167156	0.626583	0.227517	3.68603	0.6695057	0.3598161	0.0646687	0.0558735	0.188039	0.0799166	0.0046459	0.0450038	0.0171464	0.0809518	0.0940855	0.263473	0.0367706	0.00992198	0.00666726	0.0508051	0.00203162	0.2897574	0	5.106938	0.591009	0.281581	0.644439	1.0674	2.00658	0.035247	0.155476	0.0949998	0.520084	0.0954011	0.098792	0.6495735	0.4460733
511	0	-150.3028	-137.5795	-12.72327	3.872025	2.120332	0.0708254	0.252503	1.26776	0.0661394	0.404869	0.815299	0.595523	0.0621444	0.337576	0.501196	0.2452054	0.02654809	0.0182713	0.136415	0.120851	0.128577	0.0405255	0.0471108	0.0901055	0.00146599	0.120181	0.191237	0.00318816	0.0108549	0.0360669	0.0206547	0.0344956	0.4067139	0	6.118961	0.1916493	0.307228	0.667229	1.07273	1.95282	0.109417	0.104008	0.0412106	0.588015	0.0792698	0.0780795	0.4332619	0.9387251
512	0	-151.2731	-135.4547	-15.81832	5.413043	1.395232	0.773358	1.03268	0.129706	0.0744695	0.0144018	0.34811	0.225798	0.263048	0.765537	0.385274	0.2722774	-0.2078782	0.00775109	0.0166586	0.169211	0.044062	0.0180797	0.050932	0.0871716	0.00288622	0.0614352	0.131597	0.12113	0.105983	0.0887155	0.0942647	0.00012231	0.6082173	0	8.973542	0.2264621	0.208675	0.570135	1.04363	2.17756	0.088907	0.182331	0.0250166	0.553647	0.0215755	0.128523	0.4003392	1.519255
513	0	-148.7038	-131.8493	-16.85449	7.735602	5.045885	0.0143921	0.10739	0.162206	0.125463	0.58869	0.351412	0.597091	0.340998	0.284975	0.00650759	0.229107	0.05762957	0.0778864	0.303106	0.0912877	0.0141331	0.0289695	0.0347493	0.0334252	0.0741192	0.0800264	0.0975016	0.0634362	0.030462	0.02698	0.0101944	0.0337225	0.2615039	0	12.55771	0.1581337	0.503972	0.805051	1.08322	1.60776	0.113299	0.181083	0.0743773	0.520079	0.0555052	0.0556568	0.3191335	0.8194186
514	0	-159.7808	-141.1483	-18.63246	6.561499	3.104448	0.866991	0.431616	0.253763	0.189716	0.898979	0.202364	0.394954	0.149757	0.630838	0.244331	0.2084505	-0.01665616	0.0615396	0.098512	0.0849905	0.052384	0.201676	0.0200928	0.00975526	0.0266022	0.0351457	0.117076	0.12158	0.0512371	0.0503437	0.0036472	0.0654184	0.5004387	0	8.171552	0.1577904	0.397184	0.737152	1.08299	1.78268	0.0529549	0.165145	0.044177	0.723424	0.00560562	0.00869372	0.4837825	1.034429
515	0	-144.1892	-130.4008	-13.78839	5.57199	2.195405	0.701747	0.47549	0.184031	0.0525879	0.102989	0.680803	0.110299	1.07273	0.323677	0.121721	0.3812759	-0.1847289	0.102245	0.00798653	0.124114	0.00327048	0.0394671	0.0438456	0.01681	0.0673547	0.0170879	0.205027	0.120978	0.0376736	0.168217	0.0213962	0.0245273	0.6118294	0	8.303186	0.2301056	0.315535	0.674304	1.07419	1.93597	0.0956826	0.135903	0.0364489	0.60476	0.0446523	0.0825533	0.4271005	1.432519
516	0	-153.5697	-135.0332	-18.53644	3.287837	1.938491	0.0387584	0.238392	1.26934	0.537406	0.923486	0.877289	0.28614	1.71665	0.0570393	0.0521185	0.3248244	-0.4612577	0.0135811	0.0101938	0.0677384	0.376086	0.0256348	0.1078	0.00120032	0.0540258	0.0623887	0.137024	0.0180415	0.00349086	0.0737577	0.0454567	0.00357975	0.7258024	0	6.321717	0.2420366	0.28582	0.648309	1.06837	1.9975	0.124362	0.250883	0.0455618	0.51375	0.0294605	0.0359828	0.2645446	2.743591
517	0	-148.8004	-134.2689	-14.53144	5.72953	0.7643063	0.0328908	0.14349	0.162895	0.0167036	0.167715	1.81853	0.406288	0.723962	0.434712	0.0303478	0.2300684	0.03867297	0.055986	0.0230443	0.103263	0.10188	0.0394511	0.0555968	0.0122759	0.00190328	0.116813	0.207315	0.0104045	0.0970709	0.0582327	0.0245574	0.0922057	0.1380525	0	7.970624	0.2810691	0.0879442	0.392356	0.946552	2.57315	0.077536	0.281905	0.0362472	0.50113	0.0384535	0.0647282	0.1767254	0.7811692
518	0	-141.4689	-127.861	-13.60798	8.167046	3.675319	0.30729	0.0958104	0.343149	0.150487	0.10221	0.0527376	0.185561	0.760811	0.560623	0.159253	0.2797763	-0.1343632	0.0758035	0.0204045	0.216522	0.0647975	0.080076	0.0246713	0.0401805	0.0697672	0.0548968	0.199645	0.000235906	0.0131597	0.0921043	0.00823044	0.0395057	0.27654	0	9.652482	0.1532807	0.435585	0.763176	1.08429	1.71695	0.0717138	0.128576	0.0851667	0.555364	0.0575405	0.101639	0.1421768	1.945043
519	0	-144.6492	-129.9552	-14.694	8.134831	1.642487	0.0463912	0.0368399	0.119263	0.308171	0.464361	0.208124	0.243815	0.161477	0.771461	0.224564	0.2201156	-0.04180888	0.106178	0.00967664	0.143815	0.187455	0.0356215	0.0517279	0.00685093	0.0162704	0.165563	0.111706	0.0225981	0.016458	0.000641762	0.00125174	0.124187	0.2758869	0	17.69816	0.1094816	0.246518	0.610674	1.0578	2.08501	0.0654144	0.217883	0.0412242	0.596786	0.0302106	0.0484822	0.234078	1.178611
520	0	-166.7596	-144.038	-22.72158	8.891818	0.9230419	0.865643	0.191534	0.232425	0.0143488	0.524341	0.621704	1.25008	0.102838	0.885231	0.527814	0.5386779	-0.0211736	0.00979462	0.0053474	0.0102243	0.18058	0.0451169	0.0444745	0.0108673	0.0219929	0.0313433	0.041991	0.161753	0.116321	0.140268	0.150812	0.0291132	0.1474817	0	16.09632	0.09202599	0.121354	0.452332	0.985978	2.44034	0.181163	0.15457	0.0726979	0.482541	0.0639631	0.0450642	0.1263081	1.167635
521	0	-157.2929	-130.6752	-26.6177	3.728438	3.533027	0.649212	0.463598	1.0592	0.644218	0.442624	1.01154	0.914565	0.5773	0.698452	2.36655	0.3974336	0.2424401	0.0153546	0.0923767	0.061137	0.0536372	0.0170438	0.0083574	0.0288595	0.0649089	0.0220095	0.441495	0.018872	0.0175539	0.117059	0.0219301	0.019406	0.2578435	0	6.227294	0.3180592	0.426712	0.757336	1.08413	1.73183	0.0607739	0.209329	0.0518145	0.621585	0.0325312	0.0239663	0.5002836	0.5153948
522	0	-149.9555	-136.8155	-13.13993	4.006483	4.589399	1.33421	0.119675	0.0631976	0.338471	0.971734	0.400057	0.457286	0.00136457	0.44198	0.158019	0.273374	-0.06526117	0.0286879	0.0509686	0.101023	0.0303834	0.0879854	0.0451476	0.106691	0.156271	0.101225	0.0395571	0.1472	0.0170765	0.0662308	0.0106188	0.0109333	0.2596351	0	4.169268	0.3219678	0.484075	0.793406	1.08393	1.63858	0.060166	0.131329	0.0935769	0.601098	0.0384778	0.0753519	0.1943739	1.335751
523	0	-145.0468	-130.9629	-14.08394	6.811465	1.802747	0.172217	0.0403242	0.524196	0.49853	0.0462377	0.226502	0.795038	0.0919471	0.325513	1.14837	0.3825504	-0.1726443	0.0417924	0.147211	0.0482076	0.0843584	0.00548044	0.0212364	0.0175019	0.030035	0.133806	0.0676982	0.00684385	0.102285	0.197725	0.0193779	0.0764418	0.2761225	0	9.266349	0.2113168	0.268535	0.632253	1.06417	2.03504	0.0581807	0.195949	0.0247802	0.624435	0.0430199	0.0536353	0.1034782	2.668413
524	0	-147.6333	-131.9422	-15.69105	5.331505	2.335625	0.0506896	0.159039	0.158475	0.530534	0.323751	0.42627	0.519144	1.44576	0.192455	0.303122	0.4565857	-0.1701856	0.0146397	0.0422766	0.0175585	0.130656	0.00739759	0.00828628	0.00966108	0.0528728	0.074406	0.311577	0.244706	0.0331241	0.0297381	0.0217536	0.00134682	0.3086268	0	5.965542	0.1341827	0.330297	0.686536	1.0765	1.90667	0.108317	0.223861	0.0558234	0.548731	0.0173357	0.0459316	0.1384412	2.229298
525	0	-153.4936	-136.2088	-17.28478	10.30696	1.967639	0.228921	0.0786002	0.0801291	0.027198	0.131066	0.604063	0.130438	0.189709	0.221747	0.0511444	0.5913319	-0.02811534	0.0227737	0.0807664	0.0933615	0.146856	0.0743977	0.036765	0.0168459	0.0723708	0.0513285	0.0336028	0.205541	0.0584706	0.0314824	0.0121832	0.0632545	0.2897641	0	11.08222	0.1035196	0.289381	0.651528	1.06916	1.98993	0.0627609	0.209992	0.0542626	0.545815	0.0215285	0.105641	0.2616487	1.107455
526	0	-150.6318	-135.5595	-15.07225	5.504534	1.699412	0.625438	0.0162267	0.700719	0.760513	0.119449	0.00929427	0.142545	1.32776	0.376824	0.208355	0.3756122	-0.2111017	0.0818565	0.153406	0.122694	0.00521686	0.000941903	0.0170256	0.0857124	0.120425	0.0263027	0.197845	0.0966424	0.0270487	0.0509614	0.0118338	0.00208725	0.3947358	0	5.844668	0.07246827	0.25455	0.618701	1.06026	2.06649	0.0590123	0.167851	0.0254582	0.625286	0.0417626	0.0806293	0.183634	2.149579
527	0	-153.0488	-129.4669	-23.58187	6.685478	3.280922	0.284063	0.453558	0.165292	0.0686667	0.446946	0.455382	0.24927	0.229608	1.39561	1.95738	0.4013012	-0.2061424	0.0176254	0.0218651	0.0528847	0.0276484	0.00162754	0.0106314	0.00403882	0.0537711	0.221243	0.214749	0.164242	0.0241212	0.0444419	0.00101545	0.140095	0.5691644	0	7.602835	0.1354268	0.409891	0.745984	1.08359	1.76053	0.0484673	0.174359	0.0507338	0.642794	0.0545666	0.029079	0.363022	1.567851
528	0	-151.1111	-134.24	-16.87105	7.144507	1.867205	0.0579513	1.27463	0.0635872	0.0161445	0.874035	0.71303	0.216642	0.124851	0.413155	0.162274	0.2285642	-0.02212323	0.00490124	0.0747347	0.0490419	0.10829	0.00475669	0.096966	0.0619402	0.0229748	0.0308256	0.102844	0.294924	0.0428915	0.0564933	0.0182369	0.0301789	0.4115443	0	8.464835	0.2292156	0.27689	0.640106	1.06628	2.01672	0.0807581	0.169211	0.0469656	0.594942	0.0353297	0.0727928	0.389421	1.056811
