Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
1000	-603.2931	-560.8287	-42.46447	25.58774	2.563765	0.0609757	0.0565297	0.0428816	0.0570619	0.0580038	0.056286	0.057136	0.059702	0.0187087	0.04538	0.00155326	0.0300787	0.0148071	0.00120001	0.0308589	0.0492241	0.0774443	0.00296288	0.134404	0.0648761	0.00352455	0.00415896	0.114106	0.0276142	0.0230449	0.0429881	0.0147262	0.00840802	0.00781327	0.191039	0.00770879	0.0544724	0.0521936	0.0299817	0.0175599	0.0360596	0.00658805	0.0646547	0.0105556	0.107618	0.04513144	0.005469561	0.0743875	0.0826799	0.256754	0.0359508	0.076766	0.0201007	0.0444151	0.019539	0.0524989	0.107	0.0553314	0.0155355	0.0609868	0.048909	0.0491458	0.1824234	4	73.91633	0.0278776	0.35242	0.704104	1.07932	1.86416	0.130243	0.27627	0.167495	0.13396	0.159919	0.132113	0.187893	0.97089
1100	-591.3367	-541.2866	-50.05017	15.81034	2.165275	0.0611692	0.109641	0.00323853	0.0108244	0.0278069	0.0797403	0.0496987	0.118888	0.00746214	0.0754402	0.00932426	0.0297277	0.0276659	0.00799684	0.0479564	0.00424121	0.0111308	0.00382251	0.0382713	0.0516213	0.0640208	0.0191959	0.0592656	0.00352938	0.0054012	0.00246648	0.0134097	0.116771	0.248948	0.0714706	0.0401384	0.0103068	0.00179961	0.0115543	0.00659205	0.0218435	0.026429	0.00212936	0.0338692	0.0320309	0.04473083	0.009829593	0.0417961	0.0752153	0.220816	0.0361309	0.0175232	0.000720681	0.0640134	0.00400305	0.0749605	0.0377479	0.0712802	0.153366	0.0536631	0.126797	0.0219661	0.09667992	5	104.6638	0.01690602	0.312236	0.671512	1.07362	1.94263	0.187959	0.200763	0.196671	0.100416	0.216888	0.0973033	0.1065095	0.9077116
1200	-629.2431	-570.2231	-59.02	2.081229	1.781465	0.192315	0.0951892	0.00547319	0.15542	0.426928	0.0662305	0.456995	0.177323	0.412733	0.17976	0.250423	0.272034	0.10336	0.412157	0.260656	0.00827504	0.0127298	0.0392989	0.139355	0.120755	0.153886	0.112679	0.0381568	0.0348051	0.100366	0.018453	0.0705743	0.069929	0.0967528	0.037315	0.00537797	0.336669	0.0716666	0.0275367	0.0533446	0.0724537	0.114088	0.00710654	0.00219035	0.421538	0.123004	0.01871892	0.0847579	0.0133872	0.142413	0.0246357	0.0546246	0.0217221	0.152031	0.0278096	0.0102136	0.14393	0.0026693	0.111304	1.00391e-05	0.141093	0.0693989	0.1759377	8	61.65596	0.04653939	0.265715	0.629563	1.06342	2.0413	0.161628	0.192637	0.143989	0.109537	0.312661	0.0795484	0.1946567	0.9038362
1300	-565.1102	-531.7047	-33.40546	11.52657	5.704917	0.010104	0.0526783	0.0906226	0.0180818	0.0013902	0.0397207	0.0103146	0.0110654	0.0453611	0.0258105	0.0364959	0.00298545	0.0035851	0.0135592	0.00658502	0.102394	0.0259268	0.0430953	0.0513533	0.005162	0.00216789	0.0117357	0.0379572	0.000473199	0.0547837	0.0121344	0.0233875	0.0131622	0.0536646	0.0124615	0.013405	0.0558627	0.0932636	0.054203	0.00252299	0.00741106	0.0323092	0.025618	0.00516304	0.0196436	0.02195708	-0.00952685	0.0871279	0.108381	0.167312	0.0395592	0.0351808	0.0148267	0.0636301	0.00211835	0.0483355	0.0484592	0.0752909	0.110919	0.0767636	0.109211	0.0128839	0.1272519	5	83.39535	0.02092222	0.528959	0.819105	1.08191	1.57003	0.147284	0.302187	0.148894	0.117933	0.204936	0.0787651	0.117725	1.080925
1400	-577.61	-545.5694	-32.04065	12.4679	2.634953	0.119498	0.0069385	2.08052e-05	0.051096	0.00635687	0.0294273	0.00167269	0.0447507	0.0899867	0.00408532	0.00492014	0.0550864	0.00557719	5.1556e-05	0.0860487	0.0348162	0.0478193	0.00204212	0.0417945	0.010101	0.00370604	0.0327264	0.00937867	0.00586423	0.107145	0.00235483	0.0376366	0.01511	0.151209	0.0350708	0.0248264	0.00371664	0.036463	0.0198579	0.095757	0.0224065	0.0386186	0.000198601	0.0856955	0.00661134	0.03507933	0.008120355	0.0607443	0.066263	0.150245	0.0445707	0.0131842	0.022172	0.0270343	0.0294629	0.0823333	0.110632	0.014875	0.177272	0.00571887	0.0833712	0.112121	0.1401657	5	76.85384	0.02989472	0.358889	0.709078	1.08001	1.85203	0.143248	0.247708	0.146285	0.14561	0.209061	0.108088	0.1482861	0.9452386
1500	-593.6793	-551.9275	-41.75171	16.57876	1.93942	0.0212069	0.00368825	0.084233	0.0167746	0.0014477	0.0335677	0.0666718	0.00897866	0.0746858	0.053038	0.10411	0.194841	0.0390317	0.00995669	0.0543056	0.0419059	0.00917198	0.0524787	0.171341	0.0196676	0.0579079	0.0827241	0.00707887	0.0106182	0.0361141	0.000327963	0.0256992	0.0445792	0.0244964	0.0156128	0.0167127	0.0393013	0.0567989	0.0349913	0.0032602	0.0139556	0.0320141	0.0188487	0.0287533	0.0846836	0.05815166	0.03356012	0.0482149	0.145741	0.130484	0.0657421	0.00318607	0.0290443	0.0788831	0.0276963	0.00052531	0.104332	0.0230896	0.0362715	0.0235563	0.161059	0.122175	0.1035556	6	82.93389	0.02325761	0.285934	0.648413	1.0684	1.99726	0.157953	0.189819	0.203369	0.152698	0.210484	0.0856761	0.1371157	0.7552424
1600	-589.0167	-543.4801	-45.53664	10.538	1.639501	0.0928131	0.0529998	0.0695493	0.0198414	0.00198852	0.0885482	0.0296026	0.040205	0.136943	0.0723448	0.0546191	0.140975	0.0198509	0.0125307	0.0263472	0.125338	0.0794143	0.0802617	0.109239	0.0287291	0.128335	0.147932	0.00752555	0.0010446	0.0211055	0.0216465	0.00665042	0.0466066	0.0587896	0.132902	0.00204881	0.0164356	0.015386	0.0730295	0.0268661	0.0419383	0.0169383	0.00884137	0.015368	0.0254407	0.05738243	0.00881924	0.091584	0.10944	0.103793	0.0616466	0.0375901	0.0187583	0.0588337	0.0104327	0.0693787	0.0145979	0.00217725	0.110167	0.00159613	0.228853	0.0811521	0.1604452	5	74.36465	0.03466721	0.24609	0.610241	1.05766	2.08601	0.144182	0.202669	0.167908	0.177039	0.220336	0.087867	0.1692645	0.9478967
1700	-623.0284	-552.5717	-70.45677	0.8278327	1.81469	0.285268	0.0260182	0.138992	0.151024	0.280662	0.182323	0.0157256	0.272055	0.16607	0.033813	0.0463977	0.0178205	7.68809e-06	0.0822954	0.117545	0.0536734	0.146263	0.0192394	0.156121	0.0846812	0.308551	0.115866	0.0215435	0.099941	0.0611739	0.0076357	0.0755747	0.148023	0.204043	0.00269702	0.0416449	0.189288	0.0370356	0.00638484	0.083923	0.0246267	0.0702494	0.20627	0.357879	0.0394378	0.1112306	0.01225182	0.052537	0.0755434	0.186492	0.0138208	0.0257423	0.0198814	0.100965	0.00603353	0.101643	0.0565935	0.0138394	0.105526	0.0390088	0.180164	0.0222101	0.123515	6	71.93438	0.0416899	0.270104	0.633741	1.06458	2.03158	0.196565	0.192558	0.157989	0.0747222	0.281066	0.0970997	0.1357668	0.9097583
1800	-605.1942	-546.1304	-59.06375	5.983547	4.540957	0.00353471	0.0170199	0.152357	0.0225258	0.00543469	0.0342003	0.00457071	0.144696	0.057139	0.078952	0.0979176	0.243427	0.065101	0.0178528	0.0171442	0.029093	0.0424186	0.00813676	0.0677556	0.016736	0.0576974	0.0265967	0.0314909	0.113705	0.0384006	0.00167899	0.0154515	0.14187	0.0233172	0.00275377	0.16405	0.0230455	0.00373598	0.170298	0.0463607	0.0129148	0.0647305	0.0566033	0.0112017	0.135193	0.05418316	-0.0271058	0.0240171	0.0930934	0.181933	0.0232693	0.0680375	0.0324596	0.125949	0.0163748	0.0551081	0.0972591	0.0454178	0.111893	0.0292455	0.0735844	0.0223586	0.1965002	4	62.75263	0.01505752	0.481817	0.792058	1.084	1.64213	0.173421	0.220445	0.187041	0.13724	0.190715	0.0911392	0.1693944	1.160016
1900	-599.7231	-533.8325	-65.89065	5.251482	3.094954	0.194283	0.0223678	0.0771249	0.069372	0.0221129	0.132814	0.274931	0.0100437	0.219163	0.114377	0.010987	0.093071	0.042468	0.0487272	0.0364104	0.0946524	0.0825239	0.0123349	0.106529	0.0288841	0.0304983	0.00823198	0.158429	0.102409	0.0300789	0.206876	0.0715906	0.164332	0.150326	0.0867553	0.247423	0.0297731	0.00489509	0.0709315	0.0178654	0.084404	0.0288743	0.0270983	0.0164292	0.0144072	0.1067694	-0.009295806	0.00576542	0.0896348	0.253031	0.00858868	0.134146	0.00703798	0.0734038	0.00295751	0.109126	0.0850689	0.058781	0.0748139	0.0173971	0.0671032	0.0131443	0.1514308	6	78.75183	0.02215844	0.396477	0.736653	1.08295	1.78392	0.165032	0.289393	0.142143	0.143267	0.192969	0.0671959	0.142135	1.065401
2000	-576.8867	-540.2098	-36.67685	13.72914	2.669951	0.0200241	0.0213166	0.0131705	0.0180728	0.0327411	0.0375282	0.0485113	0.00355662	0.0835	0.00323447	0.010298	0.0345971	0.0324303	0.0225247	0.0418706	0.0895492	0.104874	0.0914779	0.162507	0.0154298	0.0562556	0.0576621	0.00676476	0.0178292	0.00241757	0.00101897	0.0341634	0.0324872	0.0261778	0.117464	0.0341357	0.0143298	0.016502	0.0724958	0.0396701	0.0624209	0.000866177	0.0292032	0.000111553	0.09035	0.05963428	0.01612023	0.065932	0.0438662	0.229566	0.0103264	0.0591506	0.0123129	0.0245223	0.0120229	0.0955585	0.0441068	0.0077065	0.176421	0.0377018	0.0715824	0.109223	0.1852352	3	65.93853	0.02428733	0.361999	0.711445	1.08032	1.84624	0.170924	0.22468	0.198721	0.155575	0.177461	0.0726388	0.2013554	0.9199414
2100	-588.5752	-547.2248	-41.35037	2.15957	3.069163	0.0128693	0.0696622	0.0167958	0.0404801	0.0423408	0.0553343	0.0784524	0.217648	0.13253	0.0152525	0.0171351	0.0904532	0.104817	0.091314	0.126137	0.00858788	0.0186535	0.00635259	0.00585328	0.103195	0.00957506	0.205656	0.00869859	0.0324519	0.0478075	0.0493929	0.0476556	0.0254609	0.0699222	0.0119945	0.0268987	0.0505696	0.0544882	0.0289934	0.0238418	0.0151758	0.171887	0.0564768	0.00696492	0.0427338	0.05488827	0.00248274	0.0474172	0.0805041	0.204291	0.0314734	0.0762291	0.0319801	0.00568291	0.00591154	0.0375889	0.120217	0.0219143	0.126547	0.0108963	0.165392	0.0339558	0.255499	8	81.61439	0.02309715	0.394543	0.735287	1.08284	1.78733	0.133239	0.273728	0.168181	0.116002	0.218032	0.0908183	0.2579817	0.9903763
2200	-592.3559	-540.5198	-51.83608	7.206679	2.495945	0.0213278	0.0104214	0.035834	0.00928606	0.0104317	0.0440256	0.0243467	0.0406161	0.232889	0.00165067	0.0248559	0.152623	0.0911493	0.0144925	0.0440702	0.0319115	0.0155271	0.0242603	0.18244	0.0444399	0.00264247	0.207423	0.0986906	0.0390126	0.105725	0.0114092	0.00977687	0.0173566	0.0201047	0.00938713	0.0243444	0.0323857	0.037684	0.00889532	0.0836809	0.110757	0.000397203	0.0033198	0.0042552	0.0161797	0.05879569	0.005703341	0.132546	0.102056	0.21179	0.00358447	0.0760129	0.0173934	0.0759132	0.0033344	0.0596635	0.0745997	0.032398	0.0606474	0.0106814	0.0973966	0.0419836	0.2165754	4	74.47287	0.02569976	0.346072	0.699153	1.07858	1.87619	0.119242	0.179873	0.160816	0.0928044	0.34373	0.103535	0.2222788	0.9743415
2300	-597.0619	-538.9517	-58.11026	12.28354	2.401483	0.00230952	0.0212875	0.108165	0.0211833	0.0232954	0.111465	0.0884434	0.183721	0.130689	0.0720725	0.0620682	0.0369114	0.0342329	0.0413631	0.0376208	0.0328584	0.00840328	0.0180341	0.224747	0.0319973	0.0628953	0.101958	0.134733	0.122928	0.0569576	0.190372	0.0230416	0.00266816	0.000236914	0.0636689	0.0581181	0.00631119	0.103039	0.00739556	0.00401249	0.00792178	0.0133221	0.0379116	0.0071558	0.0761081	0.05433895	-0.01425946	0.0185711	0.0725622	0.306086	0.0133516	0.0382338	0.0173901	0.0128728	0.00389023	0.00229633	0.0900978	0.038404	0.10668	0.00735533	0.215672	0.0565369	0.1196104	6	74.15706	0.02412925	0.336913	0.691883	1.07742	1.89379	0.145053	0.332266	0.130671	0.136305	0.172231	0.083474	0.1053509	1.135352
2400	-602.566	-551.6418	-50.92422	48.15523	1.28797	0.0396245	0.00845673	0.0502586	0.017157	0.0212264	0.000887161	0.0169455	0.209702	0.174839	0.0374948	0.0623745	0.0388629	0.0186016	0.043821	0.0493129	0.122973	0.0408672	0.0502108	0.0360227	0.0470581	0.018871	0.0883457	0.0645194	0.043056	0.0137878	0.102941	0.0627506	0.0525712	0.1618	0.0207342	0.131285	0.0210654	0.0575813	0.115437	0.00125565	0.0289259	0.0261644	0.0110795	0.0144415	0.0166783	0.05173791	0.01796446	0.0258267	0.221878	0.397686	0.0118289	0.0189301	0.0449178	0.0109897	0.0161876	0.0201088	0.0280828	0.00974536	0.110516	0.0375792	0.0150453	0.0306783	0.2045613	5	71.42201	0.01348814	0.190634	0.548986	1.0351	2.22528	0.188602	0.25484	0.117027	0.142763	0.175837	0.120932	0.2225257	0.9192702
2500	-587.0036	-542.5758	-44.42779	17.00984	3.015635	0.0376326	0.0799851	0.0766756	0.00603526	0.000955521	0.0242296	0.00295002	0.0644067	0.110848	0.047271	0.00717577	0.0229134	0.0188456	0.0703919	0.312177	0.0457247	0.0290221	0.0464678	0.0770999	0.0391852	0.0295766	0.0240005	0.0544403	0.00869585	0.0377492	0.0169831	0.0630674	0.0365933	0.0148329	0.0138691	0.0125669	0.0124034	0.00217448	0.0231616	0.111438	0.0244127	0.0460425	0.000988892	0.0278988	0.0115528	0.04518992	0.02150353	0.0215039	0.0957894	0.217923	0.0262644	0.0298366	0.0135351	0.0492086	0.0439425	0.0752919	0.0972512	0.0349607	0.0719491	0.0515615	0.0940795	0.0769025	0.0769619	6	93.48716	0.03655761	0.390468	0.73239	1.08259	1.79455	0.20647	0.21103	0.200571	0.124535	0.16574	0.0916528	0.09846542	0.7816134
2600	-596.9707	-548.4737	-48.49703	3.076971	2.220096	0.0515616	0.0235041	0.0177557	0.0575022	0.00460884	0.1968	0.0813191	0.0206051	0.020196	0.0128799	0.0716834	0.0215827	0.00575383	0.0395675	0.0350798	0.0765589	0.0594211	0.0056271	0.200253	0.0435424	0.0141392	0.0409087	0.0152021	0.0924645	0.0232404	0.0759707	0.0547463	0.0136298	0.042964	0.0309687	0.0072084	0.0826403	0.0166914	0.00345658	0.0160736	0.00414502	0.121203	0.157098	0.0671836	0.0195338	0.05536377	0.002618014	0.0661411	0.167719	0.214326	0.0162286	0.0830267	0.00555344	0.0402277	0.00761423	0.0949614	0.0267784	0.0387462	0.0104481	0.0632206	0.0052132	0.159796	0.147319	5	82.52631	0.03418105	0.318204	0.676548	1.07463	1.93061	0.132607	0.256291	0.16796	0.148774	0.201365	0.0930031	0.149937	0.9825392
2700	-593.0334	-548.7588	-44.27462	8.736988	2.593995	0.0401888	0.109558	0.0787267	0.0317648	0.00702828	0.0714892	0.082422	0.137408	0.00488131	0.034776	0.00195671	0.0239079	0.0515342	0.0885047	0.0817836	0.0149673	0.0480928	0.0922535	0.115187	0.0529232	0.0681317	0.0132453	0.00287542	0.0561876	0.0703341	0.00767218	0.00915391	0.0263245	0.0543666	0.150916	0.0775707	0.0206029	0.0551376	0.0472978	0.000577096	0.00953274	0.00120731	0.0193264	0.236738	0.0173566	0.04131596	-0.01839198	0.0600497	0.00440203	0.153617	0.0124176	0.0195024	0.0185259	0.0572163	0.036974	0.0746792	0.131366	0.00802005	0.167405	0.0565431	0.155013	0.0442688	0.1385473	5	74.86546	0.02149587	0.355191	0.706243	1.07962	1.85895	0.229164	0.207242	0.148574	0.121788	0.217494	0.0757387	0.1201554	1.153068
2800	-600.4954	-556.7085	-43.78693	11.95631	1.998429	0.0505085	0.149064	0.0160275	0.061686	0.0483373	0.0284397	0.00870617	0.0518214	0.160334	0.0476344	0.00961104	0.0116923	0.0104182	0.000247737	0.0169513	0.0186293	0.0527192	0.0551297	0.141427	0.13069	0.0157548	0.0280242	0.0122684	0.10997	0.00495761	0.05518	0.119255	0.0604101	0.00417513	0.0580444	0.128658	0.15185	0.0197249	0.0233394	0.0252696	0.0186719	0.0348844	0.0081493	0.0106535	0.0552096	0.04377655	0.01277273	0.0399653	0.0602158	0.112703	0.0158062	0.101441	0.036605	0.0583439	0.0531465	0.0343632	0.192438	0.00972448	0.0420454	0.0252511	0.0448126	0.173138	0.1886613	5	67.40033	0.07070321	0.293087	0.654846	1.06995	1.98212	0.186408	0.182133	0.224471	0.160292	0.137892	0.108804	0.201434	0.936591
