Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
10	0	-588.3314	-494.3566	-93.97485	26.61516	5.633802	0.14044	0.263084	0.240252	0.136018	0.058855	0.0051595	0.429858	0.78476	0.0699153	0.0369304	0.0854399	0.20488	0.376458	0.0721157	0.306824	0.596769	0.0230825	0.358819	0.539578	0.0494881	0.0564747	0.216782	0.588421	0.21152	0.215045	0.105423	0.0103009	0.677044	0.0912419	0.0734095	0.530628	0.0956541	0.972201	0.0632706	0.161652	0.0482754	1.45389	0.00861244	0.2623683	-0.1007343	0.0441056	0.169771	0.0329341	0.0199663	0.12057	0.0460111	0.00123795	0.0219598	0.0164589	0.022557	0.230821	0.0108285	0.209175	0.0437882	0.00981558	0.3702135	5	26.72833	0.1257542	0.526447	0.817719	1.08206	1.57377	0.122318	0.192519	0.0847251	0.323645	0.146765	0.130028	0.2694792	1.373811
11	0	-575.4383	-508.7344	-66.70387	9.80384	4.402877	0.204921	0.0644718	0.00062991	0.0413903	0.0405417	0.00765288	0.148006	0.233751	0.0116938	0.215075	0.0849556	0.320374	0.0169122	0.0409961	0.0306597	0.851685	0.061735	0.318348	0.122925	0.0319831	0.0771387	0.0704173	0.0967143	0.0316702	0.0334501	0.0822992	0.75813	0.206597	0.0750357	0.286628	0.212178	0.0352824	0.439131	0.0115748	0.189695	0.0603278	0.474771	0.283481	0.1399391	0.009760411	0.0381747	0.201045	0.031269	0.0400823	0.0884463	0.0286635	0.073599	0.052406	0.076732	0.0844131	0.137718	0.0509853	0.0487038	0.042895	0.00486693	0.2648188	5	30.25692	0.1039133	0.475212	0.788082	1.08415	1.65255	0.183108	0.0866996	0.114474	0.260679	0.162514	0.192525	0.2745792	0.9644532
12	0	-582.2881	-503.4701	-78.81796	10.54922	3.528422	0.0373494	0.0992408	0.325367	0.0901336	0.00955849	0.00526109	0.0729043	0.0778527	0.0971863	0.0732973	0.273552	0.0301456	0.137751	0.185694	0.0748779	0.440578	0.203701	0.529996	0.0742	0.0591493	0.320476	0.00593538	0.107215	0.125821	0.155137	0.00950768	0.250036	0.355958	0.0759226	0.693696	0.346554	0.117744	0.327285	0.120557	0.998415	0.637447	0.0371201	0.186519	0.2053909	0.05693222	0.0404563	0.360211	0.0477707	0.0136473	0.0363426	0.0811491	0.0217601	0.0116108	0.0480576	0.00653748	0.108531	0.153784	0.0338688	0.0259973	0.0102763	0.338065	5	36.72406	0.04945814	0.426417	0.757141	1.08412	1.73232	0.107914	0.0749114	0.0887574	0.354573	0.204909	0.168935	0.3949972	0.8558668
13	0	-570.7162	-497.5911	-73.12511	24.54203	6.191239	0.0333837	0.0544042	0.0142559	0.346325	0.35308	0.104356	0.320556	0.00824074	0.251756	0.0813181	0.0386262	0.0913762	0.0327179	0.0293184	7.77185e-05	0.0816688	0.0119952	0.0383714	0.234775	0.15582	0.814513	0.037152	0.1376	0.0961466	0.0915248	0.113465	0.300002	0.324039	0.12259	0.165283	0.441823	0.0204221	0.25282	0.169349	0.0096151	0.0837532	0.231892	0.00584473	0.1605174	0.005227777	0.102442	0.138791	0.0404344	0.00657888	0.103999	0.0142767	0.00775601	0.0148757	0.0423693	0.0506104	0.209852	0.111917	0.0682425	0.0789371	0.00891669	0.1902356	4	28.66782	0.09193864	0.545111	0.827869	1.08083	1.54619	0.138024	0.105363	0.0655488	0.34855	0.138859	0.203656	0.1954634	0.9732544
14	0	-611.0531	-509.4349	-101.6182	7.036511	5.539777	0.0783497	0.0435595	0.210432	0.30175	0.108604	0.481804	0.516442	0.987347	0.610523	2.10032	0.454622	0.177324	0.0243061	0.211677	0.368357	0.501921	0.00410795	0.858019	0.132292	0.244892	0.145624	0.519294	0.388224	0.114036	0.0315601	0.699615	0.619725	1.06266	1.06243	0.00318452	0.00793766	0.0503297	0.582983	0.0217273	0.849771	0.295499	1.12767	0.435524	0.4681987	0.07455278	0.148198	0.196033	0.198358	0.00478614	0.147874	4.44711e-05	0.0360787	0.0126002	0.0370373	0.000453374	0.0293126	0.138271	0.0209954	0.0222717	0.0076859	0.4190492	5	29.78713	0.05153241	0.523061	0.815843	1.08226	1.57884	0.0988344	0.112826	0.0898198	0.32564	0.202337	0.170543	0.4936019	0.8489617
15	0	-581.2935	-508.1511	-73.14242	27.76444	4.991238	0.336743	0.144208	0.0105255	0.174418	0.0890166	0.0536948	0.0989451	0.0227217	0.191131	0.062338	0.153808	0.44129	0.0391277	0.0902357	0.0571687	0.184159	0.00885366	0.801405	0.0171489	0.148069	0.153519	0.227251	0.0480137	0.25056	0.185858	0.0399789	0.0684851	0.285199	0.2337	0.976721	0.397428	0.0844215	0.0535476	0.0106541	0.106322	0.0337781	0.0211734	0.359218	0.1818644	0.04972884	0.0149265	0.225947	0.0698773	0.00566579	0.0629649	0.0809848	0.00967192	0.0104296	0.106624	0.0696786	0.221717	0.0150539	0.0532727	0.0412466	0.0119393	0.2888592	4	27.9897	0.0671082	0.501713	0.80375	1.08332	1.61122	0.0966251	0.0862276	0.101463	0.338091	0.184651	0.192943	0.338588	0.8531288
16	0	-586.7593	-500.6372	-86.12213	28.27864	5.437297	0.577279	0.0487998	0.0994375	0.116313	0.632602	0.0651821	0.512986	0.0797534	0.422403	0.0140145	0.397355	0.207253	0.02026	0.0539699	0.465527	0.382163	0.0133421	0.263822	0.149591	0.26367	0.712727	0.00639559	0.174918	0.158357	0.0417208	0.332532	0.0861567	0.00713182	0.182641	0.0412853	0.0277027	0.571849	0.463876	0.178898	0.0945285	0.16491	0.182393	0.0825081	0.2042024	-0.03262045	0.048882	0.180898	0.0418671	0.00792149	0.0499229	0.0320432	0.00109752	0.00815146	0.0170927	0.0973589	0.189436	0.0998666	0.142544	0.0229789	0.0599386	0.3919517	2	35.09132	0.04386788	0.519285	0.813737	1.08247	1.58451	0.104369	0.175089	0.0808096	0.309602	0.126283	0.203848	0.3593312	1.090781
17	0	-578.3667	-495.9337	-82.433	22.7121	2.729555	0.430186	0.0411157	0.140478	0.058086	0.0830897	0.00820762	0.213663	0.10593	0.542304	0.0215576	0.107891	0.0849367	0.0215617	0.135454	0.302015	0.291255	0.00212028	0.208393	0.358629	0.174661	0.438102	1.13139	0.152631	0.029048	0.653739	0.0383298	0.0788465	0.341908	0.0490264	0.236718	0.622768	0.0661858	0.306018	0.342561	0.663465	0.0233132	0.0711109	0.235274	0.212372	-0.06615759	0.0961901	0.0867339	0.0782015	0.00732694	0.127806	0.0060954	0.0177998	0.0176126	0.0710385	0.0497527	0.183222	0.101284	0.133154	0.0167303	0.00705298	0.3346381	4	28.52045	0.09753131	0.367194	0.715362	1.08081	1.83663	0.122247	0.0650876	0.125213	0.322641	0.170829	0.193982	0.2684805	1.246415
18	0	-592.076	-499.1032	-92.9728	23.88089	2.586148	0.0898317	0.109556	0.168375	0.006377	0.263981	0.48579	0.671347	0.174337	0.900373	0.552915	0.322299	2.24612	0.0275691	0.0951654	0.0590629	0.26612	0.00794625	0.345628	0.0375485	0.0187011	0.0220665	0.0345896	0.206703	0.0741378	0.332958	0.0866883	0.265669	0.318305	0.0211602	0.0123695	0.0068221	0.21889	0.370622	0.36259	0.377216	0.730814	0.149913	0.881182	0.2912728	-0.01013855	0.0464622	0.102237	0.0762377	0.0824455	0.116123	0.0190931	0.00559275	0.0186884	0.0304569	0.00174817	0.203546	0.10173	0.113946	0.0693686	0.0123241	0.3392252	4	40.76401	0.06632961	0.354475	0.705692	1.07954	1.86029	0.119545	0.152634	0.0885523	0.323735	0.11526	0.200273	0.3290866	1.030808
19	0	-576.4453	-510.2863	-66.15894	25.16047	2.539696	0.00572099	0.0685857	0.0349288	0.132575	0.148533	0.437995	0.363591	0.0928493	0.192386	0.293577	0.208516	0.268933	0.018414	0.055143	0.15497	0.301166	0.0368785	0.57633	0.118785	0.0265744	0.425754	0.508653	0.166524	0.207156	0.163054	0.0666869	0.116408	0.0360987	0.0806092	0.0168024	0.206857	0.0288815	0.019337	0.0217218	0.0591488	0.0452889	0.0588083	0.050014	0.1271248	-0.05180079	0.0751655	0.13316	0.0707208	0.0783317	0.0958069	0.0206305	0.00808777	0.00987124	0.00299489	0.0489033	0.207251	0.0826343	0.0522475	0.0966212	0.0175731	0.5618872	4	28.31268	0.08502501	0.350188	0.702371	1.07906	1.86838	0.151482	0.0862917	0.0836367	0.34373	0.167751	0.167109	0.5100864	1.101553
20	0	-604.5119	-512.8491	-91.66277	8.964333	3.785615	0.231434	0.258008	0.628817	0.103277	0.00192895	0.00144922	0.366711	0.217673	0.410502	0.0876915	0.0560936	0.0484625	0.392528	0.157275	0.109867	1.43171	0.310541	0.100532	0.507789	0.152752	0.469841	0.629107	0.137492	0.657597	0.634061	0.148189	0.0761971	0.642878	0.389086	0.288831	0.179465	0.27772	0.270518	0.277534	0.0711402	0.467858	0.148295	0.167738	0.3578828	-0.05892498	0.0421642	0.17687	0.063752	0.0158787	0.0680618	0.0100057	0.0735877	0.00483127	0.022431	0.0517213	0.250019	0.0648601	0.0595494	0.035242	0.0610255	0.3368276	2	28.65484	0.065095	0.442183	0.767453	1.08437	1.706	0.178025	0.0854623	0.0967434	0.283839	0.145039	0.210892	0.2779026	1.212035
21	0	-573.3096	-495.5426	-77.76699	25.32428	3.721558	0.101566	0.121431	0.100123	0.232178	0.0752441	0.318502	0.101943	0.0908075	0.088998	0.343539	0.182833	0.0288114	0.0310792	0.143858	0.143337	0.121485	0.0104338	0.17233	0.0879888	0.0722146	0.478729	0.187773	0.278095	0.0738289	0.175501	0.701423	0.162977	0.197209	0.0156117	0.160033	0.111588	0.0092695	0.237836	0.0718106	0.0928804	0.00463432	0.345726	0.200011	0.1359226	0.007770815	0.0217269	0.0998983	0.0529721	0.00149863	0.118883	0.0248482	0.0396552	0.0165374	0.00799543	0.0328087	0.262059	0.101263	0.161097	0.0508783	0.00787832	0.2524031	4	36.75254	0.08069424	0.43838	0.764994	1.08433	1.7123	0.111902	0.122823	0.100501	0.27216	0.173489	0.219124	0.2601739	0.9701322
22	0	-587.7493	-507.8747	-79.87458	6.87024	7.263324	0.370122	0.213382	0.0907422	0.0128902	0.0244183	0.0066498	0.238945	0.0435705	0.5313	0.270553	0.00358195	0.089779	0.221232	0.212269	0.609367	0.414505	0.0679135	0.0829056	0.38972	0.144944	0.0446284	0.159424	0.021439	0.035829	0.228853	0.0285165	0.00579637	0.219451	0.0734048	1.29102	0.138847	0.0844022	0.34097	0.0682606	0.0309723	0.370023	0.310282	0.418258	0.2290269	-0.0500441	0.0753371	0.0784644	0.0748978	0.037998	0.101604	0.0222454	0.209625	0.0122353	0.0346704	0.0805399	0.0622609	0.0529766	0.0887811	0.0462308	0.0221328	0.3411547	3	32.17342	0.04724159	0.575463	0.843699	1.07834	1.5025	0.131641	0.0559233	0.135673	0.273439	0.216817	0.186507	0.2911106	1.171908
23	0	-585.051	-513.1915	-71.85951	7.912038	2.72829	0.297067	0.133752	0.031576	0.0276803	0.0152356	0.011425	0.0315413	0.222343	0.212991	0.0756396	0.0134531	0.00919384	0.411803	0.153244	0.136037	0.372716	0.039645	0.134272	0.0374333	0.0656864	0.296933	0.0467669	0.0187242	0.188832	0.0888152	0.0234086	0.0153437	0.434036	0.0524476	0.100316	0.0766496	0.590933	0.218714	0.118119	0.404056	0.162447	0.523109	0.18686	0.1212025	-0.09567239	0.062391	0.098391	0.0309154	0.0416825	0.0248585	0.0752965	0.0378501	0.0105153	0.0573283	0.1989	0.107118	0.10631	0.0798586	0.0449568	0.0236276	0.3185392	2	32.19103	0.09685479	0.367085	0.715281	1.0808	1.83683	0.139276	0.073795	0.121947	0.276147	0.183774	0.205062	0.2228668	1.429281
24	0	-597.0487	-508.4634	-88.58525	5.888047	2.718049	0.178705	0.0597275	0.402226	0.0793557	0.0424687	0.388144	1.76498	0.0761935	0.409532	0.0262797	0.285396	0.182109	0.0266111	0.116917	0.657011	0.0967074	0.02743	0.102393	0.163687	0.771005	0.170669	0.254219	0.129122	0.0250885	0.189369	0.223177	0.339118	0.0735487	0.0433084	0.560039	0.73974	0.655441	0.652336	1.3784	0.159553	0.522383	0.0704945	0.351095	0.253391	-0.06087083	0.0401053	0.130104	0.0582017	0.0275434	0.0699534	0.0534595	0.0239401	0.0625477	0.0477739	0.0641168	0.111663	0.189216	0.0880195	0.0302356	0.00312097	0.3854469	3	27.64048	0.09135996	0.366201	0.714617	1.08072	1.83846	0.108828	0.0996717	0.111963	0.36783	0.133023	0.178684	0.3245761	1.187539
25	0	-594.1676	-518.5868	-75.58086	11.24128	2.568405	0.032351	0.0630723	0.100245	0.0560416	0.162933	0.139905	0.139702	0.386487	0.0279924	0.179327	0.0740875	0.0742453	0.022646	0.65658	0.737065	0.351453	0.0106043	0.0427152	0.446536	0.0252286	0.0648514	0.270167	0.698596	0.0342265	0.0196722	0.0925684	0.342325	0.175179	0.0618744	0.0463611	0.542293	0.948784	0.0858323	0.0306674	0.346658	0.489091	0.0896866	0.115374	0.1864061	0.07593727	0.0752021	0.10555	0.122286	0.0923156	0.0592354	0.063354	0.0216156	0.0215946	0.0218837	0.0649949	0.0993482	0.0867572	0.0685128	0.0827444	0.0146053	0.3697212	4	33.30863	0.05890771	0.352848	0.704435	1.07936	1.86335	0.115358	0.118444	0.0973184	0.347905	0.144474	0.1765	0.4456584	0.8296066
26	0	-595.1146	-510.3665	-84.74802	10.82784	4.919634	0.0711795	0.00198695	0.33477	0.0146737	0.336277	0.523592	0.307115	0.26767	0.599783	0.591704	0.218531	0.312745	0.00519984	0.0337405	0.221813	0.142996	0.00868223	0.442313	0.361213	0.263807	0.00282143	0.0270428	0.0494711	0.311695	0.08405	0.339092	0.0507371	0.0383198	0.0120531	0.303134	0.10194	0.428221	0.357836	0.106995	0.0583381	0.200748	0.421586	1.19451	0.1937799	0.03955358	0.0823746	0.198672	0.0871847	0.0198648	0.174435	0.0216162	0.0218633	0.00608892	0.0152936	0.0708728	0.0851851	0.00189589	0.0732074	0.127972	0.0134733	0.3973916	3	34.39309	0.03977955	0.498705	0.802009	1.08344	1.61585	0.154198	0.0769707	0.130461	0.324806	0.143755	0.16981	0.4369452	0.909477
27	0	-560.4236	-499.664	-60.7596	21.16315	3.821293	0.0952488	0.0903234	0.232015	0.155937	0.147045	0.176639	0.191825	0.0175326	0.274847	0.10351	0.0572545	0.0120818	0.0250691	0.0116138	0.0170983	0.272469	0.00431204	0.116291	0.0872375	0.163997	0.139557	0.134834	0.00535957	0.0517976	0.680373	0.333405	0.028189	0.0280483	0.0647831	0.130353	0.367565	0.0344528	0.0623472	0.126579	0.0425318	0.0793757	0.0253972	0.0438226	0.1019405	-0.01008391	0.0248052	0.104024	0.0497804	0.0557227	0.0655849	0.00826432	0.00743538	0.109331	0.027979	0.0135675	0.263895	0.120354	0.0995315	0.0251537	0.0245718	0.4338381	5	33.33332	0.04304274	0.444267	0.768793	1.08438	1.70256	0.113128	0.128904	0.0988044	0.353389	0.117936	0.18784	0.4237542	1.023797
28	0	-568.1912	-502.7468	-65.44438	23.66276	3.066133	0.0343653	0.059581	0.285167	0.152637	0.0748954	0.0647773	0.274776	0.0022627	0.187629	0.247682	0.108191	0.159409	0.0257407	0.0815159	0.0255949	0.220585	0.0124133	0.198709	0.108967	0.0302537	0.241634	0.0095187	0.434584	0.0855414	0.174567	0.205067	0.0924468	0.0670369	0.0877163	1.11365	0.0294709	0.054646	0.00291181	0.05579	0.128808	0.185762	0.0514074	0.0314202	0.1403627	-0.005288092	0.0294504	0.169657	0.0597845	0.0577707	0.184788	0.0163104	0.0206051	0.0134378	0.00523853	0.0668604	0.282068	0.00217681	0.0533353	0.0371852	0.0013316	0.2553085	5	28.5037	0.05805973	0.394314	0.735125	1.08282	1.78774	0.183303	0.179467	0.0944315	0.21515	0.165484	0.162166	0.2500204	1.021151
29	0	-554.8156	-500.2869	-54.52873	22.70502	1.718886	0.0375564	0.114546	0.296245	0.137693	0.0716486	0.128994	0.270925	0.0312278	0.516963	0.0339589	0.106582	0.0740293	0.00322516	0.00566297	0.00143459	0.0263869	0.00101591	0.263968	0.0717536	0.0742245	0.0841041	0.0769613	0.0113294	0.0483396	0.35766	0.110664	0.226636	0.138549	0.00144655	0.211167	0.141478	0.231492	0.00147936	0.220385	0.0230071	0.0004906	0.0150185	0.064376	0.1007813	0.0363733	0.0365546	0.0421915	0.0665847	0.0136141	0.0854859	0.0541817	0.0207358	0.0101972	0.0208787	0.117679	0.406938	0.00626305	0.0573957	0.0468698	0.0144299	0.3459188	4	34.63948	0.06441801	0.257243	0.621352	1.06105	2.06035	0.200605	0.118733	0.0552147	0.246366	0.174138	0.204943	0.3822921	0.9048547
