Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	-511.7226	-365.7003	-146.0223	14.32815	3.750064	0.06513825	0.1011085	0.0287385	0.0845316	0.0505285	0.125573	0.0261559	0.0666661	0.126721	0.0120062	0.104682	0.0107678	0.179905	0.0188801	0.00686833	0.126955	0.0310208	0.5291333	13	15.12753	0.1134081	0.440082	0.766097	1.08435	1.70947	0.151227	0.166095	0.24737	0.0569387	0.215813	0.162556	0.6302418	0.8395719
100	-509.3777	-373.7692	-135.6084	12.09863	3.139555	0.07534554	-0.0293257	0.0761109	0.0369747	0.0234479	0.116986	0.0431079	0.0601391	0.139388	0.000330608	0.106384	0.0363249	0.17478	0.0165223	0.011538	0.117447	0.0405191	0.7134767	13	12.23396	0.1206024	0.399778	0.738973	1.08312	1.77813	0.131695	0.159858	0.211665	0.116591	0.284819	0.0953717	0.684151	1.042864
200	-518.5565	-368.7485	-149.808	15.80053	3.552373	0.05610786	-0.07452453	0.00802719	0.0488299	0.0389738	0.188537	0.0126932	0.00379777	0.0846787	0.0185112	0.085305	0.0263084	0.223311	0.00870028	0.00336197	0.183059	0.0659049	0.6544816	13	18.21049	0.09865225	0.427943	0.758153	1.08415	1.72975	0.136794	0.263887	0.196387	0.0670254	0.176287	0.159619	0.5799571	1.1285
300	-523.106	-372.4606	-150.6454	20.02351	6.693999	0.03632216	0.1061717	0.0127464	0.0339502	0.0568234	0.0488469	0.00475932	0.0504411	0.0777114	0.0147356	0.143314	0.0381901	0.112169	0.0154535	0.0486548	0.264313	0.0778914	0.3877797	8	20.42988	0.1108494	0.560146	0.835812	1.07967	1.52437	0.222724	0.192282	0.151659	0.0774901	0.229565	0.12628	0.4939514	0.7850563
400	-525.3993	-383.284	-142.1153	12.55027	2.513152	0.06322662	0.1027754	0.121804	0.092069	0.0220562	0.170087	0.0360717	0.0156281	0.112	0.00535196	0.0352172	0.00480428	0.071365	0.0288419	0.0333953	0.232417	0.018891	0.5607142	8	12.64854	0.1302094	0.3477	0.700429	1.07878	1.8731	0.0750203	0.119257	0.304431	0.0947093	0.231692	0.174891	0.6634896	0.8450987
500	-507.0731	-369.109	-137.9641	13.00273	3.447901	0.07718002	0.1144983	0.0948143	0.00791433	0.115013	0.138782	0.0350669	0.0218014	0.0602659	0.00720042	0.0991412	0.0489044	0.15576	0.000542517	0.0140064	0.159838	0.0409489	0.6741288	17	18.54924	0.1545125	0.421196	0.753655	1.08398	1.74117	0.201508	0.166646	0.266673	0.0948965	0.2049	0.0653768	0.788627	0.8548132
600	-516.4393	-364.8005	-151.6387	16.5183	7.678644	0.05583204	0.02574706	0.0534061	0.0673156	0.00995804	0.0611279	0.0174545	0.0683037	0.115048	0.0266684	0.0882148	0.0832237	0.185378	0.0108348	0.0300846	0.133217	0.0497644	0.388333	10	16.72024	0.1261444	0.58566	0.848838	1.07738	1.48812	0.209606	0.117438	0.219418	0.0934015	0.214141	0.145995	0.4140801	0.9378211
700	-515.6814	-373.596	-142.0854	12.49761	4.325956	0.06716453	0.05530431	0.0730579	0.0540937	0.00358986	0.102598	0.0222258	0.0402627	0.0468005	0.000262669	0.14315	0.0908289	0.111475	0.000815375	0.0221311	0.214452	0.0742569	0.4899393	12	13.29949	0.08114249	0.471419	0.785777	1.08422	1.65858	0.156259	0.118959	0.273452	0.107182	0.259272	0.084876	0.5452436	0.8985695
800	-513.3224	-365.6305	-147.692	14.69188	4.048435	0.05898435	0.1296911	0.037947	0.0522581	0.0419358	0.0731006	0.0257076	0.0335463	0.145054	0.00778536	0.122088	0.0231197	0.0879911	0.0113882	0.0316449	0.25685	0.0495836	0.3301427	13	16.03101	0.117572	0.457003	0.776868	1.08439	1.68174	0.165614	0.178096	0.18032	0.0829817	0.273391	0.119596	0.4598338	0.717961
900	-517.1739	-361.7877	-155.3861	18.36609	3.574966	0.03186778	0.003314792	0.0721779	0.000986733	0.116939	0.196985	0.0499514	0.0601395	0.0411495	0.0029193	0.0925922	0.0154907	0.159818	0.00679359	0.067668	0.0955056	0.0208842	0.433843	10	19.51019	0.09497526	0.429371	0.759097	1.08418	1.72735	0.104914	0.170987	0.258226	0.123828	0.207619	0.134426	0.4371578	0.9924174
