Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	-326.0552	-293.1825	-32.87264	8.709487	1.310504	0.0816579	0.00786475	0.0435428	0.673775	0.0299427	0.0684964	0.00550004	0.0717277	0.080636	0.0426504	0.00806827	0.0166299	0.231188	0.00986181	0.0081468	0.188835	0.0123629	0.0278165	0.0013292	0.0452765	0.00818591	0.0701367	0.0670294	0.0201623	0.0118686	0.297865	0.0153405	0.00304035	0.0565133	0.146433	0.126936	0.0130923	0.00151043	0.351777	0.0373549	0.375132	0.10069	0.182489	0.00111925	0.0280835	0.272605	0.00459397	0.25527	0.0312675	0.07435791	0.1715947	0.0378948	0.194663	0.00821691	0.00651453	0.0143164	0.0235574	0.372481	0.0100289	0.0947323	0.0215456	0.0960254	0.00355105	0.0113909	0.0465702	0.0585116	0.4791507	5	9.749038	0.1071071	0.19451	0.553642	1.03704	2.21481	0.231407	0.255909	0.104784	0.0741535	0.247752	0.0859945	0.6507455	0.7363105
100	-308.0715	-301.3951	-6.67644	7.130961	1.05702	0.00544378	0.110203	0.0519253	0.00538683	0.0144013	0.000511475	0.0297735	0.00331465	0.0484762	0.0215704	0.00835952	0.0126626	0.0555159	0.324329	0.0845364	0.118027	0.00056972	0.00227996	0.0296228	0.0343914	0.00971529	0.0196016	0.214053	0.0348798	0.00149384	0.118517	0.0520776	0.00520868	0.0161495	0.112192	0.0981872	0.00402335	0.0671244	0.0112332	0.0753075	0.141725	0.118813	0.0578104	0.0163615	0.0275136	0.0150967	0.0961283	0.0288923	0.046717	0.05525626	0.06006831	0.0532158	0.223534	0.0403567	0.0226408	0.034628	0.00547393	0.162691	0.0235655	0.146809	0.0300365	0.147262	0.0281607	0.00656082	0.0706078	0.00445773	0.3706743	5	13.00205	0.1029098	0.148189	0.493244	1.00884	2.34973	0.168436	0.246038	0.172793	0.0737953	0.237144	0.101793	0.4307426	0.8605471
200	-329.5926	-293.6428	-35.9498	8.586165	2.639279	0.0337039	0.069008	0.0554085	0.111909	0.000328127	0.024718	0.0812461	0.00670583	0.0384553	0.0881693	0.0341759	0.133371	0.106236	0.039793	0.00850815	0.263299	0.0144016	0.0160946	0.0690156	0.0253593	0.0813832	0.0278929	0.000445065	0.0774113	0.021668	0.350088	0.0225884	0.0329337	0.0117983	0.230051	0.0629779	0.0137365	0.0774927	0.029732	0.0442303	0.0697541	0.291662	0.45277	0.0434812	0.00451068	0.102847	0.0875738	0.249825	0.00471816	0.06227144	-0.07336136	0.02982	0.0992178	0.0222076	0.0904994	0.0865572	0.000107676	0.146784	0.00539729	0.117204	0.00435497	0.138706	0.0145147	0.0669637	0.16179	0.0158756	0.4571696	6	16.79995	0.1324478	0.359276	0.709374	1.08005	1.8513	0.193171	0.428006	0.109018	0.0972733	0.112226	0.0603052	0.3838082	1.191141
300	-313.5933	-288.5178	-25.07554	7.18529	2.309138	0.0287001	0.0332231	0.0415515	0.00235258	0.0346391	0.07181	0.0349835	0.0246716	0.165973	0.0421339	0.0022671	0.00220502	0.0289821	0.0609213	0.0206334	0.132585	0.0108796	0.0174208	0.0604415	0.012042	0.0299151	0.0685435	0.0422852	0.0300479	0.0673584	0.198847	0.0206567	0.278321	0.0153464	0.0179316	0.167947	0.0136267	0.401737	0.401421	0.0807697	0.0470711	0.0147189	0.024977	0.146758	0.0998145	0.0482391	0.0604511	0.0928076	0.192327	0.09366192	-0.06945951	0.0189469	0.0963954	0.00216764	0.00152515	0.0745262	0.00826505	0.121554	0.00021155	0.112609	0.140949	0.15455	0.00262445	0.0356771	0.210954	0.0190434	0.6818737	5	10.05935	0.1024485	0.327581	0.684317	1.0761	1.912	0.221101	0.267336	0.116042	0.129416	0.198177	0.0679285	0.6124142	1.113419
400	-313.1431	-298.5378	-14.60534	5.442758	1.646115	0.00825587	0.0158454	0.0659843	0.0837153	0.0213064	0.0439237	0.0235722	0.134198	0.117812	0.192444	0.0342296	0.0118419	0.00656175	0.0398198	0.0842695	0.298727	0.0952611	0.0357164	0.0582244	0.0332236	0.00481147	0.0147257	0.266093	0.125142	0.0846422	0.298975	0.0540841	0.0247327	0.033053	0.0183612	0.113486	0.0033258	0.139235	0.0621371	0.0508603	0.219071	0.253962	0.0178433	0.0630322	0.0886214	0.00451757	0.0291166	0.239206	0.149827	0.0973295	0.05491004	0.0299835	0.165677	0.00357368	0.0354516	0.0349859	0.000811944	0.148717	0.0123055	0.173614	0.01578	0.0526973	0.0263575	0.0595301	0.164656	0.07586	0.6645907	9	7.172744	0.1894918	0.247037	0.611199	1.05796	2.0838	0.165911	0.372484	0.105277	0.056711	0.16631	0.133307	0.7195007	0.9236831
500	-318.5394	-299.2943	-19.24508	11.68154	3.703389	0.0714589	0.0116543	0.0305458	0.0422385	0.0194507	0.0195648	0.0203117	0.0241435	0.451782	0.0894415	0.0161309	0.0718365	0.165675	0.0322535	0.00858644	0.105365	0.101594	0.0297153	0.00387429	0.0253127	0.0321041	0.00445732	0.00565749	0.12502	0.0236774	0.200586	0.00219179	0.0190241	0.00255951	0.0345445	0.108066	0.00643991	0.172042	0.0220087	0.0507348	0.0488946	0.0212927	0.0797424	0.0951668	0.0101309	0.0340392	0.00597344	0.148832	0.0340537	0.05987708	0.0900518	0.0316696	0.22015	0.0197897	0.00645162	0.00286248	0.0123487	0.105773	0.0103235	0.112242	0.0221367	0.256885	0.033565	0.124073	0.0279468	0.013784	0.2973838	6	11.94015	0.119769	0.437287	0.764284	1.08432	1.71411	0.165917	0.330637	0.105281	0.116648	0.220752	0.0607644	0.3874356	0.7675697
600	-306.5636	-297.6173	-8.946264	5.424176	2.030597	0.00456143	0.115151	0.046626	0.0987863	0.0330515	0.0577316	0.00702424	0.0298338	0.114374	0.176544	0.0185644	0.0401531	0.0164037	0.0161994	0.00704972	0.114283	0.0838445	0.0989099	0.080742	0.212538	0.0227588	0.0310361	0.119386	0.0391787	0.329038	0.280666	0.224068	0.0225	0.0908386	0.00818917	0.140434	0.00195823	0.160439	0.0317189	0.101424	0.00841536	0.0211993	0.0097208	0.0179476	0.0631688	0.0496403	0.0651457	0.0558524	0.00859498	0.0745282	0.145712	0.066022	0.233485	0.0680381	0.0130354	0.0295856	0.0221018	0.167567	0.0131182	0.123692	0.0190186	0.115656	0.00199341	0.00744642	0.091769	0.0274714	0.6230281	7	6.277484	0.2496526	0.2969	0.658228	1.07074	1.97413	0.141261	0.336609	0.129644	0.116671	0.196226	0.0795895	0.7687402	0.8104535
700	-343.5806	-298.2178	-45.36283	7.845384	4.508752	0.0243096	0.132	0.170171	0.0295303	0.0174602	0.0133249	0.0386083	0.0080294	0.0963717	0.0294734	0.0358428	0.245498	0.142526	0.281838	0.00780605	0.361184	0.291369	0.113271	0.219676	0.4693	0.0329332	0.0240616	0.267663	0.0220428	0.234123	0.210576	0.0706791	0.0423782	0.0514828	0.0620888	0.372815	0.00542004	0.263338	0.0385514	0.503613	0.0218491	0.0169684	0.155333	0.0787056	0.0554618	0.0401631	0.144113	0.107503	0.112575	0.136405	-0.04298836	0.019034	0.153742	0.0436772	0.0111526	0.00871535	0.00312527	0.18774	0.02155	0.131352	0.0351401	0.165271	0.0595658	0.0583545	0.0121959	0.0893834	0.4019425	5	8.984307	0.161716	0.4803	0.791148	1.08403	1.64452	0.251203	0.219856	0.179913	0.0655356	0.172096	0.111396	0.3589541	1.11976
800	-323.0561	-301.4403	-21.61581	8.224039	1.442141	0.00296341	0.019163	0.0427466	0.00741455	0.0167619	0.0694387	0.0242971	0.0602866	0.243856	0.00847916	0.0522122	0.0233418	0.0346036	0.0550351	0.0975316	0.446028	0.404746	0.0183925	0.0393377	0.0618481	0.055636	0.0315345	0.147088	0.0385513	0.266628	0.141712	0.00470201	0.15439	0.0718387	0.000639844	0.129369	0.0553922	0.0870741	0.00712937	0.0166722	0.0936936	0.0800448	0.00271087	0.0387079	0.0119474	0.0397857	0.0955504	0.05438	0.0796165	0.08762572	-0.07910287	0.01651	0.0709651	0.0349	0.091106	0.0346028	0.00270708	0.142572	6.18203e-05	0.160195	0.0103733	0.0818041	0.00768586	0.130778	0.115034	0.100706	0.6189478	7	12.09227	0.171953	0.216245	0.578634	1.04684	2.15829	0.291349	0.304356	0.114964	0.124334	0.119138	0.0458589	0.539845	1.146529
900	-338.0173	-306.5996	-31.41775	9.729355	1.180671	0.00829223	0.0547267	0.0172062	0.0468298	0.0468974	0.0583637	0.0484743	0.12161	0.306647	0.00385667	0.0233715	0.245807	0.0202186	0.117237	0.113402	0.0356306	0.0329652	0.0559462	0.208817	0.0468579	0.0120166	0.0381306	0.0467777	0.0150063	0.166397	0.256191	0.375996	0.0131496	0.0693795	0.139636	0.203751	0.0175937	0.38957	0.0365213	0.0404644	0.00382612	0.0129217	0.0100922	0.0159165	0.0697723	0.20874	0.0558287	0.0397525	0.156834	0.08773064	-0.05428968	0.0471213	0.14379	0.0170466	0.014899	0.0457242	0.0323289	0.0878194	0.00706227	0.20385	0.0615825	0.0737884	0.0486212	0.0245343	0.190746	0.00108562	0.6519143	5	11.58374	0.2001611	0.171533	0.525051	1.0245	2.27892	0.219906	0.32382	0.0836313	0.11503	0.151895	0.105719	0.5976246	1.090842
