Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	-455.01	-346.4734	-108.5366	14.9446	4.760012	0.07640647	0.08256391	0.0724642	0.0633729	0.024073	0.0117455	0.193773	0.00745662	0.237981	0.0319024	0.0766024	0.0452943	0.0137269	0.0812012	0.0497282	0.072086	0.0185924	0.2059334	7	15.4606	0.1089061	0.491794	0.797973	1.08369	1.62654	0.193243	0.197112	0.202148	0.0417096	0.249997	0.11579	0.2884973	0.7138139
100	-438.3907	-332.6666	-105.7241	11.47805	2.844657	0.1188814	0.05046126	0.0529688	0.0235974	0.00103907	0.00665625	0.0967312	0.016511	0.0920127	0.00240837	0.12632	0.0317385	0.163983	0.0290149	0.186343	0.133616	0.0370595	0.3755172	9	17.19437	0.1287379	0.376876	0.722547	1.08163	1.81894	0.329398	0.330423	0.076204	0.0927	0.100843	0.0704318	0.4259785	0.8815404
200	-442.8225	-342.8643	-99.95818	9.355533	3.705643	0.1317056	0.09995788	0.147439	0.0206681	0.0184443	0.0169197	0.0994337	0.0674166	0.121609	0.0229818	0.0998321	0.00832219	0.132293	0.00604876	0.224021	0.00302269	0.0115477	0.5389284	10	10.38168	0.1304288	0.437423	0.764373	1.08432	1.71389	0.206701	0.304037	0.141691	0.0789038	0.153986	0.11468	0.6388863	0.8435436
300	-449.676	-341.0292	-108.6468	14.99737	2.761756	0.07871998	0.04979061	0.108554	0.00528379	0.00304731	0.0162019	0.0898306	0.0270167	0.153078	0.00275777	0.0559673	0.0137	0.327434	0.10007	0.079399	0.0152528	0.0024067	0.2544187	6	22.885	0.09786407	0.369948	0.717421	1.08106	1.83157	0.201574	0.361444	0.0479453	0.0777508	0.135047	0.17624	0.3042093	0.8363278
400	-444.4905	-336.3669	-108.1236	14.36108	2.985465	0.06744374	0.1082763	0.0857008	0.0333991	0.0120734	0.0450475	0.0642892	0.0248669	0.0829387	0.00198948	0.110285	0.0241815	0.337969	0.0306526	0.0197133	0.081154	0.0457401	0.3122207	7	14.39779	0.07232425	0.388134	0.73072	1.08244	1.7987	0.223211	0.238129	0.0814369	0.176845	0.155381	0.124997	0.4204971	0.742504
500	-438.665	-341.852	-96.81298	9.956615	3.182378	0.1029675	0.01784474	0.112631	0.0808708	0.00369348	0.0713284	0.0831621	0.0220199	0.178432	0.0171059	0.0622282	0.0446528	0.198132	0.0209555	0.0744433	0.0106108	0.019734	0.4012192	7	11.09145	0.1235335	0.402897	0.741151	1.08328	1.77267	0.231213	0.259663	0.114467	0.10227	0.105395	0.186992	0.4190639	0.9574176
600	-456.0696	-349.0684	-107.0012	10.70766	3.863524	0.0630014	0.1817474	0.0923567	0.123033	0.0138033	0.0479539	0.0504437	0.00323146	0.172427	0.00643694	0.147972	0.1183	0.0709269	0.100174	0.00347537	0.0488745	0.000592116	0.3667127	8	18.00168	0.1226224	0.446704	0.770353	1.0844	1.69855	0.208722	0.312512	0.0908322	0.070168	0.220079	0.0976869	0.5484601	0.6686224
700	-447.8805	-349.2598	-98.62077	8.709725	2.910745	0.05849933	0.02606763	0.0945613	0.05051	0.0027775	0.0343433	0.0251511	0.0170174	0.177903	0.00457478	0.196591	0.0681682	0.0861561	0.135498	0.0297413	0.0115002	0.0655059	0.4346371	9	9.900841	0.204165	0.382237	0.726463	1.08204	1.80926	0.330143	0.171468	0.117447	0.0633401	0.20309	0.114511	0.4607048	0.9434179
800	-468.5199	-346.6728	-121.8471	16.59488	1.285604	0.05411688	0.004469185	0.0995022	0.0580172	0.0316148	0.0202022	0.0527727	0.00713697	0.161465	0.0291519	0.316914	0.0532721	0.0962218	0.030382	0.0193236	0.000778089	0.0232451	0.4828934	2	31.15301	0.06654917	0.190224	0.54849	1.03489	2.2264	0.227644	0.236044	0.129699	0.077766	0.2682	0.0606479	0.4873626	0.9908299
900	-457.4068	-351.4734	-105.9334	11.67102	3.599942	0.105778	-0.03589918	0.0797997	0.0803161	0.0243514	0.0566818	0.0426642	0.0059065	0.0323709	0.00050551	0.100568	0.000131506	0.264549	0.000556422	0.0255301	0.174733	0.111336	0.5637711	7	16.91526	0.1130683	0.430937	0.76013	1.08422	1.72472	0.160768	0.392593	0.102408	0.129139	0.12412	0.0909719	0.5278719	1.068007
1000	-441.5481	-334.4038	-107.1442	14.06158	3.208903	0.1020511	0.1072385	0.11603	0.0529781	0.00423052	0.0240249	0.167772	0.0101596	0.113365	0.04963	0.110238	0.0178224	0.207952	0.0378138	0.0415517	0.0288328	0.0175994	0.5722074	10	14.39029	0.1492516	0.404804	0.742476	1.08337	1.76935	0.248139	0.19642	0.160459	0.0992594	0.17945	0.116272	0.6794459	0.8421678
1100	-453.6823	-340.9489	-112.7334	14.58598	3.525316	0.0669306	0.02035624	0.0915742	0.0849117	0.0306959	0.0111968	0.0904418	0.00515477	0.125501	0.0622433	0.0565007	0.00209472	0.223469	0.0298054	0.0379607	0.129581	0.0188694	0.3360563	6	17.22493	0.09868598	0.426218	0.757009	1.08411	1.73266	0.21351	0.28975	0.137089	0.11433	0.171017	0.0743041	0.3564125	0.9428857
1200	-444.1105	-338.3526	-105.758	11.21423	4.100829	0.07809277	0.1225211	0.086524	0.0518302	0.0142044	0.0382128	0.0509603	0.0266692	0.141136	0.00241106	0.0848015	0.105789	0.11756	0.0157648	0.09845	0.122211	0.043476	0.2830542	5	17.58007	0.09795322	0.459817	0.778625	1.08437	1.67719	0.257786	0.279294	0.101314	0.0861476	0.196855	0.0786034	0.4055753	0.6979079
1300	-455.5453	-359.5283	-96.01701	7.892342	5.747397	0.1296479	0.1377829	0.0810793	0.0561746	0.046694	0.0434042	0.0735047	0.00652645	0.125847	0.0351012	0.181911	0.152289	0.0914146	0.0181152	0.0293	0.0365116	0.0221281	0.5684883	6	8.963459	0.1183914	0.53044	0.819919	1.08182	1.56783	0.265799	0.37741	0.107089	0.0665807	0.0821271	0.100993	0.7062712	0.804915
