Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	0	-374.2442	-329.5722	-44.67206	8.801162	4.828382	0.2534094	-0.203716	0.0571614	0.112506	0.110186	0.0181766	0.0141358	0.0153835	0.163645	0.0043615	0.0365943	0.0416221	0.229034	0.0161953	0.00526316	0.137873	0.0378618	0.5013219	3	13.73226	0.2160158	0.49479	0.799729	1.08359	1.62189	0.137069	0.295383	0.115784	0.0805433	0.240545	0.130676	0.2976058	1.684516
1	0	-373.8927	-329.768	-44.12477	10.63146	3.410706	0.2861729	-0.05682698	0.00506179	0.0953824	0.0157085	0.184794	0.0169874	0.0195175	0.0281127	0.00338266	0.0886365	0.0256041	0.189697	0.00289607	0.015643	0.263206	0.0453711	0.4398322	3	11.20082	0.09486598	0.418734	0.752	1.08391	1.74536	0.151976	0.215288	0.224698	0.0516544	0.217944	0.138439	0.3830052	1.148371
2	0	-366.4079	-329.176	-37.23193	7.357808	2.776611	0.3858333	0.1750197	0.127945	0.00777299	0.117778	0.145479	0.00529555	0.0124941	0.0466302	0.00263104	0.138504	0.0294084	0.152588	0.0168787	0.0301911	0.123755	0.0426487	0.5404166	4	8.350827	0.2305274	0.371206	0.718358	1.08117	1.82927	0.187942	0.153129	0.201896	0.0925691	0.228155	0.13631	0.7154363	0.7553665
3	0	-373.9148	-333.4827	-40.43211	6.792768	2.645706	0.4287569	-0.3239451	0.0276646	0.0954719	0.0112365	0.0644291	0.00813244	0.0103275	0.188779	0.000836216	0.0206791	0.111883	0.105531	0.0107417	0.0100828	0.304573	0.0296322	0.8323396	2	7.230312	0.3231856	0.359849	0.709811	1.0801	1.85023	0.110042	0.192461	0.309171	0.0635005	0.231391	0.0934336	0.5083944	1.637193
4	0	-370.6539	-330.8709	-39.78304	9.626262	1.678948	0.2903221	0.03533103	0.089831	0.100402	0.0341192	0.0743342	0.00735118	0.00246432	0.240159	0.0071217	0.0894883	0.0152998	0.0856429	0.0321637	0.0370394	0.134376	0.0502073	0.389794	4	14.41968	0.1199189	0.25169	0.615864	1.05941	2.07304	0.180097	0.103204	0.215178	0.104305	0.261438	0.135779	0.425125	0.9168926
5	0	-377.4081	-332.6976	-44.71051	7.736213	2.146214	0.4950616	0.1444319	0.00985823	0.115255	0.0988143	0.0580082	0.0130964	0.0111145	0.0595785	0.0102247	0.156991	0.0141678	0.2873	0.0272805	0.0678591	0.0681587	0.00229387	0.3856238	3	9.073646	0.1332403	0.310125	0.669713	1.07325	1.94691	0.116313	0.246751	0.180357	0.0932666	0.227693	0.135621	0.5300557	0.7275157
6	0	-374.7434	-326.0679	-48.67544	12.88763	2.858723	0.2652234	-0.1237302	0.0371312	0.152422	0.103101	0.0281513	0.00146384	0.0706611	0.048281	0.0112848	0.105284	0.060917	0.19229	0.0502356	0.00782315	0.127812	0.00314212	0.6395063	2	18.93821	0.1308532	0.378028	0.723393	1.08172	1.81686	0.127737	0.134004	0.178378	0.105753	0.314685	0.139444	0.5157762	1.239891
7	0	-372.7823	-328.7291	-44.0532	9.300791	3.203087	0.3464789	0.1271367	0.0851473	0.0373094	0.0224317	0.0527651	0.00647867	0.00391887	0.13977	0.0359008	0.110069	0.0192359	0.263609	0.0171344	0.00112422	0.185895	0.0192101	0.3305875	2	9.439139	0.1101135	0.404387	0.742187	1.08335	1.77008	0.162832	0.215794	0.211422	0.101048	0.222647	0.0862575	0.4577242	0.7222417
8	0	-368.7152	-332.2465	-36.46873	7.249424	2.796932	0.2126874	0.01696617	0.102675	0.0778861	0.160138	0.0860434	0.0318477	0.0163803	0.0936563	0.0199817	0.0342878	0.0228134	0.156027	0.0094806	0.0165372	0.123303	0.0489413	0.4429356	3	8.799676	0.1851052	0.372915	0.719627	1.08131	1.82615	0.100418	0.208011	0.203108	0.0900847	0.255087	0.143291	0.4599018	0.9631091
9	0	-371.741	-328.6548	-43.08625	7.862309	1.96813	0.3885219	0.03237635	0.107254	0.206345	0.0388476	0.0243187	0.0740508	0.0541684	0.0720876	0.0219144	0.0649245	0.018693	0.210619	0.0158667	0.0158654	0.0557614	0.0192833	0.4540971	2	9.197185	0.1489442	0.28944	0.651581	1.06917	1.98981	0.125806	0.114076	0.223266	0.118041	0.277976	0.140835	0.4864735	0.9334468
10	0	-372.449	-328.0689	-44.38005	7.03641	5.481654	0.3908761	0.1506346	0.00606026	0.129554	0.109463	0.0550275	0.0179029	0.0223273	0.0649768	0.00496894	0.0499432	0.00302048	0.253937	0.0353469	0.116009	0.0780465	0.0534156	0.4787548	3	11.18661	0.2338605	0.520931	0.814656	1.08238	1.58204	0.124204	0.182927	0.212032	0.0733987	0.245673	0.161765	0.6293893	0.7606655
11	0	-364.4393	-326.0073	-38.432	8.579689	3.928063	0.27335	0.006362565	0.0190939	0.169643	0.0369414	0.0849674	0.0196684	0.0268549	0.0598796	0.00228881	0.114584	0.0632787	0.16918	0.0122207	0.0367505	0.16606	0.0185895	0.41104	5	10.22039	0.1855876	0.450366	0.772684	1.08441	1.69254	0.137243	0.144361	0.171502	0.0819763	0.295595	0.169323	0.4174025	0.9847568
12	0	-375.3078	-329.8357	-45.47207	10.78304	2.267318	0.2758089	0.09331431	0.00500132	0.11618	0.0775274	0.14106	0.00449212	0.0574883	0.0661115	0.0151317	0.156739	0.00721238	0.16008	0.00844789	0.0411516	0.135657	0.00771993	0.3494793	3	11.50335	0.1131717	0.323225	0.680729	1.07544	1.92061	0.155317	0.0856118	0.2067	0.0922852	0.317366	0.142721	0.4427936	0.78926
13	0	-372.4495	-336.012	-36.43754	6.462545	2.908336	0.2656285	-0.1089462	0.0425542	0.0937195	0.0630386	0.120334	0.00705287	0.0193637	0.178636	0.0260805	0.0700184	0.0242443	0.0959217	0.00630646	0.0419634	0.182254	0.0285115	0.6353049	4	7.878454	0.3317588	0.382044	0.726323	1.08202	1.80961	0.159552	0.180436	0.202049	0.0610623	0.213803	0.183098	0.5263587	1.206981
14	0	-372.8338	-335.6218	-37.21203	6.607271	1.570875	0.3798097	-0.07013401	0.000847877	0.00256461	0.0649749	0.0905017	0.0237475	0.0463425	0.136655	0.00891382	0.162221	0.0191783	0.326519	0.0734234	0.00348006	0.0234563	0.0171744	0.4830669	2	8.399862	0.1425277	0.236066	0.599944	1.05433	2.10966	0.193872	0.140754	0.232993	0.0994544	0.192513	0.140413	0.4129329	1.169844
15	0	-396.7061	-342.4974	-54.20874	9.674667	4.220076	0.168981	-0.2850376	0.0343237	0.0053041	0.0405637	0.0771363	0.0187217	0.0494923	0.0848998	0.00742721	0.22137	0.0191859	0.225466	0.0849703	0.0348738	0.0920279	0.00423761	0.7999147	3	10.91915	0.1375132	0.466058	0.782491	1.08431	1.66714	0.182018	0.191755	0.202429	0.0640138	0.251236	0.108548	0.5148771	1.553603
