Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
1500	-229.6005	-231.0162	1.415722	3.648655	2.076542	0.0772113	0.0706346	0.0291454	0.00799618	0.0211305	0.0256777	0.0293949	0.118104	0.110898	0.324418	0.0306516	0.0476054	0.0989067	0.0837371	0.0854839	0.0135728	0.1010227	0.009220331	0.103942	0.0206383	0.187319	0.000254611	0.021606	0.181	0.0737469	0.067321	0.0533958	0.0147238	0.0140032	0.130806	0.017358	0.0947427	0.0191426	0.1518312	2	16.67319	0.1129014	0.302243	0.662914	1.07179	1.96305	0.172182	0.149701	0.149377	0.0727474	0.390081	0.0659114	0.1610515	0.9427492
1600	-248.8365	-238.5039	-10.33266	2.611267	3.212222	0.112956	0.109896	0.0236935	0.107075	0.0679565	0.221827	0.179076	0.0217848	0.0669912	0.154204	0.0538189	0.185675	0.0153683	0.637334	0.0881614	0.507389	0.1942163	-0.006422341	0.0646634	0.0364125	0.104402	0.0186626	0.0559487	0.0571149	0.050643	0.0572683	0.0365906	0.0386057	0.00625477	0.17883	0.0281655	0.217489	0.0489501	0.4309784	3	13.93947	0.1158893	0.405041	0.74264	1.08338	1.76894	0.124764	0.224641	0.115661	0.0943707	0.399264	0.0413006	0.4245561	1.015127
1700	-256.0635	-234.0549	-22.00858	0.537849	2.41636	0.221459	0.246974	0.357197	0.135517	0.0344653	1.3196	0.324395	0.0114588	0.147493	0.0355498	0.868295	0.360906	0.13863	0.304788	0.0244816	0.104806	0.2500673	0.006127843	0.0482574	0.00917833	0.0455938	0.00245724	0.0818273	0.0292998	0.109775	0.0156434	0.0607738	0.0547638	6.44749e-05	0.448481	0.0180172	0.0678601	0.00800789	0.2952188	3	26.49037	0.03171798	0.338381	0.693058	1.07761	1.89095	0.217633	0.191472	0.0909093	0.0914195	0.361425	0.0471403	0.3013467	0.9796651
1800	-248.5022	-244.4498	-4.05243	1.385423	1.178814	0.0120025	0.182111	0.0141781	0.21914	0.389422	0.0310748	0.135825	0.0140916	0.273945	0.0304172	0.0373396	0.151583	0.179055	0.268365	0.224873	0.0684687	0.1060012	0.1247747	0.0286837	0.0123698	0.159323	0.0368791	0.0125155	0.164079	0.0538454	0.0424499	0.0619596	0.101989	0.0759341	0.172721	0.000229249	0.06857	0.00845115	0.2139581	3	14.33972	0.07977826	0.171193	0.524609	1.02429	2.2799	0.122626	0.19502	0.183436	0.0635672	0.351469	0.0838818	0.3387327	0.6316427
1900	-249.685	-234.6175	-15.06745	1.875865	3.392831	0.298286	0.0835926	0.0897142	0.0193714	0.00779444	0.168208	0.116795	0.0514674	0.071235	0.4944	0.0978477	0.130099	0.591819	0.25128	0.348477	0.138382	0.1464345	-0.004588486	0.151163	0.0601167	0.227808	0.00595463	0.0476776	0.0326277	0.0895288	0.0507869	0.013546	0.00307214	0.0345335	0.157361	0.00814915	0.111529	0.00614631	0.2068754	2	21.54897	0.09082501	0.41754	0.751194	1.08387	1.7474	0.233197	0.191093	0.163264	0.144063	0.217485	0.0508985	0.2022869	1.022683
2000	-240.5504	-230.5232	-10.02715	1.028718	3.38831	0.223597	0.106466	0.218673	0.0337887	0.0839154	0.0172167	0.0873094	0.0761336	0.206248	0.2911	0.333818	0.457392	0.076307	0.0515313	0.284628	0.0495958	0.1494997	0.1227407	0.0448808	0.00538968	0.251351	0.0032791	0.0234411	0.0745953	0.056922	0.0801635	0.00874637	0.0582155	0.0186221	0.1469	0.0168994	0.202724	0.00787094	0.1547005	1	13.63981	0.121944	0.417237	0.750989	1.08386	1.74791	0.151439	0.264156	0.120389	0.0929357	0.301595	0.069486	0.2774412	0.5575974
2100	-239.6575	-235.0281	-4.629461	1.363435	4.03047	0.0371005	0.037559	0.0876465	0.00467847	0.0273145	0.101815	0.130601	0.0188483	0.0288474	0.141085	0.0339015	0.304709	0.217307	0.0283663	0.224274	0.0899233	0.0895389	-0.05979762	0.216629	0.0698168	0.240119	0.0197639	0.0273526	0.0613772	0.0423193	0.0640438	0.0791304	0.0247302	0.00593958	0.113728	0.0108492	0.0130809	0.0111195	0.26299	1	18.75148	0.1382487	0.456028	0.776256	1.0844	1.68332	0.139717	0.237774	0.190086	0.0708708	0.30202	0.0595318	0.2031924	1.294291
2200	-249.2531	-237.3371	-11.91604	4.10817	2.175379	0.0187946	0.115123	0.0489088	0.319947	0.646065	0.180094	0.0462551	0.025822	0.243184	0.0194333	0.211514	0.00239544	0.25574	0.451746	0.310987	0.0162281	0.1592942	-0.05212188	0.0191044	0.075825	0.152849	0.00617337	0.0314759	0.078231	0.0718598	0.0295217	0.112853	0.0856827	0.00312581	0.148339	0.00232046	0.126339	0.0562996	0.3502229	2	15.97565	0.09272815	0.313348	0.672455	1.07382	1.94038	0.13429	0.239652	0.172377	0.0885687	0.326435	0.0386772	0.298101	1.174846
2300	-232.7655	-231.9027	-0.8627515	1.796164	2.628957	0.000988872	0.0204367	0.0223567	0.0409458	0.138855	0.0144466	0.254236	0.0101773	0.131816	0.115736	0.0291781	0.245468	0.00441244	0.287685	0.05587	0.158084	0.116725	0.06219943	0.100079	0.0196073	0.0969396	0.0137518	0.0907117	0.104758	0.147176	0.027471	0.0339431	0.0738804	0.0299558	0.239816	0.00210864	0.0161402	0.00366169	0.07537924	3	15.6573	0.1326186	0.358352	0.708668	1.07995	1.85303	0.187345	0.16206	0.139838	0.0993487	0.352589	0.05882	0.1375787	0.5478992
2400	-247.9785	-233.6286	-14.34989	1.091997	5.516743	0.0142305	0.088092	0.0513046	0.111077	0.0578742	0.0681888	0.522887	0.0100607	0.321084	0.0699664	0.0329365	0.758893	0.239911	0.133417	0.0105589	0.522473	0.1276644	0.1070905	0.0871375	0.0328267	0.24958	0.00633823	0.0237989	0.0791893	0.0707605	0.0347837	0.109155	0.0251697	0.0215924	0.210269	0.0268851	0.00749131	0.015023	0.3682386	3	14.21538	0.09951508	0.52222	0.815375	1.08231	1.5801	0.171321	0.15801	0.151317	0.075372	0.398661	0.0453192	0.4753291	0.7747025
2500	-248.0467	-241.3014	-6.745289	7.286273	3.388844	0.124225	0.372694	0.035201	0.0132537	0.0153725	0.0157846	0.0550569	0.0856895	0.0822813	0.0810874	0.0518726	0.00947927	0.121363	0.108295	0.220259	0.0159572	0.09816236	-0.08590264	0.112015	0.0999039	0.160876	0.0240391	0.0216384	0.0320339	0.104817	0.10027	0.0078889	0.0853496	0.0922919	0.0582516	0.0743333	0.02466	0.00163092	0.243916	2	21.03106	0.0760626	0.417273	0.751013	1.08386	1.74785	0.144646	0.25716	0.155171	0.138392	0.231994	0.0726373	0.1580134	1.543642
2600	-245.8837	-236.1175	-9.766268	2.578172	3.480436	0.181712	0.0853347	0.128301	0.0251541	0.5669	0.0573643	0.133879	0.0299244	0.0586882	0.116167	0.0196519	0.154806	0.261338	0.0216053	0.35796	0.11371	0.1157596	-0.01559711	0.0727331	0.0131019	0.171213	0.00210213	0.0113284	0.0639648	0.0254099	0.0669473	0.179425	0.0209759	0.0021182	0.320497	0.00231594	0.035639	0.0122287	0.2329291	1	15.68326	0.05934923	0.423323	0.75508	1.08404	1.73756	0.184222	0.166504	0.237307	0.0949907	0.241955	0.0750214	0.217332	1.071766
2700	-248.1566	-233.8399	-14.31677	3.579536	8.049965	0.0705293	0.387396	0.00534595	0.125921	0.180594	0.00526392	0.0894674	0.00972785	0.22214	0.192895	0.283577	0.200558	0.0163087	0.270251	0.195592	0.201126	0.1470612	0.04786169	0.0472108	0.0236697	0.129086	0.00492515	0.0154947	0.00833141	0.0139058	0.120254	0.136679	0.0722252	0.0256697	0.333389	0.0133671	0.0476295	0.00816302	0.320207	3	18.51605	0.08714958	0.594169	0.85306	1.07653	1.47624	0.285933	0.192146	0.124345	0.0996106	0.212068	0.0858968	0.3680687	0.8699653
2800	-253.2371	-243.9984	-9.238732	1.25772	3.143624	0.0316473	0.0446111	0.0252946	0.0638059	0.210493	0.107016	0.173845	0.0170729	0.0609244	0.0713213	0.106189	0.182097	0.383325	0.0844437	0.125211	0.093262	0.1623253	-0.0498405	0.15664	0.0133206	0.0581549	0.0220087	0.0412877	0.128686	0.0726763	0.108129	0.0178967	0.148213	0.00928296	0.0232979	0.0112603	0.173318	0.0158294	0.1317332	1	14.50613	0.1474848	0.400076	0.739182	1.08314	1.7776	0.17273	0.0906513	0.181426	0.147967	0.244392	0.162833	0.08189269	1.608607
2900	-232.4685	-232.6416	0.1731384	2.515971	3.040372	0.0614571	0.00330715	0.00111731	0.00610141	0.0218487	0.0141467	0.1295	0.0251414	0.0743517	0.0401766	0.0497641	0.014577	0.108972	0.209939	0.049929	0.0150847	0.04527508	-0.03367879	0.124085	0.100572	0.280512	0.0115407	0.0273342	0.078862	0.0356473	0.0319158	0.0819469	0.0322405	0.00866356	0.164706	0.00604306	0.00689173	0.00903937	0.271289	1	26.80786	0.04904657	0.392361	0.733739	1.08271	1.79119	0.173803	0.143994	0.138251	0.122811	0.305785	0.115356	0.2376102	1.14174
3000	-241.8036	-233.6757	-8.127927	2.309347	3.423512	0.203928	0.215821	0.147979	0.0101099	0.0567728	0.286046	0.027509	0.0302354	0.0125739	0.0464965	0.431294	0.199482	0.127534	0.0835811	0.466759	0.0465409	0.1208947	0.09238287	0.157656	0.0486792	0.285758	0.00823983	0.0133471	0.0944561	0.0576346	0.0572078	0.0495968	0.0393428	0.00106852	0.060338	0.050159	0.0529661	0.0235507	0.2048773	2	18.72936	0.08597795	0.419585	0.752573	1.08394	1.74391	0.139464	0.220287	0.169034	0.123389	0.269454	0.0783718	0.2972602	0.6892188
3100	-249.0037	-237.9406	-11.06311	2.4109	5.047213	0.225863	0.533886	0.0483655	0.0100856	0.0295253	0.392299	0.00691807	0.0285031	0.106298	0.086509	0.000789262	0.0687886	0.0399679	0.268957	0.218804	0.171907	0.1634631	-0.02606029	0.127676	0.0528628	0.182935	0.0106943	0.0478048	0.211655	0.00287364	0.0403025	0.0295453	0.0780564	0.00373768	0.0590091	0.0560524	0.0938316	0.00296271	0.1556955	3	22.37814	0.07500866	0.504027	0.805083	1.08322	1.60767	0.145516	0.130004	0.151653	0.10053	0.384959	0.0873378	0.1296352	1.201028
3200	-239.2735	-237.8506	-1.42291	3.680606	2.275712	0.0837485	0.00656984	0.0787569	0.0123845	0.052838	0.0240915	0.0771117	0.0629049	0.0687407	0.110666	0.0657707	0.00960281	0.110213	0.0148831	0.0208713	0.189278	0.03763765	-0.03926337	0.155228	0.00689962	0.0903039	0.000710781	0.0170187	0.131292	0.116295	0.00710114	0.100668	0.0120897	0.01259	0.110051	0.0744285	0.155879	0.00944423	0.2569615	2	19.29521	0.1581767	0.324106	0.681458	1.07557	1.91886	0.161522	0.137976	0.280929	0.0888568	0.273374	0.0573428	0.2176982	1.180357
3300	-236.4725	-233.739	-2.733529	3.161211	2.735608	0.0343579	0.0585969	0.0110901	0.0669775	0.407612	0.0660115	0.165811	0.0201582	0.0826051	0.135035	0.163024	0.0838891	0.195594	0.0557238	0.014088	0.115002	0.1229691	0.008867158	0.0867507	0.0259687	0.217129	0.004899	0.0129784	0.182981	0.0201866	0.00647095	0.181567	0.0452964	0.0334858	0.0859534	0.0118383	0.0465806	0.0379136	0.1663808	2	23.31595	0.0914788	0.367714	0.715752	1.08086	1.83568	0.175365	0.191479	0.166255	0.103009	0.288767	0.0751246	0.1752479	0.9494022
3400	-243.4559	-237.5747	-5.881212	1.661774	5.093725	0.0273285	0.0549206	0.0465273	0.135934	0.0577021	0.189381	0.247309	0.0324835	0.082722	0.156424	0.186126	0.0974502	0.0245709	0.08623	0.00335648	0.094546	0.1284655	0.1836808	0.0894176	0.00113745	0.124623	0.0122916	0.0571101	0.0928403	0.0457852	0.0249078	0.233157	0.0428734	0.0374564	0.0664023	0.0333456	0.0942064	0.044446	0.1291628	3	14.6788	0.1714392	0.505924	0.806172	1.08313	1.60477	0.140707	0.183562	0.269208	0.112315	0.226129	0.0680794	0.3128436	0.412867
3500	-244.0924	-235.3788	-8.7136	0.6591421	1.808853	0.601732	0.0692655	0.126699	0.0328814	0.225329	0.0903843	0.149108	0.0843782	0.0963894	0.0204634	0.0259335	0.181369	0.105909	0.140238	0.255898	0.0807161	0.1395694	-0.03999146	0.20011	0.0129569	0.142656	0.00243315	0.021784	0.126846	0.0470232	0.0847179	0.106876	0.0560454	0.0153718	0.026776	0.0178596	0.0471047	0.0914393	0.2153278	3	19.33947	0.2198623	0.269338	0.633016	1.06438	2.03327	0.160065	0.214074	0.144277	0.0955787	0.291541	0.0944638	0.1753364	1.228084
3600	-248.3309	-238.6211	-9.709797	1.418278	4.186366	0.000688501	0.00326257	0.10012	0.0191973	0.0667332	0.146989	0.14471	0.00580169	0.235772	0.123241	0.16023	0.852673	0.0717453	0.138099	0.0094714	0.14535	0.1810478	0.193798	0.098226	0.000227719	0.169204	0.0019326	0.157585	0.123574	0.0445626	0.0220561	0.0329208	0.021442	0.0314324	0.20429	0.0377671	0.0534636	0.00131642	0.3138791	3	14.57293	0.148358	0.464316	0.781417	1.08433	1.66994	0.162027	0.140087	0.315972	0.121796	0.21992	0.0401976	0.5076772	0.6182652
3700	-234.3432	-234.4412	0.09797912	3.913568	5.350024	0.0479977	0.0187747	0.0210037	0.0485269	0.554465	0.0544425	0.0307396	0.0266844	0.118929	0.067116	0.0135974	0.0817146	0.0828597	0.0486838	0.0763688	0.0337936	0.08109211	0.001512207	0.0549483	0.0233264	0.174278	0.00964018	0.041315	0.0662155	0.0422707	0.0325356	0.124846	0.131515	0.00307033	0.227002	0.013763	0.023316	0.0319581	0.2323694	3	20.8664	0.1016647	0.515996	0.811891	1.08264	1.58947	0.197299	0.221568	0.125353	0.0779315	0.350135	0.0277133	0.2338816	0.9935343
3800	-246.584	-241.2468	-5.337184	0.9036755	4.178357	0.276456	0.127519	0.0830234	0.0273893	0.0521251	0.0352986	0.509262	0.0583924	0.0992149	0.309685	0.470667	0.00709554	0.0224998	0.151082	0.121059	0.108135	0.1731862	0.03153918	0.115642	0.0322375	0.0961423	0.0187363	0.0344171	0.0612687	0.000117001	0.0775599	0.104888	0.176906	0.0484832	0.141333	0.00453189	0.0599974	0.0277405	0.1863931	3	16.86961	0.08790983	0.4639	0.78116	1.08433	1.67061	0.128744	0.181682	0.160817	0.0783672	0.369413	0.0809765	0.2179323	0.8552799
3900	-246.138	-230.8135	-15.32447	1.068158	3.958712	0.350063	0.202943	0.035565	0.00934673	0.147032	0.188611	0.236055	0.131565	0.0938241	0.281648	0.300088	0.0674703	0.0166576	0.287941	0.122883	0.0944937	0.2052398	0.09551957	0.135724	0.0428185	0.120639	0.00300563	0.0277058	0.122048	0.205394	0.0403788	0.0992101	0.0772608	0.00192538	0.0582286	0.00362816	0.0276241	0.0344091	0.1494751	2	20.04784	0.2413563	0.45208	0.773769	1.08441	1.68975	0.120148	0.160943	0.148122	0.071016	0.448666	0.0511054	0.2449946	0.6101157
4000	-243.7132	-239.0163	-4.696916	1.930407	1.360217	0.0147962	0.0768674	0.0255541	0.110932	0.259878	0.0529242	0.236375	0.0132489	0.0538546	0.200012	0.146772	0.00173071	0.0370099	0.0995123	0.187548	0.182925	0.1214164	-0.02375661	0.0868948	0.0132794	0.166339	0.0251746	0.0390965	0.257432	0.024029	0.0279073	0.0153839	0.105704	0.00808486	0.162623	0.0258306	0.0362359	0.00598444	0.2578432	2	22.31765	0.09989213	0.202899	0.563506	1.04104	2.19256	0.183313	0.179802	0.220217	0.0735553	0.26803	0.0750827	0.2340865	1.101486
4100	-252.4808	-235.9934	-16.48739	0.6686818	2.35733	0.448558	0.597887	0.0171806	0.869345	0.144432	0.0562035	0.366126	0.0128457	0.134983	0.433452	0.0557577	0.235026	0.0161244	0.191359	0.0333644	0.168603	0.2931013	0.03012165	0.0384284	0.00212796	0.0702698	0.00782765	0.0295749	0.0140319	0.053742	0.0530189	0.052874	0.252842	0.0358326	0.244216	0.0156884	0.0536477	0.0758774	0.3333823	2	16.18922	0.1087212	0.332499	0.688325	1.07681	1.90237	0.254763	0.167794	0.154653	0.086235	0.273178	0.0633771	0.363504	0.9171353
4200	-241.5207	-230.8138	-10.70683	0.9695872	4.398261	0.0941325	0.000342651	0.127434	0.463702	0.0470896	0.0630301	0.299022	0.00592869	0.00764263	0.391028	0.102173	0.665464	0.256383	0.0309459	0.0739332	0.0815504	0.1967892	-0.1408371	0.0875378	0.00621091	0.122289	0.00193959	0.0418867	0.119174	0.141846	0.0308154	0.0911599	0.0824306	0.0104934	0.196978	0.0263383	0.0192527	0.0216479	0.4265366	2	16.47946	0.08255483	0.474987	0.787945	1.08416	1.65291	0.205188	0.157725	0.140306	0.0784242	0.34497	0.0733869	0.2856995	1.492955
4300	-230.075	-233.6799	3.604891	2.614293	3.191738	0.142283	0.139675	0.0464549	0.0117944	0.0334091	0.0567021	0.163847	0.0374757	0.179153	0.0867094	0.100754	0.0541355	0.0388303	0.00914518	0.187716	0.20435	0.07354971	-0.04110453	0.0756354	0.00362964	0.133391	0.013359	0.127329	0.129226	0.0442385	0.0692241	0.0307329	0.101569	0.00564463	0.0964923	0.0135417	0.112925	0.0430613	0.2612051	4	15.47644	0.138185	0.403572	0.74162	1.08331	1.7715	0.174918	0.214467	0.141818	0.0853765	0.264132	0.119288	0.2201006	1.186753
