Iteration	Posterior	Likelihood	Prior	alpha_song	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
1000	-227.2422	-219.4586	-7.783635	2.096711	0.03567781	0.03834441	0.00273702	0.0462167	0.114473	0.335602	0.00471948	0.0102014	0.0442121	0.00905225	0.0806153	0.0528027	0.179495	0.0121282	0.0622672	0.0452748	0.000201895	0.01278208	62.70345	0.304552	0.664919	1.07223	1.9583	0.185451	0.220736	0.151807	0.0983257	0.224423	0.119257	0.0511265	0.250009
1100	-231.1085	-225.4004	-5.708077	2.743493	0.03824504	0.02591728	0.000397378	0.191469	0.0734897	0.121975	0.0303691	0.0115344	0.0505967	0.00746284	0.0910823	0.0355162	0.28311	0.0106431	0.0607052	0.000560641	0.0310889	0.03312772	22.286	0.36839	0.716258	1.08092	1.83443	0.121545	0.296555	0.133804	0.117286	0.2505	0.080309	0.05904499	0.5610589
1200	-234.7606	-226.6405	-8.120091	4.10123	0.01714683	0.02035246	0.00251216	0.04357	0.0390403	0.126913	0.0806293	0.0199849	0.00700797	0.00600875	0.272419	0.0662995	0.202058	0.0427371	0.0695719	0.00669788	0.0145498	0.002633436	46.45809	0.459838	0.778639	1.08437	1.67715	0.14601	0.178743	0.190801	0.141126	0.237191	0.106129	0.02298589	0.1145675
1300	-242.1644	-230.1515	-12.01287	5.73534	0.03901981	0.07364778	0.00299972	0.128523	0.00241016	0.0984583	0.0302119	0.00896279	0.0622093	0.00552038	0.0501859	0.0857483	0.175906	0.00571349	0.107027	0.219012	0.0171121	0.01009263	34.36397	0.530021	0.819689	1.08184	1.56845	0.12574	0.178093	0.199809	0.0680466	0.273109	0.155203	0.08374041	0.1205228
1400	-237.7868	-228.7556	-9.031214	2.469372	0.2178668	0.08363364	0.00215008	0.0370146	0.0921481	0.0941736	0.0442307	0.000196251	0.0289303	0.00534445	0.126953	0.165023	0.258786	0.0243569	0.0503859	0.056715	0.0135919	0.006977171	39.6201	0.343533	0.697153	1.07827	1.88104	0.137325	0.15226	0.22175	0.0496959	0.330224	0.108745	0.09061081	0.07700153
1500	-223.9659	-219.3456	-4.620286	5.861958	0.1029031	0.09437794	0.00535461	0.0869621	0.000769775	0.359377	0.013897	0.0035507	0.00700752	0.00218109	0.108118	0.0318724	0.0854242	0.00263351	0.255404	0.0163103	0.0211381	0.0207466	17.34565	0.534365	0.822066	1.08156	1.562	0.0891582	0.319477	0.139218	0.086445	0.261433	0.104269	0.1151245	0.1802101
1600	-229.114	-222.1692	-6.944853	2.385014	0.02286723	0.01067553	0.0264554	0.0179085	0.147758	0.203215	0.00550904	0.00144139	0.0680346	0.00468502	0.120462	0.00329179	0.0805051	0.00873017	0.128511	0.157839	0.025654	0.01485808	67.92809	0.335277	0.690568	1.0772	1.89696	0.149513	0.147505	0.299	0.0468571	0.227919	0.129206	0.02553361	0.5819029
1700	-225.2411	-223.6461	-1.594981	4.787182	0.158223	0.2253932	0.00884725	0.0250782	0.168369	0.116894	0.0959114	0.00362178	0.0430061	0.00389737	0.0566289	0.215275	0.145703	0.00550791	0.104253	0.00674805	0.000259143	0.02460838	8.233045	0.492991	0.798676	1.08365	1.62468	0.135385	0.209791	0.130954	0.0646912	0.302297	0.156882	0.2500016	0.09843289
1800	-230.3459	-224.0368	-6.30906	2.690665	0.07396041	0.02704158	0.00188663	0.124273	0.0822902	0.0607649	0.00990548	0.0187174	0.0647168	0.0250164	0.261924	0.0371281	0.0947641	0.0276622	0.184407	0.00232163	0.00422203	0.00819895	56.46257	0.363819	0.712822	1.08049	1.84286	0.15774	0.137926	0.259298	0.0679798	0.28775	0.0893052	0.03524053	0.2326568
1900	-220.6425	-216.13	-4.512459	2.166389	0.07712703	0.1112443	0.00562181	0.0322486	0.0136258	0.292609	0.0337242	0.0114177	0.092978	4.63281e-05	0.200411	0.0217268	0.135611	0.00379	0.10097	0.0431236	0.0120952	0.01277743	24.45048	0.312359	0.671616	1.07365	1.94238	0.140698	0.152569	0.299066	0.0558578	0.271493	0.0803159	0.1240217	0.1030258
2000	-228.8949	-227.4055	-1.489467	4.081105	0.1011633	0.09144427	0.0355767	0.106665	0.149459	0.141025	0.0274259	0.000370051	0.0338841	0.00537008	0.128796	0.0573696	0.0690062	0.0613347	0.10926	0.0570955	0.0173614	0.001671395	13.47893	0.458763	0.777968	1.08438	1.67889	0.16055	0.110668	0.268235	0.0271821	0.326193	0.107172	0.09311566	0.01794967
2100	-222.6798	-221.5825	-1.097282	2.426735	0.1372668	0.1122262	0.0205948	0.143305	0.140309	0.11776	0.0149065	0.00202195	0.0566849	0.00150529	0.183444	0.0332	0.14559	0.0190188	0.00418701	0.114219	0.00325323	0.005464291	17.92232	0.339399	0.693871	1.07775	1.88898	0.138657	0.190999	0.187385	0.03966	0.306091	0.137208	0.1176905	0.04642933
2200	-228.5378	-222.7828	-5.755055	3.592244	0.08410915	-0.01415546	0.00898252	0.00223149	0.0470354	0.234686	0.0293454	0.0493199	0.0894109	0.00465555	0.145463	0.0790545	0.197692	0.0080132	0.051662	0.0506038	0.00184358	0.05738078	16.0135	0.430456	0.759813	1.08421	1.72553	0.146847	0.126729	0.183274	0.118058	0.287083	0.138009	0.04322532	1.327481
2300	-228.8993	-226.7676	-2.131779	1.918295	0.06677463	0.04905599	0.00293684	0.168214	0.0601729	0.210469	0.0213835	0.034012	0.0393937	0.000301846	0.194321	0.0952661	0.0573224	0.0342728	0.0155757	0.0648491	0.00150946	0.01203044	28.4591	0.283322	0.646034	1.0678	2.00284	0.118376	0.127333	0.335705	0.0707156	0.284371	0.0634993	0.06108643	0.1969412
2400	-227.4934	-223.8835	-3.609893	3.682992	0.08611797	0.00383714	0.0140842	0.173651	0.054817	0.152456	0.024389	0.00582485	0.124579	0.00323643	0.055224	0.181665	0.0600957	0.0111014	0.0136053	0.118984	0.00628752	0.06130906	18.41729	0.436052	0.76348	1.0843	1.71617	0.0880783	0.255978	0.22384	0.0530854	0.278189	0.100828	0.06514619	0.9410996
2500	-231.4037	-219.4668	-11.93685	4.653298	0.06294026	0.1289349	0.0107389	0.10724	0.133367	0.0801757	0.0324559	0.0071562	0.0291243	0.00574041	0.197015	0.0477561	0.0770011	0.0184602	0.101421	0.150075	0.00227291	0.006244246	32.72514	0.487008	0.795149	1.08385	1.63399	0.152258	0.208279	0.177162	0.0637484	0.284938	0.113615	0.1351792	0.04619236
2600	-214.4524	-216.9178	2.465409	1.367574	0.1453096	0.08473048	0.00281847	0.12322	0.0382136	0.170739	0.0262835	0.000729516	0.0573663	0.0068365	0.267997	0.0162307	0.131796	0.00265461	0.0300565	0.0997529	0.0253047	0.03520661	10.74067	0.204122	0.56492	1.0416	2.18936	0.128308	0.181241	0.189952	0.0813232	0.305205	0.113971	0.1199371	0.2935423
2700	-234.1291	-221.573	-12.55617	2.73191	0.04333339	-0.005293573	0.0166949	0.306561	0.0895382	0.112401	0.0141838	0.0235342	0.141038	0.0023107	0.0692326	0.0224146	0.184079	0.0064839	0.00721751	0.00329521	0.00101605	0.05799501	54.65271	0.367396	0.715514	1.08083	1.83626	0.161078	0.187794	0.173902	0.0551493	0.308753	0.113324	0.05270144	1.100445
2800	-218.8281	-217.0176	-1.810452	2.395684	0.06703205	0.0967542	0.020607	0.0642651	0.213862	0.206144	0.00114255	0.0103575	0.0446441	0.00620626	0.270924	0.0073656	0.0984529	0.0133352	0.0298151	0.00496029	0.0079188	0.009670336	16.4348	0.336338	0.691422	1.07734	1.8949	0.120276	0.16769	0.195246	0.051855	0.341793	0.123139	0.1064245	0.09086566
2900	-226.4124	-223.6172	-2.795214	2.292586	0.07093276	0.05607412	0.0115994	0.0114524	0.0223219	0.0528135	0.01212	0.00206974	0.0122233	0.00567245	0.458358	0.0675157	0.135525	0.0031914	0.0649614	0.130323	0.00985198	0.04448733	23.86803	0.325866	0.68291	1.07584	1.91538	0.219194	0.0922236	0.279291	0.0562245	0.282389	0.070677	0.1005615	0.4423895
3000	-229.1504	-218.8247	-10.32569	0.8648973	0.04381052	0.008224549	0.0149305	0.131832	0.0189375	0.168843	0.00308847	0.00172189	0.0205421	0.00707783	0.279255	0.019217	0.0418985	0.00862158	0.240355	0.0392888	0.0043903	0.04355882	155.6895	0.109275	0.432007	0.973433	2.48529	0.125602	0.198451	0.225476	0.0785134	0.303885	0.0680721	0.05178337	0.8411739
3100	-224.2003	-215.7654	-8.434908	3.316326	0.03277749	0.02039628	0.000110935	0.168924	0.0545112	0.133446	0.0378934	0.00253511	0.00676278	0.00259445	0.132852	0.132169	0.127134	0.0073168	0.168729	0.0227669	0.00225393	0.002445257	51.41722	0.412344	0.747663	1.08369	1.75631	0.164648	0.199052	0.168618	0.060068	0.281839	0.125775	0.02284154	0.1070531
3200	-219.4887	-218.103	-1.385699	4.087547	0.2421552	-0.02813389	0.00773531	0.0287193	0.112706	0.201229	0.00118287	5.49319e-05	0.0534752	7.75964e-05	0.0963101	0.0438337	0.196455	0.00239589	0.175458	0.0611136	0.019254	0.1790499	3.960217	0.459108	0.778183	1.08438	1.67833	0.108932	0.247721	0.197427	0.0907355	0.252286	0.102898	0.150916	1.186421
3300	-231.3719	-225.2862	-6.085716	0.9222806	0.05402754	0.02845174	0.0115956	0.00701374	0.0276276	0.206056	0.0625819	0.00264799	0.0622661	0.00137045	0.266832	0.0425	0.1992	0.00807766	0.0608217	0.0314028	0.0100065	0.001720498	60.7132	0.121198	0.452077	0.985826	2.4409	0.119297	0.18378	0.26734	0.0612282	0.294434	0.0739209	0.03017223	0.05702256
3400	-215.7443	-216.9397	1.195442	3.073229	0.1404464	0.08536896	0.0166078	0.206496	0.0576982	0.283458	0.00230677	0.00678618	0.0247991	0.00786549	0.165639	0.0241242	0.050834	0.00116677	0.0757365	0.0617097	0.0147721	0.02166144	9.957179	0.394849	0.735503	1.08285	1.78679	0.149205	0.225588	0.171545	0.0441382	0.265918	0.143605	0.1070304	0.2023859
3500	-224.3693	-218.8957	-5.473667	5.566686	0.06035521	0.08521052	0.00393133	0.0612912	0.0812621	0.16722	0.0198143	0.00148314	0.0969952	0.00795129	0.262352	0.105702	0.132404	0.00041245	0.0208456	0.0358066	0.00252989	0.04732269	19.1881	0.524037	0.816385	1.0822	1.57738	0.235854	0.135938	0.245271	0.048316	0.251899	0.0827218	0.1325332	0.3570629
3600	-226.9299	-224.2024	-2.727564	1.491147	0.116823	0.02816994	0.0225997	0.018494	0.0409714	0.154254	0.00871543	0.00182489	0.0511995	0.00326538	0.0976208	0.016483	0.331592	0.0103227	0.181596	0.0494876	0.0115734	0.04384676	18.26838	0.223952	0.587076	1.0499	2.13907	0.182377	0.222563	0.198038	0.0885778	0.243358	0.0650859	0.0720167	0.6088416
3700	-226.917	-220.201	-6.716073	2.908932	0.03095475	0.03142438	0.00555244	0.00234811	0.0230722	0.228364	0.00560341	0.0114263	0.0782934	0.00152021	0.277966	0.126126	0.163586	0.00631437	0.0330237	0.022884	0.0139185	0.002465845	43.98507	0.382092	0.726358	1.08203	1.80952	0.196923	0.11691	0.25492	0.0712326	0.307423	0.052591	0.03389022	0.07275976
3800	-219.2585	-219.1114	-0.1471085	3.536564	0.1149869	0.1561306	0.00187122	0.114936	0.0692093	0.28364	0.0390245	0.000604339	0.0477903	0.00822967	0.0892194	0.0971097	0.129875	0.00823529	0.104256	0.00294524	0.00305513	0.03722299	9.520859	0.426937	0.757486	1.08413	1.73144	0.112722	0.275748	0.167222	0.0466857	0.267367	0.130255	0.1933536	0.1925125
3900	-227.3986	-219.721	-7.677553	2.233394	0.03351136	0.03412631	0.00726689	0.0807304	0.0198645	0.254833	0.0193847	0.0164015	0.0546002	0.0131001	0.352122	0.00155545	0.110793	0.0047686	0.0367755	0.0276722	0.000131502	0.02093953	42.12573	0.319629	0.67774	1.07487	1.92777	0.177815	0.154136	0.178003	0.0723192	0.319818	0.0979088	0.05506584	0.3802635
4000	-224.1791	-215.9418	-8.237293	3.111498	0.05676279	0.0506706	0.00717014	0.217025	0.0100321	0.17838	0.0139961	0.0024084	0.0399306	0.00517934	0.155238	0.111463	0.208548	0.00288723	0.0189415	0.00992369	0.0188771	0.05384484	42.58473	0.397708	0.73752	1.08301	1.78176	0.147995	0.146209	0.254664	0.0420386	0.333163	0.0759301	0.1045154	0.5151855
4100	-242.1423	-225.1827	-16.95964	1.574426	0.01104537	0.003493633	0.00387876	0.0563538	0.00511133	0.103778	0.0397634	0.0135499	0.0742427	0.00324852	0.160307	0.286169	0.201129	0.000179268	0.0393122	0.0125866	0.000390956	0.001642316	310.8383	0.236594	0.600493	1.05451	2.1084	0.158096	0.14095	0.254552	0.0404985	0.296612	0.109292	0.00513595	0.3197688
4200	-228.1879	-221.3798	-6.808064	0.9717745	0.02644303	0.01541116	0.0243557	0.0141368	0.122182	0.246736	0.0154415	0.00134639	0.100417	0.00637898	0.209104	0.0323164	0.12796	0.000674015	0.0438541	0.0545803	0.000518645	0.01289506	82.23577	0.131288	0.4681	0.995161	2.40545	0.119907	0.250068	0.24125	0.05321	0.219903	0.115661	0.02830622	0.4555557
4300	-226.2728	-222.6993	-3.57348	5.32077	0.1044271	0.1077386	0.00875121	0.069932	0.024391	0.144516	0.0288775	0.0211793	0.026316	0.000548571	0.205773	0.032844	0.144909	0.00279491	0.224829	0.0531987	0.0111398	0.04297022	12.37776	0.514878	0.811261	1.0827	1.59116	0.142201	0.176331	0.190622	0.0743943	0.258481	0.157972	0.1507088	0.2851207
4400	-220.381	-218.394	-1.986995	2.99071	0.07516254	0.06327449	0.00417988	0.218334	0.0961772	0.140625	0.0479394	0.00177528	0.0634984	0.00374878	0.179489	0.128463	0.0815981	0.00488685	0.0136332	0.0148776	0.000774839	0.0001868176	26.59249	0.388542	0.731012	1.08247	1.79798	0.153515	0.147687	0.188018	0.0978768	0.338994	0.0739095	0.06346131	0.002943803
4500	-222.0488	-215.4924	-6.556419	6.972624	0.1116693	0.06550298	0.00105026	0.0660822	0.0579812	0.224929	0.0260216	0.00275475	0.0425209	0.00278167	0.245163	0.114495	0.0631668	0.0132152	0.0815054	0.0457578	0.012575	0.001251838	23.64026	0.56785	0.839804	1.07902	1.51333	0.153687	0.134617	0.218384	0.0636362	0.34843	0.0812468	0.06675482	0.01875277
4600	-243.1021	-222.087	-21.01505	3.156369	0.008868051	-0.0004715366	0.0187604	0.0924041	0.0378436	0.409683	0.00300146	0.00155074	0.0241707	0.00330867	0.312017	0.0602401	0.00134165	0.00970023	0.00521072	0.0145611	0.00620687	0.005810261	374.8313	0.401008	0.739834	1.08319	1.77597	0.139567	0.210672	0.240654	0.0316968	0.250834	0.126575	0.005338724	1.088324
4700	-227.3266	-221.5289	-5.797714	2.066445	0.06277889	0.007166195	0.0100271	0.0249971	0.15736	0.114027	0.015221	0.00587213	0.00308014	0.00130468	0.270533	0.0528226	0.215398	0.00567281	0.0554608	0.056908	0.0113151	0.02123475	39.06969	0.301079	0.661898	1.07157	1.96546	0.129125	0.24302	0.244173	0.0634803	0.208994	0.111207	0.02840094	0.7476775
4800	-226.242	-220.808	-5.434022	2.794361	0.05355714	0.03181018	0.0288228	0.0199832	0.169132	0.226315	0.0154939	0.00586361	0.0730901	7.26217e-05	0.165555	0.0240298	0.182038	0.0382194	0.0170451	0.0192536	0.0150872	0.007468121	37.26978	0.3727	0.719467	1.08129	1.82654	0.144761	0.185554	0.165079	0.084835	0.325304	0.0944682	0.0392783	0.1901335
4900	-224.6355	-221.1693	-3.46626	3.403746	0.1297553	0.1390865	0.0102533	0.177943	0.0930122	0.165558	0.0218872	0.00408372	0.0214257	0.00891421	0.0731782	0.120442	0.110521	0.0108175	0.154907	0.0217008	0.00535616	0.0006890561	17.39463	0.41827	0.751687	1.08389	1.74615	0.145638	0.169096	0.196244	0.0296952	0.333549	0.125779	0.1397755	0.004929734
5000	-237.3747	-225.2673	-12.10741	2.723185	0.01072068	0.008521457	0.00703759	0.234677	0.000926911	0.144662	0.115626	0.00432865	0.0354207	0.000104801	0.212841	0.0011983	0.110921	0.000922639	0.0836779	0.01895	0.0287055	0.01300857	165.3931	0.366645	0.71495	1.08076	1.83765	0.18657	0.102168	0.206033	0.063772	0.346134	0.0953221	0.02153002	0.6042059
5100	-233.7951	-224.9171	-8.878026	5.261664	0.05518118	0.0424505	0.00235431	0.0636475	0.145054	0.138305	0.0190601	0.0372857	0.00617568	0.00831939	0.339284	0.0144611	0.093115	0.00568971	0.0503509	0.0466266	0.0302708	0.04049182	28.00628	0.512595	0.809971	1.08282	1.59462	0.162118	0.117175	0.292065	0.0734535	0.249575	0.105614	0.08294232	0.4881925
5200	-230.901	-227.0029	-3.898152	2.759107	0.04203058	0.047557	0.00236043	0.0113356	0.0793956	0.200505	0.109478	0.0126439	0.0473164	0.00468967	0.204874	0.0577679	0.191131	0.028526	0.0134269	0.0344626	0.00208782	0.003128947	33.02715	0.369723	0.717253	1.08104	1.83199	0.140637	0.138025	0.276713	0.0434979	0.259006	0.142121	0.05068595	0.06173205
5300	-219.9115	-217.4762	-2.435284	3.448261	0.08344422	0.03350085	0.000801487	0.0829902	0.0427148	0.0799719	0.00786738	0.00133212	0.22847	0.0101715	0.316347	0.0109302	0.133267	0.00112398	0.0644938	0.0194209	9.75692e-05	0.02922944	17.19441	0.421219	0.753671	1.08398	1.74113	0.108531	0.242229	0.219896	0.0846575	0.249412	0.0952748	0.06273029	0.4659542
5400	-225.0471	-222.1292	-2.917869	1.326126	0.08135755	0.02839233	0.0117482	0.28159	0.0861525	0.160269	0.000185268	0.00645064	0.0967295	0.0117617	0.0936292	0.0883277	0.0703649	0.0334216	0.0125644	0.0464121	0.000392969	0.002656912	27.13419	0.19717	0.556801	1.03834	2.20769	0.180008	0.10989	0.20404	0.0740787	0.302563	0.12942	0.03104924	0.08557091
5500	-221.1198	-217.9265	-3.193288	6.030204	0.1546769	0.05424097	0.00671187	0.118541	0.142268	0.118389	0.0312066	2.63159e-05	0.102605	0.00106426	0.120865	0.0584265	0.211208	0.0157242	0.0287188	0.0133504	0.0308939	0.005425728	7.933476	0.539952	0.825096	1.08119	1.55376	0.113698	0.251828	0.221493	0.0681884	0.287769	0.0570232	0.0596667	0.09093393
5600	-225.0651	-214.5551	-10.51001	6.787537	0.0252234	0.01306558	0.000183584	0.168775	0.0692893	0.204429	0.0533727	0.00384595	0.0343969	0.00483472	0.173483	0.0169785	0.125384	0.00669822	0.0767566	0.0495841	0.0119885	0.01836879	46.14193	0.562779	0.837183	1.07945	1.52059	0.148281	0.229958	0.177647	0.0373053	0.2719	0.13491	0.03143436	0.5843537
5700	-226.8654	-226.4631	-0.4022733	1.306638	0.1286052	0.05384495	0.00910714	0.108733	0.00254347	0.0942413	0.04543	0.00561781	0.0392698	0.0162034	0.22147	0.131248	0.161373	0.00252743	0.15383	0.000591151	0.0078145	0.03702401	13.68107	0.193849	0.552852	1.03671	2.21658	0.138251	0.237525	0.204368	0.0546574	0.236967	0.128231	0.09086896	0.407444
5800	-225.6658	-219.7566	-5.909181	1.948674	0.04905878	0.02253871	0.00330372	0.230717	0.247348	0.138026	0.00428289	0.000632353	0.00402939	0.00836036	0.174021	0.0129634	0.0262942	0.0048447	0.0923872	0.0226904	0.0300995	0.01092581	58.95984	0.28707	0.649442	1.06865	1.99484	0.136021	0.151716	0.285338	0.0824223	0.286603	0.0578995	0.03346452	0.3264894
5900	-227.5444	-218.0899	-9.454537	3.683255	0.02282796	0.02196107	0.00171493	0.148798	0.23192	0.0906254	0.0177013	0.00225088	0.0510207	0.000822318	0.0854157	0.0110543	0.074837	0.0123701	0.170578	0.0814544	0.0194381	0.07242246	48.88899	0.436068	0.763491	1.0843	1.71614	0.114254	0.185318	0.240705	0.0454692	0.290214	0.12404	0.09438353	0.7673209
6000	-228.0701	-219.1493	-8.920744	2.47212	0.07916449	-0.002262419	0.0116398	0.0440117	0.14553	0.237494	0.00580659	0.00152215	0.021164	0.00467958	0.273494	0.0157472	0.0853852	0.00709094	0.106479	0.0390294	0.000927078	0.06095639	55.73292	0.343797	0.697361	1.0783	1.88054	0.201032	0.2024	0.176032	0.04243	0.266808	0.111299	0.05869397	1.038546
6100	-224.7481	-218.5155	-6.232597	3.416197	0.05097413	0.02261865	0.0111145	0.0999913	0.0958243	0.183675	0.0211528	0.000917485	0.0113106	0.00094032	0.252047	0.12834	0.0929989	0.00367767	0.0377713	0.0515051	0.00873349	0.0005686319	39.49462	0.4191	0.752246	1.08392	1.74473	0.13944	0.178713	0.248701	0.0410293	0.290583	0.101534	0.02318728	0.02452344
6200	-219.7968	-217.9271	-1.869652	2.632944	0.1269086	0.03226003	0.00392066	0.0871806	0.133838	0.219895	0.00280673	0.00191525	0.0495174	0.0117393	0.189162	0.116811	0.0948113	0.0043506	0.0134081	0.0517787	0.0188661	0.07138617	16.98375	0.358709	0.708941	1.07999	1.85236	0.19256	0.173951	0.249136	0.07101	0.242632	0.0707106	0.1036462	0.6887485
6300	-220.619	-216.4151	-4.203897	2.346559	0.06947506	0.07315565	0.0162922	0.0494046	0.000978414	0.419054	0.00970807	0.0133112	0.0211745	0.00582292	0.195703	0.0253634	0.151954	0.00319687	0.0789912	0.0059713	0.00307482	0.01479637	24.65708	0.331409	0.687441	1.07666	1.90449	0.115415	0.168284	0.268859	0.0620576	0.257214	0.128169	0.08795203	0.1682323
6400	-216.7464	-218.6109	1.864502	3.172366	0.122782	0.1343486	0.0165329	0.129938	0.0237369	0.0634042	0.0143773	0.00604167	0.0795127	0.00423903	0.197861	0.165551	0.166844	0.00462905	0.0473244	0.069934	0.0100739	0.007037314	8.139569	0.402172	0.740646	1.08324	1.77394	0.0918258	0.197934	0.211276	0.0585479	0.338598	0.101819	0.1413859	0.04977379
6500	-233.2067	-228.4995	-4.707172	1.015525	0.02883615	0.02496717	0.00375507	0.0578342	0.0542689	0.0973331	0.0336873	0.00740722	0.000497486	0.00132289	0.199224	0.00824875	0.281141	0.0464819	0.144326	0.0556397	0.00883226	0.01363531	55.13164	0.140041	0.481369	1.00253	2.37606	0.159025	0.337105	0.15463	0.0775259	0.210368	0.0613449	0.03860248	0.3532236
6600	-221.9024	-219.7636	-2.138756	2.794936	0.1031156	0.04803302	0.0117629	0.0776628	0.0878711	0.104052	0.0310501	0.00789225	0.0818683	0.00568059	0.324498	0.0211522	0.0836274	0.021926	0.124415	0.0149418	0.00159892	0.005935335	22.0313	0.372748	0.719503	1.0813	1.82645	0.173156	0.198278	0.141353	0.0897344	0.274958	0.122521	0.05396836	0.1099781
6700	-227.1015	-224.4545	-2.647064	2.167013	0.09787535	0.08484268	0.00676097	0.258535	0.0537202	0.139144	0.00158552	0.00797679	0.0375918	0.0122174	0.0692142	0.0494386	0.223927	0.042817	0.0420145	0.025135	0.029921	0.01780361	27.37773	0.312428	0.671674	1.07366	1.94224	0.116492	0.203302	0.162654	0.0697394	0.294188	0.153624	0.1026463	0.1734462
