Iteration	Posterior	Likelihood	Prior	alpha_song	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
3100	-83.66313	-91.66639	8.003265	1.729006	0.02316016	0.006243968	0.0696205	0.147935	0.00909916	9.49949e-06	0.0065953	0.114347	0.0125217	0.210042	0.124811	0.0637162	0.0684214	0.0317665	0.0179914	0.0913555	0.0317684	0.00291141	109.883	0.258632	0.622711	1.06145	2.0572	0.0425174	0.45463	0.000477439	0.206669	0.203809	0.091897	0.009155378	0.3179999
3200	-78.00736	-89.0515	11.04414	2.988324	0.031039	0.06769985	0.0459607	0.0583511	0.0121338	0.0657093	0.124908	0.0967195	0.00933159	0.0383407	0.15415	0.0141442	0.0132406	0.127449	0.0268171	0.193505	0.0192384	0.0447388	17.5172	0.388357	0.730879	1.08246	1.79831	0.0319806	0.468888	0.0425107	0.108548	0.324978	0.0230947	0.1124387	0.3978952
3300	-73.29388	-85.1413	11.84742	1.263639	0.05166197	0.01571455	0.0779437	0.117527	0.0257764	0.0684384	0.0228527	0.00568896	0.052787	0.00162356	0.0420633	0.265647	0.127811	0.0797009	0.0170071	0.0685275	0.0266051	0.004976119	49.39498	0.186396	0.543821	1.0329	2.23689	0.021017	0.453391	0.000183404	0.0811956	0.417124	0.027089	0.02069067	0.2405006
3400	-77.18349	-81.2793	4.095808	2.008626	0.007423086	-0.003201832	0.0866252	0.130987	0.0260321	0.00264715	0.00556395	0.0283874	0.0138579	0.0749628	0.0665412	0.0234332	0.0024646	0.128479	0.027898	0.311842	0.0702788	0.02527666	259.5374	0.294302	0.655928	1.0702	1.97957	0.0209065	0.389745	0.00405855	0.181326	0.349697	0.0542669	0.02207483	1.145044
3500	-74.07222	-83.51053	9.438307	1.140167	0.09625847	-0.001398461	0.0918685	0.0997155	0.0187291	0.0218211	0.0408289	0.132676	0.0215757	0.00749333	0.0863289	0.00176612	0.106519	0.140977	0.0137731	0.129631	0.0862961	0.07093646	53.0268	0.164043	0.515177	1.01983	2.30095	0.0974798	0.435176	0.0118373	0.115361	0.296847	0.0432988	0.069538	1.020111
3600	-71.62142	-83.89683	12.27541	2.782631	0.0917046	0.02481162	0.00622424	0.0339765	0.116224	0.0758748	0.0841809	0.0217877	0.0102919	0.0347842	0.0180815	0.0115748	0.166527	0.0979997	0.00898854	0.216998	0.0964873	0.01461516	14.36685	0.371714	0.718735	1.08121	1.82834	0.0849836	0.474787	0.00402672	0.0937571	0.290864	0.0515811	0.03942678	0.3706911
3700	-80.58025	-88.94	8.359747	1.564098	0.0387642	0.02832477	0.0525235	0.213393	0.0583664	0.0238118	0.0191989	0.00871978	0.0580688	0.325366	0.092244	0.0174152	0.0270393	0.00210843	0.00912596	0.0844588	0.00816056	0.05903822	44.82285	0.235057	0.598889	1.05397	2.11208	0.0351765	0.509489	0.0512847	0.138687	0.209907	0.0554555	0.08736299	0.6757806
3800	-81.57164	-90.20839	8.636749	3.135052	0.0936554	0.08212229	0.00198356	0.0148394	0.0312533	0.0220361	0.248311	0.0282887	0.0167374	0.0934722	0.0149014	0.228608	0.0554756	0.0299976	0.0166973	0.139671	0.057727	0.103818	12.37642	0.399447	0.738742	1.08311	1.7787	0.0762545	0.499456	0.00658104	0.0985267	0.28742	0.0317619	0.1859403	0.5583405
3900	-80.28606	-93.46706	13.181	2.08859	0.0320589	0.02673269	0.241051	0.00308799	0.0367392	0.0227904	0.0573293	0.0514686	0.0174274	0.076101	0.0123285	0.0499176	0.186148	0.0245656	0.0168251	0.171641	0.0325797	0.0185581	18.91966	0.303625	0.664115	1.07206	1.9602	0.0368364	0.608938	0.0554391	0.0929952	0.183866	0.0219251	0.04529079	0.4097544
4000	-77.43871	-86.42908	8.990375	1.073283	0.04708884	-0.003422203	0.0477143	0.229772	0.0194639	0.139547	0.0220893	0.00301115	0.00160185	0.00868079	0.0851992	0.253566	0.0690679	0.0424228	0.0074301	0.0588446	0.0115886	0.02476566	98.4082	0.15134	0.497722	1.01116	2.33978	0.0608429	0.602886	0.010433	0.085079	0.191202	0.049557	0.02134345	1.16034
4100	-76.91674	-85.2393	8.322555	3.925649	0.05806103	0.001425585	0.0195189	0.0812486	0.0190944	0.0130093	0.139837	0.0041222	0.0310394	0.00371819	0.0555338	0.0371524	0.228068	0.172296	0.00646957	0.180213	0.00867872	0.02685644	49.14939	0.450231	0.772598	1.08441	1.69277	0.0477456	0.398257	0.0266651	0.0846975	0.334092	0.108543	0.02828203	0.949594
4200	-80.29952	-84.52496	4.225441	6.543374	0.03478703	0.004029276	0.0434993	0.073028	0.0807853	0.0258122	0.0495629	0.168626	0.0557867	0.0619151	0.0325271	0.00440719	0.0529763	0.0658492	0.0551328	0.226873	0.00321821	0.0684951	48.88998	0.555803	0.833538	1.08002	1.53064	0.0797251	0.38109	0.0111396	0.0924791	0.381859	0.053708	0.07252438	0.9444425
4300	-81.39397	-85.5856	4.191634	5.3142	0.09477343	-0.008382992	0.244247	0.0769228	0.0284016	0.110759	0.0551246	0.0452339	0.055027	0.0030063	0.118806	0.100919	0.0301331	0.0248173	0.0224988	0.0824392	0.00166401	0.05491336	76.11742	0.514626	0.811119	1.08272	1.59154	0.0295657	0.477956	0.0364862	0.16071	0.282135	0.0131471	0.04653037	1.180162
4400	-82.56965	-83.97552	1.405876	1.14612	0.02084364	0.005629121	0.139514	0.0824842	0.0484327	0.14393	0.0565159	0.0139024	0.0103145	0.000611114	0.0202143	0.11504	0.0201313	0.127717	0.0499561	0.17013	0.00110634	0.01073295	690.9159	0.165153	0.51666	1.02054	2.29764	0.0509379	0.34368	0.0406263	0.0739314	0.453416	0.0374087	0.01636207	0.6559651
4500	-75.05182	-90.08548	15.03366	2.327201	0.137978	0.1158628	0.0583269	0.0814818	0.044563	0.174746	0.0042912	0.0433423	0.0326276	0.0597083	0.0885409	0.129421	0.0358582	0.0061137	0.0468604	0.0959634	0.0981556	0.0184493	4.597168	0.329437	0.685835	1.07637	1.90836	0.0789952	0.489045	0.00982632	0.0746395	0.294122	0.0533723	0.1343121	0.1373614
4600	-76.62663	-88.0808	11.45417	1.083514	0.09630261	0.02155905	0.0797984	0.0273937	0.0151275	0.136163	0.0139556	0.0438278	0.112522	0.0274562	0.0156192	0.0422748	0.017052	0.131053	0.0518044	0.169288	0.116665	0.0002045616	51.06137	0.15331	0.500491	1.01257	2.33363	0.032827	0.492843	0.0187387	0.0999751	0.302725	0.0528917	0.02176361	0.009399248
4700	-73.96111	-83.1774	9.216295	5.350372	0.04750286	0.04198319	0.00626954	0.0219075	0.11117	0.0880356	0.0566092	0.0809052	0.0485882	0.0568062	0.0995776	0.0182129	0.0509913	0.0388866	0.0122493	0.309209	0.000580869	0.004901984	31.75013	0.516009	0.811899	1.08264	1.58945	0.0172102	0.452547	0.0107314	0.174681	0.321888	0.0229428	0.04688517	0.104553
4800	-69.34637	-80.87643	11.53006	2.408168	0.1525525	0.04481277	0.0780627	0.00756856	0.0585617	0.0862663	0.15327	0.0314216	0.0123703	0.014151	0.105542	0.0458356	0.104157	0.0943784	0.00278515	0.178156	0.0274725	0.003514056	27.72415	0.337574	0.692412	1.07751	1.89251	0.022374	0.478699	0.0224815	0.0899089	0.371261	0.0152756	0.04832682	0.0727144
4900	-71.98784	-81.5578	9.569961	3.237213	0.1171625	0.05565799	0.100048	0.0432218	0.027971	0.0993259	0.000587275	0.0906075	0.0120441	0.00615548	0.0361379	0.0436079	0.0618274	0.12133	0.00671771	0.321036	0.0293824	0.0180987	32.33532	0.406819	0.74387	1.08346	1.76585	0.0441651	0.396422	0.000989483	0.22604	0.265106	0.0672773	0.07375669	0.2453838
5000	-72.23751	-83.2312	10.99369	2.067027	0.09723254	0.02638305	0.206677	0.103624	0.0952848	0.0105279	0.0317175	0.0120898	0.00110633	0.052953	0.0166535	0.0647704	0.227153	0.0806244	0.00367179	0.0929865	0.00016006	0.0313862	32.94476	0.301147	0.661957	1.07158	1.96532	0.0519985	0.370988	0.00237284	0.189928	0.32431	0.0604032	0.05776925	0.5433028
5100	-73.94652	-85.82013	11.87361	1.584981	0.08130725	0.04495915	0.0782148	0.146015	0.0123384	0.00971549	0.0877345	0.0287327	0.0741245	0.0423819	0.0368144	0.0212326	0.232012	0.0267377	0.0114141	0.14751	0.0450226	0.003234129	39.16032	0.238157	0.602116	1.05505	2.10468	0.057096	0.467341	0.0254229	0.147797	0.233241	0.0691015	0.04819328	0.06710747
5200	-82.77869	-88.22698	5.448287	0.7067687	0.02336267	0.0006570309	0.0422859	0.108433	0.0474475	0.217684	0.118916	0.012537	0.0119476	0.0120501	0.0481356	0.129136	0.113885	0.0477096	0.00815247	0.031896	0.049784	0.001557614	531.6884	0.0756346	0.366706	0.927351	2.63031	0.0362052	0.370705	0.0128855	0.1262	0.424501	0.0295029	0.002214645	0.7033245
5300	-77.24367	-89.03214	11.78848	1.86267	0.1478735	0.08029058	0.0333825	0.140558	0.144924	0.142376	0.00477444	0.0631002	0.0254404	0.071034	0.0130106	0.00353985	0.00936935	0.09443	0.0678468	0.173129	0.0130852	0.0005513467	22.10066	0.276312	0.639568	1.06614	2.01798	0.0971383	0.443575	0.00805566	0.153798	0.263245	0.0341884	0.08084192	0.006820059
5400	-82.08053	-86.34902	4.268495	2.103144	0.0252148	-0.004015517	0.045507	0.18615	0.00356985	0.216945	0.0342791	0.0159787	0.0778432	0.0835647	0.0216712	0.0122306	0.0715324	0.0332441	0.0465586	0.119364	0.0315614	0.04485424	161.7384	0.305284	0.665552	1.07237	1.9568	0.0418091	0.426209	0.0084541	0.124712	0.32787	0.0709464	0.04083873	1.098326
5500	-74.13549	-83.39999	9.264496	2.339888	0.02359721	0.008500359	0.0363372	0.0478081	0.0295747	0.0708901	0.0542569	0.0332169	0.0689114	0.040547	0.0142126	0.0819233	0.127359	0.0309864	0.0193623	0.250011	0.0946034	0.02210901	68.3137	0.330731	0.68689	1.07656	1.90582	0.102085	0.456618	0.00124259	0.111985	0.286469	0.0416012	0.03060937	0.7222955
5600	-78.2437	-89.68639	11.44269	1.210058	0.03968459	0.02927629	0.0243369	0.0672317	0.108516	0.0802367	0.0648431	0.00747602	0.0112838	0.139654	0.112114	0.144055	0.00943286	0.0269549	0.0477112	0.0857123	0.0704412	0.005311923	40.82689	0.176871	0.531914	1.02764	2.26357	0.0579669	0.449417	0.00876517	0.146796	0.245834	0.0912212	0.03458822	0.1535761
5700	-81.71995	-91.20228	9.482333	2.454815	0.1098587	0.001674344	0.0222459	0.0382504	0.00914163	0.144272	0.187618	0.094568	0.0362021	0.0687205	0.0527686	0.00726367	0.0635511	0.0185282	0.0866533	0.106352	0.0638648	0.01752191	40.78164	0.34213	0.696043	1.0781	1.88373	0.0371045	0.441167	0.0115831	0.152818	0.294859	0.0624682	0.01919625	0.9127776
5800	-83.49013	-92.62006	9.12993	0.5454249	0.1996337	0.03091768	0.0831733	0.0344219	0.132237	0.11474	0.0180244	0.0169614	0.0429416	0.105388	0.0881165	0.046993	0.0647152	0.0123454	0.0416557	0.185364	0.0129232	0.03714804	59.63799	0.0420852	0.28054	0.8507	2.82667	0.037199	0.280832	0.0958505	0.246234	0.30039	0.0394952	0.06806571	0.5457672
5900	-80.82603	-90.62187	9.795848	0.9931346	0.1003625	0.03256144	0.177011	0.124237	0.0536556	0.0589776	0.070527	0.0714001	0.0566148	0.0102892	0.154002	0.0188537	0.0696037	0.0173843	0.0825018	0.0260951	0.00884724	0.03494141	54.55082	0.135582	0.474679	0.998853	2.39089	0.0968903	0.37741	0.0315677	0.12709	0.317385	0.0496563	0.06750286	0.5176287
6000	-76.20373	-88.51865	12.31492	1.819448	0.08965389	0.02391575	0.0678638	0.0205744	0.00542215	0.0999457	0.00513684	0.037357	0.029765	0.135978	0.0074918	0.000481462	0.0114351	0.0235062	0.0423485	0.467745	0.0449496	0.02750292	21.65674	0.270726	0.63433	1.06474	2.03021	0.0638092	0.30535	0.0646723	0.179128	0.31855	0.0684901	0.05141867	0.534882
6100	-74.34889	-83.01322	8.664333	4.018084	0.07258152	0.01696464	0.0980454	0.0207346	0.0499065	0.0911239	0.00588965	0.0116565	0.0283891	0.00304846	0.00312545	0.312084	0.0234249	0.139854	0.0165214	0.177157	0.0190395	0.001325695	58.73675	0.455353	0.775832	1.0844	1.68442	0.0571221	0.297747	0.0306861	0.152508	0.374109	0.0878276	0.01829033	0.07248062
6200	-72.88456	-87.12554	14.24097	1.37382	0.07796395	0.1513433	0.0822942	0.0403477	0.0556345	0.113855	0.123177	0.118539	0.0227732	0.0511483	0.0350554	0.0377424	0.0869021	0.107876	0.00855927	0.104416	0.01168	0.01583602	11.80384	0.205156	0.566111	1.04206	2.18667	0.0827237	0.418177	0.0237764	0.156947	0.273843	0.0445335	0.1671793	0.09472473
6300	-73.58733	-84.5343	10.94697	2.104626	0.1941541	0.01742862	0.0622831	0.108392	0.236179	0.156795	0.0701841	0.017235	0.076412	0.00893545	0.0249968	0.0016221	0.0612848	0.0718195	0.00575789	0.0801382	0.0179652	0.04374866	24.00118	0.305452	0.665697	1.0724	1.95645	0.0292898	0.312754	0.00230475	0.116001	0.367157	0.172492	0.06117728	0.7151129
6400	-75.85017	-87.2566	11.40643	3.189185	0.1563476	0.03880631	0.0136284	0.0263071	0.0472203	0.142329	0.0118568	0.0371878	0.0360654	0.00751216	0.0516937	0.00900247	0.106694	0.234172	0.028138	0.222795	0.0253984	0.05255588	12.28762	0.403388	0.741492	1.0833	1.77182	0.0490549	0.277009	0.0050677	0.0886586	0.51523	0.0649802	0.09136219	0.5752476
6500	-68.89246	-80.96463	12.07217	2.254297	0.115061	0.02758813	0.0278085	0.0694744	0.00798618	0.117263	0.118781	0.0625676	0.0823755	0.00997654	0.0203691	0.0849098	0.136643	0.0464033	0.00256859	0.205257	0.00761538	0.01879249	23.94403	0.321851	0.67959	1.07522	1.92334	0.0375892	0.442846	0.00443026	0.0664439	0.393164	0.0555268	0.04638062	0.4051798
6600	-75.84326	-83.93967	8.096409	1.286746	0.06137716	0.01359048	0.0178847	0.0671916	0.0353075	0.0585221	0.033389	0.0430914	0.0283168	0.0178515	0.151001	0.0905129	0.0687533	0.0787268	0.0224372	0.243254	0.0437603	0.08936637	64.2551	0.190422	0.54873	1.03499	2.22586	0.0213313	0.375691	0.0214306	0.121102	0.416546	0.0438989	0.1029569	0.8679983
6700	-80.2902	-93.72403	13.43383	2.156967	0.04349657	0.07213755	0.0432347	0.253226	0.0305498	0.00917175	0.0159986	0.129266	0.0311311	0.0559926	0.13909	0.0734118	0.0908795	0.0411636	0.01098	0.04293	0.032974	0.02780135	15.62088	0.311319	0.670731	1.07346	1.94449	0.0807379	0.376815	0.0404859	0.193721	0.292566	0.0156742	0.0999389	0.2781834
