Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates[55]	branch_rates[56]	branch_rates[57]	branch_rates[58]	branch_rates[59]	branch_rates[60]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	-599.3778	-536.7632	-62.61455	7.194376	2.189024	0.11271	0.140751	0.103987	0.0483365	0.234158	0.00506828	0.0179824	0.0643667	0.188607	0.173216	0.0819871	0.0878448	0.144021	0.0288286	0.062824	0.135888	0.127548	0.15464	0.190361	0.0210681	0.127955	0.0171929	0.030898	0.131822	0.29414	0.0200813	0.0203819	0.38977	0.013395	0.266819	0.000506727	0.0719478	0.0604391	0.14538	0.000653002	0.0234542	0.285225	0.0647966	0.024595	0.44807	0.445243	0.0321125	0.0296809	0.140599	0.0338292	0.0701993	0.0762147	0.29762	0.0782038	0.0542169	0.0589769	0.189561	0.0648664	0.0402224	0.0194818	0.275936	0.0990638	0.0510034	0.127048	0.298333	0.1435054	-0.009501122	0.0472273	0.221462	0.108653	0.0397802	0.0180964	0.0666712	0.0873203	0.00881345	0.00834615	0.0328732	0.106215	0.15241	0.0213335	0.0707941	0.0100043	0.4489247	6	26.54218	0.1055739	0.314841	0.673718	1.07407	1.93737	0.146897	0.114478	0.0745418	0.270252	0.219707	0.174124	0.4394236	1.021622
100	-571.8081	-529.7806	-42.02747	8.081176	1.607271	0.0549013	0.0680132	0.143114	0.0705576	0.0126574	0.00327693	0.00722238	0.0112851	0.154954	0.0781967	0.0107098	0.0135972	0.0394362	0.0843744	0.0986925	0.0091634	0.0305388	0.125603	0.0710894	0.00109185	0.236881	0.0315008	0.00280366	0.102408	0.10124	0.0620507	0.0146566	0.145621	0.0105001	0.0260695	0.000686449	0.194451	0.0811579	0.0328666	0.0445004	0.0369514	0.172862	0.0238981	0.00233395	0.147239	0.0172866	0.150605	0.08534	0.0178018	0.0949465	0.133278	0.00475288	0.0554885	0.19138	0.293739	0.112409	0.204976	0.0978865	0.0816249	0.00701667	0.106656	0.00902275	0.021032	0.23595	0.040307	0.05404581	-0.007166992	0.0585326	0.134943	0.0810233	0.0678803	0.0447878	0.108745	0.151189	0.00525892	0.00170107	0.0722139	0.0972023	0.0440389	0.0206014	0.069621	0.0422618	0.5381803	8	28.28277	0.08900225	0.241428	0.60549	1.05615	2.09694	0.125665	0.126617	0.0986733	0.271616	0.173101	0.204327	0.5310134	1.013497
200	-567.8526	-520.7068	-47.14587	5.791981	3.028665	0.00468337	0.280426	0.00605768	0.0834984	0.0961718	0.0137071	0.0216335	0.167573	0.0213559	0.084983	0.0218337	0.0570013	0.0482774	0.0451482	0.0208868	0.156255	0.0376428	0.273308	0.102073	0.00869762	0.169542	0.00310271	0.0246899	0.222039	0.0294401	0.0931456	0.00659615	0.0163061	0.0239304	0.367795	0.0216312	0.0104764	0.067931	0.133962	0.0481783	0.0557908	0.00559883	0.0452544	0.0425501	0.0550126	0.374115	0.0512816	0.11833	0.00137804	0.0306735	0.0751376	0.115367	0.012541	0.00119185	0.161855	0.211508	0.171745	0.0321788	0.182689	0.0558737	0.1584	0.0163285	0.0758495	0.00689979	0.219276	0.07745718	0.001706156	0.0524906	0.184104	0.0812034	0.0118372	0.0539649	0.2169	0.168037	0.00209428	0.00245533	0.0348481	0.0718269	0.0442192	0.030854	0.043813	0.00135182	0.4730329	11	29.6686	0.107868	0.391467	0.733103	1.08265	1.79278	0.119978	0.0754985	0.0876003	0.296792	0.163968	0.256162	0.4747391	0.9964061
300	-608.573	-533.5713	-75.00175	7.80725	0.8323993	0.13238	0.0558319	0.0435718	0.186103	0.107409	0.11236	0.0986345	0.131613	0.0124024	0.121894	0.11286	0.0131365	0.00459738	0.0105197	0.376487	0.0571057	0.192434	0.0399286	0.00948159	0.0609469	0.278673	0.00838674	0.0023512	0.381748	0.0687674	0.265099	0.124615	0.107963	0.196962	0.197731	0.18231	0.126735	0.13725	0.201956	0.2656	0.197401	0.163829	0.772219	0.12609	0.159652	0.385503	0.0370373	0.0622296	0.0264602	0.00533004	0.0555589	0.182534	0.00722199	0.462473	0.0949852	0.196665	0.00265645	0.0183642	0.209706	0.0466267	0.00409024	0.00308273	0.270201	0.462126	0.011298	0.1222879	-0.08612718	0.121774	0.176282	0.0254125	0.0305035	0.0173824	0.113339	0.134379	0.00527086	0.00103262	0.113132	0.0349703	0.0618741	0.0242279	0.104103	0.036317	0.5491151	11	25.87024	0.1321948	0.102432	0.419858	0.965543	2.51217	0.171667	0.167286	0.089378	0.282956	0.134725	0.153987	0.462988	1.186025
400	-576.9998	-533.0113	-43.98855	8.107152	1.147744	0.125202	0.222717	0.139265	0.0554637	0.0792175	0.0476433	0.0153151	0.0467905	0.110709	0.0225877	0.0152401	0.0520019	0.0133446	0.0367666	0.00793955	0.0569749	0.0623366	0.116728	0.0171504	0.0129844	0.123224	0.0037925	0.0423853	0.17552	0.0745445	0.0630984	0.00397063	0.0484399	0.00105446	0.206119	0.149838	0.0298195	0.122063	0.0917169	0.0535477	0.0976222	0.0733743	0.0477779	0.0249367	0.130225	0.124658	0.00726558	0.00183394	0.451314	0.0457761	0.00487812	0.129673	0.0670134	0.05735	0.126697	0.00783564	0.0808553	0.0132221	0.168907	0.0231873	0.000958796	0.0615996	0.105807	0.0161255	0.208477	0.0901849	-0.05424696	0.105183	0.293395	0.0341509	0.0722864	0.0172428	0.164701	0.0567203	0.00126166	0.0105208	0.10477	0.0387142	0.0389815	0.0225217	0.0299798	0.00957046	0.5606754	8	27.83375	0.1259891	0.165456	0.517062	1.02074	2.29675	0.109628	0.161257	0.0806372	0.255375	0.165237	0.227866	0.5064284	1.107117
500	-612.0598	-528.5156	-83.54425	18.21613	2.720379	0.040536	0.405654	0.0542594	0.168041	0.0411293	0.0223878	0.235136	0.00534753	0.00182508	0.0473539	0.0530109	0.0123985	0.154458	0.108188	0.0579279	0.0359998	0.273135	0.208815	0.0825467	0.105728	0.272845	0.00462789	0.37043	0.0479451	0.219589	0.432359	0.0103089	0.0344777	0.0713827	0.14682	0.0119134	0.00636086	0.00810986	0.0527146	0.0752329	0.237129	0.0546927	0.40064	0.155889	0.0653653	0.260785	0.0315327	0.0944216	0.107892	0.0279118	0.144501	0.0707345	0.0741476	0.0368855	0.021035	0.194077	0.0263168	0.0266353	0.137532	0.172072	0.0236661	0.392068	0.10818	0.115343	0.150465	0.111685	0.01926778	0.066522	0.238195	0.0140301	0.011238	0.0361841	0.335411	0.0157675	0.00430808	0.0380585	0.130163	0.0397704	0.0159304	0.0103192	0.0419642	0.00213793	0.4832422	8	36.01934	0.06831573	0.366402	0.714768	1.08074	1.83809	0.123685	0.128869	0.12306	0.236025	0.19458	0.193781	0.5025099	0.9616569
600	-593.1106	-529.1374	-63.97314	8.827252	2.709721	0.0272149	0.254661	0.0140457	0.0136587	0.118301	0.00428862	0.0257323	0.00285458	0.00538952	0.0208372	0.02632	0.0289746	0.137371	0.0916158	0.125039	0.209183	0.151233	0.338556	0.0413867	0.0306978	0.0550965	0.0168011	0.00838634	0.333529	0.105234	0.168833	0.0196511	0.0760741	0.0117853	0.345228	0.291729	0.0223684	0.410435	0.016439	0.0158966	0.013602	0.19457	0.225883	0.0926309	0.0904747	0.0758351	0.355112	0.00174787	0.00585567	0.0558902	0.0557776	0.0812171	0.0490013	0.0193793	0.0639813	0.112589	0.0145331	0.00570605	0.141753	0.316583	0.160378	0.16487	0.109075	0.190676	0.0489774	0.1193713	0.02355821	0.096595	0.24038	0.0101205	0.000282288	0.0684336	0.197406	0.0227536	0.0455078	0.00384677	0.206088	0.0118179	0.0223741	0.01524	0.042936	0.0162185	0.3310056	9	30.64542	0.09193571	0.365479	0.714074	1.08065	1.83979	0.121987	0.143396	0.0920498	0.197771	0.203695	0.241101	0.3545638	0.9335572
700	-626.7552	-543.747	-83.00812	6.353301	1.40627	0.131548	0.19185	0.201762	0.0448934	0.440584	0.0292998	0.0733196	0.0445059	0.123454	0.0538784	0.270565	0.188296	0.207314	0.0383551	0.00819204	0.277791	0.00137048	0.625463	0.15997	0.0197613	0.177397	0.0302415	0.0293593	0.0218614	0.20667	0.438745	0.428431	0.135205	0.0189386	0.263634	0.096573	0.0121643	0.222923	0.493401	0.23072	0.00149428	0.0150121	0.079698	0.0406178	0.0128419	0.383684	0.0454927	0.642395	0.132294	0.0585794	0.145363	0.00119817	0.128711	0.0397472	0.019147	0.267878	0.130777	0.141019	0.704295	0.0684341	0.894464	0.132143	0.0405848	0.366243	0.0842874	0.1829093	-0.04740476	0.0808212	0.234979	0.0403321	0.0189333	0.0643759	0.186861	0.00795388	0.0232109	0.000249767	0.135025	0.0766085	0.0223363	0.0134317	0.0637281	0.0311535	0.7315065	10	26.80793	0.1126334	0.210473	0.572173	1.04441	2.17295	0.154903	0.119561	0.0793833	0.261971	0.149531	0.23465	0.6841017	1.069295
800	-559.3485	-529.7607	-29.58775	7.73684	1.512309	0.0574012	0.0715949	0.074703	0.0947545	0.0804984	0.0215266	0.00505826	0.00130507	0.0245261	0.0944738	0.0230112	0.0126856	0.0862733	0.0812848	0.135506	0.0171971	0.00623247	0.114448	0.0687045	0.0125448	0.178882	0.00437686	0.109709	0.007769	0.0749677	0.112155	0.0462572	0.149178	0.024318	0.204501	0.0563666	0.0617704	0.0514829	0.0190483	0.00659508	0.00654299	0.0429911	0.037832	0.00297984	0.0369176	0.0416198	0.00973066	0.103157	0.227248	0.0750767	0.0548691	0.00822867	0.00247856	0.00366854	0.0413603	0.149753	0.127565	0.0521303	0.132556	0.0820195	0.0650834	0.113529	0.0397421	0.072691	0.230809	0.06686963	0.01127399	0.118237	0.112779	0.0805289	0.0125425	0.0265849	0.00712426	0.132909	0.0955806	0.00827366	0.00611113	0.135547	0.0639721	0.0971165	0.0807287	0.0219654	0.5729582	10	30.25454	0.1115333	0.227218	0.590593	1.05114	2.13105	0.152899	0.112033	0.140854	0.254051	0.0952024	0.244961	0.5842322	0.9807029
900	-624.0996	-536.4523	-87.64726	4.763672	2.233174	0.208894	0.100861	0.0136364	0.165271	0.137573	5.28623e-05	0.0322164	0.55297	0.00909479	0.0184763	0.234395	0.0882775	1.4105	0.0451479	0.133268	0.121944	0.00862899	0.255533	0.0191824	0.0063032	0.448828	0.0284495	0.0521997	0.128514	0.216328	0.388809	0.103062	0.0701014	0.0232856	0.193865	0.11274	0.0766676	0.687329	0.133126	0.255729	0.0929365	0.268338	0.048127	0.0140955	0.150728	0.435805	0.0255918	0.503098	0.352753	0.0715677	0.0373393	0.0666729	0.033485	0.0703823	0.0103634	0.772338	0.129222	0.0314675	0.389011	0.0033967	0.457587	0.247988	0.00740463	0.145725	0.454873	0.1501811	0.05993175	0.0143513	0.278736	0.0727832	0.0542137	0.0481018	0.0553364	0.238162	0.0245891	0.0127486	0.0560191	0.0367013	0.0101351	0.0461807	0.0334245	0.0185173	0.477341	10	24.28744	0.1371826	0.319606	0.67772	1.07486	1.92781	0.129074	0.106707	0.0969228	0.301331	0.109776	0.256189	0.5372728	0.8884519
