Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	-1280.212	-780.147	-500.0648	59.84228	5.02192	0.01587869	-0.03901419	0.107971	0.00354048	0.230376	0.0042564	0.0328197	0.00948821	0.158487	0.030192	0.0817543	0.0172934	0.0258595	0.00084903	0.0545874	0.234595	0.00793071	0.671825	32	69.86399	0.0763584	0.502985	0.804484	1.08326	1.60927	0.0530602	0.217662	0.208776	0.206161	0.199952	0.11439	0.6328108	1.061652
100	-1277.048	-772.5057	-504.5422	61.91624	4.811468	0.01812023	0.03316154	0.198924	0.0011589	0.119243	0.168992	0.0142535	0.0114235	0.11506	0.0287774	0.0456733	0.0313189	0.0255377	0.0101039	0.0755296	0.130615	0.0233892	0.511962	41	66.36185	0.08695038	0.494054	0.799298	1.08361	1.62303	0.0353651	0.242528	0.115436	0.264431	0.191221	0.151019	0.5451236	0.9391669
200	-1270.796	-769.678	-501.1177	62.98033	7.752528	0.01554491	0.05001115	0.13634	0.0227417	0.22385	0.020766	0.022714	0.00524696	0.173563	0.0592658	0.0631603	0.0011581	0.0451111	0.00191928	0.0647621	0.152387	0.00701359	0.594884	31	68.84167	0.06785666	0.587397	0.849705	1.07721	1.48569	0.0407446	0.18297	0.250513	0.189426	0.184096	0.15225	0.6448951	0.9224507
300	-1271.857	-783.8526	-488.0048	61.04464	4.672923	0.01572951	0.01320209	0.130194	0.00948972	0.155515	0.00141097	0.0540766	0.0211625	0.199531	0.0417109	0.0731037	0.0212321	0.0324619	0.00304388	0.0383879	0.200581	0.0180982	0.6983723	34	62.25868	0.07249196	0.487899	0.795676	1.08382	1.6326	0.0570508	0.16508	0.170263	0.215191	0.281205	0.11121	0.7115744	0.9814466
400	-1262.785	-769.5354	-493.25	60.59929	8.946773	0.01774813	-0.03972301	0.137824	0.0375537	0.112578	0.0584056	0.0913216	0.0106309	0.122609	0.0418045	0.0449001	0.0149153	0.0163863	0.000192968	0.0469465	0.251032	0.0128991	0.6012228	36	61.86305	0.07375788	0.612698	0.862052	1.07454	1.45071	0.0432535	0.187627	0.172033	0.214786	0.267075	0.115225	0.5614998	1.070744
500	-1290.405	-761.9792	-528.4256	58.97438	5.210469	0.01384572	-0.03151253	0.120615	0.150325	0.045179	0.112901	0.0254358	0.00106937	0.142223	0.0573224	0.0904124	0.00258117	0.00877306	0.0161718	0.0424184	0.171314	0.0132592	0.6206338	35	70.11898	0.05900272	0.510591	0.808834	1.08292	1.59766	0.06467	0.175823	0.199234	0.223689	0.216875	0.11971	0.5891213	1.053491
600	-1299.123	-779.3102	-519.8125	57.74101	7.746502	0.01501265	0.01169676	0.150622	0.00729494	0.111464	0.0572516	0.0128142	0.00317075	0.195126	0.0549745	0.0886824	0.00471603	0.0289587	0.00960368	0.0525888	0.204078	0.0186539	0.7383804	29	60.30861	0.06013562	0.587256	0.849634	1.07722	1.48589	0.0661212	0.166804	0.237946	0.222256	0.185842	0.121031	0.7500772	0.9844059
700	-1247.723	-773.2019	-474.5215	54.12279	4.329825	0.01948991	-0.03992644	0.226349	0.0196037	0.0897139	0.0113777	0.103477	0.010506	0.143744	0.0265177	0.0746861	0.00547534	0.0284103	0.0120666	0.0837653	0.164083	0.000223688	0.8069316	33	64.94364	0.08210923	0.471612	0.785894	1.08422	1.65827	0.0471183	0.184666	0.242854	0.206831	0.22194	0.0965905	0.7670051	1.052055
800	-1258.23	-775.9102	-482.3201	56.75574	4.436014	0.02145216	-0.003983608	0.119169	0.00744913	0.187453	0.0139924	0.01379	0.0113848	0.151191	0.0724424	0.0479754	0.00320839	0.0380193	0.00994224	0.0729605	0.230329	0.0206931	0.7141074	34	66.9373	0.08199526	0.476821	0.789055	1.08412	1.65001	0.0432945	0.269531	0.164989	0.223083	0.18342	0.115681	0.7101238	1.00561
900	-1247.496	-764.3326	-483.1639	55.98005	3.278305	0.01640531	-0.03299865	0.158877	0.000985162	0.243731	0.00733537	0.00177582	0.011961	0.15246	0.0375843	0.0618834	0.0227463	0.0437587	0.00897812	0.0805207	0.166787	0.000614654	0.6909032	35	61.65039	0.06598939	0.409708	0.745859	1.08358	1.76085	0.0612061	0.209847	0.188967	0.209098	0.190934	0.139948	0.6579046	1.050157
