Number Invariant Sites,Number Invariant Sites Excluding Ambiguous,Max Invariant Block Length,Max Invariant Block Length Excluding Ambiguous,Max Pairwise Difference,Max Pairwise Difference Excluding Ambiguous,Max Variable Block Length,Max Variable Block Length Excluding Ambiguous,Min Pairwise Difference,Min Pairwise Difference Excluding Ambiguous,Number Invariable Block,Number Invariable Block Excluding Ambiguous,Segregating-Sites,Theta,Tajima-D,Tajima-Pi
2,28,2,9,8,30,32,4,0,5,1,5,38,0.4160584,-4.713292,0.1083333
2,23,1,6,12,31,22,9,0,5,2,7,38,0.4160584,-4.126157,0.1466667
8,29,2,7,7,26,12,3,1,3,5,6,32,0.350365,-4.38375,0.1083333
3,28,1,9,9,29,17,4,0,7,3,6,37,0.4051095,-4.822824,0.09833333
6,34,3,12,3,26,16,2,0,3,4,6,34,0.3722628,-5.758242,0.035
3,31,1,11,6,28,19,2,0,5,3,7,37,0.4051095,-5.189647,0.075
3,24,1,7,9,29,19,4,2,4,3,8,37,0.4051095,-4.324993,0.13
3,26,1,6,9,28,17,3,0,9,3,9,37,0.4051095,-4.744219,0.1033333
5,28,2,10,7,27,14,6,0,5,3,7,35,0.3832117,-4.755928,0.09666667
5,27,2,7,10,29,18,3,0,7,4,9,35,0.3832117,-4.423979,0.1166667
4,29,1,10,6,29,16,3,1,3,4,9,36,0.3941606,-5.072861,0.08
7,27,1,9,6,26,14,2,0,4,7,10,33,0.3613139,-4.651846,0.09666667
7,31,2,11,8,29,16,4,0,6,6,6,33,0.3613139,-5.296356,0.06
5,36,1,19,3,29,14,1,0,3,5,5,35,0.3832117,-5.862428,0.03
6,31,3,18,7,26,15,5,0,3,4,5,34,0.3722628,-4.989936,0.08
5,24,1,9,9,30,16,4,1,4,5,9,35,0.3832117,-4.092029,0.1366667
7,27,2,9,9,26,16,5,1,6,6,5,33,0.3613139,-4.241704,0.12
4,31,2,10,5,28,17,1,0,3,3,9,36,0.3941606,-5.126686,0.07666667
5,33,3,9,4,29,16,2,0,3,3,7,35,0.3832117,-5.641128,0.04333333
5,30,1,9,7,29,15,2,1,1,5,8,35,0.3832117,-4.783591,0.095
3,29,1,11,8,28,17,2,0,8,3,8,37,0.4051095,-4.822824,0.09833333
2,27,1,9,7,31,17,6,0,6,2,5,38,0.4160584,-4.636709,0.1133333
3,27,1,7,7,30,16,4,0,5,3,9,37,0.4051095,-4.560808,0.115
6,24,2,9,9,27,13,5,1,4,5,9,34,0.3722628,-4.250086,0.1233333
