Number Invariant Sites,Number Invariant Sites Excluding Ambiguous,Max Invariant Block Length,Max Invariant Block Length Excluding Ambiguous,Max Pairwise Difference,Max Pairwise Difference Excluding Ambiguous,Max Variable Block Length,Max Variable Block Length Excluding Ambiguous,Min Pairwise Difference,Min Pairwise Difference Excluding Ambiguous,Number Invariable Block,Number Invariable Block Excluding Ambiguous,Segregating-Sites,Theta,Tajima-D,Tajima-Pi
1,6,1,4,20,38,24,21,0,5,1,3,47,0.2759973,-1.995028,0.1388158
2,12,1,3,16,36,32,12,0,2,2,6,46,0.270125,-2.299295,0.1152412
2,13,1,4,17,36,41,17,0,1,2,9,46,0.270125,-2.283018,0.1163377
1,10,1,3,18,40,47,22,0,1,1,5,47,0.2759973,-2.023732,0.1368421
0,9,0,4,18,38,48,20,0,5,0,6,48,0.2818696,-1.962332,0.1441886
3,11,2,3,19,38,24,22,0,6,2,7,45,0.2642528,-1.742098,0.1493421
0,9,0,4,16,40,48,14,0,5,0,6,48,0.2818696,-2.293646,0.120943
2,7,2,3,18,39,24,22,0,3,1,5,46,0.270125,-2.113729,0.1277412
1,13,1,3,14,39,25,8,0,4,1,10,47,0.2759973,-2.379333,0.1123904
2,11,1,3,17,38,24,19,0,4,2,8,46,0.270125,-2.170701,0.1239035
0,10,0,3,16,39,48,22,0,5,0,7,48,0.2818696,-2.253013,0.1237939
2,16,1,6,15,36,36,7,0,2,2,9,46,0.270125,-2.549973,0.09835526
1,10,1,3,17,39,24,12,0,6,1,7,47,0.2759973,-2.052435,0.1348684
0,9,0,3,17,39,48,20,0,4,0,7,48,0.2818696,-2.063915,0.1370614
2,9,1,3,16,40,24,22,0,3,2,7,46,0.270125,-2.41324,0.1075658
0,5,0,3,16,39,48,22,0,2,0,2,48,0.2818696,-2.131115,0.1323465
2,6,1,3,19,35,25,22,0,5,2,4,46,0.270125,-1.833752,0.1466009
0,5,0,3,19,38,48,22,0,4,0,3,48,0.2818696,-2.015468,0.1404605
1,8,1,3,17,38,25,22,0,4,1,6,47,0.2759973,-1.974298,0.1402412
2,10,1,4,17,40,25,10,0,1,2,6,46,0.270125,-2.136518,0.1262061
2,13,1,4,16,35,23,14,0,4,2,9,46,0.270125,-2.247207,0.11875
0,10,0,4,16,39,48,13,0,4,0,7,48,0.2818696,-2.343656,0.1174342
1,8,1,3,20,38,32,22,0,2,1,6,47,0.2759973,-1.963136,0.1410088
4,6,3,4,16,35,22,21,0,8,2,3,44,0.2583805,-1.938592,0.1332237
2,15,1,3,13,36,34,13,0,4,2,11,46,0.270125,-2.650894,0.09155702
2,7,1,4,18,36,23,22,0,6,2,4,46,0.270125,-1.915141,0.1411184
0,8,0,3,19,39,48,21,0,4,0,5,48,0.2818696,-2.068603,0.1367325
0,10,0,5,18,36,48,19,0,7,0,6,48,0.2818696,-2.040473,0.1387061
0,10,0,3,18,37,48,13,0,6,0,7,48,0.2818696,-2.209255,0.126864
0,7,0,4,20,36,48,21,0,4,0,3,48,0.2818696,-1.945142,0.1453947
0,8,0,3,18,39,48,19,0,4,0,5,48,0.2818696,-2.082668,0.1357456
1,14,1,5,16,39,47,9,0,5,1,9,47,0.2759973,-2.30598,0.1174342
2,13,1,3,16,37,24,8,0,1,2,9,46,0.270125,-2.35464,0.1115132
0,10,0,3,16,38,48,17,0,3,0,6,48,0.2818696,-2.181125,0.1288377
0,13,0,3,17,40,48,11,0,3,0,7,48,0.2818696,-2.392103,0.1140351
1,9,1,3,16,40,27,10,0,4,1,5,47,0.2759973,-2.419199,0.1096491
1,6,1,4,19,34,24,22,0,6,1,3,47,0.2759973,-1.841944,0.1493421
2,12,1,3,17,40,23,13,0,3,2,7,46,0.270125,-2.02583,0.1336623
0,15,0,5,13,39,48,10,0,3,0,9,48,0.2818696,-2.548383,0.1030702
1,6,1,3,19,39,47,16,0,4,1,4,47,0.2759973,-1.875431,0.1470395
2,15,1,3,16,36,31,13,0,5,2,8,46,0.270125,-2.377429,0.1099781
0,9,0,3,17,38,48,16,0,0,0,7,48,0.2818696,-2.129552,0.1324561
1,16,1,3,15,38,27,10,0,5,1,11,47,0.2759973,-2.503714,0.1038377
0,11,0,4,16,39,48,15,0,5,0,8,48,0.2818696,-2.306149,0.1200658
0,8,0,3,17,39,48,19,0,4,0,5,48,0.2818696,-2.274893,0.1222588
1,7,1,3,17,38,27,19,0,4,1,5,47,0.2759973,-2.103463,0.1313596
1,6,1,3,17,39,47,21,0,4,1,3,47,0.2759973,-1.942406,0.1424342
2,11,1,5,16,38,23,10,0,6,2,7,46,0.270125,-2.116985,0.1275219
1,5,1,3,19,36,24,22,0,7,1,3,47,0.2759973,-1.875431,0.1470395
2,9,1,3,17,33,29,21,0,4,2,5,46,0.270125,-1.957463,0.1382675
1,11,1,3,16,40,47,15,0,2,1,9,47,0.2759973,-2.197546,0.1248904
1,8,1,5,17,37,47,22,0,5,1,4,47,0.2759973,-2.097084,0.1317982
1,7,1,3,18,36,33,22,0,6,1,5,47,0.2759973,-1.829187,0.1502193
1,12,1,3,16,40,47,16,0,4,1,9,47,0.2759973,-2.331494,0.1156798
1,12,1,4,15,37,27,8,0,1,1,7,47,0.2759973,-2.342657,0.1149123
2,12,1,3,15,39,23,16,0,4,2,6,46,0.270125,-2.287901,0.1160088
3,13,1,3,18,37,23,16,0,4,3,8,45,0.2642528,-2.019707,0.1310307
0,9,0,6,17,40,48,21,0,2,0,4,48,0.2818696,-2.212381,0.1266447
2,10,1,3,17,39,23,21,0,1,2,6,46,0.270125,-2.118613,0.1274123
1,7,1,3,17,35,30,22,0,3,1,5,47,0.2759973,-2.156085,0.1277412
0,12,0,3,15,38,48,9,0,3,0,8,48,0.2818696,-2.437424,0.1108553
0,7,0,3,17,38,48,15,0,6,0,5,48,0.2818696,-2.021719,0.1400219
2,8,2,3,18,37,24,19,0,6,1,5,46,0.270125,-1.93793,0.1395833
2,18,1,5,12,38,41,8,0,2,2,12,46,0.270125,-2.673683,0.09002193
2,10,1,3,18,37,43,18,0,6,2,6,46,0.270125,-1.885841,0.1430921
3,15,1,4,19,36,30,16,0,3,3,9,45,0.2642528,-2.031343,0.1302632
2,13,2,4,16,39,24,13,0,4,1,7,46,0.270125,-2.160935,0.1245614
3,16,1,4,15,38,26,20,0,3,3,9,45,0.2642528,-2.388744,0.1066886
3,13,1,4,17,36,21,18,0,2,3,7,45,0.2642528,-2.076226,0.1273026
0,11,0,5,18,39,48,22,0,2,0,6,48,0.2818696,-1.873253,0.1504386
0,7,0,3,16,38,48,22,0,8,0,5,48,0.2818696,-2.113924,0.1335526
0,6,0,3,18,36,48,20,0,2,0,4,48,0.2818696,-2.085794,0.1355263
0,11,0,4,14,37,48,15,0,3,0,8,48,0.2818696,-2.371786,0.1154605
4,13,1,4,15,34,22,17,0,5,4,8,44,0.2583805,-2.16108,0.1188596
3,17,1,3,15,37,32,6,0,2,3,11,45,0.2642528,-2.287342,0.1133772
1,11,1,4,15,37,47,11,0,3,1,7,47,0.2759973,-2.382522,0.1121711
1,11,1,3,16,38,47,8,0,4,1,8,47,0.2759973,-2.30598,0.1174342
2,11,1,5,17,37,26,9,0,4,2,7,46,0.270125,-2.061641,0.13125
1,6,1,3,18,37,24,22,0,3,1,4,47,0.2759973,-2.081138,0.1328947
0,12,0,3,16,39,48,18,0,5,0,8,48,0.2818696,-2.498373,0.1065789
2,8,1,3,18,36,24,20,0,7,2,6,46,0.270125,-2.056757,0.1315789
3,13,2,3,19,37,24,20,0,7,2,9,45,0.2642528,-1.850149,0.1422149
1,8,1,3,18,39,25,15,0,2,1,5,47,0.2759973,-2.0923,0.1321272
