Number Invariant Sites,Number Invariant Sites Excluding Ambiguous,Max Invariant Block Length,Max Invariant Block Length Excluding Ambiguous,Max Pairwise Difference,Max Pairwise Difference Excluding Ambiguous,Max Variable Block Length,Max Variable Block Length Excluding Ambiguous,Min Pairwise Difference,Min Pairwise Difference Excluding Ambiguous,Number Invariable Block,Number Invariable Block Excluding Ambiguous,Segregating-Sites,Theta,Tajima-D,Tajima-Pi
6,29,2,9,14,34,27,13,0,0,5,10,65,0.2034788,-2.445965,0.06083402
10,32,2,11,14,34,35,19,0,0,8,8,61,0.190957,-2.549216,0.05102458
8,28,2,9,15,38,35,20,0,0,6,8,63,0.1972179,-2.494855,0.05599558
6,33,2,11,14,35,19,14,0,0,5,8,65,0.2034788,-2.619285,0.05072632
2,28,1,9,17,38,40,11,0,0,2,10,69,0.2160006,-2.623809,0.05399613
2,31,1,10,12,38,50,14,0,0,2,10,69,0.2160006,-2.638659,0.05307926
8,30,1,9,13,36,38,28,0,0,8,8,63,0.1972179,-2.965172,0.0293731
4,35,1,9,12,39,28,10,0,0,4,13,67,0.2097397,-2.667613,0.04959956
4,31,1,9,14,38,25,10,0,0,4,15,67,0.2097397,-2.671293,0.04937862
7,33,1,11,14,37,17,6,0,0,7,14,64,0.2003484,-2.694393,0.04552334
3,38,1,11,11,38,36,5,0,0,3,15,68,0.2128701,-2.699649,0.04849489
6,36,1,10,12,38,33,10,0,0,6,13,65,0.2034788,-2.817986,0.03913836
8,28,2,9,13,34,23,11,0,0,7,14,63,0.1972179,-2.627168,0.04850594
7,33,1,9,14,34,22,12,0,0,7,12,64,0.2003484,-2.582508,0.0519525
5,26,1,9,17,35,37,18,0,0,5,9,66,0.2066093,-2.352206,0.06741784
7,24,1,9,16,36,28,28,0,0,7,10,64,0.2003484,-2.203404,0.07373654
9,29,1,9,14,33,33,25,0,0,9,11,62,0.1940875,-2.317522,0.06488815
7,32,1,9,14,34,36,27,0,0,7,8,64,0.2003484,-2.612113,0.05025131
4,26,1,9,14,34,28,19,0,0,4,10,67,0.2097397,-2.501447,0.0595747
11,35,2,9,14,35,19,9,0,0,9,10,60,0.1878266,-2.689926,0.04247445
7,33,2,10,14,34,27,10,0,0,6,11,64,0.2003484,-2.447168,0.05972936
3,30,1,10,14,37,30,8,0,0,3,14,68,0.2128701,-2.651208,0.05144435
6,34,2,11,14,33,28,11,0,0,5,12,65,0.2034788,-2.697326,0.04617509
6,29,3,9,15,40,36,14,0,0,3,15,65,0.2034788,-2.698462,0.04610881
4,35,1,9,12,39,31,7,0,0,4,11,67,0.2097397,-2.60376,0.05343275
4,35,2,10,15,38,34,10,0,0,3,11,67,0.2097397,-2.96167,0.03194698
4,33,1,10,13,35,37,14,0,0,4,8,67,0.2097397,-2.678286,0.04895885
4,32,1,11,14,35,25,8,0,0,4,13,67,0.2097397,-2.578366,0.05495719
6,28,2,9,16,35,39,10,0,0,4,12,65,0.2034788,-2.720246,0.04483844
3,39,1,11,13,38,28,21,0,0,3,11,68,0.2128701,-2.628711,0.05281414
2,26,1,9,17,34,30,12,0,0,2,11,69,0.2160006,-2.56781,0.05745374
3,25,1,9,15,37,30,17,0,0,3,7,68,0.2128701,-2.595147,0.05485777
5,27,1,9,17,35,27,13,0,0,5,12,66,0.2066093,-2.554752,0.0554322
8,31,1,9,14,34,14,7,0,0,8,16,63,0.1972179,-2.631657,0.04825186
4,32,2,10,15,38,50,16,0,0,3,11,67,0.2097397,-2.831571,0.03975697
4,26,1,9,17,36,24,17,0,0,4,12,67,0.2097397,-2.41312,0.06487711
2,30,1,9,14,39,38,26,0,0,2,9,69,0.2160006,-2.611464,0.05475835
9,27,3,10,13,34,33,12,0,0,7,12,62,0.1940875,-2.669239,0.04528031
8,30,2,9,15,33,20,9,0,0,7,10,63,0.1972179,-2.59087,0.05056062
7,31,1,10,12,37,30,7,0,0,7,12,64,0.2003484,-2.658636,0.04757802
6,33,1,10,11,38,29,7,0,0,6,13,65,0.2034788,-2.789763,0.04078431
4,27,1,9,17,36,35,19,0,0,4,10,67,0.2097397,-2.593087,0.05407346
7,37,1,10,12,38,20,13,0,0,7,14,64,0.2003484,-2.727075,0.0436454
4,26,1,10,14,38,31,10,0,0,4,10,67,0.2097397,-2.663933,0.04982049
4,26,1,9,18,37,38,20,0,0,4,9,67,0.2097397,-2.565116,0.05575255
1,35,1,10,15,37,68,6,0,0,1,13,70,0.219131,-2.735684,0.04787628
10,28,2,10,14,31,12,12,0,0,9,11,61,0.190957,-2.376148,0.06052472
6,28,1,9,16,36,25,19,0,0,6,11,65,0.2034788,-2.429297,0.06180613
7,31,1,10,15,36,35,9,0,0,7,13,64,0.2003484,-2.346048,0.06553991
14,27,3,9,15,31,33,16,0,0,10,9,57,0.1784353,-2.458684,0.05189727
2,32,1,12,14,37,33,12,0,0,2,13,69,0.2160006,-2.742606,0.04666114
5,22,2,9,15,32,22,22,0,0,4,8,66,0.2066093,-2.437518,0.06236951
6,33,2,9,14,37,32,12,0,0,5,12,65,0.2034788,-2.563974,0.05395195
5,28,2,9,16,36,25,14,0,0,4,14,66,0.2066093,-2.526564,0.05710025
5,27,1,9,17,36,44,11,0,0,5,10,66,0.2066093,-2.793888,0.04128141
9,32,2,10,14,34,33,10,0,0,8,11,62,0.1940875,-2.71422,0.04277271
7,26,3,9,15,38,28,13,0,0,5,11,64,0.2003484,-2.340281,0.06587131
8,31,2,10,14,32,36,28,0,0,6,9,63,0.1972179,-2.407232,0.06095554
13,39,2,13,14,32,15,11,0,0,10,12,58,0.1815657,-2.574319,0.04687103
8,30,2,9,14,32,15,12,0,0,7,9,63,0.1972179,-2.560816,0.05226181
15,40,2,14,13,33,20,9,0,0,13,11,56,0.1753048,-2.528381,0.04734604
10,30,2,9,16,33,28,20,0,0,8,14,61,0.190957,-2.192011,0.07063242
7,23,2,9,14,34,30,29,0,0,6,7,64,0.2003484,-2.573088,0.05249379
4,31,1,10,14,36,35,18,0,0,4,8,67,0.2097397,-2.536226,0.05748688
4,32,2,9,14,36,27,10,0,0,3,11,67,0.2097397,-2.741035,0.04519194
5,32,2,9,16,38,24,8,0,0,4,14,66,0.2066093,-2.705589,0.04650649
5,26,1,9,17,37,33,17,0,0,5,10,66,0.2066093,-2.474107,0.06020436
8,36,2,9,13,37,16,11,0,0,7,14,63,0.1972179,-2.701521,0.04429716
9,31,2,9,13,36,21,12,0,0,8,12,62,0.1940875,-2.631195,0.04740127
10,36,2,9,14,33,31,14,0,0,9,11,61,0.190957,-2.494076,0.05405137
7,30,2,9,15,38,33,15,0,0,6,8,64,0.2003484,-2.654599,0.04781
7,25,2,10,15,40,28,21,0,0,6,6,64,0.2003484,-2.369886,0.06417012
8,25,1,9,16,37,21,20,0,0,8,9,63,0.1972179,-2.433577,0.05946424
