Number Invariant Sites,Number Invariant Sites Excluding Ambiguous,Max Invariant Block Length,Max Invariant Block Length Excluding Ambiguous,Max Pairwise Difference,Max Pairwise Difference Excluding Ambiguous,Max Variable Block Length,Max Variable Block Length Excluding Ambiguous,Min Pairwise Difference,Min Pairwise Difference Excluding Ambiguous,Number Invariable Block,Number Invariable Block Excluding Ambiguous,Segregating-Sites,Theta,Tajima-D,Tajima-Pi
1,11,1,3,16,36,24,19,0,0,1,8,47,0.2450988,-1.57781,0.140457
0,10,0,2,16,38,48,13,0,0,0,8,48,0.2503137,-1.883915,0.1228495
1,12,1,3,16,38,27,20,0,0,1,10,47,0.2450988,-1.879779,0.1204301
3,13,1,3,14,35,25,7,0,0,3,10,45,0.2346691,-1.680925,0.1276882
2,7,1,2,16,38,24,20,0,0,2,6,46,0.239884,-1.510752,0.1417115
1,13,1,2,14,39,27,11,0,0,1,11,47,0.2450988,-1.906801,0.118638
1,10,1,3,16,35,24,9,0,0,1,7,47,0.2450988,-1.913557,0.11819
0,9,0,2,15,36,48,17,0,0,0,8,48,0.2503137,-1.657448,0.138172
2,13,1,2,13,39,23,8,0,0,2,11,46,0.239884,-1.991995,0.1104391
1,12,1,2,16,34,34,9,0,0,1,10,47,0.2450988,-1.712919,0.1314964
2,11,1,3,17,39,23,18,0,0,2,7,46,0.239884,-1.709316,0.1288082
4,12,2,4,17,37,20,19,0,0,3,6,44,0.2294542,-1.446378,0.1393369
0,10,0,3,18,37,48,16,0,0,0,6,48,0.2503137,-1.55812,0.1448925
0,11,0,3,16,37,48,22,0,0,0,8,48,0.2503137,-1.905105,0.1214158
1,6,1,2,17,37,31,22,0,0,1,5,47,0.2450988,-1.555517,0.1419355
1,12,1,2,17,40,24,20,0,0,1,9,47,0.2450988,-1.313672,0.1579749
0,13,0,4,16,38,48,12,0,0,0,8,48,0.2503137,-1.77929,0.1299283
1,12,1,3,16,37,45,11,0,0,1,7,47,0.2450988,-1.707515,0.1318548
0,11,0,3,16,39,48,23,0,1,0,7,48,0.2503137,-1.768695,0.1306452
0,10,0,4,19,39,48,19,0,0,0,6,48,0.2503137,-1.756113,0.1314964
2,13,1,4,18,37,27,21,0,0,2,7,46,0.239884,-1.616239,0.1348566
1,7,1,3,17,34,27,22,0,0,1,5,47,0.2450988,-1.377848,0.1537186
1,9,1,3,16,39,24,18,0,0,1,5,47,0.2450988,-1.540655,0.1429211
1,8,1,3,16,39,27,15,0,0,1,6,47,0.2450988,-1.502149,0.1454749
1,7,1,2,17,36,44,23,0,0,1,5,47,0.2450988,-1.483909,0.1466846
3,7,1,3,16,38,23,22,0,0,3,5,45,0.2346691,-1.758361,0.1227599
0,7,0,2,17,40,48,21,0,1,0,5,48,0.2503137,-1.519714,0.147491
0,8,0,3,16,36,48,17,0,0,0,6,48,0.2503137,-1.765384,0.1308692
1,11,1,3,17,39,24,22,0,0,1,9,47,0.2450988,-1.448105,0.1490591
2,11,1,3,16,38,23,21,0,0,2,7,46,0.239884,-1.624513,0.134319
2,12,1,3,18,37,25,20,0,0,2,8,46,0.239884,-1.165332,0.1641577
0,8,0,3,18,40,48,20,0,0,0,6,48,0.2503137,-1.696517,0.1355287
0,10,0,2,16,38,48,19,0,0,0,8,48,0.2503137,-1.80975,0.1278674
0,6,0,2,19,38,48,22,0,0,0,5,48,0.2503137,-1.456806,0.1517473
0,9,0,3,17,37,48,15,0,0,0,6,48,0.2503137,-1.77929,0.1299283
1,12,1,2,17,35,44,17,0,0,1,9,47,0.2450988,-1.609561,0.1383513
1,8,1,3,17,36,24,15,0,1,1,6,47,0.2450988,-1.270437,0.1608423
0,10,0,3,16,39,48,16,0,0,0,6,48,0.2503137,-1.775979,0.1301523
0,6,0,3,17,38,48,22,0,0,0,4,48,0.2503137,-1.546863,0.1456541
0,8,0,3,17,39,48,22,0,1,0,6,48,0.2503137,-1.419062,0.1543011
1,6,1,1,17,37,46,21,0,0,1,6,47,0.2450988,-1.49134,0.1461918
0,10,0,3,16,38,48,16,0,1,0,6,48,0.2503137,-1.551498,0.1453405
2,13,1,3,15,38,41,9,0,1,2,11,46,0.239884,-1.581766,0.1370968
2,15,1,4,15,39,38,15,0,0,2,7,46,0.239884,-1.786536,0.1237903
2,11,2,6,18,40,23,15,0,0,1,5,46,0.239884,-1.492826,0.1428763
1,10,1,4,15,37,38,10,0,0,1,7,47,0.2450988,-2.050693,0.109095
1,9,1,3,16,35,39,22,0,0,1,6,47,0.2450988,-1.564975,0.1413082
0,9,0,3,18,40,48,22,0,0,0,6,48,0.2503137,-1.53693,0.1463262
1,10,1,3,16,34,41,12,0,0,1,8,47,0.2450988,-1.778447,0.1271505
3,14,1,7,18,36,24,10,0,1,3,7,45,0.2346691,-1.294451,0.1522849
0,10,0,3,18,39,48,11,0,0,0,8,48,0.2503137,-1.483956,0.1499104
5,14,2,2,15,34,23,12,0,0,4,10,43,0.2242394,-1.490338,0.1333781
1,18,1,5,12,36,29,10,0,0,1,8,47,0.2450988,-2.252006,0.09574373
