Number Invariant Sites,Number Invariant Sites Excluding Ambiguous,Max Invariant Block Length,Max Invariant Block Length Excluding Ambiguous,Max Pairwise Difference,Max Pairwise Difference Excluding Ambiguous,Max Variable Block Length,Max Variable Block Length Excluding Ambiguous,Min Pairwise Difference,Min Pairwise Difference Excluding Ambiguous,Number Invariable Block,Number Invariable Block Excluding Ambiguous,Segregating-Sites,Theta,Tajima-D,Tajima-Pi
4,19,2,13,14,33,34,21,0,4,3,5,44,0.3035443,-2.127488,0.1622475
2,19,1,13,16,36,37,24,0,2,2,4,46,0.3173418,-1.90924,0.1849747
1,21,1,13,15,34,45,21,0,2,1,3,47,0.3242405,-2.194812,0.1688763
3,18,2,13,14,32,36,11,0,3,2,5,45,0.3104431,-2.132289,0.1657197
9,23,1,13,16,30,21,21,0,2,9,4,39,0.2690507,-1.923783,0.155303
9,21,2,13,14,27,23,15,0,2,7,6,39,0.2690507,-1.93446,0.1546717
6,28,1,14,13,32,30,11,0,1,6,5,42,0.2897469,-2.360807,0.1398359
8,20,2,13,16,30,22,22,0,3,7,4,40,0.2759494,-1.80901,0.166351
6,26,1,14,12,30,27,7,0,2,6,7,42,0.2897469,-2.495023,0.1313131
4,20,2,13,17,34,33,22,0,4,3,5,44,0.3035443,-1.92787,0.1755051
2,19,1,13,17,32,38,23,0,2,2,4,46,0.3173418,-2.073147,0.1736111
6,26,2,13,12,33,19,11,0,2,5,9,42,0.2897469,-2.803224,0.1117424
4,22,1,13,10,36,34,14,0,1,4,6,44,0.3035443,-2.916452,0.1098485
6,22,2,13,15,30,32,17,0,3,4,5,42,0.2897469,-2.261387,0.146149
5,20,2,13,16,31,19,13,0,5,4,4,43,0.2966456,-2.418898,0.1395202
0,22,0,13,13,37,48,12,0,2,0,6,48,0.3311393,-2.551879,0.1467803
3,19,2,13,15,34,40,14,0,1,2,6,45,0.3104431,-2.364826,0.1499369
8,22,3,13,16,29,29,14,0,3,5,5,40,0.2759494,-1.913213,0.1600379
3,22,1,13,12,37,20,14,0,2,3,7,45,0.3104431,-2.881058,0.114899
4,21,1,13,15,35,36,25,0,4,4,4,44,0.3035443,-2.493453,0.1379419
6,19,1,13,16,29,30,23,0,4,6,6,42,0.2897469,-1.91839,0.1679293
2,21,1,13,16,37,36,14,0,5,2,5,46,0.3173418,-2.068594,0.1739268
3,21,1,14,13,36,31,17,0,5,3,5,45,0.3104431,-2.564807,0.1363636
5,22,2,13,12,33,26,7,0,2,4,6,43,0.2966456,-2.559822,0.1303662
7,24,1,14,13,30,23,11,0,4,7,6,41,0.2828481,-2.310163,0.1395202
6,19,2,13,12,30,29,22,0,5,5,5,42,0.2897469,-2.335952,0.1414141
0,17,0,13,17,36,48,28,0,4,0,4,48,0.3311393,-2.390216,0.1584596
3,21,1,13,14,37,23,14,0,2,3,8,45,0.3104431,-2.485745,0.1417298
