Number Invariant Sites,Number Invariant Sites Excluding Ambiguous,Max Invariant Block Length,Max Invariant Block Length Excluding Ambiguous,Max Pairwise Difference,Max Pairwise Difference Excluding Ambiguous,Max Variable Block Length,Max Variable Block Length Excluding Ambiguous,Min Pairwise Difference,Min Pairwise Difference Excluding Ambiguous,Number Invariable Block,Number Invariable Block Excluding Ambiguous,Segregating-Sites,Theta,Tajima-D,Tajima-Pi
2,9,1,3,17,22,15,11,3,4,2,4,28,0.3434078,0.2847917,0.362963
1,10,1,7,16,24,26,20,2,7,1,2,29,0.3556724,0.1809012,0.3685185
2,10,1,3,15,24,14,12,4,5,2,5,28,0.3434078,0.04206667,0.3462963
1,10,1,4,16,25,27,13,2,4,1,4,29,0.3556724,0.2200182,0.3712963
0,7,0,3,18,27,30,20,3,7,0,4,30,0.3679369,0.3865829,0.3962963
3,6,3,3,17,22,27,21,5,8,1,3,27,0.3311432,0.6613158,0.375
3,9,2,4,15,21,22,19,1,5,2,3,27,0.3311432,0.1726448,0.3425926
2,7,1,3,18,24,27,21,5,5,2,3,28,0.3434078,0.3387306,0.3666667
0,9,0,4,16,24,30,12,2,5,0,4,30,0.3679369,-0.2192649,0.3518519
0,9,0,3,17,26,30,15,4,4,0,5,30,0.3679369,0.4749358,0.4027778
2,8,1,3,16,23,13,13,7,9,2,5,28,0.3434078,0.6219098,0.3861111
2,9,1,3,16,25,20,10,2,3,2,4,28,0.3434078,0.1364597,0.3527778
2,7,2,3,15,24,27,21,1,8,1,4,28,0.3434078,0.1364597,0.3527778
2,7,1,3,17,22,25,20,4,9,2,5,28,0.3434078,0.9994821,0.412037
4,9,1,3,15,21,12,12,4,5,4,5,26,0.3188787,-0.2661693,0.3018519
3,10,1,3,15,22,14,12,3,6,3,5,27,0.3311432,-0.02282361,0.3296296
1,7,1,3,17,26,28,20,7,7,1,5,29,0.3556724,0.6633443,0.4027778
2,6,1,3,19,24,24,22,1,7,2,4,28,0.3434078,0.9320584,0.4074074
0,8,0,3,17,25,30,13,2,6,0,4,30,0.3679369,-0.05518112,0.3638889
1,10,1,4,17,23,15,12,3,3,1,4,29,0.3556724,-0.1189959,0.3472222
3,9,1,3,15,21,15,9,1,6,3,5,27,0.3311432,-0.4556465,0.3009259
5,9,2,5,17,22,20,20,3,3,4,3,25,0.3066141,1.425305,0.3944444
4,8,1,3,16,20,17,12,2,6,4,5,26,0.3188787,0.2404349,0.3342593
3,11,1,7,17,21,17,13,1,3,3,3,27,0.3311432,-0.190368,0.3185185
3,9,2,4,17,21,27,20,3,4,2,3,27,0.3311432,0.4798095,0.362963
2,11,1,7,17,24,12,10,4,6,2,3,28,0.3434078,0.7297876,0.3935185
1,9,1,4,14,25,24,18,3,4,1,4,29,0.3556724,-0.392815,0.3277778
1,7,1,3,18,23,24,20,6,10,1,3,29,0.3556724,0.5329543,0.3935185
3,6,1,3,16,23,15,15,3,8,3,4,27,0.3311432,0.0749106,0.3361111
3,8,1,3,17,22,13,12,3,5,3,5,27,0.3311432,0.6892399,0.3768519
4,7,1,3,18,20,22,20,1,7,4,4,26,0.3188787,0.5878206,0.3564815
1,9,1,3,17,22,23,20,2,8,1,3,29,0.3556724,-0.05380088,0.3518519
1,9,1,4,16,23,23,20,3,3,1,3,29,0.3556724,-0.3145809,0.3333333
5,11,1,6,15,19,7,7,1,5,5,4,25,0.3066141,0.1781582,0.3175926
1,5,1,3,16,22,29,20,5,7,1,3,29,0.3556724,0.4156032,0.3851852
3,10,2,4,16,23,22,18,1,7,2,4,27,0.3311432,0.3681132,0.3555556
3,10,1,3,14,21,10,6,2,5,3,6,27,0.3311432,-1.139786,0.2555556
1,8,1,4,19,26,28,20,3,6,1,3,29,0.3556724,0.8850074,0.4185185
1,7,1,3,19,25,27,20,5,6,1,4,29,0.3556724,0.8719684,0.4175926
1,7,1,3,16,25,20,17,4,9,1,5,29,0.3556724,0.5720713,0.3962963
2,7,1,3,16,23,26,21,5,8,2,3,28,0.3434078,0.6893334,0.3907407
3,8,1,3,18,21,21,20,2,4,3,3,27,0.3311432,0.284341,0.35
3,10,1,5,14,21,20,15,3,7,3,4,27,0.3311432,-0.6092288,0.2907407
1,7,1,3,17,22,21,17,2,8,1,4,29,0.3556724,-0.353698,0.3305556
1,8,1,3,18,23,25,21,6,8,1,3,29,0.3556724,0.7937343,0.412037
2,10,1,4,14,20,18,18,2,4,2,4,28,0.3434078,-0.9153487,0.2805556
2,9,1,4,17,21,26,20,3,4,2,3,28,0.3434078,0.06903612,0.3481481
2,7,1,4,18,25,27,19,4,4,2,3,28,0.3434078,0.2173681,0.3583333
1,9,1,6,17,23,25,21,1,7,1,2,29,0.3556724,0.1287452,0.3648148
1,7,1,3,16,21,23,20,6,6,1,4,29,0.3556724,-0.04076188,0.3527778
0,8,0,4,17,26,30,21,3,5,0,3,30,0.3679369,-0.4085924,0.337963
2,9,2,5,17,22,28,20,7,8,1,3,28,0.3434078,0.7702418,0.3962963
2,8,1,4,18,22,22,20,3,7,2,3,28,0.3434078,0.9185737,0.4064815
1,7,1,3,15,23,23,9,4,7,1,5,29,0.3556724,-0.2885029,0.3351852
4,10,2,4,15,19,16,14,2,6,2,4,26,0.3188787,-0.2082717,0.3055556
4,8,2,3,16,21,16,16,3,5,3,5,26,0.3188787,0.1391141,0.3277778
3,9,1,3,14,21,18,10,5,7,3,5,27,0.3311432,0.005100452,0.3314815
1,8,1,3,19,24,28,20,6,7,1,4,29,0.3556724,0.4025642,0.3842593
1,7,1,3,17,23,27,21,5,5,1,3,29,0.3556724,0.3764862,0.3824074
1,10,1,3,15,21,28,9,3,5,1,6,29,0.3556724,-0.9274141,0.2898148
1,10,1,3,15,25,29,7,3,5,1,8,29,0.3556724,-0.05380088,0.3518519
1,6,1,3,17,22,28,22,3,8,1,3,29,0.3556724,0.01139414,0.3564815
1,10,1,5,14,27,28,10,3,5,1,4,29,0.3556724,-0.1320349,0.3462963
3,8,1,3,17,21,15,15,5,8,3,5,27,0.3311432,0.7032019,0.3777778
2,9,1,3,17,26,20,18,3,7,2,5,28,0.3434078,0.7028181,0.3916667
3,12,1,5,15,21,16,10,3,7,3,5,27,0.3311432,-0.190368,0.3185185
2,8,1,3,16,21,21,18,4,9,2,4,28,0.3434078,0.3657,0.3685185
0,7,0,3,16,23,30,14,3,6,0,3,30,0.3679369,-0.1940213,0.3537037
2,9,1,3,14,23,12,12,3,8,2,5,28,0.3434078,-0.2545973,0.3259259
0,7,0,3,16,22,30,20,3,3,0,3,30,0.3679369,0.09628085,0.375
0,7,0,3,17,25,30,20,4,6,0,4,30,0.3679369,0.3360956,0.3925926
7,10,6,7,19,20,22,20,3,5,2,2,23,0.282085,2.136438,0.4037037
1,8,1,3,19,25,28,20,8,9,1,4,29,0.3556724,0.8850074,0.4185185
2,7,2,3,15,25,28,20,4,6,1,3,28,0.3434078,0.3387306,0.3666667
0,10,0,7,16,25,30,20,5,5,0,2,30,0.3679369,0.235121,0.3851852
1,8,1,3,17,26,29,20,3,3,1,3,29,0.3556724,0.5720713,0.3962963
2,7,1,3,18,22,27,21,1,5,2,4,28,0.3434078,0.7028181,0.3916667
2,8,1,3,16,21,21,20,3,6,2,4,28,0.3434078,0.1903986,0.3564815
1,8,1,4,18,26,26,21,1,8,1,3,29,0.3556724,0.7155003,0.4064815
3,6,1,3,18,25,20,20,4,4,3,3,27,0.3311432,1.177911,0.4092593
1,6,1,3,18,23,24,21,1,5,1,4,29,0.3556724,0.6372663,0.4009259
2,9,1,3,16,23,25,14,2,7,2,4,28,0.3434078,0.4870626,0.3768519
1,8,1,5,18,21,26,22,3,5,1,2,29,0.3556724,0.08962816,0.362037
4,9,1,5,17,20,20,20,3,7,4,3,26,0.3188787,0.2693837,0.3361111
3,8,1,3,17,18,18,17,2,4,3,5,27,0.3311432,0.3541512,0.3546296
