Number Invariant Sites,Number Invariant Sites Excluding Ambiguous,Max Invariant Block Length,Max Invariant Block Length Excluding Ambiguous,Max Pairwise Difference,Max Pairwise Difference Excluding Ambiguous,Max Variable Block Length,Max Variable Block Length Excluding Ambiguous,Min Pairwise Difference,Min Pairwise Difference Excluding Ambiguous,Number Invariable Block,Number Invariable Block Excluding Ambiguous,Segregating-Sites,Theta,Tajima-D,Tajima-Pi
4,33,1,5,11,36,20,7,0,8,4,14,58,0.3607927,-4.880092,0.03456221
4,34,2,11,7,36,27,5,0,8,3,13,58,0.3607927,-4.845624,0.03686636
5,25,2,5,12,34,26,11,0,10,4,14,57,0.3545721,-4.64145,0.04953917
10,35,1,6,8,32,10,3,0,6,10,16,52,0.3234693,-4.819134,0.03398618
6,34,2,9,14,38,22,13,0,7,5,12,56,0.3483516,-4.688768,0.04550691
3,22,1,3,13,33,44,10,0,13,3,12,59,0.3670132,-4.602377,0.05414747
2,31,1,13,13,40,50,10,0,4,2,10,60,0.3732338,-4.692156,0.04896313
7,31,2,7,12,33,21,9,0,8,6,13,55,0.342131,-4.565305,0.05241935
6,33,3,4,12,35,29,4,0,9,4,17,56,0.3483516,-4.760116,0.04089862
9,37,2,10,13,36,16,7,0,5,7,12,53,0.3296899,-4.869448,0.03168203
2,28,1,5,11,37,52,5,0,11,2,17,60,0.3732338,-4.825519,0.03974654
3,26,1,3,11,35,24,7,0,9,3,17,59,0.3670132,-4.704061,0.04723502
6,37,1,10,10,36,16,4,0,8,6,16,56,0.3483516,-4.79579,0.03859447
3,25,1,5,12,36,29,13,0,9,3,13,59,0.3670132,-4.661693,0.05011521
3,35,1,6,10,39,30,11,0,9,3,13,59,0.3670132,-4.780325,0.04205069
5,36,2,6,8,37,26,4,0,6,4,15,57,0.3545721,-4.807987,0.03859447
7,24,1,4,12,35,20,9,0,9,7,14,55,0.342131,-4.601614,0.05011521
1,33,1,7,10,38,49,6,0,10,1,14,61,0.3794544,-4.811852,0.04147465
3,26,1,5,16,36,32,10,0,9,3,11,59,0.3670132,-4.51764,0.05990783
3,38,1,5,9,39,30,2,0,7,3,17,59,0.3670132,-4.941326,0.03110599
3,22,1,4,16,35,27,11,0,11,3,10,59,0.3670132,-4.492218,0.06163594
1,26,1,3,13,40,54,7,0,9,1,15,61,0.3794544,-4.836456,0.03974654
8,30,1,5,9,32,14,9,0,11,8,13,54,0.3359104,-4.585234,0.05011521
