Number Invariant Sites,Number Invariant Sites Excluding Ambiguous,Max Invariant Block Length,Max Invariant Block Length Excluding Ambiguous,Max Pairwise Difference,Max Pairwise Difference Excluding Ambiguous,Max Variable Block Length,Max Variable Block Length Excluding Ambiguous,Min Pairwise Difference,Min Pairwise Difference Excluding Ambiguous,Number Invariable Block,Number Invariable Block Excluding Ambiguous,Segregating-Sites,Theta,Tajima-D,Tajima-Pi
0,7,0,3,16,28,34,22,1,1,0,4,34,0.2818696,0.4969757,0.3173375
0,7,0,4,17,26,34,22,4,5,0,3,34,0.2818696,0.6683299,0.3295666
3,8,1,4,18,27,22,22,5,7,3,4,31,0.2569988,1.246295,0.3385449
1,7,1,3,18,28,33,22,0,0,1,4,33,0.2735793,1.163806,0.3543344
1,10,1,5,17,26,32,16,0,0,1,5,33,0.2735793,0.008204177,0.2741486
1,7,1,3,19,26,32,22,1,3,1,4,33,0.2735793,1.065647,0.3475232
2,7,1,3,19,28,25,19,2,2,2,4,32,0.265289,1.26584,0.3506192
0,6,0,3,17,27,34,22,0,2,0,3,34,0.2818696,0.5815683,0.3233746
0,7,0,4,17,28,34,22,0,0,0,3,34,0.2818696,0.6249491,0.3264706
1,8,1,4,18,28,32,22,3,7,1,3,33,0.2735793,0.9407166,0.3388545
3,7,2,4,20,26,24,22,1,3,2,3,31,0.2569988,1.281782,0.3408669
2,9,1,4,18,25,31,16,0,1,2,5,32,0.265289,0.705523,0.3128483
0,6,0,3,18,29,34,22,0,1,0,3,34,0.2818696,0.8700508,0.3439628
2,8,1,5,19,27,28,22,0,2,2,3,32,0.265289,1.091315,0.3388545
1,7,1,3,18,26,33,22,1,4,1,3,33,0.2735793,0.811325,0.3298762
1,7,1,4,19,26,31,22,0,0,1,3,33,0.2735793,0.6127757,0.3160991
2,7,1,4,20,25,31,22,1,2,2,3,32,0.265289,1.151021,0.3428793
1,7,1,4,17,26,31,22,0,0,1,3,33,0.2735793,0.6484699,0.3185759
1,7,1,4,18,28,25,22,0,0,1,3,33,0.2735793,0.7845543,0.3280186
1,7,1,4,19,28,25,22,1,6,1,3,33,0.2735793,1.067877,0.347678
