Number Invariant Sites,Number Invariant Sites Excluding Ambiguous,Max Invariant Block Length,Max Invariant Block Length Excluding Ambiguous,Max Pairwise Difference,Max Pairwise Difference Excluding Ambiguous,Max Variable Block Length,Max Variable Block Length Excluding Ambiguous,Min Pairwise Difference,Min Pairwise Difference Excluding Ambiguous,Number Invariable Block,Number Invariable Block Excluding Ambiguous,Segregating-Sites,Theta,Tajima-D,Tajima-Pi
3,9,1,3,10,18,17,12,0,0,3,5,21,0.2897469,-1.247952,0.207702
1,5,1,3,15,17,16,7,0,0,1,3,23,0.3173418,0.3909621,0.3453283
2,7,1,2,12,20,13,8,1,1,2,4,22,0.3035443,0.1396218,0.3131313
1,5,1,2,14,18,20,8,0,0,1,4,23,0.3173418,0.3733236,0.3440657
3,10,1,3,10,16,12,5,0,0,3,6,21,0.2897469,-0.7582162,0.239899
3,9,1,3,11,17,9,4,0,0,3,6,21,0.2897469,-0.1628518,0.2790404
3,7,1,3,14,16,9,9,1,1,3,4,21,0.2897469,-0.1628518,0.2790404
3,9,1,3,11,16,10,6,0,0,3,5,21,0.2897469,-0.3356995,0.2676768
2,8,1,3,13,19,16,7,0,1,2,5,22,0.3035443,0.1580103,0.3143939
4,10,2,2,11,16,8,3,0,0,3,8,20,0.2759494,-0.8652688,0.2215909
3,6,2,2,10,18,11,6,0,0,2,4,21,0.2897469,-0.2588783,0.2727273
4,11,2,3,11,15,8,4,0,0,3,6,20,0.2759494,-0.644188,0.2354798
2,4,1,2,14,17,14,13,1,1,2,3,22,0.3035443,0.6085285,0.3453283
0,6,0,2,13,21,24,7,0,0,0,4,24,0.3311393,0.2412915,0.3491162
4,8,2,4,13,18,13,8,0,0,3,4,20,0.2759494,0.6220026,0.3150253
1,5,1,3,18,20,21,11,0,0,1,2,23,0.3173418,0.8319242,0.3768939
6,11,2,3,10,16,5,3,0,0,4,6,18,0.2483545,-0.02651927,0.2468434
2,8,1,2,13,17,12,7,1,1,2,6,22,0.3035443,-0.4947815,0.2695707
3,7,1,2,12,17,7,5,0,0,3,5,21,0.2897469,-0.2684809,0.272096
5,10,2,3,9,14,10,4,0,0,4,6,19,0.2621519,-0.4452707,0.2354798
4,10,2,4,11,15,11,6,0,0,3,6,20,0.2759494,-0.1819279,0.2645202
5,10,1,2,11,14,5,3,0,0,5,8,19,0.2621519,0.2187044,0.2752525
1,5,1,2,14,21,21,5,0,0,1,4,23,0.3173418,0.3556851,0.342803
1,5,1,2,13,18,12,9,0,1,1,4,23,0.3173418,0.08228863,0.3232323
2,4,1,3,15,21,13,13,0,0,2,2,22,0.3035443,-0.2741195,0.2847222
2,6,2,2,12,18,12,8,0,0,1,4,22,0.3035443,0.02009652,0.3049242
6,10,2,2,9,15,5,5,0,0,5,6,18,0.2483545,-0.4253951,0.2241162
2,5,1,3,13,15,16,13,0,0,2,3,22,0.3035443,-0.1637885,0.292298
2,7,1,2,12,17,18,8,0,0,2,6,22,0.3035443,-0.03506898,0.3011364
1,5,1,2,12,18,19,12,0,0,1,4,23,0.3173418,-0.1734694,0.3049242
5,8,2,2,13,16,9,9,0,0,4,6,19,0.2621519,0.3767937,0.2847222
0,6,0,2,13,17,24,8,0,0,0,4,24,0.3311393,0.2158704,0.3472222
0,2,0,2,16,20,24,14,0,0,0,1,24,0.3311393,1.342871,0.4311869
3,7,1,3,13,17,10,8,0,0,3,5,21,0.2897469,0.730195,0.3377525
4,8,1,2,10,17,7,6,0,0,4,6,20,0.2759494,-0.4130579,0.25
4,8,2,5,10,14,9,7,0,0,3,4,20,0.2759494,-1.347627,0.1912879
3,7,1,2,11,15,9,6,0,0,3,5,21,0.2897469,-0.1628518,0.2790404
0,4,0,2,14,19,24,13,1,1,0,3,24,0.3311393,-0.2162876,0.3150253
1,3,1,2,16,19,13,10,0,0,1,2,23,0.3173418,1.140598,0.3989899
4,11,2,3,11,16,9,4,0,0,3,6,20,0.2759494,-0.2723701,0.2588384
0,4,0,2,15,19,24,12,1,3,0,2,24,0.3311393,0.8175021,0.3920455
2,5,1,2,13,18,17,7,0,0,2,4,22,0.3035443,0.01090227,0.3042929
4,8,1,3,14,19,9,7,0,0,4,5,20,0.2759494,0.1798408,0.2872475
4,7,1,2,11,15,6,5,0,0,4,6,20,0.2759494,-0.2824192,0.2582071
3,8,1,3,10,17,13,8,1,1,3,6,21,0.2897469,-0.1052358,0.2828283
1,7,1,2,12,17,20,8,0,1,1,5,23,0.3173418,0.3645044,0.3434343
5,10,1,3,10,17,6,4,0,0,5,7,19,0.2621519,-0.7614494,0.2165404
3,7,1,2,12,16,11,5,1,1,3,6,21,0.2897469,-0.431726,0.2613636
2,5,1,3,13,19,10,8,0,0,2,3,22,0.3035443,1.196961,0.3857323
5,8,2,2,10,16,10,7,0,0,4,6,19,0.2621519,0.07115439,0.2664141
3,9,1,2,10,14,13,5,0,0,3,6,21,0.2897469,-0.8158321,0.2361111
4,7,2,3,13,16,8,6,0,0,3,4,20,0.2759494,-0.1216331,0.2683081
0,3,0,2,16,18,24,9,0,0,0,2,24,0.3311393,1.342871,0.4311869
4,10,1,3,11,15,11,4,0,0,4,8,20,0.2759494,-0.5436966,0.2417929
0,7,0,2,13,19,24,6,0,0,0,5,24,0.3311393,0.1141862,0.3396465
3,8,1,3,12,16,7,7,0,0,3,4,21,0.2897469,-0.7198056,0.2424242
3,8,1,2,11,14,13,7,0,0,3,6,21,0.2897469,-0.5469579,0.2537879
2,4,2,4,15,17,16,14,0,0,1,1,22,0.3035443,0.9027446,0.3655303
4,10,1,3,13,17,7,4,0,0,4,6,20,0.2759494,0.09944776,0.282197
3,9,1,2,10,13,9,4,0,0,3,6,21,0.2897469,-0.8062295,0.2367424
0,3,0,2,17,18,24,8,0,0,0,2,24,0.3311393,1.037818,0.4084596
5,9,1,4,11,15,7,5,0,1,5,5,19,0.2621519,0.5032652,0.292298
4,9,1,3,8,13,7,4,0,0,4,6,20,0.2759494,-1.297381,0.1944444
1,3,1,2,14,18,18,14,0,0,1,2,23,0.3173418,0.3204082,0.3402778
3,8,1,3,13,17,9,5,0,0,3,5,21,0.2897469,-0.2684809,0.272096
2,6,1,2,13,15,16,10,0,0,2,5,22,0.3035443,-0.2097597,0.2891414
4,8,1,2,13,17,6,5,0,0,4,6,20,0.2759494,0.1496934,0.2853535
3,7,1,2,14,18,10,5,1,1,3,5,21,0.2897469,0.230857,0.3049242
1,4,1,2,12,19,20,9,0,0,1,3,23,0.3173418,0.2851312,0.3377525
4,8,2,2,11,16,12,7,0,0,3,6,20,0.2759494,-0.342714,0.2544192
3,8,1,3,9,16,7,7,0,0,3,4,21,0.2897469,-0.3453022,0.2670455
2,7,1,2,14,15,11,7,0,0,2,6,22,0.3035443,-0.3844505,0.2771465
2,6,1,3,12,18,10,8,0,0,2,4,22,0.3035443,0.2407585,0.3200758
4,9,2,3,12,17,15,8,0,0,3,6,20,0.2759494,-0.1316823,0.2676768
2,6,1,2,12,18,14,9,0,0,2,4,22,0.3035443,0.7648308,0.3560606
6,9,2,4,12,16,7,6,0,0,4,4,18,0.2483545,0.915271,0.3005051
0,4,0,2,17,19,24,12,0,0,0,2,24,0.3311393,1.266607,0.4255051
2,10,1,3,11,18,10,6,0,0,2,6,22,0.3035443,0.06606777,0.3080808
3,8,1,2,12,17,11,7,1,1,3,6,21,0.2897469,0.3556915,0.3131313
5,10,2,4,12,18,7,7,0,0,4,4,19,0.2621519,0.5454223,0.2948232
3,8,1,2,13,17,11,5,0,0,3,6,21,0.2897469,0.1636384,0.3005051
4,7,1,3,12,15,7,6,0,0,4,4,20,0.2759494,0.5617078,0.3112374
0,5,0,2,12,16,24,8,0,0,0,3,24,0.3311393,-1.038235,0.2537879
1,4,1,3,12,17,13,8,0,0,1,2,23,0.3173418,-0.1381924,0.3074495
1,6,1,2,12,16,12,8,0,0,1,4,23,0.3173418,-0.1029155,0.3099747
2,7,1,2,15,19,13,7,0,0,2,5,22,0.3035443,0.8291906,0.3604798
3,7,1,3,14,18,8,6,0,0,3,4,21,0.2897469,-0.1916597,0.2771465
3,7,2,2,10,14,17,9,0,0,2,5,21,0.2897469,-1.027091,0.2222222
5,10,2,3,10,15,7,5,0,0,4,6,19,0.2621519,-0.4874279,0.2329545
0,3,0,2,15,19,24,13,0,0,0,2,24,0.3311393,0.3768704,0.3592172
4,7,2,4,13,16,9,6,0,0,3,4,20,0.2759494,-0.493451,0.2449495
6,11,1,4,12,16,8,6,0,0,6,6,18,0.2483545,-0.01543939,0.2474747
2,5,1,2,14,19,11,6,1,1,2,4,22,0.3035443,1.02227,0.3737374
5,10,2,2,11,14,7,6,0,0,4,6,19,0.2621519,-0.6876743,0.2209596
1,3,1,2,17,21,14,12,0,0,1,2,23,0.3173418,1.951968,0.4570707
4,6,1,3,12,15,7,5,0,0,4,4,20,0.2759494,0.1496934,0.2853535
1,5,1,2,14,19,21,12,0,0,1,3,23,0.3173418,0.5144315,0.3541667
2,7,1,2,12,19,11,8,0,0,2,6,22,0.3035443,0.5073918,0.3383838
1,6,1,2,14,17,17,8,1,1,1,4,23,0.3173418,-0.02354228,0.3156566
5,11,2,4,11,16,10,6,0,0,3,4,19,0.2621519,-0.5190457,0.2310606
6,9,2,4,10,14,7,5,0,0,5,6,18,0.2483545,-1.256387,0.1767677
3,6,1,2,13,16,12,8,0,0,3,4,21,0.2897469,0.701387,0.3358586
2,7,1,3,9,16,10,7,0,0,2,5,22,0.3035443,-1.092408,0.2285354
2,6,2,2,13,18,17,5,0,0,1,4,22,0.3035443,0.4981975,0.3377525
3,9,1,3,11,17,12,8,0,0,3,5,21,0.2897469,-0.1436464,0.280303
6,10,2,4,12,16,5,5,1,1,5,4,18,0.2483545,-0.2813566,0.2323232
2,8,1,2,12,17,11,8,0,0,2,5,22,0.3035443,0.1304275,0.3125
3,6,2,3,16,17,9,8,0,0,2,3,21,0.2897469,1.69046,0.4008838
6,11,2,2,10,13,7,4,0,0,5,7,18,0.2483545,-0.148398,0.239899
8,14,4,4,7,11,7,4,0,0,4,5,16,0.2207595,-1.440717,0.147096
4,8,1,4,13,17,7,5,0,1,4,5,20,0.2759494,0.03915297,0.2784091
1,5,1,2,16,18,12,8,0,0,1,4,23,0.3173418,1.299344,0.4103535
6,11,2,4,9,14,6,6,0,0,5,5,18,0.2483545,-0.5583538,0.2165404
1,4,1,2,14,21,20,14,0,0,1,3,23,0.3173418,0.6819971,0.3661616
1,7,1,2,15,19,21,6,0,0,1,6,23,0.3173418,-0.1999271,0.3030303
3,7,2,2,12,16,11,8,0,0,2,5,21,0.2897469,0.4709233,0.3207071
4,10,1,3,12,15,10,4,0,0,4,6,20,0.2759494,0.5416095,0.3099747
4,10,2,2,11,16,11,4,0,0,3,7,20,0.2759494,-0.8150232,0.2247475
3,6,1,2,14,18,8,7,1,1,3,4,21,0.2897469,1.315957,0.3762626
4,8,2,3,11,16,10,6,1,1,3,4,20,0.2759494,-0.111584,0.2689394
3,8,3,4,13,19,12,6,0,0,1,4,21,0.2897469,-0.210865,0.2758838
5,8,3,4,11,14,7,5,0,0,3,5,19,0.2621519,-0.5928208,0.2266414
3,10,1,3,9,17,12,6,0,0,3,6,21,0.2897469,-1.094309,0.217803
4,10,1,2,11,15,8,5,0,0,4,8,20,0.2759494,-0.3829105,0.2518939
2,5,1,2,14,18,11,9,0,0,2,4,22,0.3035443,0.3970608,0.3308081
0,4,0,2,13,18,24,9,0,0,0,3,24,0.3311393,-0.1908665,0.3169192
0,4,0,2,14,22,24,12,0,0,0,3,24,0.3311393,0.2328178,0.3484848
7,11,2,4,7,14,7,4,0,0,4,5,17,0.234557,-1.127486,0.1736111
4,8,2,3,13,18,8,5,0,0,3,5,20,0.2759494,0.5114621,0.3080808
2,7,1,2,13,15,11,5,0,1,2,5,22,0.3035443,-0.402839,0.2758838
4,8,1,3,11,15,5,5,0,0,4,6,20,0.2759494,-0.4532545,0.2474747
6,12,3,5,8,13,6,3,0,0,4,8,18,0.2483545,-1.389345,0.1691919
3,7,2,2,10,14,10,5,0,0,2,4,21,0.2897469,-1.027091,0.2222222
7,11,2,3,11,16,6,6,0,0,5,6,17,0.234557,0.390805,0.2556818
2,5,1,2,13,17,17,10,2,2,2,4,22,0.3035443,0.2775355,0.322601
3,9,1,2,10,17,12,7,0,0,3,6,21,0.2897469,-0.5181499,0.2556818
1,4,1,2,13,19,12,11,0,0,1,3,23,0.3173418,0.2498542,0.3352273
3,6,1,3,12,15,9,7,0,0,3,4,21,0.2897469,0.259665,0.3068182
0,3,0,2,18,21,24,8,0,0,0,2,24,0.3311393,0.7836074,0.3895202
7,12,3,6,9,13,6,4,0,0,5,6,17,0.234557,-0.8004696,0.1912879
2,7,1,2,12,17,19,6,0,0,2,5,22,0.3035443,0.01090227,0.3042929
2,7,1,3,12,17,16,7,0,0,2,4,22,0.3035443,-0.09942874,0.2967172
2,5,1,2,12,18,15,10,0,0,2,4,22,0.3035443,0.6361113,0.3472222
2,5,1,3,15,19,10,9,1,1,2,3,22,0.3035443,0.9487158,0.3686869
4,7,1,3,12,16,6,6,0,0,4,5,20,0.2759494,0.4913639,0.3068182
3,8,1,3,13,18,13,9,2,3,3,5,21,0.2897469,0.2404597,0.3055556
6,14,2,3,7,14,5,2,0,0,5,8,18,0.2483545,-1.245307,0.177399
5,8,2,3,12,16,10,9,0,0,3,4,19,0.2621519,0.8194438,0.3112374
1,5,1,2,12,17,20,5,0,0,1,4,23,0.3173418,-0.1029155,0.3099747
6,9,4,7,10,14,6,6,0,0,3,3,18,0.2483545,0.006720384,0.2487374
2,4,1,2,14,18,12,12,0,0,2,3,22,0.3035443,0.9854928,0.3712121
2,6,1,2,12,18,14,6,0,0,2,4,22,0.3035443,0.259147,0.3213384
2,5,1,2,15,18,12,9,0,0,2,4,22,0.3035443,1.288903,0.3920455
3,6,1,3,13,16,11,6,0,1,3,4,21,0.2897469,0.7397976,0.3383838
5,11,2,4,11,14,6,3,0,0,4,6,19,0.2621519,-0.2766421,0.2455808
5,10,2,2,9,16,7,4,0,0,3,7,19,0.2621519,-0.7192922,0.2190657
4,7,1,3,11,16,7,7,0,0,4,5,20,0.2759494,-0.1216331,0.2683081
1,4,1,2,15,18,19,12,0,0,1,3,23,0.3173418,1.219971,0.4046717
