Number Invariant Sites,Number Invariant Sites Excluding Ambiguous,Max Invariant Block Length,Max Invariant Block Length Excluding Ambiguous,Max Pairwise Difference,Max Pairwise Difference Excluding Ambiguous,Max Variable Block Length,Max Variable Block Length Excluding Ambiguous,Min Pairwise Difference,Min Pairwise Difference Excluding Ambiguous,Number Invariable Block,Number Invariable Block Excluding Ambiguous,Segregating-Sites,Theta,Tajima-D,Tajima-Pi
3,27,1,10,9,34,28,4,0,0,3,11,44,0.2479292,-2.600578,0.07943262
3,24,1,10,11,37,38,7,0,0,3,10,44,0.2479292,-2.62247,0.07801418
2,28,1,19,12,38,29,10,0,0,2,6,45,0.2535639,-2.173238,0.1097163
5,29,1,17,10,33,20,6,0,0,5,8,42,0.2366597,-1.999599,0.112695
2,25,1,12,16,38,26,10,0,0,2,6,45,0.2535639,-1.961084,0.1237589
4,21,1,7,12,34,23,6,0,0,4,10,43,0.2422944,-1.845228,0.1253191
6,32,2,23,12,34,16,4,0,0,5,7,41,0.2310249,-2.210257,0.0970922
3,34,1,8,8,37,29,3,0,0,3,9,44,0.2479292,-3.072355,0.04886525
1,31,1,19,7,38,43,7,0,0,1,7,46,0.2591987,-2.824442,0.06829787
3,25,1,20,11,36,29,9,0,0,3,6,44,0.2479292,-1.996353,0.1185816
8,27,4,20,12,31,20,5,0,0,5,8,39,0.2197554,-1.598312,0.1273759
1,30,1,10,9,38,46,4,0,0,1,10,46,0.2591987,-2.537979,0.08765957
3,25,1,20,12,38,17,10,0,0,3,6,44,0.2479292,-1.938338,0.1223404
2,27,2,19,12,38,28,5,0,0,1,8,45,0.2535639,-2.346819,0.09822695
4,28,1,12,11,35,27,6,0,0,4,8,43,0.2422944,-2.877843,0.05985816
5,16,3,4,13,33,33,7,0,0,3,9,42,0.2366597,-2.469783,0.0835461
4,32,1,8,6,37,20,2,0,0,4,12,43,0.2422944,-3.280596,0.03432624
4,28,1,13,10,35,20,6,0,0,4,8,43,0.2422944,-2.705554,0.07078014
2,28,1,22,11,38,35,5,0,0,2,6,45,0.2535639,-2.525756,0.08638298
2,26,1,18,12,38,19,5,0,0,2,6,45,0.2535639,-2.212883,0.1070922
3,29,1,20,14,35,31,9,0,0,3,6,44,0.2479292,-2.155071,0.1082979
1,23,1,11,15,40,25,8,0,0,1,7,46,0.2591987,-1.5873,0.1519149
2,26,1,11,11,38,33,6,0,0,2,7,45,0.2535639,-2.197882,0.1080851
3,28,1,14,10,36,25,5,0,0,3,8,44,0.2479292,-2.568834,0.08148936
7,31,2,21,10,34,23,5,0,0,6,7,40,0.2253902,-2.475202,0.07886525
2,24,1,20,16,36,28,10,0,0,2,5,45,0.2535639,-1.836792,0.1319858
4,29,1,9,10,35,30,6,0,0,4,8,43,0.2422944,-2.469496,0.08574468
3,27,1,11,11,36,20,7,0,0,3,10,44,0.2479292,-2.275478,0.1004965
3,27,1,12,10,35,29,5,0,0,3,9,44,0.2479292,-2.3116,0.09815603
3,33,2,20,9,38,20,4,0,0,2,7,44,0.2479292,-2.353196,0.09546099
4,27,1,19,13,37,16,7,0,0,4,8,43,0.2422944,-1.928016,0.1200709
1,23,1,7,15,39,41,7,0,0,1,10,46,0.2591987,-1.84753,0.1343262
3,24,2,10,12,38,27,6,0,0,2,8,44,0.2479292,-2.012772,0.1175177
6,29,2,19,12,35,13,6,0,0,5,6,41,0.2310249,-2.184508,0.09865248
3,23,1,7,10,36,29,11,0,0,3,8,44,0.2479292,-2.473603,0.08765957
3,17,1,4,14,35,31,16,0,0,3,9,44,0.2479292,-1.879229,0.1261702
7,28,1,6,8,34,14,3,0,0,7,10,40,0.2253902,-2.621366,0.07021277
8,24,2,15,13,32,17,10,0,0,6,6,39,0.2197554,-1.892807,0.1103546
6,27,2,12,10,33,22,9,0,0,5,7,41,0.2310249,-2.147055,0.100922
6,24,1,19,12,34,21,10,0,0,6,4,41,0.2310249,-2.178656,0.09900709
