Number Invariant Sites,Number Invariant Sites Excluding Ambiguous,Max Invariant Block Length,Max Invariant Block Length Excluding Ambiguous,Max Pairwise Difference,Max Pairwise Difference Excluding Ambiguous,Max Variable Block Length,Max Variable Block Length Excluding Ambiguous,Min Pairwise Difference,Min Pairwise Difference Excluding Ambiguous,Number Invariable Block,Number Invariable Block Excluding Ambiguous,Segregating-Sites,Theta,Tajima-D,Tajima-Pi
3,11,1,3,14,31,16,6,0,0,3,7,36,0.2444616,-2.082917,0.1099145
2,12,1,3,11,31,24,9,0,0,2,9,37,0.2512522,-2.294849,0.0991453
2,8,1,2,13,31,30,16,0,0,2,7,37,0.2512522,-2.064029,0.1144444
3,12,2,6,14,33,26,11,0,0,2,6,36,0.2444616,-2.274775,0.09752137
3,17,1,5,10,31,28,6,0,0,3,9,36,0.2444616,-2.747143,0.06700855
1,11,1,7,17,34,24,24,0,0,1,3,38,0.2580428,-1.804643,0.1353846
1,13,1,4,12,35,35,13,0,0,1,8,38,0.2580428,-2.115246,0.1142735
2,16,1,7,14,35,22,8,0,0,2,9,37,0.2512522,-2.428956,0.09025641
6,12,3,4,13,25,16,13,0,0,4,8,33,0.2240898,-1.978075,0.1063248
1,9,1,2,11,35,27,16,0,0,1,8,38,0.2580428,-2.139139,0.1126496
2,10,1,2,14,31,20,11,0,0,2,8,37,0.2512522,-2.168478,0.1075214
3,7,1,1,15,32,18,15,0,0,3,7,36,0.2444616,-2.089533,0.1094872
3,17,1,3,12,32,20,11,0,0,3,9,36,0.2444616,-2.551316,0.07965812
1,13,1,2,11,36,37,9,0,0,1,10,38,0.2580428,-2.291296,0.1023077
2,11,1,3,13,32,27,12,0,0,2,8,37,0.2512522,-1.982791,0.1198291
2,14,1,3,12,32,16,8,0,0,2,9,37,0.2512522,-2.155583,0.1083761
0,9,0,2,15,35,39,8,0,0,0,7,39,0.2648334,-2.341912,0.1017094
3,13,1,3,11,34,24,9,0,0,3,9,36,0.2444616,-2.366073,0.09162393
0,3,0,1,13,31,39,27,0,0,0,3,39,0.2648334,-1.852314,0.135812
3,12,2,4,15,31,31,14,0,0,2,8,36,0.2444616,-2.179508,0.1036752
5,18,2,6,9,31,28,9,0,0,4,8,34,0.2308804,-2.273214,0.0917094
2,19,1,4,12,29,16,3,0,0,2,10,37,0.2512522,-2.988596,0.05316239
2,10,2,5,16,31,31,20,0,0,1,5,37,0.2512522,-2.169768,0.1074359
2,4,1,1,16,33,22,22,0,0,2,4,37,0.2512522,-1.397361,0.1586325
2,12,1,3,15,30,27,9,0,0,2,8,37,0.2512522,-2.180084,0.1067521
1,11,1,2,13,34,32,14,0,0,1,7,38,0.2580428,-2.025963,0.1203419
7,12,2,2,11,27,12,6,0,0,5,9,32,0.2172992,-2.280368,0.08538462
3,14,1,4,11,31,28,6,0,0,3,7,36,0.2444616,-2.23905,0.09982906
3,11,1,2,11,31,34,12,0,0,3,9,36,0.2444616,-2.340933,0.09324786
7,11,2,2,15,27,16,16,0,0,5,9,32,0.2172992,-2.138528,0.09358974
1,9,1,3,14,32,34,21,0,0,1,7,38,0.2580428,-2.033508,0.1198291
1,5,1,1,16,33,36,26,0,0,1,5,38,0.2580428,-1.53931,0.1534188
4,13,2,9,15,28,25,11,0,0,3,5,35,0.237671,-2.04712,0.1088889
3,10,1,3,15,28,31,18,0,0,3,7,36,0.2444616,-1.703171,0.1344444
2,11,2,4,13,31,35,13,0,0,1,7,37,0.2512522,-2.06145,0.1146154
0,11,0,2,14,34,39,16,0,0,0,8,39,0.2648334,-1.867039,0.1347863
3,15,1,3,11,31,18,5,0,0,3,11,36,0.2444616,-2.471926,0.08478632
0,6,0,1,15,34,39,14,0,0,0,6,39,0.2648334,-2.036373,0.1229915
0,12,0,3,14,35,39,7,0,0,0,8,39,0.2648334,-2.148036,0.1152137
3,13,1,6,13,32,19,14,0,0,3,7,36,0.2444616,-1.913553,0.1208547
1,7,1,2,13,32,29,11,0,0,1,6,38,0.2580428,-2.015903,0.1210256
0,11,0,5,16,36,39,14,0,0,0,5,39,0.2648334,-2.173804,0.1134188
1,13,1,4,9,34,32,16,0,0,1,7,38,0.2580428,-2.610702,0.08059829
1,14,1,4,13,34,24,10,0,0,1,8,38,0.2580428,-2.453514,0.09128205
0,8,0,3,14,35,39,9,0,0,0,6,39,0.2648334,-2.095272,0.1188889
4,12,1,4,12,28,21,7,0,0,4,7,35,0.237671,-2.510414,0.07974359
0,13,0,4,19,35,39,11,0,0,0,7,39,0.2648334,-2.165215,0.1140171
1,7,1,2,17,34,36,13,0,0,1,6,38,0.2580428,-1.783265,0.1368376
3,7,1,2,14,32,26,20,0,0,3,6,36,0.2444616,-1.869889,0.1236752
3,9,1,2,14,31,20,16,0,0,3,8,36,0.2444616,-2.010144,0.1146154
5,12,1,4,12,29,18,12,0,0,5,9,34,0.2308804,-2.415612,0.08299145
3,14,1,2,10,33,24,9,0,0,3,10,36,0.2444616,-2.409738,0.08880342
5,16,1,6,9,27,14,6,0,0,5,10,34,0.2308804,-2.369542,0.08581197
0,8,0,2,16,36,39,11,0,0,0,6,39,0.2648334,-2.13822,0.1158974
2,11,1,2,10,31,24,8,0,0,2,7,37,0.2512522,-2.238111,0.102906
0,10,0,3,13,34,39,11,0,0,0,6,39,0.2648334,-2.146809,0.1152991
2,14,1,2,8,33,25,13,0,0,2,10,37,0.2512522,-2.614643,0.07794872
6,20,2,4,8,29,19,3,0,0,5,12,33,0.2240898,-2.94425,0.04880342
2,8,1,3,14,32,21,21,0,0,2,6,37,0.2512522,-2.039529,0.1160684
1,12,1,2,14,35,19,11,0,0,1,11,38,0.2580428,-2.408244,0.09435897
2,8,2,3,13,33,31,18,0,0,1,6,37,0.2512522,-1.78292,0.1330769
1,6,1,3,13,34,30,20,0,0,1,3,38,0.2580428,-2.126564,0.1135043
3,12,1,2,13,32,19,6,0,0,3,10,36,0.2444616,-2.417677,0.0882906
1,15,1,5,8,34,27,5,0,0,1,9,38,0.2580428,-2.720105,0.07316239
2,12,1,3,13,30,16,9,0,0,2,8,37,0.2512522,-1.78163,0.1331624
2,4,1,1,15,34,29,20,0,0,2,4,37,0.2512522,-1.750682,0.1352137
4,10,2,5,13,34,28,24,0,0,3,5,35,0.237671,-1.445246,0.1467521
2,11,1,7,13,30,33,13,0,0,2,5,37,0.2512522,-1.937659,0.1228205
5,19,1,5,9,31,12,4,0,0,5,10,34,0.2308804,-2.358374,0.08649573
1,11,1,3,13,36,38,10,0,0,1,6,38,0.2580428,-2.242254,0.105641
1,15,1,5,12,32,31,9,0,0,1,9,38,0.2580428,-2.779207,0.0691453
6,14,2,3,11,30,27,7,0,0,5,9,33,0.2240898,-1.854612,0.1136752
2,7,1,2,15,27,20,16,0,0,2,6,37,0.2512522,-2.083372,0.1131624
1,7,1,2,16,34,38,20,0,0,1,6,38,0.2580428,-1.60973,0.1486325
1,10,1,4,11,34,31,14,0,0,1,7,38,0.2580428,-2.134109,0.1129915
3,20,1,4,10,32,12,5,0,0,3,11,36,0.2444616,-2.51956,0.0817094
4,14,2,3,12,28,18,7,0,0,3,10,35,0.237671,-2.173473,0.1009402
1,12,1,4,13,30,34,14,0,0,1,8,38,0.2580428,-2.105186,0.1149573
0,9,0,2,13,30,39,11,0,0,0,6,39,0.2648334,-2.003243,0.1252991
3,16,1,5,11,32,17,11,0,0,3,8,36,0.2444616,-2.252282,0.09897436
3,12,1,5,12,33,24,13,0,0,3,8,36,0.2444616,-2.489127,0.08367521
2,12,1,4,13,34,14,11,0,0,2,8,37,0.2512522,-2.346428,0.0957265
2,9,2,2,14,29,30,8,0,0,1,7,37,0.2512522,-1.846105,0.1288889
1,11,1,3,11,31,35,14,0,0,1,7,38,0.2580428,-1.867518,0.1311111
0,12,0,3,13,36,39,9,0,0,0,9,39,0.2648334,-2.361545,0.1003419
1,10,1,2,16,36,35,15,0,0,1,7,38,0.2580428,-2.589324,0.08205128
1,16,1,2,9,34,35,4,0,0,1,12,38,0.2580428,-2.892382,0.06145299
5,15,1,3,12,29,13,10,0,0,5,9,34,0.2308804,-2.114062,0.101453
2,13,1,5,12,34,33,11,0,0,2,9,37,0.2512522,-1.98666,0.1195726
2,9,1,2,13,35,32,13,0,0,2,7,37,0.2512522,-1.815157,0.1309402
0,7,0,1,14,34,39,13,0,0,0,7,39,0.2648334,-1.913667,0.1315385
1,4,1,2,16,33,37,22,0,0,1,3,38,0.2580428,-1.69021,0.1431624
4,12,1,4,12,34,22,14,0,0,4,8,35,0.237671,-1.802567,0.1242735
1,13,1,2,11,35,32,13,0,0,1,9,38,0.2580428,-2.134109,0.1129915
3,16,1,4,12,30,18,7,0,0,3,10,36,0.2444616,-2.348872,0.09273504
4,10,1,3,12,27,13,8,0,0,4,8,35,0.237671,-2.293033,0.0934188
1,8,1,2,14,33,20,12,0,0,1,7,38,0.2580428,-2.171834,0.1104274
0,12,0,4,15,34,39,10,0,0,0,6,39,0.2648334,-2.291602,0.1052137
1,14,1,5,12,36,38,6,0,0,1,8,38,0.2580428,-2.554114,0.08444444
1,9,1,3,17,33,20,10,0,0,1,7,38,0.2580428,-1.6047,0.1489744
0,6,0,2,12,33,39,17,0,0,0,5,39,0.2648334,-2.389767,0.09837607
0,7,0,1,17,32,39,11,0,0,0,7,39,0.2648334,-1.864585,0.1349573
4,13,1,6,12,24,30,15,0,0,4,6,35,0.237671,-2.284881,0.09393162
6,17,1,6,9,30,11,6,0,0,6,9,33,0.2240898,-2.421683,0.07991453
1,7,1,1,14,35,19,9,0,0,1,7,38,0.2580428,-2.056143,0.1182906
3,9,2,3,13,30,29,17,0,0,2,5,36,0.2444616,-1.875182,0.1233333
