taxon	min	max
TR1-D1-2014	0	0
TR1-D2-2014	0	0
TR1-D3-2014	0	0
TR1-D4-2014	0	0
TR1-D5-2014	0	0
TR1-E3-2014	0	0
TR1-F1-2014	0	0
TR1-F2-2014	0	0
