taxon	min	max
BR1-A1-2014	0	0
BR1-A2-2014	0	0
BR1-C1-2014	0	0
BR1-C2-2014	0	0
BR1-D2-2014	0	0
BR1-E1-2014	0	0
BR1-E2-2014	0	0
BR1-E3-2014	0	0
BR1-F1-2014	0	0
