Number Invariant Sites,Number Invariant Sites Excluding Ambiguous,Max Invariant Block Length,Max Invariant Block Length Excluding Ambiguous,Max Pairwise Difference,Max Pairwise Difference Excluding Ambiguous,Max Variable Block Length,Max Variable Block Length Excluding Ambiguous,Min Pairwise Difference,Min Pairwise Difference Excluding Ambiguous,Number Invariable Block,Number Invariable Block Excluding Ambiguous,Segregating-Sites,Theta,Tajima-D,Tajima-Pi
0,11,0,4,15,40,58,29,0,0,0,7,58,0.2380054,-2.561697,0.06938245
0,10,0,3,17,40,58,32,0,0,0,5,58,0.2380054,-2.32026,0.08527493
0,15,0,3,16,40,58,18,0,0,0,10,58,0.2380054,-2.570639,0.06879384
0,9,0,2,17,39,58,15,0,0,0,8,58,0.2380054,-2.377639,0.08149801
0,11,0,3,14,40,58,11,0,0,0,9,58,0.2380054,-2.421977,0.07857949
0,15,0,2,15,40,58,14,0,0,0,11,58,0.2380054,-2.531517,0.07136901
0,10,0,3,18,40,58,25,0,0,0,8,58,0.2380054,-2.146262,0.09672831
1,15,1,4,16,40,54,18,0,0,1,8,57,0.2339018,-2.518811,0.07082945
0,18,0,3,16,40,58,9,0,0,0,11,58,0.2380054,-2.391797,0.08056605
0,11,0,3,14,40,58,18,0,0,0,6,58,0.2380054,-2.701417,0.06018541
0,14,0,2,17,40,58,21,0,0,0,10,58,0.2380054,-2.518477,0.0722274
0,10,0,2,17,40,58,31,0,0,0,7,58,0.2380054,-2.464079,0.07580811
0,10,0,4,17,40,58,24,0,0,0,7,58,0.2380054,-2.410426,0.07933978
0,14,0,6,17,40,58,18,0,0,0,8,58,0.2380054,-2.424212,0.07843233
0,14,0,8,17,40,58,19,0,0,0,7,58,0.2380054,-2.584424,0.0678864
0,11,0,5,16,40,58,20,0,0,0,7,58,0.2380054,-2.489787,0.07411586
1,8,1,1,18,40,57,19,0,0,1,8,57,0.2339018,-2.10552,0.0975867
0,9,0,3,16,40,58,25,0,0,0,6,58,0.2380054,-2.408936,0.07943788
0,12,0,3,16,40,58,12,0,0,0,8,58,0.2380054,-2.338517,0.08407318
0,14,0,3,17,40,58,21,0,0,0,9,58,0.2380054,-2.496121,0.07369893
0,13,0,3,17,40,58,24,0,0,0,9,58,0.2380054,-2.483081,0.07455732
0,10,0,2,17,40,58,19,0,0,0,7,58,0.2380054,-2.352675,0.08314122
0,14,0,4,16,40,58,20,0,0,0,9,58,0.2380054,-2.469295,0.07546476
0,7,0,2,18,40,58,26,0,0,0,6,58,0.2380054,-2.306847,0.08615785
1,11,1,5,16,40,31,16,0,0,1,6,57,0.2339018,-2.447593,0.07544023
0,8,0,1,17,40,58,20,0,0,0,8,58,0.2380054,-2.46855,0.07551381
0,8,0,3,16,40,58,16,0,0,0,5,58,0.2380054,-2.507672,0.07293864
0,13,0,6,18,40,58,39,0,0,0,6,58,0.2380054,-2.275922,0.08819346
0,16,0,4,16,40,58,19,0,0,0,9,58,0.2380054,-2.512515,0.07261981
1,9,1,2,17,40,57,22,0,0,1,7,57,0.2339018,-2.309324,0.08439201
0,10,0,2,18,39,58,13,0,0,0,8,58,0.2380054,-2.279276,0.08797273
0,8,0,2,18,40,58,30,0,0,0,6,58,0.2380054,-2.28561,0.0875558
0,14,0,3,14,40,58,16,0,0,0,9,58,0.2380054,-2.797172,0.05388238
0,7,0,3,19,40,58,41,0,0,0,4,58,0.2380054,-2.194326,0.09356453
1,11,1,3,17,40,54,30,0,0,1,7,57,0.2339018,-2.321825,0.08358268
0,7,0,2,18,40,58,31,0,1,0,6,58,0.2380054,-2.260274,0.08922352
0,12,0,4,18,40,58,19,0,0,0,8,58,0.2380054,-2.404092,0.07975671
0,9,0,1,17,40,58,18,0,1,0,9,58,0.2380054,-2.293807,0.08701624
0,12,0,5,16,40,58,21,0,0,0,8,58,0.2380054,-2.416015,0.07897189
0,12,0,3,15,40,58,15,0,0,0,8,58,0.2380054,-2.627645,0.06504145
0,17,0,2,15,40,58,12,0,0,0,13,58,0.2380054,-2.67012,0.06224555
0,12,0,4,17,40,58,16,0,0,0,7,58,0.2380054,-2.580326,0.06815618
0,14,0,4,14,40,58,19,0,0,0,10,58,0.2380054,-2.439116,0.07745132
0,17,0,5,13,40,58,22,0,0,0,11,58,0.2380054,-2.700299,0.06025899
0,9,0,2,16,40,58,24,0,0,0,8,58,0.2380054,-2.479728,0.07477804
0,15,0,3,14,40,58,18,0,0,0,10,58,0.2380054,-2.656706,0.06312846
0,14,0,4,16,40,58,13,0,0,0,9,58,0.2380054,-2.637332,0.06440379
0,14,0,7,17,40,58,22,0,0,0,8,58,0.2380054,-2.490533,0.07406681
0,12,0,4,18,40,58,25,0,0,0,7,58,0.2380054,-2.25692,0.08944425
0,13,0,4,15,40,58,16,0,0,0,8,58,0.2380054,-2.455137,0.07639672
0,14,0,5,19,40,58,26,0,0,0,9,58,0.2380054,-2.335909,0.08424486
0,13,0,3,16,39,58,23,0,0,0,7,58,0.2380054,-2.49165,0.07399323
0,12,0,2,16,40,58,14,0,0,0,9,58,0.2380054,-2.552755,0.06997106
0,17,0,5,17,40,58,23,0,0,0,8,58,0.2380054,-2.246488,0.09013097
0,3,0,1,18,40,58,47,0,1,0,3,58,0.2380054,-2.145889,0.09675283
0,6,0,1,16,40,58,21,0,0,0,6,58,0.2380054,-2.382855,0.08115466
0,13,0,2,16,40,58,13,0,0,0,12,58,0.2380054,-2.434644,0.07774562
0,11,0,3,20,40,58,40,0,0,0,6,58,0.2380054,-2.084785,0.100775
0,14,0,3,15,40,58,15,0,0,0,11,58,0.2380054,-2.572502,0.06867121
0,8,0,2,19,40,58,22,0,0,0,7,58,0.2380054,-2.483826,0.07450827
0,18,0,3,12,40,58,10,0,0,0,11,58,0.2380054,-2.871689,0.04897729
0,17,0,3,16,40,58,13,0,0,0,9,58,0.2380054,-2.53338,0.07124638
0,3,0,1,19,40,58,44,0,0,0,3,58,0.2380054,-1.998345,0.1064649
0,13,0,3,14,40,58,11,0,0,0,11,58,0.2380054,-2.538596,0.07090303
0,8,0,2,18,40,58,11,0,0,0,7,58,0.2380054,-2.268843,0.08865944
0,11,0,2,16,40,58,19,0,0,0,9,58,0.2380054,-2.366834,0.08220925
0,14,0,6,17,40,58,19,0,0,0,9,58,0.2380054,-2.476374,0.07499877
0,6,0,2,18,40,58,14,0,0,0,5,58,0.2380054,-2.380619,0.08130181
0,7,0,3,17,40,58,26,0,0,0,5,58,0.2380054,-2.377639,0.08149801
0,10,0,3,18,40,58,15,0,0,0,6,58,0.2380054,-2.357892,0.08279786
0,11,0,2,19,40,58,29,0,0,0,9,58,0.2380054,-2.206994,0.09273066
0,8,0,4,19,40,58,21,0,0,0,5,58,0.2380054,-2.380619,0.08130181
0,11,0,3,16,40,58,21,0,0,0,9,58,0.2380054,-2.432036,0.0779173
0,2,0,1,20,40,58,41,0,0,0,2,58,0.2380054,-2.041565,0.10362
