Number Invariant Sites,Number Invariant Sites Excluding Ambiguous,Max Invariant Block Length,Max Invariant Block Length Excluding Ambiguous,Max Pairwise Difference,Max Pairwise Difference Excluding Ambiguous,Max Variable Block Length,Max Variable Block Length Excluding Ambiguous,Min Pairwise Difference,Min Pairwise Difference Excluding Ambiguous,Number Invariable Block,Number Invariable Block Excluding Ambiguous,Segregating-Sites,Theta,Tajima-D,Tajima-Pi
0,5,0,3,18,21,25,20,3,5,0,2,25,0.3311393,2.80196,0.5393939
0,4,0,2,19,21,25,21,3,3,0,2,25,0.3311393,2.410557,0.510303
0,3,0,2,19,23,25,22,3,3,0,2,25,0.3311393,2.818269,0.5406061
0,5,0,3,19,22,25,20,2,4,0,2,25,0.3311393,2.53287,0.5193939
0,5,0,3,19,21,25,20,7,7,0,2,25,0.3311393,2.679647,0.530303
0,5,0,3,18,22,25,20,1,3,0,2,25,0.3311393,2.753035,0.5357576
0,4,0,2,18,22,25,21,3,6,0,2,25,0.3311393,2.182238,0.4933333
1,5,1,3,18,20,22,20,3,5,1,2,24,0.3178937,3.003713,0.5327273
1,5,1,2,17,21,14,11,4,5,1,4,24,0.3178937,2.503766,0.4969697
1,3,1,2,19,22,24,22,5,7,1,2,24,0.3178937,3.34266,0.5569697
2,5,1,2,18,20,19,16,3,5,2,4,23,0.3046481,2.595773,0.4830303
0,4,0,2,19,23,25,20,4,5,0,3,25,0.3311393,2.883503,0.5454545
0,4,0,2,20,23,25,20,3,5,0,3,25,0.3311393,2.565487,0.5218182
0,3,0,1,18,22,25,21,4,4,0,3,25,0.3311393,2.736726,0.5345455
0,4,0,3,20,24,25,21,4,4,0,2,25,0.3311393,3.193364,0.5684848
0,3,0,1,20,21,25,21,6,8,0,3,25,0.3311393,3.55215,0.5951515
0,4,0,3,18,21,25,21,0,5,0,2,25,0.3311393,2.64703,0.5278788
1,6,1,3,17,19,20,17,3,3,1,3,24,0.3178937,2.147871,0.4715152
1,5,1,3,19,23,24,20,1,2,1,2,24,0.3178937,3.071503,0.5375758
0,5,0,3,19,22,25,20,7,7,0,2,25,0.3311393,2.785652,0.5381818
1,3,1,2,19,21,24,22,3,4,1,2,24,0.3178937,3.207082,0.5472727
0,5,0,3,20,24,25,20,0,4,0,2,25,0.3311393,2.997662,0.5539394
2,4,1,2,20,23,23,21,5,5,2,2,23,0.3046481,3.90984,0.5733333
0,4,0,2,20,22,25,20,3,3,0,3,25,0.3311393,2.508408,0.5175758
0,3,0,1,18,22,25,21,4,5,0,3,25,0.3311393,2.353477,0.5060606
0,5,0,3,19,22,25,20,2,6,0,2,25,0.3311393,2.43502,0.5121212
0,4,0,3,19,21,25,21,1,6,0,2,25,0.3311393,2.818269,0.5406061
0,5,0,3,19,22,25,20,5,5,0,2,25,0.3311393,2.875348,0.5448485
1,5,1,3,19,22,23,20,4,6,1,2,24,0.3178937,2.969818,0.530303
0,4,0,2,19,22,25,20,5,6,0,3,25,0.3311393,2.907965,0.5472727
0,5,0,3,19,23,25,20,4,4,0,2,25,0.3311393,2.818269,0.5406061
1,4,1,2,19,22,22,20,4,7,1,3,24,0.3178937,3.562976,0.5727273
2,3,1,1,19,22,21,21,4,4,2,3,23,0.3046481,3.257216,0.5284848
1,4,1,2,19,21,24,21,7,7,1,2,24,0.3178937,3.537555,0.5709091
1,4,1,2,18,23,24,21,5,5,1,2,24,0.3178937,2.817292,0.5193939
0,5,0,3,19,24,25,20,5,5,0,2,25,0.3311393,3.136284,0.5642424
0,5,0,3,18,21,25,20,2,3,0,2,25,0.3311393,2.214855,0.4957576
1,4,1,3,18,23,24,21,2,2,1,2,24,0.3178937,2.741029,0.5139394
2,4,1,2,18,21,22,21,3,4,2,2,23,0.3046481,3.133747,0.52
1,5,1,3,17,22,24,20,3,6,1,2,24,0.3178937,2.707134,0.5115152
0,4,0,2,18,24,25,20,2,6,0,3,25,0.3311393,2.80196,0.5393939
1,6,1,3,17,21,19,16,2,2,1,3,24,0.3178937,1.834344,0.4490909
0,4,0,3,19,22,25,21,4,4,0,2,25,0.3311393,2.394248,0.5090909
0,4,0,2,18,22,25,20,4,4,0,3,25,0.3311393,2.58995,0.5236364
2,6,1,3,17,21,14,13,1,3,2,3,23,0.3046481,2.728061,0.4921212
1,4,1,2,18,20,23,21,4,8,1,2,24,0.3178937,3.198608,0.5466667
1,4,1,3,20,22,24,21,4,5,1,2,24,0.3178937,3.444345,0.5642424
1,4,1,2,20,21,23,21,1,3,1,2,24,0.3178937,2.715608,0.5121212
0,5,0,3,19,22,25,20,3,5,0,2,25,0.3311393,2.687801,0.5309091
0,5,0,3,18,20,25,20,1,3,0,2,25,0.3311393,2.092542,0.4866667
0,4,0,1,16,22,25,16,1,2,0,4,25,0.3311393,1.293427,0.4272727
1,4,1,3,19,22,22,21,1,3,1,2,24,0.3178937,3.054555,0.5363636
3,5,2,3,19,19,22,20,4,4,2,2,22,0.2914026,3.46794,0.52
0,4,0,2,20,22,25,21,4,6,0,2,25,0.3311393,2.728572,0.5339394
0,4,0,3,19,23,25,21,3,4,0,2,25,0.3311393,2.695955,0.5315152
0,4,0,2,19,22,25,21,2,2,0,2,25,0.3311393,2.280089,0.5006061
0,5,0,2,19,22,25,16,7,7,0,4,25,0.3311393,2.638875,0.5272727
0,4,0,3,20,24,25,21,5,6,0,2,25,0.3311393,3.01397,0.5551515
0,4,0,2,19,23,25,20,7,7,0,3,25,0.3311393,2.638875,0.5272727
1,4,1,3,19,22,24,21,3,3,1,2,24,0.3178937,3.122345,0.5412121
1,4,1,2,18,22,22,20,5,5,1,3,24,0.3178937,2.978292,0.5309091
0,4,0,3,19,23,25,21,2,4,0,2,25,0.3311393,2.810114,0.54
0,4,0,3,20,23,25,21,3,3,0,2,25,0.3311393,3.095513,0.5612121
3,5,2,3,17,17,18,17,3,4,2,3,22,0.2914026,2.438184,0.4521212
1,5,1,3,19,23,24,20,0,1,1,2,24,0.3178937,2.842713,0.5212121
1,6,1,3,18,21,16,13,6,6,1,3,24,0.3178937,2.495292,0.4963636
