Number Invariant Sites,Number Invariant Sites Excluding Ambiguous,Max Invariant Block Length,Max Invariant Block Length Excluding Ambiguous,Max Pairwise Difference,Max Pairwise Difference Excluding Ambiguous,Max Variable Block Length,Max Variable Block Length Excluding Ambiguous,Min Pairwise Difference,Min Pairwise Difference Excluding Ambiguous,Number Invariable Block,Number Invariable Block Excluding Ambiguous,Segregating-Sites,Theta,Tajima-D,Tajima-Pi
3,28,1,12,8,35,18,3,0,1,3,7,35,0.4421053,-6.653038,0.05
6,31,3,18,6,31,28,2,0,0,4,7,32,0.4042105,-6.561351,0.05
2,26,1,5,7,36,35,2,0,4,2,10,36,0.4547368,-6.54997,0.05789474
2,34,1,27,3,36,18,3,0,1,2,3,36,0.4547368,-7.158058,0.02105263
1,19,1,5,13,37,19,4,1,1,1,7,37,0.4673684,-5.86041,0.1026316
1,28,1,19,9,37,19,4,0,0,1,4,37,0.4673684,-6.494654,0.06315789
2,25,1,7,9,36,19,3,1,3,2,9,36,0.4547368,-6.072187,0.08684211
5,32,2,13,4,32,11,2,0,2,4,5,33,0.4168421,-6.782927,0.03947368
1,36,1,26,2,37,19,1,0,0,1,2,37,0.4673684,-7.298029,0.01315789
2,30,1,20,6,36,18,4,0,0,2,5,36,0.4547368,-6.810579,0.04210526
4,31,1,13,3,34,18,2,0,2,4,6,34,0.4294737,-6.991737,0.02894737
3,30,1,19,7,35,17,2,0,0,3,7,35,0.4421053,-6.519084,0.05789474
1,34,1,20,4,37,19,2,0,0,1,3,37,0.4673684,-6.8752,0.03947368
2,35,1,25,3,36,18,2,0,0,2,3,36,0.4547368,-7.244927,0.01578947
1,27,1,14,8,37,19,6,0,2,1,6,37,0.4673684,-6.452371,0.06578947
1,28,1,8,6,37,37,3,0,3,1,8,37,0.4673684,-6.579219,0.05789474
1,26,1,18,11,35,26,5,0,0,1,5,37,0.4673684,-6.240956,0.07894737
2,30,1,13,5,36,18,2,0,2,2,8,36,0.4547368,-6.897449,0.03684211
2,28,1,12,8,36,19,2,0,2,2,6,36,0.4547368,-6.332796,0.07105263
1,24,1,5,8,37,37,2,0,0,1,10,37,0.4673684,-6.283239,0.07631579
2,21,1,18,16,35,28,12,0,0,2,4,36,0.4547368,-5.724709,0.1078947
2,28,1,15,6,34,23,3,0,1,2,5,36,0.4547368,-6.680275,0.05
1,27,1,18,9,37,37,6,0,0,1,6,37,0.4673684,-6.410088,0.06842105
2,36,1,25,2,36,18,1,0,0,2,3,36,0.4547368,-7.288362,0.01315789
2,28,1,9,5,36,30,3,0,2,2,9,36,0.4547368,-6.723709,0.04736842
1,28,1,17,7,37,37,3,1,1,1,6,37,0.4673684,-6.494654,0.06315789
2,25,1,5,8,36,20,2,0,3,2,10,36,0.4547368,-6.376231,0.06842105
1,26,1,9,7,36,19,2,0,3,1,9,37,0.4673684,-6.621502,0.05526316
5,29,1,11,5,33,13,2,0,3,5,7,33,0.4168421,-6.735627,0.04210526
1,23,1,5,9,36,19,3,0,3,1,9,37,0.4673684,-6.367805,0.07105263
1,22,1,6,9,36,22,4,0,0,1,9,37,0.4673684,-6.240956,0.07894737
2,35,1,11,2,36,18,1,0,0,2,4,36,0.4547368,-7.288362,0.01315789
1,28,1,8,6,37,32,3,2,2,1,8,37,0.4673684,-6.325522,0.07368421
0,30,0,10,5,38,38,2,0,3,0,6,38,0.48,-6.606959,0.05789474
0,30,0,6,5,38,38,2,0,2,0,7,38,0.48,-6.648149,0.05526316
2,36,1,25,2,36,19,1,0,0,2,2,36,0.4547368,-7.027753,0.02894737
0,31,0,10,6,38,38,2,0,1,0,6,38,0.48,-6.68934,0.05263158
3,31,1,23,6,35,19,3,0,0,3,3,35,0.4421053,-6.786992,0.04210526
2,31,1,20,6,36,18,2,0,1,2,6,36,0.4547368,-6.897449,0.03684211
1,18,1,5,11,36,19,5,0,1,1,8,37,0.4673684,-6.15639,0.08421053
2,36,1,29,2,36,18,1,0,0,2,3,36,0.4547368,-7.331797,0.01052632
3,30,2,19,6,35,18,2,0,1,2,6,35,0.4421053,-6.474433,0.06052632
0,25,0,5,7,38,38,3,1,5,0,7,38,0.48,-6.236244,0.08157895
2,28,1,13,6,36,26,2,0,3,2,8,36,0.4547368,-6.54997,0.05789474
1,28,1,8,5,35,20,3,0,2,1,6,37,0.4673684,-6.621502,0.05526316
1,32,1,19,5,37,19,2,0,0,1,5,37,0.4673684,-6.917483,0.03684211
3,37,1,21,1,35,18,1,0,0,3,2,35,0.4421053,-7.41211,0.005263158
1,28,1,9,6,37,37,3,0,1,1,9,37,0.4673684,-6.748351,0.04736842
3,28,1,19,9,35,19,4,0,0,3,6,35,0.4421053,-6.295828,0.07105263
1,27,1,13,7,36,19,4,0,1,1,5,37,0.4673684,-6.494654,0.06315789
2,28,1,12,8,36,18,3,0,2,2,6,36,0.4547368,-6.63684,0.05263158
1,26,1,11,9,37,24,3,0,2,1,6,37,0.4673684,-6.283239,0.07631579
3,27,1,13,9,34,11,4,0,1,3,7,35,0.4421053,-6.385131,0.06578947
3,28,1,9,8,35,22,2,1,2,3,10,35,0.4421053,-6.385131,0.06578947
3,29,1,16,7,35,18,2,0,1,3,9,35,0.4421053,-6.742341,0.04473684
0,24,0,7,7,37,38,2,1,5,0,9,38,0.48,-6.195054,0.08421053
2,30,1,7,4,36,18,1,0,2,2,9,36,0.4547368,-6.940883,0.03421053
2,26,1,8,5,36,18,2,0,4,2,11,36,0.4547368,-6.680275,0.05
6,34,1,22,4,32,11,2,0,0,6,4,32,0.4042105,-7.048821,0.02368421
2,31,1,15,5,36,19,2,1,1,2,5,36,0.4547368,-6.723709,0.04736842
3,34,1,22,4,35,18,2,0,0,3,4,35,0.4421053,-7.144202,0.02105263
3,31,1,12,5,34,18,1,0,1,3,7,35,0.4421053,-6.965597,0.03157895
0,29,0,11,5,36,38,2,0,0,0,7,38,0.48,-6.648149,0.05526316
1,30,1,9,4,37,25,1,1,1,1,8,37,0.4673684,-6.579219,0.05789474
4,35,1,20,3,34,11,1,0,0,4,4,34,0.4294737,-7.221426,0.01578947
1,34,1,26,4,37,19,1,0,1,1,4,37,0.4673684,-6.959765,0.03421053
2,38,1,38,0,36,18,0,0,0,2,1,36,0.4547368,-7.505536,0
2,32,1,12,4,36,18,2,0,2,2,6,36,0.4547368,-7.027753,0.02894737
1,18,1,6,14,37,21,9,0,6,1,7,37,0.4673684,-5.606713,0.1184211
4,25,1,18,10,33,26,5,0,0,4,6,34,0.4294737,-6.072981,0.08157895
1,31,1,22,7,36,19,3,0,0,1,5,37,0.4673684,-6.748351,0.04736842
1,29,1,13,8,36,26,2,0,1,1,7,37,0.4673684,-6.579219,0.05789474
5,26,2,13,10,32,26,3,0,2,4,10,33,0.4168421,-6.30992,0.06578947
1,28,1,13,7,36,37,2,0,2,1,8,37,0.4673684,-6.748351,0.04736842
0,28,0,12,8,37,38,3,0,0,0,7,38,0.48,-6.483387,0.06578947
5,32,1,11,4,33,12,2,0,2,5,6,33,0.4168421,-6.97213,0.02894737
2,25,1,7,8,36,18,3,0,3,2,9,36,0.4547368,-6.723709,0.04736842
4,34,1,20,4,34,11,1,0,0,4,5,34,0.4294737,-7.083613,0.02368421
1,23,1,18,15,37,37,6,0,0,1,5,37,0.4673684,-5.902693,0.1
3,30,1,10,6,35,18,2,0,2,3,8,35,0.4421053,-6.742341,0.04473684
0,26,0,9,9,38,38,3,1,2,0,6,38,0.48,-6.112673,0.08947368
1,20,1,6,13,37,19,5,0,5,1,10,37,0.4673684,-5.775844,0.1078947
1,30,1,18,7,37,27,1,0,0,1,8,37,0.4673684,-6.452371,0.06578947
0,24,0,4,8,36,38,3,0,5,0,10,38,0.48,-6.277435,0.07894737
3,32,1,13,4,35,18,2,0,1,3,6,35,0.4421053,-7.144202,0.02105263
0,24,0,6,11,37,38,4,0,2,0,7,38,0.48,-6.195054,0.08421053
