Number Invariant Sites,Number Invariant Sites Excluding Ambiguous,Max Invariant Block Length,Max Invariant Block Length Excluding Ambiguous,Max Pairwise Difference,Max Pairwise Difference Excluding Ambiguous,Max Variable Block Length,Max Variable Block Length Excluding Ambiguous,Min Pairwise Difference,Min Pairwise Difference Excluding Ambiguous,Number Invariable Block,Number Invariable Block Excluding Ambiguous,Segregating-Sites,Theta,Tajima-D,Tajima-Pi
0,1,0,1,18,19,22,19,4,4,0,1,22,0.3856749,3.444536,0.6396104
0,2,0,1,19,21,22,19,8,8,0,2,22,0.3856749,3.951007,0.6769481
0,1,0,1,18,18,22,19,6,6,0,1,22,0.3856749,3.532618,0.6461039
0,2,0,1,18,20,22,19,5,5,0,2,22,0.3856749,3.664741,0.6558442
0,1,0,1,17,19,22,19,5,5,0,1,22,0.3856749,3.973028,0.6785714
0,1,0,1,17,19,22,19,7,8,0,1,22,0.3856749,3.13625,0.6168831
0,2,0,1,17,19,22,18,3,3,0,2,22,0.3856749,3.532618,0.6461039
0,2,0,1,18,20,22,19,7,7,0,2,22,0.3856749,3.686762,0.6574675
1,1,1,1,19,20,19,19,7,7,1,1,21,0.3681443,4.032899,0.6525974
0,1,0,1,19,19,22,19,7,7,0,1,22,0.3856749,3.796864,0.6655844
1,2,1,1,19,20,21,19,8,9,1,2,21,0.3681443,4.838452,0.7094156
0,2,0,1,17,19,22,19,3,3,0,2,22,0.3856749,2.69584,0.5844156
0,2,0,1,19,21,22,19,6,8,0,2,22,0.3856749,3.642721,0.6542208
0,2,0,1,19,20,22,19,7,7,0,2,22,0.3856749,3.664741,0.6558442
0,1,0,1,18,19,22,19,2,2,0,1,22,0.3856749,3.224332,0.6233766
0,2,0,1,18,19,22,19,6,7,0,2,22,0.3856749,3.180291,0.6201299
0,2,0,1,18,20,22,19,7,7,0,2,22,0.3856749,3.466557,0.6412338
0,1,0,1,19,21,22,19,10,11,0,1,22,0.3856749,4.149192,0.6915584
1,2,1,1,17,19,17,14,3,5,1,2,21,0.3681443,2.421794,0.538961
0,1,0,1,18,19,22,19,1,3,0,1,22,0.3856749,3.224332,0.6233766
0,2,0,1,17,18,22,19,5,5,0,2,22,0.3856749,2.982106,0.6055195
0,1,0,1,18,20,22,19,4,4,0,1,22,0.3856749,2.365533,0.5600649
1,2,1,1,20,20,19,19,1,1,1,2,21,0.3681443,3.687662,0.6282468
0,1,0,1,17,18,22,19,7,7,0,1,22,0.3856749,3.510598,0.6444805
