Number Invariant Sites,Number Invariant Sites Excluding Ambiguous,Max Invariant Block Length,Max Invariant Block Length Excluding Ambiguous,Max Pairwise Difference,Max Pairwise Difference Excluding Ambiguous,Max Variable Block Length,Max Variable Block Length Excluding Ambiguous,Min Pairwise Difference,Min Pairwise Difference Excluding Ambiguous,Number Invariable Block,Number Invariable Block Excluding Ambiguous,Segregating-Sites,Theta,Tajima-D,Tajima-Pi
0,3,0,2,18,35,47,30,0,5,0,2,47,0.2818696,-2.076354,0.1360582
0,6,0,3,16,36,47,21,0,5,0,3,47,0.2818696,-2.003001,0.1412094
2,4,1,1,18,35,25,25,0,4,2,4,45,0.2698752,-1.786981,0.1494961
1,4,1,2,15,35,39,39,0,5,1,3,46,0.2758724,-2.247207,0.1212766
1,8,1,2,16,35,28,14,1,1,1,7,46,0.2758724,-1.957463,0.1412094
0,3,0,1,15,36,47,18,0,5,0,3,47,0.2818696,-2.328305,0.1183651
1,6,1,1,15,38,33,13,0,3,1,6,46,0.2758724,-2.131635,0.1292273
0,2,0,1,17,38,47,36,0,6,0,2,47,0.2818696,-1.918486,0.1471445
1,6,1,3,15,35,45,25,0,4,1,4,46,0.2758724,-2.09094,0.1320269
0,3,0,1,17,37,47,31,0,3,0,3,47,0.2818696,-1.951973,0.1447928
0,3,0,2,16,38,47,21,0,0,0,2,47,0.2818696,-2.11622,0.1332587
0,7,0,2,16,34,47,11,0,2,0,5,47,0.2818696,-2.103463,0.1341545
2,8,1,2,14,37,21,15,0,4,2,7,45,0.2698752,-2.380433,0.1095185
3,8,1,1,17,34,29,17,0,0,3,8,44,0.2638779,-1.89783,0.1387458
0,5,0,2,17,38,47,21,0,7,0,4,47,0.2818696,-1.959947,0.1442329
1,4,1,1,18,38,34,20,0,3,1,4,46,0.2758724,-1.737714,0.156327
0,3,0,1,15,37,47,19,0,2,0,3,47,0.2818696,-2.07157,0.1363942
0,1,0,1,17,35,47,45,0,8,0,1,47,0.2818696,-2.001407,0.1413214
0,2,0,1,19,36,47,22,0,4,0,2,47,0.2818696,-1.905729,0.1480403
1,5,1,1,15,37,34,12,0,4,1,5,46,0.2758724,-2.292784,0.1181411
0,6,0,1,17,38,47,11,0,7,0,6,47,0.2818696,-2.125788,0.1325868
0,1,0,1,17,36,47,35,0,6,0,1,47,0.2818696,-1.924865,0.1466965
0,4,0,2,16,37,47,22,0,4,0,3,47,0.2818696,-2.033299,0.1390817
2,7,1,3,16,34,41,16,0,4,2,5,45,0.2698752,-2.169317,0.1237402
0,6,0,2,17,37,47,31,0,2,0,5,47,0.2818696,-1.963136,0.144009
0,4,0,1,18,37,47,22,0,7,0,4,47,0.2818696,-1.983866,0.1425532
1,4,1,2,18,34,36,22,0,4,1,3,46,0.2758724,-2.001413,0.1381859
0,9,0,2,12,37,47,24,0,0,0,7,47,0.2818696,-2.632878,0.09697648
0,3,0,1,17,37,47,22,0,1,0,3,47,0.2818696,-2.058813,0.13729
1,4,1,1,16,36,45,19,0,5,1,4,46,0.2758724,-1.955835,0.1413214
1,4,1,1,17,38,35,21,0,4,1,4,46,0.2758724,-2.144657,0.1283315
0,3,0,1,16,38,47,22,0,7,0,3,47,0.2818696,-2.172032,0.1293393
0,3,0,1,18,37,47,12,0,8,0,3,47,0.2818696,-1.798889,0.1555431
1,4,1,1,18,35,46,21,0,5,1,4,46,0.2758724,-1.907002,0.1446809
0,4,0,1,17,38,47,17,0,7,0,4,47,0.2818696,-1.937622,0.1458007
1,6,1,2,18,34,41,12,0,5,1,4,46,0.2758724,-1.965602,0.1406495
0,1,0,1,19,38,47,46,0,5,0,1,47,0.2818696,-1.872242,0.1503919
0,5,0,2,15,36,47,15,0,3,0,4,47,0.2818696,-2.133761,0.1320269
2,6,2,2,17,36,23,12,0,4,1,5,45,0.2698752,-1.949889,0.1385218
1,9,1,2,15,38,33,11,0,6,1,7,46,0.2758724,-2.195118,0.12486
1,4,1,2,16,38,36,17,0,5,1,3,46,0.2758724,-2.239068,0.1218365
1,3,1,1,19,33,35,21,0,6,1,3,46,0.2758724,-1.994902,0.1386338
1,6,1,2,16,35,35,21,0,5,1,4,46,0.2758724,-2.071407,0.1333707
0,3,0,1,17,37,47,31,0,7,0,3,47,0.2818696,-1.980677,0.1427772
1,6,1,1,16,37,25,12,0,6,1,6,46,0.2758724,-2.374173,0.112542
0,1,0,1,17,37,47,28,0,6,0,1,47,0.2818696,-1.94719,0.1451288
1,7,1,2,14,37,44,21,0,3,1,6,46,0.2758724,-2.289529,0.1183651
0,6,0,2,15,38,47,23,0,6,0,4,47,0.2818696,-2.15768,0.1303471
1,5,1,1,16,35,27,14,0,6,1,5,46,0.2758724,-2.139774,0.1286674
0,4,0,2,17,37,47,38,0,3,0,3,47,0.2818696,-1.859485,0.1512878
0,7,0,2,16,39,47,15,0,4,0,5,47,0.2818696,-2.310764,0.1195969
0,4,0,1,15,39,47,22,0,4,0,4,47,0.2818696,-2.194356,0.1277716
0,0,0,0,17,37,47,47,0,7,0,0,47,0.2818696,-1.889783,0.1491601
0,4,0,1,17,35,47,20,0,5,0,4,47,0.2818696,-2.176816,0.1290034
2,6,2,2,15,38,44,11,0,6,1,5,45,0.2698752,-2.037993,0.1325868
1,3,1,1,18,34,28,16,0,3,1,3,46,0.2758724,-2.261857,0.1202688
1,6,1,2,17,37,25,14,0,4,1,5,46,0.2758724,-2.14954,0.1279955
0,3,0,1,18,36,47,21,0,4,0,3,47,0.2818696,-2.205519,0.1269877
1,3,1,1,18,33,41,25,0,5,1,3,46,0.2758724,-1.944441,0.1421053
0,5,0,3,18,35,47,30,0,5,0,3,47,0.2818696,-2.028515,0.1394177
0,7,0,2,17,39,47,18,0,1,0,4,47,0.2818696,-2.101868,0.1342665
1,8,1,2,16,38,34,18,0,3,1,7,46,0.2758724,-2.043735,0.1352744
1,5,1,2,15,37,23,18,0,5,1,4,46,0.2758724,-1.998157,0.1384099
0,6,0,2,16,36,47,12,0,2,0,5,47,0.2818696,-2.22306,0.1257559
0,7,0,2,16,34,47,13,0,6,0,5,47,0.2818696,-1.983866,0.1425532
0,1,0,1,18,36,47,46,0,5,0,1,47,0.2818696,-1.991839,0.1419933
0,3,0,1,16,37,47,37,0,5,0,3,47,0.2818696,-1.948784,0.1450168
1,4,1,2,17,36,34,20,0,5,1,3,46,0.2758724,-1.965602,0.1406495
2,7,1,2,17,35,33,21,0,5,2,6,45,0.2698752,-2.101161,0.1283315
0,5,0,2,18,36,47,22,0,0,0,4,47,0.2818696,-1.956757,0.1444569
1,8,1,3,18,33,42,21,0,5,1,4,46,0.2758724,-2.071407,0.1333707
1,2,1,1,15,36,24,24,0,7,1,2,46,0.2758724,-2.007924,0.137738
0,7,0,1,15,36,47,11,0,1,0,7,47,0.2818696,-2.167248,0.1296753
2,4,1,2,16,31,34,21,0,4,2,3,45,0.2698752,-2.081213,0.1296753
0,6,0,2,16,35,47,17,0,3,0,5,47,0.2818696,-2.114625,0.1333707
1,6,1,1,18,35,42,18,0,6,1,6,46,0.2758724,-1.907002,0.1446809
1,2,1,1,17,35,45,35,0,4,1,2,46,0.2758724,-1.920024,0.143785
0,6,0,2,17,37,47,22,0,5,0,5,47,0.2818696,-1.977487,0.1430011
0,5,0,3,18,35,47,21,0,3,0,3,47,0.2818696,-1.928054,0.1464726
2,7,1,2,15,37,23,12,0,4,2,6,45,0.2698752,-2.139395,0.1257559
1,2,1,1,18,39,36,36,0,6,1,2,46,0.2758724,-1.851658,0.1484882
0,3,0,1,16,36,47,24,0,4,0,3,47,0.2818696,-2.098679,0.1344905
0,6,0,1,17,38,47,13,0,3,0,6,47,0.2818696,-2.205519,0.1269877
1,2,1,1,15,34,29,27,0,4,1,2,46,0.2758724,-2.211396,0.1237402
0,6,0,2,15,37,47,15,0,3,0,5,47,0.2818696,-2.294818,0.1207167
1,7,1,1,17,36,43,19,0,6,1,7,46,0.2758724,-1.907002,0.1446809
1,3,1,1,19,38,34,22,0,3,1,3,46,0.2758724,-1.843519,0.1490482
0,13,0,2,15,38,47,12,0,6,0,10,47,0.2818696,-2.315548,0.1192609
0,3,0,1,17,36,47,29,0,4,0,3,47,0.2818696,-2.055624,0.137514
1,7,1,3,15,37,27,13,1,5,1,5,46,0.2758724,-2.185351,0.1255319
0,3,0,2,17,36,47,33,0,4,0,2,47,0.2818696,-2.036489,0.1388578
1,7,1,2,15,35,38,11,0,5,1,6,46,0.2758724,-2.118613,0.1301232
0,4,0,2,18,38,47,22,0,3,0,3,47,0.2818696,-2.020542,0.1399776
0,3,0,1,19,33,47,23,0,4,0,3,47,0.2818696,-1.771781,0.1574468
1,4,1,1,16,35,36,23,0,4,1,4,46,0.2758724,-2.077918,0.1329227
0,2,0,1,17,36,47,23,0,5,0,2,47,0.2818696,-1.983866,0.1425532
2,4,1,2,17,35,25,20,0,4,2,3,45,0.2698752,-2.0862,0.1293393
1,3,1,1,18,35,46,24,0,4,1,3,46,0.2758724,-2.152796,0.1277716
1,4,1,3,16,38,36,32,0,5,1,2,46,0.2758724,-2.167446,0.1267637
1,2,1,1,18,39,24,22,0,7,1,2,46,0.2758724,-1.946069,0.1419933
1,5,1,1,16,35,36,13,0,6,1,5,46,0.2758724,-2.084429,0.1324748
0,5,0,3,16,36,47,28,0,4,0,3,47,0.2818696,-2.298007,0.1204927
0,8,0,2,17,38,47,10,0,3,0,6,47,0.2818696,-2.105057,0.1340426
2,7,1,3,15,35,35,21,0,4,2,4,45,0.2698752,-2.131083,0.1263158
0,5,0,2,15,38,47,22,0,6,0,4,47,0.2818696,-2.309169,0.1197088
1,7,1,2,18,36,24,13,0,5,1,4,46,0.2758724,-1.994902,0.1386338
2,5,1,1,15,37,22,17,0,3,2,5,45,0.2698752,-2.169317,0.1237402
1,5,1,2,14,36,46,23,0,3,1,4,46,0.2758724,-2.169074,0.1266517
0,6,0,2,15,37,47,24,0,3,0,5,47,0.2818696,-2.023732,0.1397536
1,7,1,2,18,34,28,12,0,3,1,6,46,0.2758724,-2.126752,0.1295633
0,7,0,2,14,37,47,17,1,3,0,5,47,0.2818696,-2.315548,0.1192609
0,5,0,2,18,35,47,13,0,3,0,4,47,0.2818696,-1.924865,0.1466965
0,4,0,2,18,38,47,20,0,6,0,3,47,0.2818696,-2.03011,0.1393057
1,6,1,2,16,37,41,16,0,6,1,5,46,0.2758724,-2.116985,0.1302352
2,7,1,4,17,35,34,22,0,4,2,4,45,0.2698752,-2.091187,0.1290034
1,6,1,2,18,36,44,21,0,6,1,5,46,0.2758724,-1.85003,0.1486002
1,4,1,1,16,31,42,28,0,5,1,4,46,0.2758724,-2.095824,0.1316909
1,7,1,2,14,34,34,12,0,4,1,5,46,0.2758724,-2.213023,0.1236282
0,1,0,1,18,39,47,23,0,5,0,1,47,0.2818696,-1.884999,0.1494961
2,11,1,2,14,34,34,8,0,1,2,10,45,0.2698752,-2.460224,0.1041433
0,6,0,2,18,37,47,11,0,6,0,5,47,0.2818696,-2.140139,0.1315789
2,4,1,2,18,34,40,31,0,7,2,3,45,0.2698752,-1.803604,0.1483763
1,3,1,1,19,36,46,23,0,7,1,3,46,0.2758724,-1.921652,0.143673
0,2,0,1,17,36,47,44,0,5,0,2,47,0.2818696,-1.932838,0.1461366
0,7,0,2,17,38,47,16,0,6,0,5,47,0.2818696,-2.109841,0.1337066
0,8,0,3,17,37,47,23,0,5,0,4,47,0.2818696,-2.028515,0.1394177
0,6,0,2,17,37,47,20,0,7,0,5,47,0.2818696,-1.972704,0.1433371
1,4,1,2,17,36,36,13,0,6,1,3,46,0.2758724,-1.965602,0.1406495
0,4,0,2,16,36,47,21,0,5,0,3,47,0.2818696,-2.151302,0.1307951
1,2,1,1,17,36,44,23,0,5,1,2,46,0.2758724,-1.911885,0.1443449
2,4,1,1,17,34,17,17,0,8,2,4,45,0.2698752,-1.901681,0.1417693
0,2,0,2,16,38,47,33,0,5,0,1,47,0.2818696,-2.149707,0.1309071
1,6,1,2,16,35,36,22,0,2,1,4,46,0.2758724,-1.869563,0.1472564
0,6,0,2,16,37,47,18,0,4,0,4,47,0.2818696,-2.138545,0.1316909
1,2,1,1,18,36,36,36,0,3,1,2,46,0.2758724,-1.794686,0.1524076
1,6,1,2,17,35,44,15,0,4,1,5,46,0.2758724,-1.933046,0.1428891
0,4,0,1,18,35,47,21,0,8,0,4,47,0.2818696,-1.86108,0.1511758
0,9,0,2,16,39,47,10,0,4,0,6,47,0.2818696,-2.130571,0.1322508
1,7,1,2,16,37,23,12,0,6,1,6,46,0.2758724,-2.200001,0.1245241
0,8,0,2,15,37,47,10,0,4,0,7,47,0.2818696,-2.360197,0.1161254
0,0,0,0,19,39,47,47,0,4,0,0,47,0.2818696,-1.792511,0.155991
0,6,0,2,18,36,47,17,0,5,0,5,47,0.2818696,-1.996623,0.1416573
0,3,0,1,17,38,47,41,0,6,0,3,47,0.2818696,-1.971109,0.143449
0,3,0,2,17,36,47,32,0,5,0,2,47,0.2818696,-1.963136,0.144009
0,2,0,1,17,38,47,36,0,6,0,2,47,0.2818696,-1.963136,0.144009
0,8,0,2,14,36,47,22,0,5,0,7,47,0.2818696,-2.251763,0.1237402
0,2,0,1,17,37,47,19,0,5,0,2,47,0.2818696,-2.055624,0.137514
0,5,0,2,18,35,47,19,0,3,0,4,47,0.2818696,-2.156085,0.1304591
2,8,1,2,17,37,23,10,0,1,2,7,45,0.2698752,-2.448588,0.1049272
0,5,0,1,16,39,47,11,0,5,0,5,47,0.2818696,-2.151302,0.1307951
2,4,1,1,16,34,23,21,0,5,2,4,45,0.2698752,-2.126096,0.1266517
0,2,0,1,18,35,47,30,0,5,0,2,47,0.2818696,-1.987055,0.1423292
0,4,0,1,17,36,47,29,0,7,0,4,47,0.2818696,-1.983866,0.1425532
1,2,1,1,16,33,36,36,0,8,1,2,46,0.2758724,-1.913513,0.1442329
1,4,1,2,19,36,29,29,0,7,1,3,46,0.2758724,-1.933046,0.1428891
1,6,1,2,17,34,35,13,0,5,1,5,46,0.2758724,-2.209768,0.1238522
0,7,0,2,17,37,47,12,1,6,0,6,47,0.2818696,-2.148112,0.131019
1,7,1,2,17,35,34,12,0,5,1,4,46,0.2758724,-1.913513,0.1442329
0,2,0,1,16,35,47,22,0,4,0,2,47,0.2818696,-2.187978,0.1282195
0,8,0,2,15,39,47,11,0,2,0,7,47,0.2818696,-2.275682,0.1220605
1,4,1,2,16,36,46,34,0,7,1,3,46,0.2758724,-1.780036,0.1534155
1,9,1,3,14,36,46,15,0,5,1,6,46,0.2758724,-2.118613,0.1301232
0,5,0,1,18,37,47,11,0,5,0,5,47,0.2818696,-2.0923,0.1349384
0,6,0,2,18,38,47,11,0,5,0,5,47,0.2818696,-2.066786,0.1367301
0,3,0,2,17,37,47,34,0,1,0,2,47,0.2818696,-1.907324,0.1479283
1,7,1,2,17,36,43,10,0,5,1,5,46,0.2758724,-1.941185,0.1423292
0,2,0,1,19,37,47,23,0,5,0,2,47,0.2818696,-1.800484,0.1554311
0,3,0,2,16,39,47,35,0,5,0,2,47,0.2818696,-2.007785,0.1408735
0,7,0,2,16,34,47,12,0,5,0,5,47,0.2818696,-2.364981,0.1157895
1,2,1,1,18,37,33,32,0,3,1,2,46,0.2758724,-1.843519,0.1490482
0,6,0,2,16,37,47,11,0,7,0,5,47,0.2818696,-2.114625,0.1333707
2,4,1,2,18,35,31,22,0,5,2,3,45,0.2698752,-1.911655,0.1410974
0,6,0,2,16,38,47,22,0,5,0,5,47,0.2818696,-2.006191,0.1409854
0,2,0,1,18,38,47,23,0,4,0,2,47,0.2818696,-1.996623,0.1416573
0,6,0,1,16,35,47,18,0,6,0,6,47,0.2818696,-2.181599,0.1286674
2,4,1,1,17,34,22,22,0,5,2,4,45,0.2698752,-2.052954,0.1315789
0,4,0,1,17,38,47,17,0,7,0,4,47,0.2818696,-1.990244,0.1421053
0,4,0,1,15,35,47,14,0,0,0,4,47,0.2818696,-2.154491,0.1305711
0,3,0,1,17,37,47,23,0,4,0,3,47,0.2818696,-2.251763,0.1237402
0,4,0,2,18,37,47,19,0,3,0,3,47,0.2818696,-2.00938,0.1407615
0,1,0,1,16,36,47,46,0,4,0,1,47,0.2818696,-1.999812,0.1414334
0,2,0,1,17,37,47,22,0,7,0,2,47,0.2818696,-1.944,0.1453527
1,6,1,1,16,37,38,11,0,6,1,6,46,0.2758724,-2.097452,0.1315789
