Number Invariant Sites,Number Invariant Sites Excluding Ambiguous,Max Invariant Block Length,Max Invariant Block Length Excluding Ambiguous,Max Pairwise Difference,Max Pairwise Difference Excluding Ambiguous,Max Variable Block Length,Max Variable Block Length Excluding Ambiguous,Min Pairwise Difference,Min Pairwise Difference Excluding Ambiguous,Number Invariable Block,Number Invariable Block Excluding Ambiguous,Segregating-Sites,Theta,Tajima-D,Tajima-Pi
2,31,1,14,5,37,18,2,0,2,2,7,37,0.4553846,-6.832917,0.04102564
0,35,0,17,3,39,39,1,0,1,0,4,39,0.48,-7.115141,0.02564103
3,28,1,9,7,36,16,3,0,3,3,7,36,0.4430769,-6.63684,0.05128205
3,30,1,8,5,35,20,2,0,1,3,9,36,0.4430769,-6.940883,0.03333333
1,26,1,6,7,37,22,3,0,5,1,9,38,0.4676923,-6.483387,0.06410256
2,35,1,20,4,37,24,2,0,0,2,4,37,0.4553846,-7.17118,0.02051282
1,31,1,11,4,37,38,4,0,2,1,6,38,0.4676923,-7.018864,0.03076923
1,29,1,18,7,38,38,3,0,0,1,7,38,0.4676923,-6.68934,0.05128205
1,34,1,19,3,38,38,1,0,2,1,6,38,0.4676923,-7.183626,0.02051282
3,29,1,10,7,35,26,2,0,3,3,7,36,0.4430769,-6.54997,0.05641026
1,31,1,12,5,38,38,2,0,2,1,7,38,0.4676923,-6.936483,0.03589744
0,31,0,10,4,39,39,2,1,3,0,7,39,0.48,-6.673456,0.05384615
1,30,1,13,6,37,26,2,0,1,1,8,38,0.4676923,-6.648149,0.05384615
1,31,1,11,5,38,38,3,0,3,1,7,38,0.4676923,-6.936483,0.03589744
2,26,1,12,10,37,30,4,0,3,2,8,37,0.4553846,-6.452371,0.06410256
3,31,1,16,5,36,23,3,0,1,3,6,36,0.4430769,-6.854014,0.03846154
1,23,1,6,10,37,27,4,0,4,1,8,38,0.4676923,-6.277435,0.07692308
1,27,1,8,7,37,38,3,0,3,1,7,38,0.4676923,-6.68934,0.05128205
0,29,0,8,7,39,39,3,1,2,0,6,39,0.48,-6.673456,0.05384615
0,27,0,8,8,39,39,2,0,2,0,9,39,0.48,-6.512843,0.06410256
1,36,1,23,2,38,30,1,0,0,1,3,38,0.4676923,-7.183626,0.02051282
0,29,0,9,5,39,39,2,0,3,0,9,39,0.48,-6.673456,0.05384615
1,25,1,8,8,38,38,4,0,5,1,10,38,0.4676923,-6.565768,0.05897436
3,37,1,26,2,36,19,2,0,0,3,2,36,0.4430769,-7.331797,0.01025641
2,28,1,19,11,35,23,5,0,1,2,5,37,0.4553846,-6.410088,0.06666667
2,28,1,16,8,37,27,5,0,1,2,6,37,0.4553846,-6.621502,0.05384615
1,26,1,12,6,38,38,2,0,4,1,9,38,0.4676923,-6.68934,0.05128205
2,35,1,12,2,37,25,1,0,1,2,5,37,0.4553846,-7.213463,0.01794872
5,32,1,12,5,34,18,2,0,1,5,7,34,0.4184615,-6.945799,0.03076923
1,30,1,11,7,38,38,3,0,2,1,7,38,0.4676923,-6.854102,0.04102564
1,25,1,5,8,37,22,3,0,5,1,10,38,0.4676923,-6.195054,0.08205128
1,26,1,10,8,37,27,3,0,2,1,8,38,0.4676923,-6.442197,0.06666667
1,35,1,16,2,37,38,1,0,1,1,5,38,0.4676923,-7.183626,0.02051282
0,29,0,6,5,38,39,2,0,5,0,8,39,0.48,-6.834069,0.04358974
0,29,0,17,9,39,39,2,0,1,0,8,39,0.48,-6.633303,0.05641026
1,31,1,14,7,38,38,3,0,1,1,7,38,0.4676923,-6.854102,0.04102564
2,22,1,3,8,37,28,3,0,5,2,14,37,0.4553846,-6.283239,0.07435897
3,22,1,4,9,35,32,3,0,4,3,11,36,0.4430769,-6.4631,0.06153846
2,28,1,14,8,36,31,4,0,2,2,7,37,0.4553846,-6.579219,0.05641026
1,33,1,9,4,38,38,1,0,2,1,7,38,0.4676923,-7.142436,0.02307692
2,28,2,18,8,36,28,5,0,0,1,6,37,0.4553846,-6.494654,0.06153846
1,26,1,8,10,38,38,4,0,2,1,9,38,0.4676923,-6.483387,0.06410256
1,30,1,9,5,38,38,3,0,3,1,8,38,0.4676923,-6.854102,0.04102564
1,34,1,15,3,38,36,1,0,1,1,5,38,0.4676923,-7.018864,0.03076923
2,26,1,11,11,37,21,8,0,2,2,6,37,0.4553846,-6.410088,0.06666667
3,29,1,16,9,36,14,3,0,1,3,6,36,0.4430769,-6.63684,0.05128205
0,35,0,27,4,38,39,2,0,0,0,3,39,0.48,-7.115141,0.02564103
2,34,1,18,4,37,22,2,0,0,2,4,37,0.4553846,-7.086614,0.02564103
0,26,0,20,11,37,39,4,0,0,0,5,39,0.48,-6.151465,0.08717949
4,28,2,10,7,34,17,3,0,1,3,5,35,0.4307692,-6.653038,0.04871795
2,28,1,9,6,37,21,4,0,4,2,7,37,0.4553846,-6.706068,0.04871795
1,31,1,18,5,38,35,2,0,0,1,7,38,0.4676923,-6.68934,0.05128205
2,34,2,18,3,37,37,1,0,0,1,5,37,0.4553846,-7.086614,0.02564103
2,29,1,18,7,37,25,4,0,0,2,6,37,0.4553846,-6.579219,0.05641026
0,35,0,17,3,39,39,2,0,1,0,3,39,0.48,-7.034834,0.03076923
1,27,1,11,9,38,38,4,0,2,1,9,38,0.4676923,-6.483387,0.06410256
1,27,1,7,5,37,35,2,0,3,1,9,38,0.4676923,-6.648149,0.05384615
1,36,1,20,3,38,38,1,0,0,1,4,38,0.4676923,-7.348388,0.01025641
1,33,1,16,3,37,38,1,0,2,1,7,38,0.4676923,-7.060055,0.02820513
3,30,1,11,7,36,15,2,0,1,3,7,36,0.4430769,-6.4631,0.06153846
1,31,1,13,5,36,38,3,0,1,1,5,38,0.4676923,-6.895293,0.03846154
1,28,1,15,8,38,38,3,0,1,1,8,38,0.4676923,-6.648149,0.05384615
1,33,1,14,3,38,38,2,0,3,1,6,38,0.4676923,-7.183626,0.02051282
1,35,1,19,4,38,25,1,0,1,1,4,38,0.4676923,-6.854102,0.04102564
2,22,2,7,9,36,21,9,1,6,1,7,37,0.4553846,-5.902693,0.0974359
1,33,1,9,3,38,38,1,0,1,1,7,38,0.4676923,-7.142436,0.02307692
0,26,0,9,8,38,39,3,0,2,0,8,39,0.48,-6.673456,0.05384615
2,33,1,20,6,36,21,3,0,0,2,5,37,0.4553846,-7.002048,0.03076923
1,32,1,12,5,37,36,1,0,1,1,7,38,0.4676923,-6.854102,0.04102564
1,23,1,5,9,38,38,3,0,5,1,10,38,0.4676923,-6.483387,0.06410256
0,32,0,7,4,39,39,1,0,2,0,7,39,0.48,-6.834069,0.04358974
4,32,1,10,4,34,11,3,0,1,4,6,35,0.4307692,-7.0549,0.02564103
2,30,1,14,7,36,20,3,0,2,2,8,37,0.4553846,-6.832917,0.04102564
0,26,0,17,10,38,39,3,1,2,0,8,39,0.48,-6.231771,0.08205128
