Number Invariant Sites,Number Invariant Sites Excluding Ambiguous,Max Invariant Block Length,Max Invariant Block Length Excluding Ambiguous,Max Pairwise Difference,Max Pairwise Difference Excluding Ambiguous,Max Variable Block Length,Max Variable Block Length Excluding Ambiguous,Min Pairwise Difference,Min Pairwise Difference Excluding Ambiguous,Number Invariable Block,Number Invariable Block Excluding Ambiguous,Segregating-Sites,Theta,Tajima-D,Tajima-Pi
1,19,1,19,16,36,19,19,0,0,1,1,37,0.2052501,0.09910002,0.2114752
0,20,0,18,15,38,38,8,0,0,0,3,38,0.2107974,0.3208371,0.2314524
0,18,0,18,18,38,38,20,0,0,0,1,38,0.2107974,0.8852498,0.2677885
0,18,0,18,17,37,38,20,0,0,0,1,38,0.2107974,0.9050986,0.2690663
2,19,1,18,17,34,28,16,0,0,2,2,36,0.1997028,1.395545,0.2851847
1,18,1,18,14,36,21,20,0,0,1,1,37,0.2052501,-0.2972759,0.1865764
1,19,1,18,15,37,29,12,0,0,1,2,37,0.2052501,0.07231242,0.2097925
0,18,0,18,18,38,38,20,0,0,0,1,38,0.2107974,0.9324153,0.2708249
0,18,0,18,18,36,38,20,0,0,0,1,38,0.2107974,0.9599284,0.2725962
2,20,2,18,16,36,26,14,0,0,1,3,36,0.1997028,0.3844884,0.223254
0,18,0,18,18,38,38,20,0,0,0,1,38,0.2107974,1.292052,0.2939777
0,19,0,18,18,38,38,12,0,0,0,2,38,0.2107974,1.294803,0.2941549
0,18,0,18,13,38,38,20,0,0,0,1,38,0.2107974,-0.1785267,0.1993041
0,18,0,18,20,38,38,20,0,0,0,1,38,0.2107974,0.3558181,0.2337045
1,18,1,18,18,37,23,20,0,0,1,1,37,0.2052501,1.203233,0.2808325
1,18,1,18,19,37,22,20,0,0,1,1,37,0.2052501,1.042104,0.270711
1,19,1,18,18,36,29,16,0,0,1,2,37,0.2052501,0.811892,0.25625
0,18,0,18,18,38,38,20,0,0,0,1,38,0.2107974,1.168242,0.2860071
0,18,0,18,17,37,38,20,0,0,0,1,38,0.2107974,0.6515845,0.2527454
1,18,1,18,17,35,32,20,0,0,1,1,37,0.2052501,-0.3303073,0.1845015
0,19,0,18,15,38,38,15,0,0,0,2,38,0.2107974,0.206461,0.2240891
0,18,0,18,19,38,38,20,0,0,0,1,38,0.2107974,1.066837,0.2794787
6,19,2,18,17,32,23,12,0,0,4,2,32,0.1775136,1.832543,0.2783021
3,18,2,18,20,35,31,20,0,0,2,1,35,0.1941555,1.798871,0.3015309
3,18,1,18,18,34,25,20,0,0,3,1,35,0.1941555,1.362027,0.2754555
0,18,0,18,19,38,38,20,0,0,0,1,38,0.2107974,1.041878,0.277872
0,19,0,18,19,38,38,12,0,0,0,2,38,0.2107974,1.052491,0.2785552
1,19,1,18,16,37,20,18,0,0,1,2,37,0.2052501,0.7242784,0.2507465
0,18,0,18,18,38,38,20,0,0,0,1,38,0.2107974,1.390902,0.3003416
1,19,1,18,16,37,22,17,0,0,1,2,37,0.2052501,0.3293123,0.2259362
0,18,0,18,17,38,38,20,0,0,0,1,38,0.2107974,0.7932773,0.2618674
2,18,2,18,16,35,26,20,0,0,1,1,36,0.1997028,0.6306947,0.238335
1,18,1,18,18,37,34,20,0,0,1,1,37,0.2052501,0.7754366,0.25396
1,19,1,18,18,37,23,18,0,0,1,2,37,0.2052501,0.5996052,0.242915
1,18,1,18,18,36,20,20,0,0,1,1,37,0.2052501,0.6169265,0.244003
1,18,1,18,17,37,35,20,0,0,1,1,37,0.2052501,0.3810748,0.2291878
2,18,2,18,19,35,33,20,0,0,1,1,36,0.1997028,2.134371,0.3304403
1,18,1,18,18,36,25,20,0,0,1,1,37,0.2052501,1.363555,0.2909033
1,18,1,18,17,37,29,20,0,0,1,1,37,0.2052501,0.8936646,0.2613866
1,18,1,18,19,37,37,20,0,0,1,1,37,0.2052501,1.26426,0.284666
1,18,1,18,18,37,30,20,0,0,1,1,37,0.2052501,1.171007,0.2788082
0,18,0,18,18,38,38,20,0,0,0,1,38,0.2107974,0.9286813,0.2705845
0,18,0,18,16,38,38,20,0,0,0,1,38,0.2107974,0.2624699,0.2276948
0,18,0,18,18,38,38,20,0,0,0,1,38,0.2107974,1.059958,0.2790359
2,19,1,18,15,36,20,12,0,0,2,2,36,0.1997028,0.4196017,0.2254049
0,20,0,18,15,38,38,9,0,0,0,2,38,0.2107974,0.2980405,0.2299848
1,19,1,18,17,37,32,11,0,0,1,2,37,0.2052501,0.9496568,0.2649038
0,18,0,18,19,38,38,20,0,0,0,1,38,0.2107974,1.124221,0.2831731
1,20,1,18,16,37,21,10,0,0,1,3,37,0.2052501,0.5865136,0.2420926
1,18,1,18,15,37,21,20,0,0,1,1,37,0.2052501,0.06204048,0.2091473
2,20,1,18,14,36,21,8,0,0,2,3,36,0.1997028,-0.1781508,0.1887905
0,19,0,18,16,38,38,10,0,0,0,2,38,0.2107974,0.04609855,0.2137652
2,19,1,18,15,36,23,10,0,0,2,2,36,0.1997028,0.5716217,0.2347166
2,18,1,18,19,36,29,20,0,0,2,1,36,0.1997028,1.671081,0.3020622
1,18,1,18,14,36,27,20,0,0,1,1,37,0.2052501,-0.1713943,0.1944838
1,18,1,18,18,36,35,20,0,0,1,1,37,0.2052501,1.436265,0.2954706
1,19,1,18,16,37,23,10,0,0,1,2,37,0.2052501,0.3484463,0.2271382
0,18,0,18,16,38,38,20,0,0,0,1,38,0.2107974,0.2608977,0.2275936
0,19,0,18,17,38,38,15,0,0,0,2,38,0.2107974,0.7932773,0.2618674
1,18,1,18,18,36,20,20,0,0,1,1,37,0.2052501,1.244522,0.2834261
0,18,0,18,18,38,38,20,0,0,0,1,38,0.2107974,0.7751972,0.2607034
1,19,1,18,17,37,24,14,0,0,1,2,37,0.2052501,0.8368669,0.2578188
0,20,0,18,14,37,38,11,0,0,0,3,38,0.2107974,-0.3937189,0.1854504
0,18,0,18,17,38,38,20,0,0,0,1,38,0.2107974,0.9534432,0.2721786
0,18,0,18,16,37,38,20,0,0,0,1,38,0.2107974,0.05199423,0.2141447
0,19,0,18,14,38,38,16,0,0,0,2,38,0.2107974,0.1968313,0.2234691
0,19,0,18,18,38,38,10,0,0,0,2,38,0.2107974,0.7958321,0.2620319
1,19,1,18,17,37,31,10,0,0,1,2,37,0.2052501,0.7369672,0.2515435
0,18,0,18,15,34,38,20,0,0,0,1,38,0.2107974,0.2785847,0.2287323
0,18,0,18,17,38,38,20,0,0,0,1,38,0.2107974,0.8266861,0.2640182
0,18,0,18,16,38,38,20,0,0,0,1,38,0.2107974,0.08088304,0.2160046
0,20,0,18,16,37,38,10,0,0,0,3,38,0.2107974,0.2005653,0.2237095
0,18,0,18,17,38,38,20,0,0,0,1,38,0.2107974,0.5804434,0.2481655
1,20,1,18,14,37,19,11,0,0,1,3,37,0.2052501,0.08862668,0.2108173
0,18,0,18,17,37,38,20,0,0,0,1,38,0.2107974,0.9269126,0.2704706
3,18,1,18,15,34,20,20,0,0,3,1,35,0.1941555,0.2871911,0.2112981
0,19,0,18,16,38,38,12,0,0,0,2,38,0.2107974,-0.09873857,0.2044408
2,19,2,18,16,36,23,16,0,0,1,2,36,0.1997028,0.8690521,0.2529352
3,18,1,18,19,35,20,20,0,0,3,1,35,0.1941555,1.263255,0.2695597
2,18,1,18,16,35,27,20,0,0,2,1,36,0.1997028,0.4811533,0.2291751
0,19,0,18,15,37,38,11,0,0,0,2,38,0.2107974,-0.2370904,0.1955339
1,18,1,18,18,37,33,20,0,0,1,1,37,0.2052501,0.7309249,0.251164
3,18,2,18,18,35,24,20,0,0,2,1,35,0.1941555,1.068466,0.2579327
1,18,1,18,18,37,21,20,0,0,1,1,37,0.2052501,0.8662728,0.259666
1,18,1,18,18,37,31,20,0,0,1,1,37,0.2052501,1.203031,0.2808198
0,18,0,18,16,38,38,20,0,0,0,1,38,0.2107974,0.7461119,0.258831
0,18,0,18,18,37,38,20,0,0,0,1,38,0.2107974,0.8962551,0.268497
0,18,0,18,18,38,38,20,0,0,0,1,38,0.2107974,1.143874,0.2844383
1,19,1,18,18,37,20,16,0,0,1,2,37,0.2052501,0.7317306,0.2512146
1,19,1,18,18,37,22,10,0,0,1,2,37,0.2052501,0.6253858,0.2445344
2,20,1,18,15,35,27,12,0,0,2,3,36,0.1997028,0.09036279,0.2052379
1,18,1,18,14,37,32,20,0,0,1,1,37,0.2052501,-0.06202841,0.2013537
3,18,1,18,20,35,20,20,0,0,3,1,35,0.1941555,1.332353,0.2736842
1,18,1,18,17,37,34,20,0,0,1,1,37,0.2052501,0.7500589,0.2523659
2,18,1,18,17,35,27,20,0,0,2,1,36,0.1997028,0.484045,0.2293522
1,18,1,18,17,37,25,20,0,0,1,1,37,0.2052501,0.7581153,0.252872
0,19,0,18,18,38,38,14,0,0,0,2,38,0.2107974,0.7241013,0.257414
1,20,1,18,16,36,22,11,0,0,1,3,37,0.2052501,0.1653641,0.2156377
1,18,1,18,20,37,35,20,0,0,1,1,37,0.2052501,1.726497,0.3137019
1,18,1,18,19,37,29,20,0,0,1,1,37,0.2052501,1.070503,0.2724949
0,18,0,18,18,38,38,20,0,0,0,1,38,0.2107974,0.8589158,0.2660931
4,22,1,18,13,34,20,8,0,0,4,4,34,0.1886082,0.1182766,0.1954833
2,20,1,18,15,36,25,8,0,0,2,3,36,0.1997028,-0.3241808,0.1798456
0,18,0,18,17,38,38,20,0,0,0,1,38,0.2107974,0.2994161,0.2300734
0,19,0,18,16,38,38,10,0,0,0,2,38,0.2107974,0.1923113,0.2231781
0,18,0,18,17,37,38,20,0,0,0,1,38,0.2107974,0.6183722,0.2506073
0,18,0,18,18,38,38,20,0,0,0,1,38,0.2107974,0.8455523,0.2652328
0,19,0,18,16,38,38,12,0,0,0,2,38,0.2107974,0.8286513,0.2641447
1,18,1,18,20,36,33,20,0,0,1,1,37,0.2052501,1.474533,0.2978745
0,18,0,18,20,38,38,20,0,0,0,1,38,0.2107974,1.705142,0.3205719
2,18,1,18,17,36,22,20,0,0,2,1,36,0.1997028,0.9244072,0.2563259
3,18,1,18,17,35,24,20,0,0,3,1,35,0.1941555,0.8749489,0.2463816
1,21,1,18,15,37,29,10,0,0,1,3,37,0.2052501,-0.03967184,0.2027581
1,18,1,18,15,36,36,20,0,0,1,1,37,0.2052501,0.3573083,0.2276948
2,18,1,18,17,34,31,20,0,0,2,1,36,0.1997028,0.3082719,0.2185855
1,20,1,18,13,37,21,14,0,0,1,3,37,0.2052501,-0.321848,0.1850329
2,18,1,18,16,36,20,20,0,0,2,1,36,0.1997028,0.703813,0.2428138
0,18,0,18,18,38,38,20,0,0,0,1,38,0.2107974,1.017313,0.2762905
