Number Invariant Sites,Number Invariant Sites Excluding Ambiguous,Max Invariant Block Length,Max Invariant Block Length Excluding Ambiguous,Max Pairwise Difference,Max Pairwise Difference Excluding Ambiguous,Max Variable Block Length,Max Variable Block Length Excluding Ambiguous,Min Pairwise Difference,Min Pairwise Difference Excluding Ambiguous,Number Invariable Block,Number Invariable Block Excluding Ambiguous,Segregating-Sites,Theta,Tajima-D,Tajima-Pi
0,6,0,3,16,40,49,25,0,0,0,4,49,0.2380054,-2.073309,0.1003861
0,8,0,3,17,40,49,25,0,1,0,6,49,0.2380054,-1.792965,0.1189944
1,6,1,3,17,40,44,25,0,0,1,4,48,0.2331481,-2.075212,0.09806369
0,9,0,3,17,40,49,16,0,0,0,6,49,0.2380054,-2.189645,0.09266409
0,10,0,3,14,40,49,22,0,0,0,7,49,0.2380054,-2.285426,0.0863065
0,10,0,4,17,40,49,24,0,0,0,5,49,0.2380054,-1.865565,0.1141754
0,8,0,4,17,40,49,25,0,1,0,3,49,0.2380054,-1.860317,0.1145238
1,11,1,3,15,40,46,15,0,0,1,8,48,0.2331481,-2.11089,0.09574128
0,8,0,3,18,40,49,25,0,1,0,4,49,0.2380054,-1.834513,0.1162365
0,9,0,3,18,40,49,16,0,0,0,5,49,0.2380054,-2.116169,0.09754115
1,7,1,3,19,40,31,25,0,1,1,3,48,0.2331481,-1.768385,0.1180364
0,9,0,3,17,40,49,25,0,0,0,6,49,0.2380054,-1.936417,0.1094725
0,8,0,3,16,39,49,21,0,0,0,6,49,0.2380054,-2.069373,0.1006474
0,8,0,3,15,39,49,21,0,1,0,6,49,0.2380054,-2.034822,0.1029407
0,7,0,3,18,40,49,25,0,0,0,5,49,0.2380054,-1.705056,0.1248294
0,6,0,3,17,40,49,25,0,0,0,4,49,0.2380054,-1.822267,0.1170494
0,8,0,4,16,39,49,21,0,0,0,5,49,0.2380054,-2.047067,0.1021279
1,7,1,3,18,40,45,23,0,0,1,5,48,0.2331481,-1.970855,0.1048567
0,8,0,3,15,38,49,21,0,2,0,4,49,0.2380054,-1.952162,0.1084274
0,11,0,3,16,40,49,10,0,0,0,8,49,0.2380054,-1.999396,0.1052922
0,10,0,3,14,40,49,12,0,0,0,6,49,0.2380054,-2.349717,0.08203907
1,8,1,3,17,39,46,23,0,0,1,6,48,0.2331481,-1.926704,0.1077307
1,9,1,3,16,40,32,22,0,1,1,5,48,0.2331481,-1.987356,0.1037826
1,7,1,4,16,40,46,24,0,0,1,2,48,0.2331481,-1.855795,0.1123465
0,8,0,3,16,40,49,25,0,0,0,5,49,0.2380054,-1.991961,0.1057857
1,11,1,5,15,40,45,25,0,0,1,7,48,0.2331481,-1.948557,0.1063082
0,13,0,5,15,40,49,13,0,0,0,7,49,0.2380054,-2.056252,0.1015183
0,8,0,3,18,40,49,16,0,0,0,5,49,0.2380054,-2.096488,0.0988475
0,10,0,3,17,40,49,25,0,0,0,6,49,0.2380054,-1.932481,0.1097338
1,8,1,3,17,40,30,25,0,0,1,5,48,0.2331481,-2.011439,0.102215
1,6,1,3,18,39,32,25,0,0,1,4,48,0.2331481,-1.866498,0.1116498
0,7,0,4,17,40,49,25,0,0,0,4,49,0.2380054,-2.010767,0.1045374
0,8,0,3,16,40,49,25,0,0,0,6,49,0.2380054,-2.113983,0.0976863
0,8,0,3,18,40,49,25,0,0,0,5,49,0.2380054,-1.890932,0.1124917
0,11,0,3,17,39,49,24,0,1,0,7,49,0.2380054,-1.943852,0.108979
0,7,0,3,15,40,49,25,0,0,0,5,49,0.2380054,-2.075058,0.10027
0,7,0,3,15,40,49,23,0,0,0,5,49,0.2380054,-1.907989,0.1113595
0,10,0,5,15,40,49,19,0,1,0,4,49,0.2380054,-2.209326,0.09135774
0,7,0,3,18,40,49,25,0,1,0,5,49,0.2380054,-1.727799,0.1233199
0,9,0,3,16,40,49,10,0,0,0,6,49,0.2380054,-2.054065,0.1016634
0,8,0,4,17,40,49,25,0,1,0,3,49,0.2380054,-1.718177,0.1239585
1,8,1,3,17,40,32,16,0,0,1,4,48,0.2331481,-1.9548,0.1059018
