Number Invariant Sites,Number Invariant Sites Excluding Ambiguous,Max Invariant Block Length,Max Invariant Block Length Excluding Ambiguous,Max Pairwise Difference,Max Pairwise Difference Excluding Ambiguous,Max Variable Block Length,Max Variable Block Length Excluding Ambiguous,Min Pairwise Difference,Min Pairwise Difference Excluding Ambiguous,Number Invariable Block,Number Invariable Block Excluding Ambiguous,Segregating-Sites,Theta,Tajima-D,Tajima-Pi
5,8,2,6,19,26,30,29,0,1,4,3,34,0.3207655,-2.241962,0.1780627
1,10,1,4,15,34,38,10,0,5,1,6,38,0.3585026,-2.857601,0.1559829
0,8,0,2,13,35,39,19,0,6,0,7,39,0.3679369,-2.808646,0.1638177
0,12,0,5,14,35,39,10,0,5,0,8,39,0.3679369,-2.926251,0.1552707
3,10,1,3,15,34,27,9,0,7,3,8,36,0.3396341,-2.529234,0.1695157
1,8,1,3,18,32,38,23,1,9,1,6,38,0.3585026,-2.234499,0.2001425
2,9,1,4,15,33,30,25,1,8,2,4,37,0.3490684,-2.321295,0.1887464
1,13,1,5,15,35,38,10,0,2,1,8,38,0.3585026,-2.897801,0.1531339
3,11,1,3,16,32,23,19,0,4,3,8,36,0.3396341,-2.518645,0.1702279
2,10,1,3,16,35,23,11,1,7,2,7,37,0.3490684,-2.640987,0.1666667
3,8,1,3,17,32,17,17,0,9,3,5,36,0.3396341,-2.296268,0.1851852
1,13,1,4,12,33,32,8,0,7,1,8,38,0.3585026,-3.239501,0.1289174
0,7,0,2,12,38,39,20,1,4,0,6,39,0.3679369,-2.779244,0.1659544
2,7,1,3,15,33,36,22,0,6,2,4,37,0.3490684,-2.403796,0.1830484
0,9,0,4,15,35,39,28,1,9,0,3,39,0.3679369,-2.397027,0.1937322
2,8,1,1,12,33,32,11,0,4,2,8,37,0.3490684,-2.960679,0.1445869
3,7,1,2,16,31,26,20,0,7,3,5,36,0.3396341,-2.338625,0.1823362
1,7,1,2,13,35,27,10,1,6,1,6,38,0.3585026,-2.938001,0.1502849
4,13,1,4,14,30,23,16,0,4,4,6,35,0.3301998,-2.422202,0.1716524
1,13,1,4,13,32,24,10,0,5,1,7,38,0.3585026,-3.058601,0.1417379
5,17,2,7,13,30,13,9,1,6,4,7,34,0.3207655,-2.913359,0.1353276
4,9,1,2,17,33,24,12,0,5,4,8,35,0.3301998,-2.346032,0.1766382
1,11,1,3,15,31,32,8,0,5,1,7,38,0.3585026,-2.917901,0.1517094
1,16,1,4,13,35,37,7,0,1,1,11,38,0.3585026,-3.681702,0.09757835
2,11,1,5,16,33,35,22,1,5,2,4,37,0.3490684,-2.548173,0.1730769
0,9,0,3,15,32,39,24,1,8,0,6,39,0.3679369,-2.495031,0.1866097
2,9,1,2,14,31,26,16,0,4,2,6,37,0.3490684,-2.640987,0.1666667
1,13,1,4,12,34,25,11,0,5,1,6,38,0.3585026,-2.948051,0.1495726
