Number Invariant Sites,Number Invariant Sites Excluding Ambiguous,Max Invariant Block Length,Max Invariant Block Length Excluding Ambiguous,Max Pairwise Difference,Max Pairwise Difference Excluding Ambiguous,Max Variable Block Length,Max Variable Block Length Excluding Ambiguous,Min Pairwise Difference,Min Pairwise Difference Excluding Ambiguous,Number Invariable Block,Number Invariable Block Excluding Ambiguous,Segregating-Sites,Theta,Tajima-D,Tajima-Pi
0,2,0,1,17,21,23,20,4,4,0,2,23,0.3311393,2.401749,0.5105402
0,2,0,1,17,20,23,20,6,6,0,2,23,0.3311393,2.869169,0.5454545
1,2,1,1,17,18,22,20,3,3,1,2,22,0.3167419,1.877335,0.4512516
2,4,1,2,14,16,9,9,3,3,2,3,21,0.3023446,1.459997,0.4025033
3,3,1,1,14,14,12,12,4,4,3,3,20,0.2879472,1.57667,0.3913043
0,1,0,1,18,20,23,22,6,6,0,1,23,0.3311393,3.063193,0.5599473
1,3,1,1,16,17,20,17,4,4,1,3,22,0.3167419,1.647479,0.4347826
1,3,1,1,16,18,17,16,2,2,1,3,22,0.3167419,2.171551,0.472332
1,2,1,1,19,19,22,21,6,6,1,2,22,0.3167419,3.173724,0.544137
0,2,0,1,18,20,23,20,2,3,0,2,23,0.3311393,2.666327,0.530303
2,3,1,2,19,20,21,20,5,6,2,2,21,0.3023446,3.659004,0.5533597
0,3,0,2,19,20,23,20,4,7,0,2,23,0.3311393,2.913265,0.5487484
0,1,0,1,17,19,23,22,4,7,0,1,23,0.3311393,3.027916,0.5573123
1,3,1,1,17,18,13,12,5,5,1,3,22,0.3167419,2.539321,0.4986825
1,2,1,1,17,20,15,14,3,3,1,2,22,0.3167419,2.42899,0.4907773
0,2,0,1,18,21,23,20,6,6,0,2,23,0.3311393,2.939723,0.5507246
0,3,0,2,19,21,23,20,2,2,0,2,23,0.3311393,3.09847,0.5625823
1,1,1,1,17,19,22,22,4,4,1,1,22,0.3167419,2.842731,0.5204216
2,2,1,1,18,19,16,16,4,5,2,2,21,0.3023446,2.420262,0.4683794
0,3,0,2,18,20,23,20,3,3,0,2,23,0.3311393,1.819679,0.4670619
1,3,1,1,16,17,16,15,2,2,1,3,22,0.3167419,2.171551,0.472332
0,3,0,2,17,19,23,20,2,2,0,2,23,0.3311393,2.410569,0.5111989
1,3,1,2,13,16,19,17,1,1,1,2,22,0.3167419,1.242932,0.4057971
1,2,1,1,18,20,22,20,3,5,1,2,22,0.3167419,3.10017,0.5388669
1,3,1,2,17,19,22,20,5,5,1,2,22,0.3167419,2.805954,0.5177866
0,4,0,2,15,19,23,18,5,7,0,3,23,0.3311393,1.960787,0.4776021
0,2,0,1,19,20,23,20,3,3,0,2,23,0.3311393,3.001458,0.555336
1,3,1,1,18,20,19,18,4,4,1,3,22,0.3167419,3.247278,0.5494071
0,2,0,2,17,18,23,21,2,2,0,1,23,0.3311393,1.907872,0.4736495
1,3,1,1,18,20,14,13,5,5,1,3,22,0.3167419,2.36463,0.486166
0,1,0,1,18,21,23,22,8,9,0,1,23,0.3311393,3.618805,0.6014493
0,1,0,1,17,20,23,22,5,5,0,1,23,0.3311393,2.992639,0.5546772
1,2,1,1,17,18,15,15,4,4,1,2,22,0.3167419,2.447379,0.4920949
2,5,1,2,16,18,9,9,5,6,2,4,21,0.3023446,2.804368,0.4947299
1,2,1,1,16,18,21,20,3,3,1,2,22,0.3167419,2.520933,0.497365
0,1,0,1,17,19,23,22,3,3,0,1,23,0.3311393,3.151385,0.5665349
2,4,1,2,17,18,15,13,3,4,2,3,21,0.3023446,2.266619,0.4578393
1,2,1,1,17,17,22,21,7,7,1,2,22,0.3167419,3.219696,0.5474308
1,2,1,2,17,18,22,21,4,5,1,1,22,0.3167419,2.677235,0.5085639
1,4,1,2,18,20,21,17,2,2,1,3,22,0.3167419,2.079609,0.4657444
0,1,0,1,19,20,23,22,3,3,0,1,23,0.3311393,3.354228,0.5816864
0,1,0,1,19,19,23,22,5,6,0,1,23,0.3311393,3.080831,0.5612648
1,3,1,2,16,18,22,20,2,2,1,2,22,0.3167419,2.769177,0.5151515
0,3,0,2,19,20,23,20,3,3,0,2,23,0.3311393,2.489942,0.5171278
0,1,0,1,17,20,23,22,5,5,0,1,23,0.3311393,2.736881,0.5355731
0,1,0,1,19,19,23,22,6,6,0,1,23,0.3311393,2.939723,0.5507246
1,2,1,1,20,20,22,21,3,4,1,2,22,0.3167419,2.55771,0.5
3,4,1,1,17,17,10,9,2,2,3,4,20,0.2879472,2.983548,0.483531
1,1,1,1,19,19,22,22,1,3,1,1,22,0.3167419,2.750789,0.513834
0,2,0,1,19,21,23,20,4,4,0,2,23,0.3311393,2.842712,0.5434783
1,4,1,2,18,19,19,17,2,2,1,3,22,0.3167419,2.042832,0.4631094
