Number Invariant Sites,Number Invariant Sites Excluding Ambiguous,Max Invariant Block Length,Max Invariant Block Length Excluding Ambiguous,Max Pairwise Difference,Max Pairwise Difference Excluding Ambiguous,Max Variable Block Length,Max Variable Block Length Excluding Ambiguous,Min Pairwise Difference,Min Pairwise Difference Excluding Ambiguous,Number Invariable Block,Number Invariable Block Excluding Ambiguous,Segregating-Sites,Theta,Tajima-D,Tajima-Pi
1,7,1,3,17,33,27,17,0,2,1,3,45,0.3239406,-2.76944,0.1277997
1,10,1,2,13,35,27,9,0,4,1,7,45,0.3239406,-2.913613,0.1175889
3,9,2,3,14,35,18,8,0,8,2,6,43,0.3095432,-2.695886,0.1268116
2,8,1,3,13,36,27,17,0,2,2,6,44,0.3167419,-2.731093,0.1274704
2,9,1,2,14,33,24,15,0,5,2,7,44,0.3167419,-3.0828,0.1030962
2,14,1,4,13,36,27,7,1,5,2,9,44,0.3167419,-2.940216,0.1129776
1,9,1,2,15,34,27,14,1,4,1,8,45,0.3239406,-2.70433,0.1324111
2,8,2,3,14,32,26,9,0,5,1,5,44,0.3167419,-2.992497,0.1093544
3,16,1,4,16,34,18,10,1,7,3,10,43,0.3095432,-2.895123,0.113307
1,8,1,2,16,35,27,8,0,5,1,7,45,0.3239406,-2.615966,0.1386693
3,9,1,2,12,34,18,8,0,4,3,7,43,0.3095432,-3.00689,0.1057312
2,11,1,2,13,33,25,11,0,5,2,10,44,0.3167419,-2.859418,0.1185771
1,7,1,3,14,34,27,15,1,6,1,5,45,0.3239406,-2.825249,0.1238472
4,10,2,2,14,36,25,15,0,5,3,8,42,0.3023446,-2.743572,0.1205534
1,10,1,3,14,36,27,8,1,6,1,8,45,0.3239406,-2.848503,0.1222003
2,10,1,3,13,33,19,13,0,4,2,6,44,0.3167419,-3.025766,0.1070487
2,10,1,2,14,35,27,16,1,2,2,8,44,0.3167419,-2.821396,0.1212121
2,9,1,2,15,31,18,9,1,4,2,7,44,0.3167419,-2.959227,0.1116601
3,7,1,2,16,35,19,13,1,7,3,5,43,0.3095432,-2.414039,0.1459157
1,8,1,3,16,37,27,16,0,3,1,5,45,0.3239406,-2.57876,0.1413043
2,10,1,3,18,35,19,18,0,4,2,7,44,0.3167419,-2.72634,0.1277997
2,9,2,3,14,35,26,18,0,7,1,5,44,0.3167419,-2.807138,0.1222003
6,12,2,2,14,30,14,13,0,3,5,9,40,0.2879472,-2.684318,0.1182477
2,13,1,4,14,36,19,11,0,6,2,8,44,0.3167419,-2.816643,0.1215415
4,10,1,3,15,31,19,17,0,5,4,6,42,0.3023446,-2.857904,0.1129776
2,15,1,4,14,33,27,9,0,3,2,7,44,0.3167419,-2.973486,0.1106719
3,10,2,3,14,35,26,13,0,2,2,6,43,0.3095432,-2.74934,0.1231884
1,6,1,2,16,36,27,16,1,6,1,5,45,0.3239406,-2.448539,0.150527
2,8,1,2,14,34,23,14,0,6,2,6,44,0.3167419,-2.864171,0.1182477
1,10,1,5,16,34,27,18,0,5,1,4,45,0.3239406,-2.941517,0.1156126
1,12,1,6,12,34,27,17,0,3,1,6,45,0.3239406,-3.127547,0.1024374
1,5,1,2,17,35,27,18,0,9,1,3,45,0.3239406,-2.602013,0.1396574
4,15,1,3,14,33,13,13,0,6,4,9,42,0.3023446,-2.992121,0.1040843
2,8,1,4,16,34,27,15,0,8,2,4,44,0.3167419,-2.678812,0.1310935
4,13,1,4,15,33,18,6,0,6,4,9,42,0.3023446,-2.967266,0.1057312
1,10,1,3,16,35,27,10,1,5,1,7,45,0.3239406,-2.732234,0.1304348
4,7,1,2,16,34,17,12,0,2,4,6,42,0.3023446,-2.773398,0.1185771
3,8,1,2,17,34,16,9,0,9,3,7,43,0.3095432,-2.657011,0.1294466
1,13,1,2,16,34,27,8,1,4,1,10,45,0.3239406,-2.676425,0.1343874
3,10,1,4,15,34,18,18,1,4,3,5,43,0.3095432,-2.686167,0.1274704
3,10,1,4,15,32,18,9,0,6,3,6,43,0.3095432,-2.778497,0.1212121
3,11,1,3,14,36,18,13,0,7,3,9,43,0.3095432,-2.802794,0.1195652
2,8,2,2,14,36,26,15,0,5,1,6,44,0.3167419,-2.75961,0.1254941
1,8,1,3,15,33,27,11,1,6,1,5,45,0.3239406,-2.736885,0.1301054
1,14,1,3,13,37,27,15,0,4,1,6,45,0.3239406,-3.132198,0.102108
1,5,1,3,18,34,27,18,0,8,1,2,45,0.3239406,-2.471793,0.1488801
1,7,1,2,16,35,27,10,0,9,1,5,45,0.3239406,-2.606664,0.1393281
2,7,1,2,15,35,19,15,1,6,2,5,44,0.3167419,-2.697823,0.129776
5,14,2,3,12,33,14,11,0,2,4,9,41,0.2951459,-3.169994,0.08992095
5,9,1,2,16,31,12,9,0,8,5,8,41,0.2951459,-2.737535,0.1179183
1,8,1,3,15,38,27,13,1,5,1,5,45,0.3239406,-2.727583,0.1307642
