Number Invariant Sites,Number Invariant Sites Excluding Ambiguous,Max Invariant Block Length,Max Invariant Block Length Excluding Ambiguous,Max Pairwise Difference,Max Pairwise Difference Excluding Ambiguous,Max Variable Block Length,Max Variable Block Length Excluding Ambiguous,Min Pairwise Difference,Min Pairwise Difference Excluding Ambiguous,Number Invariable Block,Number Invariable Block Excluding Ambiguous,Segregating-Sites,Theta,Tajima-D,Tajima-Pi
0,19,0,18,19,38,38,10,0,0,0,2,38,0.2677884,-0.4967207,0.2330282
0,18,0,18,20,38,38,20,0,1,0,1,38,0.2677884,0.976145,0.3360984
0,18,0,18,19,38,38,20,0,1,0,1,38,0.2677884,0.7295319,0.3188406
0,18,0,18,19,38,38,20,0,1,0,1,38,0.2677884,0.5333315,0.3051106
1,18,1,18,19,37,30,20,0,0,1,1,37,0.2607414,0.9785226,0.3275172
0,18,0,18,19,38,38,20,0,0,0,1,38,0.2677884,0.8221821,0.3253242
1,18,1,18,19,37,31,20,0,0,1,1,37,0.2607414,0.6641523,0.3060641
1,18,1,18,19,37,32,20,0,0,1,1,37,0.2607414,0.5970867,0.3014874
2,18,1,18,19,36,30,20,0,0,2,1,36,0.2536943,1.097158,0.326659
2,18,1,18,18,35,32,20,0,0,2,1,36,0.2536943,0.3544927,0.2772693
0,18,0,18,19,38,38,20,1,1,0,1,38,0.2677884,0.8358072,0.3262777
0,18,0,18,19,38,38,20,0,1,0,1,38,0.2677884,0.8017446,0.323894
0,18,0,18,17,37,38,20,0,1,0,1,38,0.2677884,0.7390695,0.319508
0,18,0,18,19,38,38,20,0,0,0,1,38,0.2677884,0.2867185,0.2878528
0,18,0,18,19,38,38,20,1,1,0,1,38,0.2677884,0.7799445,0.3223684
0,18,0,18,19,38,38,20,0,0,0,1,38,0.2677884,0.1681807,0.2795576
0,18,0,18,19,38,38,20,0,0,0,1,38,0.2677884,0.6355192,0.3122616
2,21,1,18,16,35,30,7,0,0,2,4,36,0.2536943,-0.3924738,0.2275934
1,18,1,18,19,37,24,20,0,0,1,1,37,0.2607414,0.6711383,0.3065408
1,18,1,18,19,37,32,20,0,0,1,1,37,0.2607414,1.026027,0.330759
1,18,1,18,19,37,35,20,0,0,1,1,37,0.2607414,0.8415969,0.3181732
0,19,0,18,17,38,38,16,0,2,0,2,38,0.2677884,0.1232181,0.2764111
0,18,0,18,20,38,38,20,0,0,0,1,38,0.2677884,0.7118194,0.3176011
0,18,0,18,19,38,38,20,0,1,0,1,38,0.2677884,1.102858,0.3449657
1,18,1,18,18,37,32,20,0,1,1,1,37,0.2607414,0.6823159,0.3073036
2,20,2,18,15,36,20,15,0,0,1,2,36,0.2536943,-0.254837,0.2367468
0,18,0,18,19,38,38,20,0,1,0,1,38,0.2677884,0.773132,0.3218917
1,18,1,18,15,37,26,20,0,0,1,1,37,0.2607414,-0.3166831,0.2391304
1,18,1,18,20,37,36,20,0,0,1,1,37,0.2607414,0.6599607,0.305778
0,18,0,18,18,38,38,20,0,0,0,1,38,0.2677884,0.6723068,0.314836
0,18,0,18,18,37,38,20,0,0,0,1,38,0.2677884,0.5047189,0.3031083
0,18,0,18,19,38,38,20,0,0,0,1,38,0.2677884,0.521069,0.3042525
0,18,0,18,20,38,38,20,0,0,0,1,38,0.2677884,0.8848573,0.3297101
0,18,0,18,18,38,38,20,0,0,0,1,38,0.2677884,0.976145,0.3360984
1,18,1,18,18,37,31,20,1,1,1,1,37,0.2607414,0.5831146,0.3005339
3,18,2,18,19,35,20,20,0,1,2,1,35,0.2466472,0.7378118,0.2944317
0,18,0,18,19,38,38,20,0,0,0,1,38,0.2677884,1.100133,0.344775
0,18,0,18,17,38,38,20,0,0,0,1,38,0.2677884,0.6436942,0.3128337
1,18,1,18,19,37,24,20,0,0,1,1,37,0.2607414,0.4503805,0.291476
0,18,0,18,19,38,38,20,0,0,0,1,38,0.2677884,0.2008808,0.2818459
1,18,1,18,19,37,27,20,0,0,1,1,37,0.2607414,1.348781,0.3527841
0,19,0,18,18,38,38,15,0,0,0,2,38,0.2677884,0.7172694,0.3179825
0,18,0,18,18,38,38,20,0,1,0,1,38,0.2677884,0.6600443,0.3139779
0,18,0,18,20,38,38,20,0,0,0,1,38,0.2677884,0.9747825,0.3360031
1,18,1,18,18,36,32,20,0,1,1,1,37,0.2607414,0.5565678,0.2987223
0,18,0,18,20,38,38,20,0,0,0,1,38,0.2677884,0.7717695,0.3217963
2,18,1,18,17,36,21,20,0,0,2,1,36,0.2536943,0.08065278,0.259058
1,18,1,18,19,37,30,20,0,1,1,1,37,0.2607414,0.6390027,0.3043478
1,18,1,18,17,37,25,20,0,0,1,1,37,0.2607414,0.2477863,0.2776506
3,18,1,18,19,35,22,20,0,0,3,1,35,0.2466472,0.8850314,0.3039664
1,18,1,18,19,37,23,20,0,0,1,1,37,0.2607414,0.7940921,0.3149314
1,18,1,18,19,37,23,20,0,1,1,1,37,0.2607414,0.8625549,0.3196034
0,19,0,18,17,38,38,16,0,0,0,2,38,0.2677884,0.4652064,0.3003432
1,18,1,18,18,37,21,20,0,1,1,1,37,0.2607414,0.6557691,0.305492
0,18,0,18,18,38,38,20,0,1,0,1,38,0.2677884,0.551044,0.3063501
1,18,1,18,18,37,20,20,0,1,1,1,37,0.2607414,0.7535732,0.3121663
1,18,1,18,18,36,23,20,0,0,1,1,37,0.2607414,0.2394031,0.2770786
0,18,0,18,19,38,38,20,0,2,0,1,38,0.2677884,0.8017446,0.323894
0,18,0,18,18,38,38,20,0,0,0,1,38,0.2677884,0.7526945,0.3204615
0,18,0,18,18,38,38,20,0,0,0,1,38,0.2677884,0.6069067,0.3102593
0,18,0,18,19,38,38,20,0,0,0,1,38,0.2677884,0.5755691,0.3080664
0,18,0,18,20,38,38,20,0,0,0,1,38,0.2677884,0.8875823,0.3299008
0,18,0,18,18,38,38,20,0,0,0,1,38,0.2677884,0.2376684,0.2844203
1,18,1,18,19,37,21,20,0,2,1,1,37,0.2607414,0.8388025,0.3179825
0,18,0,18,18,37,38,20,0,0,0,1,38,0.2677884,0.3548436,0.2926201
0,18,0,18,19,38,38,20,0,0,0,1,38,0.2677884,0.4107062,0.2965294
0,19,0,18,18,38,38,19,0,1,0,2,38,0.2677884,0.3575686,0.2928108
