Number Invariant Sites,Number Invariant Sites Excluding Ambiguous,Max Invariant Block Length,Max Invariant Block Length Excluding Ambiguous,Max Pairwise Difference,Max Pairwise Difference Excluding Ambiguous,Max Variable Block Length,Max Variable Block Length Excluding Ambiguous,Min Pairwise Difference,Min Pairwise Difference Excluding Ambiguous,Number Invariable Block,Number Invariable Block Excluding Ambiguous,Segregating-Sites,Theta,Tajima-D,Tajima-Pi
2,7,1,2,16,16,23,12,0,0,2,5,25,0.3406823,0.1631323,0.3518519
2,6,1,2,17,21,20,10,1,3,2,5,25,0.3406823,0.3284169,0.3631687
2,5,1,2,16,20,25,15,3,3,2,4,25,0.3406823,0.6439601,0.3847737
2,6,1,2,17,20,16,14,3,3,2,4,25,0.3406823,1.996288,0.4773663
2,5,2,2,17,22,16,14,6,6,1,3,25,0.3406823,2.011314,0.4783951
1,7,1,2,15,19,17,8,0,0,1,5,26,0.3543096,0.8917831,0.4176955
2,5,1,2,17,23,16,14,6,6,2,3,25,0.3406823,1.815978,0.4650206
0,6,0,2,17,22,27,12,2,2,0,4,27,0.3679369,0.242455,0.3858025
2,6,1,2,16,19,23,12,3,3,2,5,25,0.3406823,1.229969,0.4248971
2,5,1,2,16,18,14,13,2,5,2,4,25,0.3406823,0.538779,0.377572
2,6,2,3,15,22,24,13,3,4,1,3,25,0.3406823,0.8543223,0.399177
0,4,0,2,18,22,27,14,5,8,0,3,27,0.3679369,1.79224,0.5
2,7,1,2,15,19,15,12,1,1,2,5,25,0.3406823,0.8693481,0.4002058
2,6,1,2,18,21,25,14,3,4,2,3,25,0.3406823,1.365202,0.4341564
0,5,0,2,17,21,27,14,0,0,0,3,27,0.3679369,1.624696,0.4876543
0,7,0,4,17,21,27,12,1,1,0,3,27,0.3679369,0.4658474,0.4022634
7,10,3,3,11,18,8,7,1,4,4,6,20,0.2725459,-0.1469208,0.2644033
2,6,1,3,18,20,25,13,0,0,2,3,25,0.3406823,1.665719,0.4547325
2,8,1,4,18,22,17,12,1,1,2,4,25,0.3406823,0.9444775,0.4053498
1,7,1,2,14,21,13,11,2,2,1,5,26,0.3543096,0.08121644,0.3600823
1,5,1,2,16,22,19,15,1,4,1,4,26,0.3543096,0.9496807,0.4218107
1,5,1,2,16,21,25,14,2,2,1,3,26,0.3543096,1.34049,0.4495885
0,5,0,2,17,24,27,13,5,5,0,4,27,0.3679369,1.163949,0.4537037
1,5,1,2,18,22,26,12,1,3,1,4,26,0.3543096,0.9786295,0.4238683
3,6,1,2,15,19,11,9,1,1,3,4,24,0.327055,0.4702333,0.3580247
3,6,1,2,16,20,16,14,2,2,3,5,24,0.327055,1.985477,0.4578189
3,7,1,2,15,19,17,9,3,3,3,5,24,0.327055,0.8451391,0.382716
2,6,1,3,17,20,13,13,3,3,2,3,25,0.3406823,1.139814,0.4187243
1,5,1,2,15,20,25,14,1,1,1,3,26,0.3543096,1.036527,0.4279835
2,7,1,2,17,19,17,7,5,6,2,4,25,0.3406823,1.004581,0.409465
5,10,1,2,12,15,6,6,2,3,5,7,22,0.2998005,-0.1426116,0.2911523
1,8,1,3,18,21,16,7,2,2,1,5,26,0.3543096,0.7325647,0.4063786
1,6,1,2,17,21,16,12,0,0,1,4,26,0.3543096,0.2114861,0.3693416
1,7,1,2,17,20,17,12,2,2,1,4,26,0.3543096,0.602295,0.3971193
2,4,1,2,17,18,17,16,4,8,2,2,25,0.3406823,1.33515,0.4320988
1,7,1,3,17,21,20,9,4,8,1,4,26,0.3543096,1.065476,0.4300412
1,5,1,2,18,22,26,13,5,6,1,4,26,0.3543096,1.108899,0.4331276
1,5,1,2,17,21,16,14,1,1,1,3,26,0.3543096,1.456285,0.4578189
0,5,0,2,18,22,27,13,1,2,0,3,27,0.3679369,0.6194298,0.4135802
2,4,1,2,17,20,15,14,7,8,2,3,25,0.3406823,1.966236,0.4753086
1,7,1,2,14,21,17,7,1,1,1,5,26,0.3543096,0.09569084,0.3611111
1,5,1,2,17,21,24,13,4,4,1,4,26,0.3543096,1.629978,0.4701646
2,6,1,2,16,21,14,12,3,4,2,4,25,0.3406823,1.184891,0.4218107
0,7,0,3,17,20,27,12,4,4,0,4,27,0.3679369,0.2145309,0.3837449
1,4,1,2,15,22,19,16,8,8,1,3,26,0.3543096,1.166797,0.4372428
0,3,0,2,15,21,27,16,1,5,0,2,27,0.3679369,1.010367,0.4423868
2,6,2,3,16,18,17,12,3,3,1,4,25,0.3406823,0.7942188,0.3950617
0,5,0,2,18,22,27,14,3,3,0,3,27,0.3679369,1.820164,0.5020576
2,5,1,2,16,21,10,8,1,1,2,4,25,0.3406823,0.8543223,0.399177
0,6,0,2,17,20,27,11,0,0,0,4,27,0.3679369,1.177911,0.4547325
3,6,2,2,16,22,16,12,1,1,2,4,24,0.327055,1.829267,0.4475309
4,9,2,3,15,20,11,9,3,3,3,5,23,0.3134278,1.160511,0.3868313
1,8,1,3,15,22,16,7,0,0,1,4,26,0.3543096,0.5588718,0.3940329
3,8,1,2,13,19,9,8,2,2,3,6,24,0.327055,-0.4201679,0.2993827
0,5,0,2,16,21,27,14,2,2,0,3,27,0.3679369,1.094139,0.4485597
2,5,1,2,17,20,16,14,0,0,2,3,25,0.3406823,1.395253,0.436214
0,4,0,2,18,23,27,15,5,9,0,3,27,0.3679369,1.680544,0.4917695
1,6,1,2,17,21,18,8,6,6,1,4,26,0.3543096,1.456285,0.4578189
0,5,0,2,17,21,27,14,1,1,0,3,27,0.3679369,0.8847083,0.4331276
3,6,2,2,16,20,24,12,0,0,2,4,24,0.327055,1.844888,0.4485597
0,8,0,4,15,23,27,12,1,1,0,4,27,0.3679369,0.270379,0.3878601
1,6,1,2,15,21,23,12,2,2,1,4,26,0.3543096,0.9641551,0.4228395
1,6,1,2,18,22,25,12,0,0,1,4,26,0.3543096,1.181271,0.4382716
2,6,1,2,15,18,14,13,1,1,2,4,25,0.3406823,0.538779,0.377572
2,5,1,2,14,22,18,8,1,1,2,4,25,0.3406823,0.6890377,0.3878601
1,5,1,2,18,20,25,14,3,3,1,3,26,0.3543096,1.253643,0.4434156
0,5,0,2,19,24,27,14,4,4,0,3,27,0.3679369,1.820164,0.5020576
1,6,1,2,17,24,14,12,3,3,1,4,26,0.3543096,1.181271,0.4382716
